iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,64,64,A,A,1,402,133601,107359.0,26114.0,134003,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""D"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2269669964038103,0.4620040349697377,108.38263702392578
12,index_11,64,64,D,D,1,177,253848,186054.0,67666.0,254025,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.4295297353191202,0.9289396996189196,180.02390003204346
13,index_12,64,64,A,A,1,343,490714,456198.0,34422.0,491057,"[""A"", ""A"", ""B"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.6420961077341968,0.9999252783381902,523.7764465808868
14,index_13,64,64,D,D,1,151,231101,205049.0,25923.0,231252,"[""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D""]",0.372355811589896,0.6560561906896809,171.15318703651428
15,index_14,64,64,C,C,1,305,287456,246546.0,40782.0,287761,"[""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D""]",0.3044565319938323,0.7552118359112306,419.17022347450256
16,index_15,64,64,B,D,0,224,554175,509633.0,44414.0,554399,"[""B"", ""D"", ""D"", ""B"", ""C"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""A"", ""C"", ""B"", ""B"", ""C"", ""D"", ""D"", ""B"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""D"", ""D"", ""B"", ""D"", ""B"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""B"", ""C"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""C"", ""B"", ""C"", ""B"", ""D""]",0.647975798256134,0.9999252783381902,642.6860954761505
17,index_16,64,64,C,C,1,161,125969,94912.0,30927.0,126130,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1538958945973585,0.4604348800717328,107.22020769119264
18,index_17,64,64,B,A,0,248,423650,352263.0,64398.0,423898,"[""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.5958666436439402,0.9999252783381902,431.747590303421
19,index_18,64,64,A,B,0,546,534030,486443.0,47448.0,534576,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.7057909543331122,0.9999252783381902,601.751492023468
20,index_19,64,64,A,A,1,201,87517,68696.0,18693.0,87718,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1412267031223553,0.3529104087274901,61.94344472885132
21,index_20,64,64,B,B,1,280,485528,451091.0,34308.0,485808,"[""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""C"", ""B"", ""B"", ""A""]",0.5424091147344156,0.9999252783381902,591.0205698013306
22,index_21,64,64,D,C,0,140,102497,87695.0,14682.0,102637,"[""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""A"", ""C"", ""C"", ""D"", ""B"", ""C"", ""C"", ""D"", ""C"", ""B"", ""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1292266024627126,0.313905701262796,88.85352993011475
23,index_22,64,64,C,D,0,278,564044,534135.0,29789.0,564322,"[""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""C"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""C"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""C"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B""]",0.7260438961596362,0.9999252783381902,626.9198176860809
24,index_23,64,64,B,A,0,228,628508,594180.0,34201.0,628736,"[""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""C"", ""D"", ""D"", ""B"", ""D"", ""D"", ""C"", ""D"", ""D"", ""B"", ""B"", ""A"", ""D"", ""B"", ""D"", ""A"", ""B"", ""A"", ""A"", ""D"", ""A"", ""D"", ""B"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""B"", ""D"", ""D"", ""B"", ""B"", ""A"", ""B"", ""D"", ""A"", ""B"", ""D"", ""D"", ""A"", ""A"", ""A"", ""B"", ""D"", ""A"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""A"", ""D""]",0.7746405486747122,0.9999252783381902,721.8216066360474
25,index_24,64,64,B,C,0,366,563103,521925.0,41050.0,563469,"[""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""A"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""A"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""A""]",0.7207360764956748,1.0,630.9073188304901
26,index_25,64,64,D,A,0,375,526543,483631.0,42784.0,526918,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A""]",0.6292691631621538,0.9999252783381902,616.3510930538177
27,index_26,64,64,A,A,1,167,307959,280890.0,26941.0,308126,"[""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A""]",0.5366056957473345,0.9985802884256146,228.69152855873108
28,index_27,64,64,A,A,1,330,482779,441489.0,41139.0,483109,"[""A"", ""A"", ""C"", ""A"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A""]",0.6314613511640839,1.0,520.296624660492
29,index_28,64,64,A,A,1,406,392544,352583.0,39834.0,392950,"[""C"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""C"", ""A"", ""C"", ""B"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""C"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""D"", ""A"", ""A"", ""B"", ""D"", ""A"", ""D"", ""A""]",0.6799600932841531,0.9999252783381902,371.4393947124481
30,index_29,64,64,A,C,0,104,393191,360307.0,32756.0,393295,"[""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B""]",0.5653863765784046,0.9999252783381902,338.59928703308105
31,index_30,64,64,C,A,0,138,384605,356796.0,27681.0,384743,"[""A"", ""A"", ""A"", ""A"", ""B"", ""C"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""C"", ""B"", ""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""C"", ""A"", ""A"", ""A"", ""A""]",0.5996795672225358,0.9999252783381902,343.5801315307617
32,index_31,64,64,C,C,1,159,687235,602798.0,45311.0,687394,"[""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C""]",0.5278745935301605,0.9999252783381902,1242.6998777389526
33,index_32,64,64,C,A,0,325,374197,345006.0,29057.0,374522,"[""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.5971275747839299,0.9999252783381902,317.9435110092163
34,index_33,64,64,A,C,0,475,546110,501427.0,44554.0,546585,"[""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""D"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C""]",0.7410234364977005,0.9999252783381902,593.6684150695801
35,index_34,64,64,C,C,1,321,294774,251608.0,43038.0,295095,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C""]",0.5023205323622854,0.9710827168796234,232.5261080265045
36,index_35,64,64,B,B,1,157,371253,333764.0,37360.0,371410,"[""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""C"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B""]",0.5581951848342758,0.9896136890084436,346.24966192245483
