iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
57,index_56,D,B,0,1,18075,1,"['B', 'D', 'D', 'B', 'D', 'B', 'D', 'B']",False
58,index_57,A,A,1,1,1597,1,"['A', 'D', 'A', 'A', 'A', 'D', 'D', 'D']",True
59,index_58,A,A,1,1,2993,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
60,index_59,C,C,1,1,12934,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
61,index_60,C,C,1,1,7408,1,"['C', 'C', 'C', 'B', 'C', 'C', 'C', 'C']",True
62,index_61,C,C,1,1,11435,1,"['C', 'C', 'C', 'C', 'B', 'C', 'C', 'C']",True
63,index_62,D,D,1,1,9968,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
64,index_63,C,A,0,1,17196,1,"['A', 'A', 'A', 'D', 'C', 'C', 'A', 'C']",False
65,index_64,A,B,0,1,13585,1,"['B', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False
66,index_65,C,C,1,1,1514,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
67,index_66,D,D,1,1,3153,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
68,index_67,B,B,1,1,6031,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
69,index_68,A,A,1,1,11525,1,"['A', 'A', 'A', 'B', 'A', 'A', 'A', 'A']",True
70,index_69,D,D,1,1,9689,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'C']",True
71,index_70,C,C,1,1,3133,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
72,index_71,B,B,1,1,9946,1,"['B', 'B', 'B', 'A', 'A', 'B', 'B', 'B']",True
73,index_72,C,C,1,1,2109,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
74,index_73,A,A,1,1,3877,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
75,index_74,B,B,1,1,6921,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'C']",True
76,index_75,D,B,0,1,3982,1,"['B', 'C', 'D', 'B', 'D', 'D', 'B', 'C']",False
77,index_76,A,C,0,1,12440,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
78,index_77,C,C,1,1,3928,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
79,index_78,A,A,1,1,10909,1,"['A', 'A', 'A', 'C', 'A', 'A', 'A', 'C']",True
80,index_79,A,C,0,1,16322,1,"['C', 'C', 'C', 'A', 'A', 'A', 'B', 'A']",False
81,index_80,D,D,1,1,13560,1,"['D', 'B', 'B', 'D', 'B', 'D', 'C', 'B']",True
82,index_81,A,A,1,1,5083,1,"['A', 'B', 'A', 'B', 'A', 'A', 'B', 'A']",True
83,index_82,A,A,1,1,9448,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
84,index_83,D,D,1,1,799,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
85,index_84,C,B,0,1,19508,1,"['B', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
86,index_85,A,D,0,1,7923,1,"['D', 'C', 'D', 'D', 'C', 'D', 'D', 'C']",False
87,index_86,C,C,1,1,4820,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
88,index_87,A,A,1,1,1081,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
89,index_88,B,B,1,1,9340,1,"['B', 'B', 'B', 'B', 'D', 'B', 'B', 'B']",True
90,index_89,B,C,0,1,9093,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
91,index_90,B,C,0,1,6896,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'D']",False
92,index_91,C,C,1,1,14446,1,"['C', 'D', 'C', 'C', 'C', 'C', 'C', 'C']",True
93,index_92,B,D,0,1,3549,1,"['D', 'D', 'D', 'D', 'C', 'D', 'D', 'D']",False
94,index_93,D,C,0,1,6975,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
95,index_94,C,B,0,1,9115,1,"['B', 'B', 'B', 'B', 'C', 'C', 'D', 'B']",False
96,index_95,A,A,1,1,6879,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
97,index_96,A,A,1,1,1340,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
98,index_97,D,C,0,1,6312,1,"['C', 'C', 'A', 'C', 'C', 'C', 'B', 'C']",False
99,index_98,A,D,0,1,13104,1,"['D', 'D', 'B', 'D', 'A', 'A', 'D', 'B']",False
100,index_99,B,C,0,1,11697,1,"['C', 'C', 'A', 'B', 'C', 'D', 'C', 'B']",False
101,index_100,A,A,1,1,5079,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
102,index_101,D,D,1,1,5820,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
103,index_102,C,A,0,1,13338,1,"['A', 'A', 'A', 'C', 'A', 'C', 'C', 'A']",False
104,index_103,A,A,1,1,5691,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
105,index_104,D,D,1,1,7291,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
106,index_105,C,A,0,1,7983,1,"['A', 'A', 'A', 'B', 'B', 'A', 'B', 'A']",False
107,index_106,A,B,0,1,1277,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
108,index_107,C,C,1,1,2078,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
109,index_108,D,A,0,1,13519,1,"['A', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False
110,index_109,B,B,1,1,4981,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
111,index_110,D,C,0,1,11406,1,"['C', 'B', 'C', 'D', 'B', 'B', 'C', 'C']",False
112,index_111,A,A,1,1,6425,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
113,index_112,C,C,1,1,11590,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
114,index_113,C,A,0,1,2454,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False
115,index_114,C,C,1,1,4327,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
116,index_115,B,A,0,1,14199,1,"['A', 'A', 'D', 'A', 'A', 'A', 'A', 'A']",False
117,index_116,D,D,1,1,21177,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
118,index_117,B,A,0,1,6079,1,"['A', 'B', 'B', 'A', 'A', 'A', 'A', 'A']",False
119,index_118,A,C,0,1,6509,1,"['C', 'C', 'C', 'C', 'C', 'D', 'C', 'C']",False
120,index_119,A,A,1,1,1601,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
121,index_120,C,A,0,1,8573,1,"['A', 'A', 'B', 'B', 'B', 'B', 'A', 'B']",False
122,index_121,A,A,1,1,16769,1,"['A', 'B', 'C', 'A', 'B', 'B', 'A', 'B']",True
123,index_122,D,D,1,1,3647,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
124,index_123,A,A,1,1,3780,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
125,index_124,A,A,1,1,1295,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
126,index_125,A,D,0,1,15207,1,"['D', 'B', 'B', 'C', 'D', 'D', 'D', 'B']",False
127,index_126,A,D,0,1,8697,1,"['D', 'D', 'B', 'D', 'D', 'D', 'D', 'B']",False
128,index_127,A,D,0,1,21186,1,"['D', 'D', 'A', 'A', 'C', 'D', 'D', 'D']",False
129,index_128,A,A,1,1,8962,1,"['A', 'D', 'B', 'B', 'D', 'D', 'B', 'D']",True
130,index_129,D,D,1,1,5133,1,"['D', 'D', 'D', 'C', 'D', 'D', 'C', 'D']",True
131,index_130,D,C,0,1,6077,1,"['C', 'C', 'B', 'B', 'B', 'A', 'C', 'B']",False
132,index_131,B,D,0,1,16291,1,"['D', 'D', 'A', 'D', 'D', 'B', 'D', 'D']",False
133,index_132,A,A,1,1,4054,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
134,index_133,A,A,1,1,7185,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
135,index_134,B,B,1,1,2531,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
136,index_135,A,A,1,1,1148,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
137,index_136,C,D,0,1,5844,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False
138,index_137,B,B,1,1,1273,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
139,index_138,D,A,0,1,7514,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False
140,index_139,A,A,1,1,5755,1,"['A', 'B', 'A', 'B', 'D', 'D', 'B', 'D']",True
141,index_140,D,D,1,1,7496,1,"['D', 'C', 'A', 'D', 'C', 'C', 'C', 'D']",True
142,index_141,C,C,1,1,1402,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
143,index_142,B,A,0,1,8058,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False
144,index_143,B,A,0,1,20625,1,"['A', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
145,index_144,B,B,1,1,14411,1,"['B', 'B', 'C', 'B', 'B', 'B', 'C', 'B']",True
146,index_145,C,A,0,1,6803,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False
147,index_146,A,A,1,1,5732,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
148,index_147,D,C,0,1,14709,1,"['C', 'A', 'B', 'B', 'C', 'C', 'B', 'C']",False
149,index_148,D,D,1,1,1087,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
150,index_149,B,B,1,1,11853,1,"['B', 'D', 'B', 'B', 'D', 'D', 'B', 'B']",True
151,index_150,C,C,1,1,4986,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
152,index_151,B,B,1,1,925,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
153,index_152,B,B,1,1,11503,1,"['B', 'A', 'B', 'B', 'B', 'B', 'B', 'B']",True
154,index_153,B,B,1,1,5870,1,"['B', 'B', 'B', 'A', 'B', 'B', 'B', 'A']",True
155,index_154,B,B,1,1,2397,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
156,index_155,B,C,0,1,10193,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
157,index_156,B,B,1,1,1394,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
158,index_157,D,D,1,1,9881,1,"['D', 'D', 'B', 'D', 'D', 'D', 'D', 'D']",True
159,index_158,B,B,1,1,7150,1,"['B', 'C', 'C', 'C', 'C', 'C', 'C', 'B']",True
160,index_159,D,D,1,1,10056,1,"['D', 'A', 'C', 'A', 'A', 'C', 'D', 'A']",True
161,index_160,C,C,1,1,4553,1,"['C', 'A', 'C', 'C', 'C', 'A', 'C', 'C']",True
162,index_161,D,D,1,1,1441,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
163,index_162,B,C,0,1,13731,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
164,index_163,A,A,1,1,6660,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
165,index_164,A,B,0,1,6851,1,"['B', 'D', 'B', 'B', 'D', 'D', 'D', 'D']",False
166,index_165,B,B,1,1,3571,1,"['B', 'B', 'A', 'D', 'B', 'B', 'D', 'B']",True
167,index_166,C,C,1,1,15691,1,"['C', 'C', 'B', 'C', 'C', 'C', 'B', 'B']",True
168,index_167,A,B,0,1,2009,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
169,index_168,B,B,1,1,3811,1,"['B', 'B', 'B', 'B', 'B', 'B', 'D', 'B']",True
170,index_169,A,A,1,1,2242,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
171,index_170,C,A,0,1,9572,1,"['A', 'C', 'A', 'C', 'A', 'A', 'A', 'A']",False
172,index_171,D,D,1,1,2925,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
173,index_172,D,D,1,1,4108,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
174,index_173,B,B,1,1,8525,1,"['B', 'B', 'C', 'C', 'C', 'B', 'C', 'B']",True
175,index_174,D,C,0,1,1712,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False
176,index_175,D,D,1,1,4970,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
177,index_176,D,D,1,1,4592,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
178,index_177,C,C,1,1,1695,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
179,index_178,B,B,1,1,6828,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
180,index_179,B,B,1,1,18626,1,"['B', 'B', 'B', 'B', 'C', 'B', 'B', 'B']",True
181,index_180,B,A,0,1,18304,1,"['A', 'C', 'A', 'D', 'D', 'A', 'C', 'C']",False
182,index_181,B,B,1,1,1975,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
183,index_182,A,C,0,1,10001,1,"['C', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
184,index_183,C,B,0,1,8580,1,"['B', 'C', 'A', 'C', 'A', 'D', 'B', 'C']",False
185,index_184,B,B,1,1,945,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
186,index_185,D,B,0,1,5277,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
187,index_186,D,C,0,1,5664,1,"['C', 'A', 'C', 'C', 'C', 'C', 'C', 'B']",False
188,index_187,C,D,0,1,19284,1,"['D', 'C', 'C', 'A', 'B', 'B', 'C']",False
189,index_188,B,B,1,1,981,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
190,index_189,D,D,1,1,8162,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
191,index_190,C,C,1,1,13806,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
192,index_191,B,B,1,1,7033,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
193,index_192,A,A,1,1,1654,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
194,index_193,B,B,1,1,2618,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
195,index_194,C,C,1,1,3364,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
196,index_195,D,D,1,1,14218,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
197,index_196,D,D,1,1,13763,1,"['D', 'D', 'D', 'B', 'D', 'D', 'C', 'D']",True
198,index_197,D,D,1,1,16046,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
