iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
47,aqua_rat_test_46,8,8,E,E,1,135,4805,3282,1507,4940,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.010736215480139128,0.0183409436834094,12.851801633834839
48,aqua_rat_test_47,8,8,A,A,1,151,6750,5089,1645,6901,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011772371055740185,0.0270928462709284,22.855200052261353
49,aqua_rat_test_48,8,8,D,D,1,112,30266,27318,2932,30378,"[""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.05734983617798927,0.0994672754946727,102.4870924949646
50,aqua_rat_test_49,8,8,B,B,1,118,5993,4385,1592,6111,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.013230520181680869,0.0261796042617959,15.530334711074829
51,aqua_rat_test_50,8,8,C,C,1,124,7735,5494,2225,7859,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01591210724056349,0.0298325722983257,21.76723003387451
52,aqua_rat_test_51,8,8,C,C,1,130,7391,5713,1662,7521,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.016173269389386267,0.0308980213089802,19.039928674697876
53,aqua_rat_test_52,8,8,B,B,1,106,7065,5546,1503,7171,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01471765601217652,0.0301369863013698,19.36640191078186
54,aqua_rat_test_53,8,8,A,A,1,105,5559,3805,1738,5664,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.013350076103500702,0.0248858447488584,13.31124758720398
55,aqua_rat_test_54,8,8,D,D,1,147,58291,53158,5117,58438,"[""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D""]",0.10572220578791139,0.1751902587519026,229.47233510017395
56,aqua_rat_test_55,8,8,A,A,1,120,4902,3612,1274,5022,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.010797993782182028,0.0192541856925418,13.264360189437866
57,aqua_rat_test_56,8,8,A,A,1,131,24512,21587,2909,24643,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.033306886954110035,0.0707001522070015,121.26215100288391
58,aqua_rat_test_57,8,8,D,D,1,122,6465,4837,1612,6587,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.01439337373041168,0.0245814307458143,16.815731048583984
59,aqua_rat_test_58,8,8,D,D,1,133,16617,14665,1936,16750,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.028899938173664912,0.0619482496194825,54.1395628452301
60,aqua_rat_test_59,8,8,C,C,1,110,94029,85528,8485,94139,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.19082694491835597,0.3962709284627093,285.55867052078247
61,aqua_rat_test_60,8,8,E,E,1,141,8772,6557,2199,8913,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.018521274668952543,0.0337138508371385,23.871426582336426
62,aqua_rat_test_61,8,8,D,D,1,120,12815,10148,2651,12935,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.023727316529935597,0.0373668188736682,42.33229899406433
63,aqua_rat_test_62,8,8,B,B,1,134,5683,4178,1489,5817,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.011424766827552772,0.0242009132420091,16.512081623077393
64,aqua_rat_test_63,8,8,C,C,1,122,7428,4813,2599,7550,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.017096380171445456,0.0299086757990867,18.45157527923584
65,aqua_rat_test_64,8,8,D,B,0,165,6536,4224,2296,6701,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.014379576758272129,0.0270167427701674,17.138670444488525
66,aqua_rat_test_65,8,8,C,C,1,115,8645,5319,3310,8760,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.016187108279635497,0.0318873668188737,26.370001554489136
67,aqua_rat_test_66,8,8,C,C,1,153,11056,8094,2946,11209,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.018760667049560226,0.0397260273972602,39.1781280040741
68,aqua_rat_test_67,8,8,B,B,1,130,26511,22580,3915,26641,"[""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B""]",0.04869540719504879,0.0777016742770168,91.74885988235474
69,aqua_rat_test_68,8,8,A,A,1,131,13295,10411,2868,13426,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.026438719426916987,0.0528919330289193,37.26521277427673
70,aqua_rat_test_69,8,8,C,C,1,134,74564,70491,4057,74698,"[""E"", ""C"", ""C"", ""C"", ""E"", ""E"", ""C"", ""C""]",0.15754757716980564,0.2920852359208523,213.42984127998352
71,aqua_rat_test_70,8,8,C,C,1,125,5763,4186,1561,5888,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01091372220330543,0.0219178082191781,18.143044471740723
72,aqua_rat_test_71,8,8,A,A,1,147,7577,5834,1727,7724,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.017232498344641318,0.0321917808219177,18.93911361694336
73,aqua_rat_test_72,8,8,B,B,1,103,3566,2623,927,3669,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.007934762079347561,0.0157534246575342,9.585716724395752
74,aqua_rat_test_73,8,8,B,B,1,109,3722,2670,1036,3831,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.009170471841704655,0.0157534246575342,9.25551438331604
75,aqua_rat_test_74,8,8,E,E,1,150,12136,9032,3088,12286,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.020834823987413053,0.0433789954337899,41.750755071640015
76,aqua_rat_test_75,8,8,C,C,1,120,8409,6291,2102,8529,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.01830487857059895,0.0322678843226788,22.15759587287903
77,aqua_rat_test_76,8,8,E,E,1,207,6284,4313,1955,6491,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.014370023231594895,0.024124809741248,16.892962217330933
78,aqua_rat_test_77,8,8,B,B,1,166,38820,34775,4029,38986,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.06839479232148295,0.117503805175038,138.5998809337616
79,aqua_rat_test_78,8,8,A,A,1,147,8028,6326,1686,8175,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.01374861137044764,0.0299847792998477,28.07473874092102
80,aqua_rat_test_79,8,8,D,D,1,143,20131,16027,4088,20274,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.029915509008421527,0.0628614916286148,85.40319514274597
81,aqua_rat_test_80,8,8,B,B,1,172,13043,8610,4417,13215,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02878241759679783,0.0562404870624049,33.52153182029724
82,aqua_rat_test_81,8,8,A,A,1,127,4728,3430,1282,4855,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.00927801716437638,0.019482496194825,14.790666341781616
83,aqua_rat_test_82,8,8,A,A,1,124,56315,51443,4856,56439,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.10527801982896348,0.2122526636225266,178.63692212104797
84,aqua_rat_test_83,8,8,A,A,1,138,11682,8752,2914,11820,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.025227084464631674,0.0475646879756468,30.63199782371521
85,aqua_rat_test_84,8,8,A,A,1,104,5568,4239,1313,5672,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.011480031084766902,0.0215372907153729,15.818820714950562
86,aqua_rat_test_85,8,8,A,A,1,123,19416,14006,5394,19539,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.04290039831703343,0.0797564687975647,49.637118339538574
87,aqua_rat_test_86,8,8,E,E,1,127,18500,15551,2933,18627,"[""E"", ""E"", ""A"", ""E"", ""E"", ""E"", ""A"", ""E""]",0.02956247948189927,0.0614916286149163,69.21999740600586
88,aqua_rat_test_87,8,8,B,B,1,106,4793,3622,1155,4899,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.010505484202069712,0.0187975646879756,12.955878496170044
89,aqua_rat_test_88,8,8,B,B,1,131,15134,12626,2492,15265,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.021281682218251555,0.0353120243531202,123.26838111877441
90,aqua_rat_test_89,8,8,B,B,1,124,13454,10811,2627,13578,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02536161458773933,0.0453576864535768,41.29289174079895
91,aqua_rat_test_90,8,8,B,B,1,114,9856,7572,2268,9970,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.015844652477978883,0.0365296803652968,35.51158928871155
92,aqua_rat_test_91,8,8,B,B,1,182,7552,4757,2779,7734,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.016795091324200873,0.0325722983257229,19.62388277053833
93,aqua_rat_test_92,8,8,A,A,1,158,6549,4387,2146,6707,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.014748336323678737,0.0285388127853881,17.020095586776733
94,aqua_rat_test_93,8,8,D,D,1,116,13600,11385,2199,13716,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.021852284708835518,0.0448249619482495,51.50178670883179
95,aqua_rat_test_94,8,8,A,A,1,135,9113,7164,1933,9248,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.017924107382576496,0.0317351598173516,27.684468984603882
96,aqua_rat_test_95,8,8,A,A,1,136,10848,7146,3686,10984,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.019602855962540383,0.0475646879756468,33.796220541000366
97,aqua_rat_test_96,8,8,C,C,1,110,4729,3035,1678,4839,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.011713171723215898,0.0191780821917808,11.440946102142334
98,aqua_rat_test_97,8,8,E,E,1,143,7066,5237,1813,7209,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.015690553438390445,0.026255707762557,18.869942665100098
99,aqua_rat_test_98,8,8,D,D,1,147,5244,3993,1235,5391,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.01175647661307177,0.0202435312024352,13.73573899269104
100,aqua_rat_test_99,8,8,E,E,1,129,4683,3898,769,4812,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.009121748751734049,0.017503805175038,14.108456134796143
101,aqua_rat_test_100,8,8,A,A,1,117,4205,3283,906,4322,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.007548016810703281,0.0147640791476407,14.196550846099854
102,aqua_rat_test_101,8,8,C,C,1,133,15748,10457,5275,15881,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.032635728631513615,0.0614155251141552,42.52080225944519
103,aqua_rat_test_102,8,8,D,D,1,122,7478,5579,1883,7600,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.016559312599140296,0.0310502283105023,19.523253917694092
104,aqua_rat_test_103,8,8,E,E,1,132,7186,5190,1980,7318,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.01394767915461585,0.0270167427701674,21.491987943649292
105,aqua_rat_test_104,8,8,A,E,0,165,13188,9730,3442,13353,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.0280053576249247,0.0477168949771689,35.6509952545166
106,aqua_rat_test_105,8,8,B,B,1,124,10362,7294,3052,10486,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.023018596533648263,0.045662100456621,26.380447387695312
107,aqua_rat_test_106,8,8,D,E,0,147,81152,76984,4152,81299,"[""E"", ""E"", ""E"", ""D"", ""D"", ""D"", ""E"", ""D""]",0.16491668154092826,0.3136986301369863,243.86282587051392
108,aqua_rat_test_107,8,8,B,B,1,120,8092,5546,2530,8212,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.01524788382646888,0.0325722983257229,24.64693570137024
109,aqua_rat_test_108,8,8,D,D,1,111,18081,15886,2179,18192,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D""]",0.025038067728440673,0.06324200913242,82.55287837982178
110,aqua_rat_test_109,8,8,B,B,1,143,14184,11349,2819,14327,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.0286727334333704,0.0513698630136986,40.47088885307312
111,aqua_rat_test_110,8,8,A,A,1,133,11592,8470,3106,11725,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.022288812785388076,0.0449010654490106,34.09820890426636
112,aqua_rat_test_111,8,8,D,D,1,131,6507,4661,1830,6638,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.011564963597056225,0.0226027397260274,21.418133974075317
113,aqua_rat_test_112,8,8,C,D,0,105,58415,54501,3898,58520,"[""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""E""]",0.09913423449810907,0.2172754946727549,202.79083395004272
114,aqua_rat_test_113,8,8,D,D,1,150,9134,5990,3128,9284,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.016418598104450132,0.0300608828006088,30.53103733062744
115,aqua_rat_test_114,8,8,D,C,0,150,42972,36762,6194,43122,"[""D"", ""D"", ""C"", ""C"", ""C"", ""E"", ""D"", ""E""]",0.08054786983584092,0.1358447488584474,143.95128917694092
116,aqua_rat_test_115,8,8,C,C,1,127,54395,51628,2751,54522,"[""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C""]",0.10258789145986842,0.1942161339421613,171.52387595176697
117,aqua_rat_test_116,8,8,B,B,1,179,33794,27330,6448,33973,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.04334937897009345,0.1026636225266361,193.85654735565186
118,aqua_rat_test_117,8,8,C,D,0,130,79623,74537,5070,79753,"[""B"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""E""]",0.14789068961355295,0.2977929984779299,265.49556827545166
119,aqua_rat_test_118,8,8,A,A,1,141,16343,14317,2010,16484,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.031233597828410384,0.0597412480974124,118.12330889701843
120,aqua_rat_test_119,8,8,D,D,1,109,5843,4270,1557,5952,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.011610612768390325,0.0236681887366818,17.676066398620605
121,aqua_rat_test_120,8,8,E,E,1,134,7696,5300,2380,7830,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",0.01597337770382692,0.0318873668188737,22.08934783935547
122,aqua_rat_test_121,8,8,B,B,1,100,3552,2224,1312,3652,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.007099671920423835,0.0151445966514459,10.981858253479004
123,aqua_rat_test_122,8,8,A,E,0,157,35547,31488,4043,35704,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""A"", ""A""]",0.05224175681065281,0.1115677321156772,156.22541999816895
124,aqua_rat_test_123,8,8,A,A,1,108,8704,6853,1835,8812,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.017180962288794566,0.0309741248097412,26.749109029769897
125,aqua_rat_test_124,8,8,E,B,0,120,5976,4389,1571,6096,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.011475305175763487,0.0237442922374429,18.81029438972473
126,aqua_rat_test_125,8,8,A,A,1,141,66583,57356,9211,66724,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1381770280888535,0.2750380517503805,196.82480812072754
127,aqua_rat_test_126,8,8,B,D,0,159,22812,18253,4543,22971,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.04407003539541312,0.0692541856925418,76.45158982276917
128,aqua_rat_test_127,8,8,D,D,1,157,5365,3921,1428,5522,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.011670106219903846,0.0226788432267884,15.316555500030518
129,aqua_rat_test_128,8,8,B,B,1,128,10618,7349,3253,10746,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.02218472937148004,0.041552511415525,30.00958013534546
130,aqua_rat_test_129,8,8,D,D,1,115,8326,6809,1501,8441,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.012989371398027732,0.024124809741248,35.679611682891846
131,aqua_rat_test_130,8,8,A,A,1,120,6387,3907,2464,6507,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.013548654684020382,0.0261796042617959,18.01700758934021
