iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
18,index_17,8,8,0,0.98,fixed,315,12,0,100,206523,206623,"[""12"", ""15"", ""12"", ""15"", ""12"", ""21"", ""6"", ""9""]",254,0.32881579405056305,0.5906534226902824,809.655086517334
19,index_18,8,8,0,0.98,fixed,468,468,1,100,107153,107253,"[""468"", ""156"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468""]",136,0.12068483834606299,0.2194830062230732,625.2138397693634
20,index_19,8,8,0,0.98,fixed,902,1022,0,147,167006,167153,"[""256"", ""1024"", ""962"", ""1022"", ""2"", ""1022"", ""1022"", ""1022""]",230,0.24148923184928126,0.4295117280995691,713.2189786434174
21,index_20,8,8,0,0.98,fixed,211,211,1,170,213182,213352,"[""211"", ""211"", ""211"", ""211"", ""121"", ""211"", ""211"", ""211""]",264,0.3374719423233789,0.5923288654858785,839.687985420227
22,index_21,8,8,0,0.98,fixed,80,80,1,109,176092,176201,"[""80"", ""80"", ""80"", ""80"", ""80"", ""80"", ""120"", ""100""]",256,0.25147355078602857,0.4198779320248923,776.7817108631134
23,index_22,8,8,0,0.98,fixed,480,480,1,131,98742,98873,"[""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480""]",113,0.11817131513478492,0.269566778362853,479.7930715084076
24,index_23,8,8,0,0.98,fixed,236,236,1,118,88686,88804,"[""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236""]",112,0.11310115987619261,0.222893729056965,401.22856545448303
25,index_24,8,8,0,0.98,fixed,73,73,1,159,44613,44772,"[""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73""]",56,0.06413025680368277,0.1254188606988989,170.254816532135
26,index_25,8,8,0,0.98,fixed,113,113,1,402,119083,119485,"[""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113""]",145,0.16047974844624877,0.2981091431306845,521.5445964336395
27,index_26,8,8,0,0.98,fixed,127,127,1,142107,200208,342315,"[""1"", ""127"", ""7"", ""7"", ""127"", ""29"", ""7"", ""127""]",267,0.30509296686828535,0.5105911919578745,830.2336182594299
28,index_27,8,8,0,0.98,fixed,104,104,1,199,61436,61635,"[""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104""]",64,0.07386466656847217,0.184597893729057,284.4427399635315
29,index_28,8,8,0,0.98,fixed,104,104,1,124,89638,89762,"[""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104""]",103,0.10561101869169284,0.2404858784107229,438.8211443424225
30,index_29,8,8,0,0.98,fixed,321,321,1,109,69517,69626,"[""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321""]",73,0.11772177025429602,0.215832934418382,223.1249487400055
