iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
124,index_123,16,5,0,0.95,fixed,A,A,1,167,55488,55655,"[""A"", ""A"", ""A"", ""A"", ""A""]",37,0.07413836443863189,0.1823149816871112,115.33685731887817
138,index_137,16,16,0,0.95,fixed,B,B,1,177,21626,21803,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",24,0.02651363048136816,0.0636590895878146,56.56561470031738
139,index_138,16,1,0,0.95,fixed,D,A,0,299,71261,71560,"[""A""]",45,0.07696606358028947,0.2335329341317364,208.24162817001343
145,index_144,16,1,0,0.95,fixed,B,C,0,111,69454,69565,"[""C""]",33,0.05262171842307286,0.1990581942910295,410.44742727279663
146,index_145,16,2,0,0.95,fixed,C,A,0,312,57703,58015,"[""A"", ""A""]",40,0.06564389006426319,0.1944073019010522,154.92785930633545
148,index_147,16,1,0,0.95,fixed,D,B,0,232,62647,62879,"[""B""]",32,0.058883327966532804,0.2037090866810069,215.7191801071167
152,index_151,16,16,0,0.95,fixed,B,B,1,200,16402,16602,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",14,0.028953034709205634,0.0561595256089761,31.536624908447266
165,index_164,16,1,0,0.95,fixed,A,D,0,282,58071,58353,"[""D""]",34,0.07802805874533567,0.2035928143712575,124.93260312080383
166,index_165,16,16,0,0.95,fixed,B,B,1,913,65861,66774,"[""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B""]",49,0.11269816983700989,0.1990581942910295,147.7780773639679
167,index_166,16,1,0,0.95,fixed,C,C,1,243,64148,64391,"[""C""]",39,0.05377966605779203,0.1925469449450613,299.23644399642944
169,index_168,16,1,0,0.95,fixed,B,B,1,224,72901,73125,"[""B""]",47,0.09926470213475655,0.2199290738910528,153.93875169754028
170,index_169,16,16,0,0.95,fixed,A,A,1,158,46650,46808,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",27,0.0632855939255616,0.1351084239288413,96.76606941223145
173,index_172,16,5,0,0.95,fixed,D,D,1,157,59702,59859,"[""D"", ""D"", ""D"", ""D"", ""D""]",41,0.06888280138523599,0.1869658740770885,147.1461799144745
177,index_176,16,7,0,0.95,fixed,D,D,1,231,67786,68017,"[""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D""]",42,0.09317487618098108,0.2110342421952211,141.67725443840027
178,index_177,16,16,0,0.95,fixed,C,C,1,242,57553,57795,"[""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",69,0.05616911381593859,0.1106912388814603,266.68897128105164
179,index_178,16,5,0,0.95,fixed,B,B,1,310,83565,83875,"[""B"", ""B"", ""B"", ""B"", ""A""]",56,0.09407294993786335,0.2555665368292541,238.87152671813965
180,index_179,16,1,0,0.95,fixed,B,B,1,183,82296,82479,"[""B""]",54,0.06577585330102632,0.2409162258008255,432.6160020828247
186,index_185,16,2,0,0.95,fixed,D,B,0,210,56692,56902,"[""B"", ""B""]",32,0.09176545903404286,0.2046392651590024,99.66441893577576
188,index_187,16,1,0,0.95,fixed,C,B,0,150,71809,71959,"[""B""]",35,0.055687361487438546,0.1859194232893436,569.9381444454193
