iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
89,index_88,10,1,0,0.75,B,A,0,257,14328,14585,"[""A""]",13,0.0229354501472587,0.0399013674064111,143.04136991500854
101,index_100,10,1,0,0.75,A,A,1,222,15399,15621,"[""A""]",9,0.024512423334959278,0.0441605021295673,165.25956082344055
104,index_103,10,1,0,0.75,A,A,1,220,8048,8268,"[""A""]",7,0.012889050422289518,0.0351191810505865,41.020365953445435
105,index_104,10,1,0,0.75,D,D,1,240,10970,11210,"[""D""]",10,0.016408220741638654,0.0358663976686841,86.95044779777527
110,index_109,10,1,0,0.75,B,B,1,515,12270,12785,"[""B""]",9,0.021490469777986868,0.0478218635582455,114.70750689506531
112,index_111,10,2,0,0.75,A,A,1,248,15752,16000,"[""A"", ""A""]",23,0.027242782079196004,0.0379586041993573,74.70285987854004
113,index_112,10,1,0,0.75,C,C,1,244,18892,19136,"[""C""]",14,0.03121600668216284,0.0574609579317043,229.02987790107727
114,index_113,10,1,0,0.75,C,A,0,188,9350,9538,"[""A""]",10,0.013770156665270632,0.0274975715459911,66.97909045219421
118,index_117,10,1,0,0.75,B,A,0,172,10822,10994,"[""A""]",6,0.018623557731700793,0.0345214077561084,125.09465432167053
120,index_119,10,1,0,0.75,A,A,1,122,8760,8882,"[""A""]",11,0.012391500243681793,0.0275722932078009,46.07802963256836
129,index_128,10,1,0,0.75,A,D,0,278,16752,17030,"[""D""]",11,0.025897964984372204,0.0463274303220503,168.31692051887512
135,index_134,10,2,0,0.75,B,B,1,358,11007,11365,"[""B"", ""B""]",15,0.021958289076640103,0.0410969139953673,50.964736461639404
140,index_139,10,1,0,0.75,A,A,1,231,16220,16451,"[""A""]",9,0.027124682330591014,0.050138235074348,194.1084382534027
142,index_141,10,6,0,0.75,C,C,1,152,8734,8886,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",8,0.018517643967233245,0.0313830979600986,25.117568731307983
144,index_143,10,1,0,0.75,B,B,1,175,10770,10945,"[""B""]",11,0.01648746324009795,0.0277217365314204,97.43159675598145
146,index_145,10,1,0,0.75,C,A,0,307,10817,11124,"[""A""]",8,0.017701153098056567,0.0388552641410745,100.07937240600586
150,index_149,10,1,0,0.75,B,D,0,253,16850,17103,"[""D""]",10,0.02628078689771271,0.0465515953074796,176.2850377559662
153,index_152,10,1,0,0.75,B,B,1,536,13872,14408,"[""B""]",7,0.024861380309280517,0.048569080176343,148.60044813156128
158,index_157,10,1,0,0.75,D,D,1,210,12428,12638,"[""D""]",10,0.017129264356414046,0.0418441306134648,75.75286316871643
162,index_161,10,1,0,0.75,D,D,1,163,10511,10674,"[""D""]",13,0.015698945699689913,0.0246581483972203,85.50695466995239
172,index_171,10,1,0,0.75,D,D,1,244,9934,10178,"[""D""]",13,0.01529765589583565,0.0358663976686841,62.550572633743286
177,index_176,10,1,0,0.75,D,D,1,226,10407,10633,"[""D""]",7,0.016423042314098087,0.0351191810505865,96.37492752075195
179,index_178,10,1,0,0.75,B,B,1,305,22041,22346,"[""B""]",21,0.03217221842669142,0.0545468131211238,207.84850025177002
180,index_179,10,1,0,0.75,B,C,0,178,16436,16614,"[""C""]",8,0.02994579938287172,0.0575356795935141,229.32119035720825
181,index_180,10,1,0,0.75,B,D,0,276,13116,13392,"[""D""]",12,0.021241516646252477,0.0367630576104012,129.00328540802002
188,index_187,10,1,0,0.75,C,A,0,145,14936,15081,"[""A""]",6,0.02694964000326848,0.0517821116341628,202.99110007286072
192,index_191,10,1,0,0.75,B,B,1,326,7201,7527,"[""B""]",8,0.013354573585123118,0.039602480759172,39.37007927894592
193,index_192,10,1,0,0.75,A,B,0,128,6215,6343,"[""B""]",8,0.00990115264819067,0.0257042516625569,28.48611092567444
196,index_195,10,1,0,0.75,D,D,1,224,9009,9233,"[""D""]",12,0.014889581667673773,0.0286931181349473,48.66462230682373
197,index_196,10,1,0,0.75,D,D,1,270,16705,16975,"[""D""]",13,0.0278558833422163,0.0506612867070164,195.02355790138245
198,index_197,10,1,0,0.75,D,D,1,198,14883,15081,"[""D""]",12,0.023780828375543954,0.0428902338788014,158.70945739746094
