iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
135,index_134,64,1,0,0.9,annealing,B,B,1,358,41997,42355,"[""B""]",20,0.05484980370424251,0.2258088619890906,61.893970012664795
136,index_135,64,1,0,0.9,annealing,A,A,1,185,39187,39372,"[""A""]",17,0.04600129891553321,0.1972651871777628,51.61472725868225
137,index_136,64,1,0,0.9,annealing,C,D,0,231,39969,40200,"[""D""]",15,0.030499755120561342,0.1824702981394306,148.94845509529114
138,index_137,64,2,0,0.9,annealing,B,B,1,172,38846,39018,"[""B"", ""B""]",17,0.03417113786138853,0.2024209818426361,75.65960621833801
139,index_138,64,1,0,0.9,annealing,D,D,1,294,40131,40425,"[""D""]",14,0.03408237122816729,0.2056340133004558,172.64149713516235
140,index_139,64,1,0,0.9,annealing,A,C,0,231,45188,45419,"[""C""]",18,0.03575818533233401,0.212060076216095,228.6103093624115
141,index_140,64,1,0,0.9,annealing,D,B,0,100,31285,31385,"[""B""]",17,0.023429161228178313,0.1338264963012777,91.37999272346497
142,index_141,64,18,0,0.9,annealing,C,C,1,152,51228,51380,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",27,0.06882479290068219,0.1791825450198012,51.18910574913025
143,index_142,64,1,0,0.9,annealing,B,A,0,405,51898,52303,"[""A""]",22,0.041916547754514075,0.2782634685795412,210.83957958221436
144,index_143,64,1,0,0.9,annealing,B,B,1,175,41334,41509,"[""B""]",20,0.03286060645898534,0.166853470821191,221.7013349533081
145,index_144,64,1,0,0.9,annealing,B,C,0,106,44291,44397,"[""C""]",15,0.028907957113380806,0.1777628334454158,135.20560264587402
146,index_145,64,1,0,0.9,annealing,C,A,0,307,38381,38688,"[""A""]",17,0.03315394271421774,0.1960696405888067,108.49751210212708
147,index_146,64,1,0,0.9,annealing,A,A,1,140,36189,36329,"[""A""]",13,0.026956665407942552,0.162220727788986,147.4750955104828
148,index_147,64,1,0,0.9,annealing,D,B,0,227,44207,44434,"[""B""]",18,0.03332276206685938,0.2072031681984607,143.05017399787903
149,index_148,64,2,0,0.9,annealing,D,D,1,250,42314,42564,"[""D"", ""D""]",19,0.03945065027416982,0.2001793319883433,83.14879250526428
150,index_149,64,1,0,0.9,annealing,B,D,0,253,49828,50081,"[""D""]",13,0.038743533817594406,0.214227004408578,264.6258578300476
151,index_150,64,2,0,0.9,annealing,C,C,1,196,44142,44338,"[""C"", ""C""]",25,0.04085209086366803,0.174923410296645,87.50362181663513
152,index_151,64,14,0,0.9,annealing,B,B,1,195,67147,67342,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",23,0.11948578057001594,0.2818501083464096,48.65937900543213
153,index_152,64,1,0,0.9,annealing,B,B,1,536,48132,48668,"[""B""]",18,0.04342876156857257,0.2830456549353657,252.63096284866333
154,index_153,64,1,0,0.9,annealing,B,B,1,251,55668,55919,"[""B""]",36,0.04271726624648231,0.225061645370993,165.87824416160583
155,index_154,64,7,0,0.9,annealing,B,B,1,430,51639,52069,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",21,0.07797804886069482,0.2455353807068668,69.76105403900146
156,index_155,64,1,0,0.9,annealing,B,C,0,266,37927,38193,"[""C""]",11,0.030468645950697995,0.2158708809683927,112.44077038764954
157,index_156,64,22,0,0.9,annealing,B,B,1,209,44216,44425,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",14,0.10373809251359938,0.1948740939998505,30.548027276992798
158,index_157,64,2,0,0.9,annealing,D,D,1,210,63334,63544,"[""D"", ""D""]",30,0.05917040760513184,0.267802435926175,89.88508796691895
159,index_158,64,1,0,0.9,annealing,B,C,0,215,39729,39944,"[""C""]",16,0.029941000599377113,0.1788836583725622,123.1372230052948
160,index_159,64,1,0,0.9,annealing,D,C,0,199,40137,40336,"[""C""]",22,0.03125509279340428,0.1544496749607711,178.89060926437378
161,index_160,64,1,0,0.9,annealing,C,C,1,299,41633,41932,"[""C""]",12,0.036479692136049034,0.224762758723754,96.36156630516052
162,index_161,64,1,0,0.9,annealing,D,D,1,163,34676,34839,"[""D""]",21,0.02744851829257096,0.1410744974968243,143.44988322257996
163,index_162,64,1,0,0.9,annealing,B,C,0,191,65759,65950,"[""C""]",26,0.04346720091516302,0.2482253605320182,251.45864748954773
164,index_163,64,1,0,0.9,annealing,A,A,1,240,44877,45117,"[""A""]",19,0.03346208427420113,0.2085481581110364,140.55943989753723
165,index_164,64,1,0,0.9,annealing,A,B,0,277,45952,46229,"[""B""]",24,0.037099359647603726,0.2187850257789733,117.5369598865509
166,index_165,64,2,0,0.9,annealing,B,B,1,10845,46160,57005,"[""D"", ""B""]",37,0.07241625607251845,0.3856384966001643,107.04203486442566
167,index_166,64,1,0,0.9,annealing,C,C,1,238,43891,44129,"[""C""]",18,0.03298290626478198,0.2062317865949339,132.57666277885437
168,index_167,64,5,0,0.9,annealing,A,B,0,134,64853,64987,"[""B"", ""B"", ""B"", ""B"", ""B""]",29,0.08524994107263302,0.2511395053425987,57.614553928375244
169,index_168,64,1,0,0.9,annealing,B,B,1,219,42027,42246,"[""B""]",17,0.068709612548626,0.2038406934170216,40.70240592956543
170,index_169,64,1,0,0.9,annealing,A,A,1,153,42416,42569,"[""A""]",16,0.03163497629393063,0.1529552417245759,201.10195064544678
171,index_170,64,1,0,0.9,annealing,C,A,0,234,49871,50105,"[""A""]",23,0.03695847946044389,0.2385862661585593,135.20406699180603
172,index_171,64,3,0,0.9,annealing,D,D,1,244,39131,39375,"[""D"", ""D"", ""D""]",19,0.05341403979118309,0.2005529402973922,53.37428545951843
173,index_172,64,1,0,0.9,annealing,D,D,1,152,38201,38353,"[""D""]",16,0.027178651954703103,0.1593065829784054,125.59887766838074
174,index_173,64,1,0,0.9,annealing,B,B,1,206,44026,44232,"[""B""]",18,0.03222145407516659,0.1992826720466263,174.85582065582275
175,index_174,64,1,0,0.9,annealing,D,C,0,216,35991,36207,"[""C""]",11,0.04340491911039083,0.1932302174400358,49.493340253829956
176,index_175,64,1,0,0.9,annealing,D,D,1,278,42779,43057,"[""D""]",21,0.034170600049781646,0.2001793319883433,126.92071390151978
177,index_176,64,1,0,0.9,annealing,D,D,1,226,41098,41324,"[""D""]",14,0.030866744239549732,0.2027198684898752,136.1368854045868
178,index_177,64,3,0,0.9,annealing,C,C,1,237,53416,53653,"[""C"", ""C"", ""C""]",20,0.08477966066829497,0.2367182246133153,48.85441875457764
179,index_178,64,2,0,0.9,annealing,B,A,0,10316,56432,66748,"[""B"", ""A""]",33,0.054775471818521076,0.2217738922513636,108.38152885437012
180,index_179,64,1,0,0.9,annealing,B,B,1,178,46233,46411,"[""B""]",14,0.03826540255196447,0.1674512441156691,301.8069622516632
181,index_180,64,1,0,0.9,annealing,B,C,0,276,37188,37464,"[""C""]",19,0.03251418727582243,0.1836658447283867,92.45866870880127
