iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
33,index_32,10,1,0,0.6,C,A,0,322,11767,12089,"[""A""]",9,0.020653333187807953,0.0364641709631622,126.1256697177887
34,index_33,10,1,0,0.6,A,C,0,472,14303,14775,"[""C""]",6,0.02699238028637321,0.0486438018381528,187.0298023223877
35,index_34,10,1,0,0.6,C,C,1,318,14968,15286,"[""C""]",10,0.025573060898688167,0.0459538220130015,176.1765387058258
36,index_35,10,1,0,0.6,B,B,1,154,9782,9936,"[""B""]",8,0.014423241531874263,0.0289172831203765,84.40541625022888
37,index_36,10,1,0,0.6,D,B,0,162,11909,12071,"[""B""]",9,0.01912548627594322,0.034371964432489,121.39686417579651
38,index_37,10,1,0,0.6,C,C,1,303,11155,11458,"[""C""]",8,0.019288244524186385,0.0337741911380109,118.66559147834778
39,index_38,10,1,0,0.6,B,B,1,243,7152,7395,"[""B""]",8,0.011533189831475141,0.0283942314877082,47.105156660079956
40,index_39,10,7,0,0.6,A,B,0,173,6820,6993,"[""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B""]",10,0.019410501182633825,0.0321303145781962,15.292454719543457
41,index_40,10,1,0,0.6,A,A,1,147,9159,9306,"[""A""]",8,0.01435060195094068,0.0250317567062691,87.66370010375977
42,index_41,10,1,0,0.6,D,D,1,234,9960,10194,"[""D""]",12,0.015909653297071353,0.0351191810505865,48.22525763511658
43,index_42,10,1,0,0.6,A,D,0,270,8892,9162,"[""D""]",6,0.014891168466099012,0.0290667264439961,84.37696838378906
44,index_43,10,1,0,0.6,A,B,0,313,9939,10252,"[""B""]",10,0.016142357655008866,0.030635881342001,83.55292224884033
45,index_44,10,1,0,0.6,D,D,1,180,13497,13677,"[""D""]",8,0.022580231777238703,0.0418441306134648,153.69120287895203
46,index_45,10,1,0,0.6,C,A,0,98,15005,15103,"[""A""]",5,0.025165846163224634,0.0480460285436747,189.62866353988647
47,index_46,10,1,0,0.6,D,D,1,217,17133,17350,"[""D""]",14,0.025612947493317065,0.0445341104386161,171.34015536308289
48,index_47,10,1,0,0.6,A,D,0,154,14418,14572,"[""D""]",6,0.02541614739363084,0.0483449151909138,190.46921396255493
49,index_48,10,1,0,0.6,B,A,0,427,17465,17892,"[""A""]",9,0.032312565343559654,0.0595531644623776,245.5956211090088
50,index_49,10,1,0,0.6,D,D,1,201,6176,6377,"[""D""]",8,0.011156765324528405,0.0261525816334154,28.041688442230225
51,index_50,10,1,0,0.6,D,D,1,168,7927,8095,"[""D""]",8,0.011826956023606465,0.0254053650153179,61.42867612838745
52,index_51,10,1,0,0.6,C,C,1,252,11168,11420,"[""C""]",15,0.016811574574056905,0.0329522528581035,80.9770302772522
53,index_52,10,1,0,0.6,D,B,0,231,17792,18023,"[""B""]",7,0.03190944648113672,0.060673989389524,255.8267707824707
54,index_53,10,1,0,0.6,A,B,0,185,16053,16238,"[""B""]",9,0.026454991729389966,0.0492415751326309,194.1908679008484
55,index_54,10,1,0,0.6,B,C,0,203,19731,19934,"[""C""]",10,0.03422295699431092,0.06500784577449,281.0998890399933
56,index_55,10,1,0,0.6,A,A,1,259,24205,24464,"[""A""]",13,0.04319645635134207,0.082642157961593,380.66849541664124
57,index_56,10,1,0,0.6,D,B,0,191,22188,22379,"[""B""]",8,0.042684777912647937,0.0832399312560711,379.25825667381287
58,index_57,10,1,0,0.6,A,D,0,87,6032,6119,"[""D""]",10,0.013309944267128717,0.0209220653067324,16.276262760162354
59,index_58,10,1,0,0.6,A,A,1,136,12873,13009,"[""A""]",7,0.019990092504481062,0.0364641709631622,130.00922513008118
60,index_59,10,1,0,0.6,C,C,1,204,14916,15120,"[""C""]",10,0.02449996282162984,0.0449824404094747,171.25783395767212
61,index_60,10,1,0,0.6,C,C,1,226,8146,8372,"[""C""]",6,0.013465378591285201,0.0276470148696107,76.08186936378479
62,index_61,10,1,0,0.6,C,D,0,252,15557,15809,"[""D""]",8,0.02822608093784984,0.0532765448703579,215.84130382537842
63,index_62,10,1,0,0.6,D,A,0,247,17794,18041,"[""A""]",6,0.03451349485804619,0.0665770006724949,289.72357535362244
64,index_63,10,1,0,0.6,C,D,0,241,19474,19715,"[""D""]",11,0.03283603910574523,0.0614212060076215,260.0785799026489
65,index_64,10,1,0,0.6,A,A,1,292,14094,14386,"[""A""]",7,0.023879538099023264,0.0429649555406111,157.74143242835999
66,index_65,10,1,0,0.6,C,C,1,124,5908,6032,"[""C""]",8,0.012928411954601662,0.0251064783680788,17.28152871131897
67,index_66,10,1,0,0.6,D,D,1,242,8880,9122,"[""D""]",10,0.013725153307036832,0.0276470148696107,67.4957115650177
68,index_67,10,1,0,0.6,B,B,1,160,13088,13248,"[""B""]",9,0.020022724587857973,0.0356422326832548,126.57825899124146
69,index_68,10,1,0,0.6,A,A,1,202,19252,19454,"[""A""]",9,0.03328958427369104,0.0632892475528655,270.08635568618774
70,index_69,10,1,0,0.6,D,D,1,165,13710,13875,"[""D""]",8,0.02161479054212658,0.0390794291265037,138.7935130596161
71,index_70,10,1,0,0.6,C,C,1,171,6832,7003,"[""C""]",8,0.010579522676447073,0.0246581483972203,38.00658130645752
72,index_71,10,1,0,0.6,B,D,0,199,13396,13595,"[""D""]",7,0.021166631334563906,0.0377344392139281,132.81225299835205
73,index_72,10,2,0,0.6,C,C,1,187,6978,7165,"[""C"", ""C""]",10,0.013310633971606702,0.0254053650153179,34.83887791633606
74,index_73,10,1,0,0.6,A,A,1,169,7553,7722,"[""A""]",8,0.011364096097315543,0.0246581483972203,58.71352672576904
75,index_74,10,1,0,0.6,B,B,1,639,9150,9789,"[""B""]",12,0.02312296648590071,0.05260404991407,40.97754979133606
76,index_75,10,2,0,0.6,D,B,0,221,11267,11488,"[""B"", ""B""]",11,0.016323184297801732,0.0383322125084062,62.6753203868866
77,index_76,10,1,0,0.6,A,C,0,571,12577,13148,"[""C""]",8,0.023534142609120005,0.0464021519838601,133.8497931957245
78,index_77,10,1,0,0.6,C,C,1,515,10634,11149,"[""C""]",8,0.019773664106419283,0.039602480759172,106.07433319091797
79,index_78,10,1,0,0.6,A,A,1,387,12625,13012,"[""A""]",10,0.02139091662410316,0.04333856384966,121.81604766845703
80,index_79,10,1,0,0.6,A,C,0,119,18188,18307,"[""C""]",8,0.03224373793941703,0.0623925876111485,265.5496635437012
81,index_80,10,1,0,0.6,D,D,1,248,14798,15046,"[""D""]",13,0.022597792139457923,0.0382574908465964,133.64796948432922
82,index_81,10,1,0,0.6,A,A,1,804,10646,11450,"[""A""]",12,0.021966147826451524,0.0605245460659045,82.91735196113586
83,index_82,10,1,0,0.6,A,A,1,193,13984,14177,"[""A""]",13,0.02081113903877785,0.0351939027123963,124.10329580307007
84,index_83,10,6,0,0.6,D,D,1,128,8712,8840,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",8,0.021471147297272522,0.0381080475229769,21.305174112319946
85,index_84,10,1,0,0.6,C,C,1,288,13111,13399,"[""C""]",11,0.021319803002917075,0.036538892624972,126.63227868080139
86,index_85,10,1,0,0.6,A,D,0,335,13346,13681,"[""D""]",11,0.02289597311136555,0.0401255323918403,141.9406509399414
87,index_86,10,1,0,0.6,C,C,1,309,8581,8890,"[""C""]",9,0.014097243676861715,0.0316819846073376,65.0539870262146
88,index_87,10,8,0,0.6,A,A,1,168,8851,9019,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.022445287408300145,0.0396772024209818,20.318617343902588
89,index_88,10,1,0,0.6,B,B,1,257,13193,13450,"[""B""]",8,0.022958010318261623,0.0419935739370843,153.71297240257263
90,index_89,10,1,0,0.6,B,D,0,204,16425,16629,"[""D""]",11,0.028456069186455685,0.0534259881939774,216.12334442138672
91,index_90,10,1,0,0.6,B,B,1,235,13255,13490,"[""B""]",9,0.022524673364301778,0.0410969139953673,148.37772393226624
92,index_91,10,1,0,0.6,C,C,1,204,13607,13811,"[""C""]",6,0.02409475415726388,0.0452813270567137,171.9348268508911
93,index_92,10,1,0,0.6,B,D,0,397,9744,10141,"[""D""]",14,0.020732857632670555,0.0425913472315624,39.082237005233765
94,index_93,10,1,0,0.6,D,C,0,198,15849,16047,"[""C""]",10,0.024790428091257453,0.0446835537622356,169.35931420326233
95,index_94,10,1,0,0.6,C,A,0,257,14618,14875,"[""A""]",8,0.025632354660341795,0.0475229769110064,184.27775359153748
96,index_95,10,1,0,0.6,A,D,0,152,22399,22551,"[""D""]",8,0.04254114070613574,0.0832399312560711,381.3226625919342
97,index_96,10,2,0,0.6,A,A,1,272,7074,7346,"[""A"", ""A""]",11,0.01871257026592333,0.0329522528581035,21.23894214630127
98,index_97,10,1,0,0.6,D,A,0,177,10055,10232,"[""A""]",8,0.015825574171314277,0.0274975715459911,95.51498746871948
99,index_98,10,1,0,0.6,A,D,0,360,18465,18825,"[""D""]",12,0.03046849766724769,0.0543973697975043,220.40760350227356
100,index_99,10,1,0,0.6,B,C,0,226,8385,8611,"[""C""]",9,0.013016676813296654,0.0268997982515131,64.05888366699219
101,index_100,10,1,0,0.6,A,A,1,222,8144,8366,"[""A""]",8,0.012559248196776517,0.0268997982515131,60.61548113822937
102,index_101,10,1,0,0.6,D,D,1,439,13766,14205,"[""D""]",13,0.021664083026801388,0.0470746469401479,101.22878170013428
103,index_102,10,1,0,0.6,C,A,0,345,14131,14476,"[""A""]",6,0.02627788354052791,0.048569080176343,187.69539761543274
104,index_103,10,1,0,0.6,A,A,1,220,7459,7679,"[""A""]",10,0.01347744881409183,0.0351191810505865,32.29019355773926
105,index_104,10,1,0,0.6,D,D,1,240,13141,13381,"[""D""]",9,0.020553362760613033,0.0358663976686841,124.59132170677185
106,index_105,10,1,0,0.6,C,A,0,300,8294,8594,"[""A""]",8,0.01400404449985721,0.030635881342001,72.20315861701965
107,index_106,10,7,0,0.6,A,B,0,280,8989,9269,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",8,0.02717847593939959,0.0448329970858552,20.653040885925293
108,index_107,10,1,0,0.6,C,C,1,192,13355,13547,"[""C""]",15,0.018377099968217063,0.0402002540536501,85.20609307289124
109,index_108,10,1,0,0.6,D,D,1,279,16276,16555,"[""D""]",10,0.02705864470137224,0.0491668534708211,192.91706204414368
110,index_109,10,1,0,0.6,B,D,0,515,14438,14953,"[""D""]",8,0.028208186292186514,0.0511843383396847,198.91948652267456
111,index_110,10,1,0,0.6,D,B,0,344,16590,16934,"[""B""]",11,0.029693698361466292,0.0546962564447432,220.70812392234802
112,index_111,10,1,0,0.6,A,A,1,248,10458,10706,"[""A""]",12,0.015827982092694922,0.0329522528581035,79.05394697189331
113,index_112,10,1,0,0.6,C,A,0,244,10268,10512,"[""A""]",8,0.0163310749366799,0.0292908914294254,92.89112997055054
114,index_113,10,1,0,0.6,C,A,0,188,6035,6223,"[""A""]",8,0.009900509436341676,0.0254053650153179,33.98524832725525
115,index_114,10,1,0,0.6,C,C,1,183,10833,11016,"[""C""]",11,0.01708260569145439,0.0295897780766644,102.78210544586182
116,index_115,10,1,0,0.6,B,A,0,268,16053,16321,"[""A""]",8,0.02790691239397144,0.0517821116341628,205.92938899993896
117,index_116,10,1,0,0.6,D,D,1,226,15102,15328,"[""D""]",10,0.026074265746480307,0.048569080176343,189.5437822341919
118,index_117,10,1,0,0.6,B,A,0,172,9728,9900,"[""A""]",6,0.016533282968482558,0.0301875513711424,105.01213383674622
119,index_118,10,1,0,0.6,A,D,0,318,11864,12182,"[""D""]",9,0.01915253115467752,0.039602480759172,107.21975946426392
120,index_119,10,1,0,0.6,A,A,1,122,6851,6973,"[""A""]",11,0.011160105875711254,0.0224164985429276,29.15179944038391
121,index_120,10,1,0,0.6,C,B,0,293,12562,12855,"[""B""]",9,0.02077391790868068,0.0381827691847866,125.86168146133423
122,index_121,10,1,0,0.6,A,A,1,209,17104,17313,"[""A""]",12,0.02981962101922565,0.0559665246955092,229.75729894638062
123,index_122,10,1,0,0.6,D,D,1,223,11730,11953,"[""D""]",8,0.020270255789074036,0.0370619442576403,129.6115448474884
124,index_123,10,1,0,0.6,A,A,1,162,9200,9362,"[""A""]",11,0.013146131899692543,0.0328775311962937,51.604979038238525
125,index_124,10,1,0,0.6,A,A,1,246,6646,6892,"[""A""]",8,0.011591136049377495,0.0283942314877082,35.97117233276367
126,index_125,10,1,0,0.6,A,C,0,260,17439,17699,"[""C""]",5,0.03246652179062549,0.0619442576402898,264.1927762031555
127,index_126,10,1,0,0.6,A,D,0,143,12293,12436,"[""D""]",8,0.0204657284436754,0.0381080475229769,134.48226404190063
128,index_127,10,1,0,0.6,A,D,0,2814,25614,28428,"[""D""]",23,0.061693414317708986,0.1557946648733468,402.4501373767853
129,index_128,10,1,0,0.6,A,D,0,278,17603,17881,"[""D""]",9,0.029192185367691366,0.0533512665321677,215.2927896976471
130,index_129,10,1,0,0.6,D,D,1,128,10252,10380,"[""D""]",11,0.015667010950646064,0.0271239632369424,94.5133752822876
131,index_130,10,1,0,0.6,D,B,0,359,15142,15501,"[""B""]",7,0.026129058290726953,0.0467757602929088,177.7453145980835
132,index_131,10,1,0,0.6,B,D,0,331,17492,17823,"[""D""]",12,0.030603040017854622,0.0563401330045579,231.64058303833008
133,index_132,10,1,0,0.6,A,A,1,250,12086,12336,"[""A""]",9,0.01767770512875737,0.0366136142867817,91.90470170974731
134,index_133,10,1,0,0.6,A,B,0,141,10741,10882,"[""B""]",11,0.01495159609069904,0.0257042516625569,79.021963596344
135,index_134,10,1,0,0.6,B,B,1,358,8580,8938,"[""B""]",9,0.015241079461788409,0.0410969139953673,46.587873220443726
136,index_135,10,1,0,0.6,A,A,1,185,8949,9134,"[""A""]",8,0.01306155696790016,0.0274975715459911,63.94554805755615
137,index_136,10,1,0,0.6,C,B,0,231,13904,14135,"[""B""]",8,0.024592806871039676,0.0458791003511918,175.21847248077393
138,index_137,10,1,0,0.6,B,B,1,172,8219,8391,"[""B""]",8,0.011940461640063287,0.0302622730329522,50.08581209182739
139,index_138,10,1,0,0.6,D,D,1,294,14611,14905,"[""D""]",12,0.02525156759507439,0.0456549353657624,172.80583262443542
140,index_139,10,1,0,0.6,A,B,0,231,16204,16435,"[""B""]",10,0.02602291958637278,0.0469999252783381,180.98560333251953
141,index_140,10,1,0,0.6,D,B,0,100,8984,9084,"[""B""]",8,0.012573449348066567,0.0251064783680788,71.16982936859131
142,index_141,10,2,0,0.6,C,C,1,152,7483,7635,"[""C"", ""C""]",9,0.013156553830030603,0.0257042516625569,29.277263879776
143,index_142,10,1,0,0.6,B,A,0,405,13491,13896,"[""A""]",9,0.022487805478760968,0.0425913472315624,128.44178414344788
144,index_143,10,1,0,0.6,B,B,1,175,9695,9870,"[""B""]",9,0.015369147385155404,0.026600911604274,92.04927134513855
145,index_144,10,1,0,0.6,B,B,1,106,17866,17972,"[""B""]",11,0.02828551289487549,0.0532018232085481,216.17945170402527
146,index_145,10,1,0,0.6,C,A,0,307,9502,9809,"[""A""]",9,0.01651874352397251,0.030635881342001,95.06148386001587
147,index_146,10,1,0,0.6,A,A,1,140,13918,14058,"[""A""]",10,0.024272642224882214,0.0460285436748113,176.96861934661865
148,index_147,10,1,0,0.6,D,B,0,227,13742,13969,"[""B""]",10,0.023557179922284472,0.04333856384966,162.3858299255371
149,index_148,10,1,0,0.6,D,D,1,250,9014,9264,"[""D""]",8,0.013982923144176363,0.0329522528581035,70.07055735588074
150,index_149,10,1,0,0.6,B,D,0,253,16092,16345,"[""D""]",7,0.027715820112825435,0.0514832249869237,204.87904143333435
151,index_150,10,1,0,0.6,C,C,1,196,8575,8771,"[""C""]",9,0.012722748871886565,0.0280953448404692,57.43887734413147
152,index_151,10,3,0,0.6,B,B,1,195,10922,11117,"[""B"", ""B"", ""B""]",11,0.021768397785191414,0.0410969139953673,33.60198211669922
153,index_152,10,1,0,0.6,B,B,1,536,13689,14225,"[""B""]",7,0.024019040524428138,0.0517821116341628,135.125825881958
154,index_153,10,1,0,0.6,B,B,1,251,9051,9302,"[""B""]",11,0.01400495495477165,0.0329522528581035,55.8107545375824
155,index_154,10,2,0,0.6,B,B,1,430,9554,9984,"[""B"", ""B""]",11,0.01912828350757062,0.0396772024209818,46.90522861480713
156,index_155,10,1,0,0.6,B,C,0,266,14004,14270,"[""C""]",12,0.021854993657398077,0.0373608309048792,129.4889817237854
157,index_156,10,2,0,0.6,B,B,1,209,6582,6791,"[""B"", ""B""]",7,0.016929783377727176,0.034371964432489,18.05323839187622
158,index_157,10,1,0,0.6,D,D,1,210,12079,12289,"[""D""]",8,0.0167738545406394,0.0422924605843233,80.94476532936096
159,index_158,10,1,0,0.6,B,C,0,215,8650,8865,"[""C""]",13,0.013506360509017261,0.0268997982515131,50.00225281715393
160,index_159,10,1,0,0.6,D,C,0,199,7947,8146,"[""C""]",8,0.01212867183920888,0.0261525816334154,58.9892373085022
161,index_160,10,2,0,0.6,C,C,1,299,6755,7054,"[""C"", ""C""]",8,0.013704019528929736,0.0350444593887767,30.388563871383667
162,index_161,10,1,0,0.6,D,D,1,163,5746,5909,"[""D""]",6,0.008962091269403845,0.0246581483972203,35.15704369544983
163,index_162,10,1,0,0.6,B,C,0,191,21487,21678,"[""C""]",12,0.033984075634760816,0.063139804229246,270.0723373889923
164,index_163,10,1,0,0.6,A,D,0,240,14957,15197,"[""D""]",11,0.024481103425744267,0.0441605021295673,165.8479084968567
165,index_164,10,1,0,0.6,A,D,0,277,10320,10597,"[""D""]",10,0.016198670843928727,0.0342972427706792,86.00875997543335
166,index_165,10,1,0,0.6,B,B,1,908,12112,13020,"[""B""]",9,0.024729135609080955,0.0642606291563924,117.21035242080688
167,index_166,10,1,0,0.6,C,C,1,238,11956,12194,"[""C""]",8,0.018978518228817465,0.0327280878726743,113.40813088417053
168,index_167,10,2,0,0.6,A,B,0,134,13005,13139,"[""B"", ""B""]",13,0.017941230510551052,0.0463274303220503,56.22510647773743
169,index_168,10,1,0,0.6,B,B,1,219,11306,11525,"[""B""]",14,0.016411679386708074,0.0316072629455279,80.26282620429993
170,index_169,10,1,0,0.6,A,A,1,153,14148,14301,"[""A""]",13,0.021718192647318824,0.0388552641410745,138.04229617118835
171,index_170,10,1,0,0.6,C,A,0,234,11623,11857,"[""A""]",9,0.01759779738365681,0.0292908914294254,96.7984619140625
172,index_171,10,1,0,0.6,D,D,1,244,7692,7936,"[""D""]",9,0.012449696309817314,0.0276470148696107,46.84686875343323
173,index_172,10,1,0,0.6,D,C,0,152,6884,7036,"[""C""]",9,0.011401459883111196,0.0245087050736008,31.726617097854614
174,index_173,10,1,0,0.6,B,B,1,206,18854,19060,"[""B""]",10,0.03410154188859793,0.065306732421729,279.78447461128235
175,index_174,10,2,0,0.6,D,C,0,216,7281,7497,"[""C"", ""C""]",9,0.013773433685548678,0.0268997982515131,30.937885999679565
176,index_175,10,1,0,0.6,D,D,1,278,9521,9799,"[""D""]",12,0.015170838715954349,0.0297392214002839,74.02040767669678
177,index_176,10,1,0,0.6,D,D,1,226,10926,11152,"[""D""]",8,0.017017906042311137,0.0322797579018157,98.61138391494751
178,index_177,10,1,0,0.6,C,C,1,237,9304,9541,"[""C""]",11,0.01644440881737362,0.0396772024209818,37.428680419921875
179,index_178,10,1,0,0.6,B,A,0,305,15666,15971,"[""A""]",21,0.024096527031568536,0.050736008368826,77.43065357208252
180,index_179,10,1,0,0.6,B,C,0,178,17901,18079,"[""C""]",10,0.03281013375917167,0.063139804229246,269.4910583496094
181,index_180,10,1,0,0.6,B,A,0,276,13597,13873,"[""A""]",11,0.021934409241860176,0.0381080475229769,132.2409474849701
182,index_181,10,1,0,0.6,B,B,1,275,7757,8032,"[""B""]",9,0.014871864395609927,0.0373608309048792,32.73512578010559
183,index_182,10,1,0,0.6,A,B,0,113,11761,11874,"[""B""]",8,0.01710163559336837,0.0313830979600986,104.7703869342804
184,index_183,10,1,0,0.6,C,D,0,439,14622,15061,"[""D""]",7,0.026294738852326204,0.0467010386310992,175.89369678497314
185,index_184,10,2,0,0.6,B,B,1,184,7080,7264,"[""B"", ""B""]",7,0.011294354432602766,0.0254053650153179,40.48556208610535
186,index_185,10,1,0,0.6,D,D,1,205,9815,10020,"[""D""]",6,0.016391164672392634,0.0290667264439961,100.11965370178223
187,index_186,10,1,0,0.6,D,B,0,334,11563,11897,"[""B""]",15,0.018125455469023218,0.039602480759172,74.90658831596375
188,index_187,10,1,0,0.6,C,B,0,145,14756,14901,"[""B""]",11,0.024324092181610385,0.0453560487185235,172.7834496498108
189,index_188,10,1,0,0.6,B,B,1,87,7789,7876,"[""B""]",11,0.011957625715250112,0.0266756332660837,30.324553728103638
190,index_189,10,1,0,0.6,D,A,0,294,15695,15989,"[""A""]",15,0.026026187248736652,0.0461032653366211,174.80093955993652
191,index_190,10,1,0,0.6,C,C,1,288,13462,13750,"[""C""]",9,0.025061979899580023,0.0466263169692894,177.0573239326477
192,index_191,10,1,0,0.6,B,B,1,326,7739,8065,"[""B""]",6,0.013111574153824815,0.0363147276395426,54.92347168922424
193,index_192,10,2,0,0.6,A,C,0,128,6077,6205,"[""B"", ""C""]",7,0.009540123579585585,0.0231637151610252,29.12040686607361
194,index_193,10,1,0,0.6,B,B,1,218,8922,9140,"[""B""]",11,0.015046108957819814,0.0316072629455279,40.36753487586975
195,index_194,10,1,0,0.6,C,C,1,204,17518,17722,"[""C""]",8,0.03209962882098002,0.0615706493312411,257.46250343322754
196,index_195,10,1,0,0.6,D,D,1,224,9963,10187,"[""D""]",9,0.015776215960499756,0.0276470148696107,89.80925416946411
197,index_196,10,1,0,0.6,D,D,1,270,16284,16554,"[""D""]",14,0.027231735984548703,0.0492415751326309,191.93656182289124
198,index_197,10,1,0,0.6,D,C,0,198,18355,18553,"[""C""]",8,0.03328443353065736,0.0638870208473436,270.55702090263367
