iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,64,54,0,0.95,fixed,A,A,1,399,164559,164958,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",81,0.17881453714764423,0.4286910197869101,156.87444257736206
12,index_11,64,55,0,0.95,fixed,D,D,1,174,263542,263716,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",91,0.45470060862078077,0.9528919330289192,169.57799673080444
13,index_12,64,20,0,0.95,fixed,A,A,1,340,335808,336148,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",136,0.4605252879765537,0.9531963470319634,278.6695945262909
14,index_13,64,64,0,0.95,fixed,D,D,1,148,251861,252009,"[""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""C"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A""]",100,0.3610417766366523,0.7268645357686454,185.27743577957153
15,index_14,64,36,0,0.95,fixed,C,C,1,302,260029,260331,"[""C"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""B"", ""A"", ""C"", ""C"", ""C""]",100,0.14378296046610206,0.7330289193302892,646.1531219482422
16,index_15,64,14,0,0.95,fixed,B,B,1,107338,383572,490910,"[""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""A"", ""D"", ""B"", ""A"", ""D"", ""D"", ""B""]",159,0.5224613519322834,0.9296042617960426,344.63751745224
17,index_16,64,61,0,0.95,fixed,C,C,1,158,131898,132056,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",74,0.19544415991333797,0.4773972602739725,83.81209826469421
18,index_17,64,17,0,0.95,fixed,B,A,0,245,387972,388217,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",168,0.42732237292633524,1.0,405.9340851306915
19,index_18,64,12,0,0.95,fixed,A,B,0,543,327970,328513,"[""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B""]",142,0.41858399825454323,0.8866057838660578,296.3499481678009
20,index_19,64,63,0,0.95,fixed,A,A,1,198,90109,90307,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",65,0.1406435142231682,0.3358447488584475,51.743666887283325
21,index_20,64,16,0,0.95,fixed,B,B,1,277,346547,346824,"[""C"", ""A"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A""]",137,0.500721811485338,0.9250380517503806,280.90075302124023
22,index_21,64,58,0,0.95,fixed,D,C,0,137,102844,102981,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""A"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""D"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C"", ""A"", ""C""]",65,0.14378718021870698,0.3048706240487062,68.45259547233582
23,index_22,64,26,0,0.95,fixed,C,D,0,275,393362,393637,"[""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B""]",134,0.23787880856505242,1.0,719.3932616710663
24,index_23,64,21,0,0.95,fixed,B,A,0,139067,458508,597575,"[""B"", ""C"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""D"", ""A"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""A"", ""D"", ""B"", ""A"", ""A""]",176,0.7200611955037263,1.0,408.0319404602051
25,index_24,64,9,0,0.95,fixed,B,C,0,363,342554,342917,"[""B"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C""]",149,0.45171738270034256,0.9035007610350076,305.7446713447571
26,index_25,64,26,0,0.95,fixed,D,A,0,372,370782,371154,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""D""]",132,0.2182471397498633,1.0,705.1111438274384
27,index_26,64,30,0,0.95,fixed,A,A,1,164,270256,270420,"[""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A""]",102,0.4490135819893815,0.7585996955859969,184.01017808914185
28,index_27,64,49,0,0.95,fixed,A,A,1,327,421413,421740,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A""]",129,0.2618756431551572,1.0,737.5181829929352
29,index_28,64,27,0,0.95,fixed,A,A,1,403,301821,302224,"[""A"", ""B"", ""D"", ""D"", ""A"", ""A"", ""A"", ""C"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",130,0.3689999535668537,0.8544140030441401,277.57048630714417
30,index_29,64,19,0,0.95,fixed,A,B,0,101,323386,323487,"[""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B""]",126,0.4780358283425635,0.8535007610350076,252.9222822189331
31,index_30,64,20,0,0.95,fixed,C,A,0,135,321407,321542,"[""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""B"", ""B"", ""C"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""]",128,0.5064837146882897,0.8224505327245053,247.79242777824402
32,index_31,64,16,0,0.95,fixed,C,C,1,156,452044,452200,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",183,0.5853539740141303,1.0,450.0414996147156
33,index_32,64,28,0,0.95,fixed,C,A,0,322,321145,321467,"[""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",122,0.47553813216740354,1.0,246.7900800704956
34,index_33,64,26,0,0.95,fixed,A,C,0,472,374800,375272,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",142,0.5619840320184849,1.0,308.2508637905121
35,index_34,64,21,0,0.95,fixed,C,C,1,318,272124,272442,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",127,0.32548167222882796,0.7474885844748859,245.53853106498718
36,index_35,64,28,0,0.95,fixed,B,B,1,154,327395,327549,"[""B"", ""B"", ""D"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B""]",134,0.44552249059481064,0.8767123287671232,285.38946890830994
37,index_36,64,19,0,0.95,fixed,D,B,0,162,396428,396590,"[""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""C"", ""C"", ""B"", ""A"", ""B""]",155,0.6369606902658995,1.0,320.7406368255615
38,index_37,64,30,0,0.95,fixed,C,C,1,303,335708,336011,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",132,0.4606964010368304,1.0,278.52893567085266
39,index_38,64,64,0,0.95,fixed,B,B,1,243,138223,138466,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",79,0.17331187214611868,0.4729832572298326,102.56377792358398
40,index_39,64,64,0,0.95,fixed,A,A,1,173,116797,116970,"[""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""C"", ""B"", ""C"", ""B"", ""A"", ""A"", ""A"", ""C"", ""B"", ""A"", ""B"", ""A""]",85,0.11470682054565667,0.2656773211567732,133.78315544128418
41,index_40,64,38,0,0.95,fixed,A,A,1,147,140476,140623,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",77,0.19380038957209925,0.4736681887366819,95.02051138877869
42,index_41,64,54,0,0.95,fixed,D,D,1,234,205506,205740,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",87,0.20095910412576728,0.6778538812785389,192.99951243400574
43,index_42,64,23,0,0.95,fixed,A,B,0,270,293026,293296,"[""A"", ""B"", ""D"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D""]",120,0.3292402437157307,0.9544901065449012,266.7612063884735
44,index_43,64,45,0,0.95,fixed,A,A,1,313,193644,193957,"[""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B""]",85,0.11509180886114966,0.4096651445966515,637.639377117157
45,index_44,64,14,0,0.95,fixed,D,D,1,180,365767,365947,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",143,0.5509944007291103,0.8989345509893455,303.9469771385193
46,index_45,64,17,0,0.95,fixed,C,D,0,98,396819,396917,"[""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",153,0.6255909820301346,1.0,322.5915894508362
47,index_46,64,26,0,0.95,fixed,D,D,1,217,406124,406341,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",157,0.5598611014056292,1.0,366.51091146469116
48,index_47,64,12,0,0.95,fixed,A,A,1,130918,433055,563973,"[""A"", ""D"", ""B"", ""A"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D"", ""A"", ""A""]",176,0.6489182503097664,1.0,388.10207629203796
49,index_48,64,14,0,0.95,fixed,B,D,0,427,332859,333286,"[""D"", ""C"", ""A"", ""A"", ""D"", ""A"", ""C"", ""D"", ""D"", ""C"", ""A"", ""C"", ""D"", ""D""]",143,0.44737672004746215,0.865372907153729,294.1533091068268
50,index_49,64,59,0,0.95,fixed,D,D,1,201,103753,103954,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",73,0.12628424915128,0.2966514459665145,80.38564491271973
51,index_50,64,11,0,0.95,fixed,D,D,1,168,361559,361727,"[""C"", ""A"", ""D"", ""C"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D""]",153,0.47061478500915843,0.8840943683409437,336.0816602706909
52,index_51,64,30,0,0.95,fixed,C,C,1,252,331519,331771,"[""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",145,0.38299221015012513,0.9853120243531204,320.06655502319336
53,index_52,64,10,0,0.95,fixed,D,C,0,96608,412836,509444,"[""D"", ""A"", ""C"", ""B"", ""A"", ""D"", ""A"", ""D"", ""C"", ""C""]",179,0.5662549069657642,0.93234398782344,397.88735699653625
54,index_53,64,22,0,0.95,fixed,A,C,0,185,400330,400515,"[""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C""]",318,0.4064931387081697,0.8914003044140031,807.905647277832
55,index_54,64,13,0,0.95,fixed,B,D,0,203,422305,422508,"[""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B""]",173,0.6088713914147224,1.0,381.6965537071228
56,index_55,64,19,0,0.95,fixed,A,A,1,259,439572,439831,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",166,0.2933990863692236,1.0,762.095094203949
57,index_56,64,7,0,0.95,fixed,D,D,1,191,478073,478264,"[""D"", ""C"", ""D"", ""B"", ""B"", ""D"", ""C""]",213,0.5728699647370131,1.0,534.884505033493
58,index_57,64,53,0,0.95,fixed,A,D,0,87,112334,112421,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D""]",73,0.14931564085931234,0.2990106544901065,79.17141199111938
59,index_58,64,49,0,0.95,fixed,A,A,1,136,239460,239596,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",88,0.35856411106201197,0.8317351598173516,164.06979417800903
60,index_59,64,28,0,0.95,fixed,C,C,1,204,293004,293208,"[""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",124,0.35077636956396097,0.8898021308980213,266.8756830692291
61,index_60,64,59,0,0.95,fixed,C,C,1,226,367201,367427,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",133,0.48913256777549774,0.9831050228310504,319.831964969635
62,index_61,64,22,0,0.95,fixed,C,C,1,252,473052,473304,"[""C"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C""]",185,0.6212185360206847,1.0,466.34698009490967
