iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
43,index_42,10,1,0,0.76,A,D,0,270,12000,12270,"[""D""]",13,0.0189051888038893,0.0342972427706792,106.28206372261047
44,index_43,10,1,0,0.76,A,A,1,313,7527,7840,"[""A""]",10,0.0151513589933922,0.0349697377269671,33.024452924728394
45,index_44,10,1,0,0.76,D,D,1,180,14764,14944,"[""D""]",11,0.0233693863464442,0.0424419039079428,156.78703665733337
46,index_45,10,1,0,0.76,C,D,0,98,12531,12629,"[""D""]",7,0.0193567809689752,0.0356422326832548,126.75254225730896
47,index_46,10,1,0,0.76,D,D,1,217,19867,20084,"[""D""]",17,0.0296236764637114,0.052006276619592,200.02345967292783
48,index_47,10,1,0,0.76,A,D,0,154,13770,13924,"[""D""]",10,0.023198477048898,0.04333856384966,159.04727435112
49,index_48,10,1,0,0.76,B,D,0,427,16917,17344,"[""D""]",8,0.0307805743969451,0.0561906896809385,216.28532314300537
50,index_49,10,2,0,0.76,D,D,1,201,8898,9099,"[""D"", ""D""]",13,0.0164950016166084,0.0302622730329522,36.290826082229614
51,index_50,10,1,0,0.76,D,D,1,168,13539,13707,"[""D""]",8,0.0238091967427595,0.0452813270567137,169.75840306282043
52,index_51,10,1,0,0.76,C,C,1,252,12608,12860,"[""C""]",12,0.0189946650947086,0.0366136142867817,105.142192363739
53,index_52,10,1,0,0.76,D,A,0,231,17423,17654,"[""A""]",12,0.0272108795677646,0.0487185234999626,187.5751621723175
54,index_53,10,1,0,0.76,A,C,0,185,15545,15730,"[""C""]",12,0.0226867201775032,0.0389299858028842,139.53180313110352
55,index_54,10,1,0,0.76,B,D,0,203,16437,16640,"[""D""]",9,0.0263602927877998,0.0481954718672943,183.8470597267151
56,index_55,10,1,0,0.76,A,A,1,259,19759,20018,"[""A""]",12,0.0328244014126722,0.0605992677277142,258.5435998439789
57,index_56,10,1,0,0.76,D,B,0,191,19927,20118,"[""B""]",11,0.0355803059330766,0.0682208772323096,301.7794773578644
58,index_57,10,2,0,0.76,A,D,0,87,7468,7555,"[""D"", ""D""]",9,0.0129734957621841,0.0291414481058058,24.40217113494873
59,index_58,10,1,0,0.76,A,D,0,136,14065,14201,"[""D""]",12,0.0188007903298022,0.039602480759172,105.26782393455504
60,index_59,10,1,0,0.76,C,C,1,204,12757,12961,"[""C""]",13,0.0199308192625397,0.034371964432489,135.33094215393066
61,index_60,10,1,0,0.76,C,C,1,226,10789,11015,"[""C""]",6,0.0183515240211957,0.0329522528581035,114.523823261261
62,index_61,10,1,0,0.76,C,C,1,252,18285,18537,"[""C""]",18,0.0268951357101629,0.0444593887768064,163.40379738807678
63,index_62,10,1,0,0.76,D,C,0,247,17233,17480,"[""C""]",8,0.031077178970173,0.0589553911678996,232.8726189136505
64,index_63,10,1,0,0.76,C,C,1,241,21265,21506,"[""C""]",13,0.033454518357219,0.0610475976985728,243.0440518856049
65,index_64,10,1,0,0.76,A,A,1,292,16408,16700,"[""A""]",15,0.0253324863406202,0.0424419039079428,155.6948869228363
66,index_65,10,1,0,0.76,C,C,1,124,5906,6030,"[""C""]",8,0.0117898794174924,0.0275722932078009,19.10431289672852
67,index_66,10,1,0,0.76,D,D,1,242,9515,9757,"[""D""]",8,0.0143757364343512,0.0322797579018157,70.93653512001038
68,index_67,10,1,0,0.76,B,B,1,160,15939,16099,"[""B""]",19,0.0222252161169292,0.0410969139953673,121.31677198410034
69,index_68,10,1,0,0.76,A,A,1,202,19311,19513,"[""A""]",17,0.0290167963596444,0.0512590600014943,198.1787705421448
70,index_69,10,1,0,0.76,D,D,1,165,13849,14014,"[""D""]",17,0.0191753984497899,0.034670851079728,85.73771333694458
71,index_70,10,2,0,0.76,C,C,1,171,10707,10878,"[""C"", ""C""]",15,0.018024607241534,0.0295897780766644,46.83656287193298
72,index_71,10,1,0,0.76,B,D,0,199,13628,13827,"[""D""]",14,0.0193939689445661,0.034670851079728,103.63051223754884
73,index_72,10,3,0,0.76,C,C,1,187,9105,9292,"[""C"", ""C"", ""C""]",11,0.0193488597534736,0.0309347679892401,29.995217084884644
74,index_73,10,1,0,0.76,A,A,1,169,9258,9427,"[""A""]",11,0.0136215499966575,0.0246581483972203,72.71493172645569
75,index_74,10,1,0,0.76,B,B,1,639,12457,13096,"[""B""]",15,0.0231233418740447,0.0530523798849286,80.57178902626038
76,index_75,10,1,0,0.76,D,B,0,221,11114,11335,"[""B""]",14,0.017203445805944,0.0425913472315624,52.66857719421387
77,index_76,10,1,0,0.76,A,C,0,571,13976,14547,"[""C""]",8,0.026351863737545,0.0508107300306358,167.0210416316986
78,index_77,10,1,0,0.76,C,C,1,515,14187,14702,"[""C""]",13,0.0244549968151058,0.0478218635582455,136.4819533824921
79,index_78,10,1,0,0.76,A,D,0,387,21486,21873,"[""D""]",22,0.0330391843293783,0.054770978106553,216.34538912773127
80,index_79,10,1,0,0.76,A,C,0,119,20221,20340,"[""C""]",18,0.0324235708353198,0.060673989389524,250.103444814682
81,index_80,10,1,0,0.76,D,D,1,248,13573,13821,"[""D""]",11,0.0214288949827694,0.0372113875812598,140.73786330223083
82,index_81,10,1,0,0.76,A,A,1,804,9437,10241,"[""A""]",17,0.0243262197895013,0.0530523798849286,55.96475148200989
83,index_82,10,1,0,0.76,A,A,1,193,12806,12999,"[""A""]",15,0.0176873181297969,0.0376597175521183,74.95443344116211
84,index_83,10,6,0,0.76,D,D,1,128,9343,9471,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",7,0.0184162648108219,0.0381827691847866,26.95058846473694
85,index_84,10,1,0,0.76,C,C,1,288,9812,10100,"[""C""]",10,0.0153703400353717,0.0298886647239035,75.75866603851318
86,index_85,10,1,0,0.76,A,D,0,335,13981,14316,"[""D""]",12,0.0217848674907859,0.0410969139953673,121.13768887519836
87,index_86,10,1,0,0.76,C,C,1,309,8032,8341,"[""C""]",10,0.0134033523504502,0.0329522528581035,57.318608045578
88,index_87,10,9,0,0.76,A,A,1,168,9880,10048,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",7,0.0255064090807197,0.0419188522752745,21.9266414642334
89,index_88,10,1,0,0.76,B,A,0,257,15150,15407,"[""A""]",18,0.0234258329705626,0.0386310991556452,141.6164994239807
90,index_89,10,1,0,0.76,B,C,0,204,13969,14173,"[""C""]",13,0.0229734531930068,0.0413210789807965,149.97339010238647
91,index_90,10,1,0,0.76,B,B,1,235,15609,15844,"[""B""]",11,0.0259397919150679,0.0475229769110064,179.2184700965881
92,index_91,10,1,0,0.76,C,B,0,204,20761,20965,"[""B""]",8,0.0400067152312963,0.0778599716057685,327.385270357132
93,index_92,10,1,0,0.76,B,D,0,397,11514,11911,"[""D""]",13,0.0203483478362552,0.0478218635582455,55.34538912773132
94,index_93,10,1,0,0.76,D,C,0,198,16742,16940,"[""C""]",11,0.0270766871415449,0.0497646267652992,197.0846128463745
95,index_94,10,1,0,0.76,C,C,1,257,15563,15820,"[""C""]",10,0.0258732720158832,0.0470746469401479,176.33793425559998
96,index_95,10,1,0,0.76,A,C,0,152,21875,22027,"[""C""]",20,0.0357706758012676,0.0665022790106851,270.95477962493896
97,index_96,10,3,0,0.76,A,A,1,272,11405,11677,"[""A"", ""A"", ""A""]",11,0.0174015518229604,0.0403496973772696,61.38750886917114
98,index_97,10,1,0,0.76,D,A,0,177,16232,16409,"[""A""]",17,0.0229763069314958,0.0376597175521183,132.01014637947085
99,index_98,10,1,0,0.76,A,A,1,360,19556,19916,"[""A""]",8,0.0334700736822212,0.0614212060076215,244.58541703224185
100,index_99,10,1,0,0.76,B,C,0,226,15674,15900,"[""C""]",12,0.0254466720306864,0.0461032653366211,172.5117952823639
101,index_100,10,1,0,0.76,A,A,1,222,16417,16639,"[""A""]",10,0.0278701216302911,0.0518568332959724,249.5697660446167
102,index_101,10,2,0,0.76,D,D,1,439,14713,15152,"[""D"", ""D""]",13,0.0230173129068514,0.0515579466487334,103.7545244693756
103,index_102,10,1,0,0.76,C,A,0,345,15752,16097,"[""A""]",8,0.0278307313228618,0.0508854516924456,193.6019642353058
104,index_103,10,1,0,0.76,A,A,1,220,9807,10027,"[""A""]",13,0.0161605334907461,0.0351191810505865,45.64043068885803
105,index_104,10,1,0,0.76,D,D,1,240,14648,14888,"[""D""]",13,0.022015965525163,0.0369872225958305,129.925359249115
106,index_105,10,1,0,0.76,C,B,0,300,9888,10188,"[""B""]",11,0.0157685557079694,0.030635881342001,71.41914224624634
107,index_106,10,10,0,0.76,A,B,0,280,10299,10579,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",7,0.0298181704343978,0.0505118433833968,23.501235961914062
108,index_107,10,1,0,0.76,C,C,1,192,10076,10268,"[""C""]",14,0.01583567747483,0.026003138309796,52.54648685455322
109,index_108,10,1,0,0.76,D,D,1,279,16830,17109,"[""D""]",18,0.0255819584860931,0.0413958006426062,149.96449613571167
110,index_109,10,1,0,0.76,B,A,0,515,15032,15547,"[""A""]",12,0.0269174267833301,0.0478218635582455,168.18120551109314
111,index_110,10,1,0,0.76,D,C,0,344,16375,16719,"[""C""]",10,0.0271087245465187,0.0478965852200552,178.97102999687195
112,index_111,10,2,0,0.76,A,A,1,248,14541,14789,"[""A"", ""A""]",21,0.0255364300204763,0.0381080475229769,71.13435196876526
113,index_112,10,1,0,0.76,C,C,1,244,16393,16637,"[""C""]",16,0.0249289357534714,0.0422177389225136,156.53049659729004
114,index_113,10,1,0,0.76,C,A,0,188,7829,8017,"[""A""]",10,0.0132666558371126,0.0309347679892401,33.64434599876404
115,index_114,10,1,0,0.76,C,C,1,183,13564,13747,"[""C""]",11,0.0201214271141595,0.0344466860942986,126.81606340408324
116,index_115,10,1,0,0.76,B,B,1,268,12732,13000,"[""B""]",12,0.0196969120215874,0.0381080475229769,111.5077850818634
117,index_116,10,1,0,0.76,D,D,1,226,19579,19805,"[""D""]",7,0.0352186485054338,0.0673989389524023,288.6106207370758
118,index_117,10,1,0,0.76,B,A,0,172,12492,12664,"[""A""]",9,0.0203268682873082,0.0368377792722109,130.80111408233645
119,index_118,10,1,0,0.76,A,C,0,318,16082,16400,"[""C""]",17,0.0236673630899571,0.0403496973772696,117.07333135604858
120,index_119,10,1,0,0.76,A,A,1,122,8273,8395,"[""A""]",14,0.0141174019881233,0.0251064783680788,32.18635678291321
121,index_120,10,1,0,0.76,C,B,0,293,12296,12589,"[""B""]",14,0.0194022876680998,0.0381080475229769,104.85811877250671
122,index_121,10,1,0,0.76,A,B,0,209,17580,17789,"[""B""]",10,0.0290875249174869,0.0539490398266457,218.2587239742279
123,index_122,10,1,0,0.76,D,D,1,223,10244,10467,"[""D""]",9,0.0156953178038873,0.0286931181349473,113.01705718040466
124,index_123,10,1,0,0.76,A,A,1,162,7778,7940,"[""A""]",15,0.0125060077138584,0.034371964432489,55.62432193756104
125,index_124,10,3,0,0.76,A,A,1,246,7300,7546,"[""A"", ""A"", ""A""]",15,0.0168073552881188,0.0268997982515131,45.03945565223694
126,index_125,10,1,0,0.76,A,B,0,260,16030,16290,"[""B""]",9,0.0290090469082332,0.0546962564447432,228.3801407814026
127,index_126,10,1,0,0.76,A,D,0,143,11651,11794,"[""D""]",7,0.0175808227212098,0.0328775311962937,109.94312143325806
128,index_127,10,1,0,0.76,A,D,0,2814,14188,17002,"[""D""]",16,0.0451919946689692,0.1554210565642979,142.63652753829956
129,index_128,10,1,0,0.76,A,B,0,278,16412,16690,"[""B""]",13,0.0243389930479976,0.0455802137039528,144.70442533493042
130,index_129,10,1,0,0.76,D,C,0,128,12196,12324,"[""C""]",14,0.017720912923584,0.0296644997384741,105.34596228599548
131,index_130,10,1,0,0.76,D,B,0,359,13720,14079,"[""B""]",6,0.0224280751384192,0.0493162967944407,132.3346118927002
132,index_131,10,1,0,0.76,B,D,0,331,19144,19475,"[""D""]",12,0.0324876299671266,0.0594037211387581,244.7285852432251
133,index_132,10,1,0,0.76,A,A,1,250,11622,11872,"[""A""]",12,0.0169716711404179,0.0358663976686841,84.26623368263245
134,index_133,10,1,0,0.76,A,A,1,141,15662,15803,"[""A""]",14,0.0203859113773506,0.0423671822461331,110.14389181137084
135,index_134,10,1,0,0.76,B,B,1,358,9950,10308,"[""B""]",15,0.0181663366611651,0.0369872225958305,49.49020123481751
136,index_135,10,1,0,0.76,A,A,1,185,9079,9264,"[""A""]",10,0.0132088318388183,0.034371964432489,63.4242730140686
137,index_136,10,1,0,0.76,C,D,0,231,10280,10511,"[""D""]",10,0.0152634674436533,0.0358663976686841,76.52666568756104
138,index_137,10,1,0,0.76,B,B,1,172,9363,9535,"[""B""]",11,0.0152368974361906,0.0329522528581035,38.55874037742615
139,index_138,10,1,0,0.76,D,D,1,294,15416,15710,"[""D""]",13,0.026720896496719,0.048569080176343,187.39796471595764
140,index_139,10,1,0,0.76,A,B,0,231,18400,18631,"[""B""]",13,0.0305801855910396,0.0564148546663677,229.2072966098785
141,index_140,10,1,0,0.76,D,C,0,100,15059,15159,"[""C""]",20,0.0207626677507258,0.0327280878726743,119.63195896148682
142,index_141,10,4,0,0.76,C,C,1,152,8793,8945,"[""C"", ""C"", ""C"", ""C""]",9,0.0154416898160198,0.0289172831203765,32.765891313552856
143,index_142,10,1,0,0.76,B,A,0,405,15577,15982,"[""A""]",13,0.0257860181280493,0.0437121721587088,160.61550998687744
144,index_143,10,1,0,0.76,B,B,1,175,14755,14930,"[""B""]",20,0.0218192800359838,0.0348202944033475,123.67784309387208
145,index_144,10,1,0,0.76,B,D,0,106,11907,12013,"[""D""]",9,0.0168208941494911,0.030635881342001,103.27909207344057
146,index_145,10,1,0,0.76,C,A,0,307,10639,10946,"[""A""]",12,0.017636933999798,0.030635881342001,102.18817210197447
147,index_146,10,1,0,0.76,A,A,1,140,15314,15454,"[""A""]",9,0.0272443071471983,0.0522304416050213,209.36226320266724
148,index_147,10,1,0,0.76,D,B,0,227,14923,15150,"[""B""]",17,0.0217436619530952,0.0337741911380109,118.92940402030943
149,index_148,10,1,0,0.76,D,D,1,250,9205,9455,"[""D""]",10,0.0155318083249436,0.0366136142867817,43.56400680541992
150,index_149,10,1,0,0.76,B,D,0,253,15331,15584,"[""D""]",12,0.03587416879578833,0.0593289994769483,137.08283853530884
151,index_150,10,1,0,0.76,C,C,1,196,14386,14582,"[""C""]",20,0.0207780321051619,0.0302622730329522,98.81588053703308
152,index_151,10,3,0,0.76,B,B,1,195,11394,11589,"[""B"", ""B"", ""B""]",12,0.0246141227472963,0.0470746469401479,33.05707812309265
153,index_152,10,1,0,0.76,B,B,1,536,14089,14625,"[""B""]",9,0.0258189385962678,0.0488679668235821,166.5125026702881
154,index_153,10,1,0,0.76,B,B,1,251,19864,20115,"[""B""]",20,0.0290943513589337,0.0478965852200552,185.78677344322205
155,index_154,10,2,0,0.76,B,B,1,430,9648,10078,"[""B"", ""B""]",11,0.0247340470977006,0.0470746469401479,32.04591536521912
156,index_155,10,1,0,0.76,B,C,0,266,14535,14801,"[""C""]",11,0.0232414517837054,0.0408727490099379,147.77086234092712
157,index_156,10,3,0,0.76,B,B,1,209,7143,7352,"[""B"", ""B"", ""B""]",8,0.0173870309685051,0.034371964432489,20.76171064376831
158,index_157,10,1,0,0.76,D,D,1,210,10716,10926,"[""D""]",13,0.019224489794567,0.0418441306134648,38.83322787284851
159,index_158,10,1,0,0.76,B,D,0,215,13288,13503,"[""D""]",12,0.0222865872713654,0.0402749757154599,149.64862895011902
160,index_159,10,1,0,0.76,D,B,0,199,15472,15671,"[""B""]",13,0.0246718568162103,0.0446835537622356,170.0355019569397
161,index_160,10,1,0,0.76,C,A,0,299,14729,15028,"[""A""]",14,0.0222062398034994,0.0381080475229769,123.27065443992616
162,index_161,10,1,0,0.76,D,D,1,163,8752,8915,"[""D""]",8,0.0133082872548371,0.0246581483972203,75.53601169586182
163,index_162,10,1,0,0.76,B,C,0,191,21961,22152,"[""C""]",14,0.0348204202065991,0.0647089591272509,275.6563892364502
164,index_163,10,1,0,0.76,A,A,1,240,15510,15750,"[""A""]",16,0.0233345168862862,0.0384816558320256,136.61924982070923
165,index_164,10,1,0,0.76,A,D,0,277,10645,10922,"[""D""]",7,0.0162771683901054,0.0373608309048792,84.31517124176025
166,index_165,10,1,0,0.76,B,B,1,908,14680,15588,"[""B""]",16,0.0280216569413822,0.0724800119554659,120.30546617507936
167,index_166,10,1,0,0.76,C,C,1,238,17188,17426,"[""C""]",16,0.0255104903166001,0.0427407905551819,157.91059398651123
168,index_167,10,5,0,0.76,A,B,0,134,13227,13361,"[""B"", ""B"", ""B"", ""B"", ""B""]",10,0.0192179261475654,0.0490921318090114,51.77124118804932
169,index_168,10,1,0,0.76,B,B,1,219,10410,10629,"[""B""]",9,0.0150398775324453,0.0351191810505865,74.02652740478516
170,index_169,10,1,0,0.76,A,A,1,153,9272,9425,"[""A""]",11,0.0132442021512951,0.0321303145781962,56.5499918460846
171,index_170,10,1,0,0.76,C,A,0,234,21143,21377,"[""A""]",23,0.0312398520912067,0.05260404991407,243.21585512161252
172,index_171,10,1,0,0.76,D,D,1,244,7064,7308,"[""D""]",8,0.0118116495912619,0.0322797579018157,38.86522579193115
173,index_172,10,1,0,0.76,D,C,0,152,6302,6454,"[""C""]",10,0.0108301604630184,0.0239109317791227,27.179579973220825
174,index_173,10,1,0,0.76,B,B,1,206,9344,9550,"[""B""]",8,0.0137687175729897,0.0309347679892401,69.98487138748169
175,index_174,10,2,0,0.76,D,C,0,216,10160,10376,"[""C"", ""C""]",12,0.0150604326178963,0.0351191810505865,58.19840025901794
176,index_175,10,1,0,0.76,D,D,1,278,9673,9951,"[""D""]",8,0.0152185571799234,0.0342972427706792,79.33680438995361
177,index_176,10,1,0,0.76,D,D,1,226,15010,15236,"[""D""]",19,0.02265641909655,0.0367630576104012,130.87772035598755
178,index_177,10,1,0,0.76,C,C,1,237,11251,11488,"[""C""]",12,0.0197205178342146,0.0464021519838601,42.34488201141357
179,index_178,10,1,0,0.76,B,A,0,305,16559,16864,"[""A""]",16,0.0233678898852582,0.048569080176343,110.84508156776428
180,index_179,10,1,0,0.76,B,B,1,178,19756,19934,"[""B""]",8,0.0371902668708077,0.0722558469700366,312.6262753009796
181,index_180,10,1,0,0.76,B,A,0,276,15021,15297,"[""A""]",7,0.0267120278064383,0.0496899051034894,193.56270742416385
182,index_181,10,1,0,0.76,B,B,1,275,9055,9330,"[""B""]",13,0.0201487737111011,0.0410221923335575,29.723313093185425
183,index_182,10,1,0,0.76,A,D,0,113,8952,9065,"[""D""]",9,0.0120235800913702,0.0299633863857131,60.00381779670715
184,index_183,10,1,0,0.76,C,C,1,439,17385,17824,"[""C""]",13,0.0295140246014975,0.0514832249869237,202.85595893859863
185,index_184,10,3,0,0.76,B,B,1,184,9544,9728,"[""B"", ""B"", ""B""]",11,0.0206171571336332,0.0336247478143914,28.77352738380432
186,index_185,10,1,0,0.76,D,A,0,205,12072,12277,"[""A""]",12,0.0185143827830061,0.033400582828962,111.48827123641968
187,index_186,10,1,0,0.76,D,C,0,334,13608,13942,"[""C""]",15,0.0211225455350525,0.039602480759172,112.11144971847534
188,index_187,10,1,0,0.76,C,C,1,145,18462,18607,"[""C""]",14,0.0312550589999393,0.0592542778151385,247.5405569076538
189,index_188,10,2,0,0.76,B,A,0,87,7722,7809,"[""A"", ""A""]",9,0.0168028811370927,0.0298886647239035,19.277544498443604
190,index_189,10,1,0,0.76,D,D,1,294,12861,13155,"[""D""]",16,0.0196189924239524,0.0381080475229769,98.03840041160583
191,index_190,10,1,0,0.76,C,C,1,288,18504,18792,"[""C""]",15,0.0296515091002173,0.0526787715758798,209.4675316810608
192,index_191,10,1,0,0.76,B,B,1,326,8462,8788,"[""B""]",9,0.0143299068114131,0.039602480759172,50.61019849777222
193,index_192,10,2,0,0.76,A,C,0,128,6281,6409,"[""C"", ""C""]",8,0.0108279110643976,0.0251064783680788,25.9692018032074
194,index_193,10,2,0,0.76,B,B,1,218,12374,12592,"[""B"", ""B""]",16,0.019992588910234,0.0369872225958305,53.53211784362793
195,index_194,10,1,0,0.76,C,C,1,204,15402,15606,"[""C""]",10,0.025170728055216,0.0462527086602405,179.06618452072144
196,index_195,10,1,0,0.76,D,D,1,224,8859,9083,"[""D""]",12,0.0138151186263523,0.0358663976686841,58.382535219192505
197,index_196,10,1,0,0.76,D,C,0,270,19527,19797,"[""C""]",19,0.0304630829388224,0.053874318164836,247.3410537242889
198,index_197,10,1,0,0.76,D,D,1,198,19085,19283,"[""D""]",26,0.0296761211614519,0.0487932451617724,193.27016949653623
