iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
134,index_133,10,1,0,0.76,A,A,1,141,13082,13223,"[""A""]",9,0.01882358167361308,0.032503922887245,115.48204112052917
135,index_134,10,1,0,0.76,B,B,1,358,10902,11260,"[""B""]",16,0.020265490245392537,0.0403496973772696,48.34565472602844
136,index_135,10,1,0,0.76,A,A,1,185,7372,7557,"[""A""]",8,0.011051474459665218,0.0302622730329522,47.00329804420471
137,index_136,10,1,0,0.76,C,D,0,231,14425,14656,"[""D""]",9,0.02332676599844025,0.0419188522752745,154.44531631469727
138,index_137,10,1,0,0.76,B,B,1,172,7938,8110,"[""B""]",10,0.01171622745094204,0.0289172831203765,45.542473793029785
139,index_138,10,1,0,0.76,D,A,0,294,17376,17670,"[""A""]",15,0.028629810339860985,0.0512590600014943,202.41761112213135
140,index_139,10,1,0,0.76,A,A,1,231,14581,14812,"[""A""]",12,0.02284300658630922,0.0399013674064111,144.96627807617188
141,index_140,10,1,0,0.76,D,C,0,100,11099,11199,"[""C""]",10,0.016366709885075034,0.0283942314877082,101.69294214248657
142,index_141,10,6,0,0.76,C,C,1,152,10154,10306,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.02060030916912191,0.0345214077561084,30.42205309867859
143,index_142,10,1,0,0.76,B,A,0,405,14953,15358,"[""A""]",9,0.025002295119698772,0.0457296570275722,158.3139362335205
144,index_143,10,1,0,0.76,B,B,1,175,9833,10008,"[""B""]",13,0.014561898393006523,0.0246581483972203,74.37882590293884
145,index_144,10,1,0,0.76,B,B,1,106,13297,13403,"[""B""]",9,0.019803999424536357,0.0357916760068743,129.07763838768005
146,index_145,10,1,0,0.76,C,A,0,307,11258,11565,"[""A""]",12,0.018412398184130943,0.0310842113128595,105.0097234249115
147,index_146,10,1,0,0.76,A,A,1,140,9156,9296,"[""A""]",6,0.013918254801766084,0.0239856534409325,84.6740972995758
148,index_147,10,1,0,0.76,D,D,1,227,16350,16577,"[""D""]",9,0.026784593886025578,0.0491668534708211,191.97278571128845
149,index_148,10,1,0,0.76,D,D,1,250,8504,8754,"[""D""]",9,0.013954028915955225,0.0396772024209818,42.90398669242859
150,index_149,10,1,0,0.76,B,D,0,253,15515,15768,"[""D""]",11,0.023677661275626972,0.0448329970858552,149.39091777801514
151,index_150,10,1,0,0.76,C,C,1,196,12084,12280,"[""C""]",14,0.01728288434538501,0.0336247478143914,79.58251786231995
152,index_151,10,7,0,0.76,B,B,1,195,13132,13327,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",10,0.026841985198779186,0.0504371217215871,36.898587226867676
153,index_152,10,1,0,0.76,B,B,1,536,15603,16139,"[""B""]",9,0.029023389444402345,0.0516326683105432,199.27762079238892
154,index_153,10,1,0,0.76,B,B,1,251,15549,15800,"[""B""]",19,0.022320421391836414,0.0396772024209818,114.1019639968872
155,index_154,10,2,0,0.76,B,B,1,430,10573,11003,"[""B"", ""B""]",14,0.02136138225493377,0.0440857804677575,52.39078640937805
156,index_155,10,1,0,0.76,B,C,0,266,15586,15852,"[""C""]",7,0.026641834085009263,0.0490921318090114,190.9818127155304
157,index_156,10,6,0,0.76,B,B,1,209,8620,8829,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.020189984206485382,0.0336247478143914,24.808105945587158
158,index_157,10,2,0,0.76,D,D,1,210,11874,12084,"[""D"", ""D""]",11,0.01679952102083855,0.0418441306134648,67.65986394882202
159,index_158,10,1,0,0.76,B,D,0,215,15833,16048,"[""D""]",11,0.025806384352254266,0.0472240902637675,181.80916833877563
160,index_159,10,1,0,0.76,D,D,1,199,6660,6859,"[""D""]",6,0.010440545419152935,0.0261525816334154,42.44975233078003
161,index_160,10,2,0,0.76,C,C,1,299,13147,13446,"[""A"", ""C""]",9,0.020834268659515792,0.0382574908465964,122.61542010307312
162,index_161,10,2,0,0.76,D,D,1,163,9552,9715,"[""D"", ""D""]",10,0.014422012756340046,0.0239109317791227,69.30968475341797
163,index_162,10,1,0,0.76,B,C,0,191,21417,21608,"[""C""]",9,0.033812222446804104,0.062840917582007,259.76134610176086
164,index_163,10,1,0,0.76,A,A,1,240,19268,19508,"[""A""]",13,0.03194681448363512,0.0591795561533288,248.80835700035095
165,index_164,10,1,0,0.76,A,D,0,277,12469,12746,"[""D""]",15,0.0186806194242189,0.0336247478143914,93.43026733398438
166,index_165,10,1,0,0.76,B,D,0,908,17283,18191,"[""D""]",16,0.03173535954019011,0.0659045057162071,175.1721637248993
167,index_166,10,1,0,0.76,C,C,1,238,16891,17129,"[""C""]",11,0.027463272727656366,0.0500635134125383,201.98523950576782
168,index_167,10,5,0,0.76,A,B,0,134,14747,14881,"[""B"", ""B"", ""B"", ""C"", ""B""]",13,0.020736467016803563,0.0490921318090114,61.583147048950195
169,index_168,10,1,0,0.76,B,B,1,219,9990,10209,"[""B""]",10,0.014966456742056006,0.0351191810505865,79.81360697746277
170,index_169,10,1,0,0.76,A,A,1,153,8444,8597,"[""A""]",10,0.01200428152526844,0.026302024957035,53.43752312660217
171,index_170,10,1,0,0.76,C,A,0,234,19701,19935,"[""A""]",17,0.030704933032251313,0.0549204214301726,219.9325590133667
172,index_171,10,1,0,0.76,D,D,1,244,7135,7379,"[""D""]",8,0.012092709068489168,0.0322797579018157,37.929363489151
173,index_172,10,1,0,0.76,D,D,1,152,7001,7153,"[""D""]",11,0.011253150646277748,0.0239109317791227,33.64076066017151
174,index_173,10,1,0,0.76,B,D,0,206,13184,13390,"[""D""]",9,0.02089260384285631,0.0372861092430695,133.32719469070435
175,index_174,10,0,0,0.76,D,,0,216,5356,5572,[],6,0.018912773602541018,0.034371964432489,12.722299337387085
176,index_175,10,1,0,0.76,D,D,1,278,9538,9816,"[""D""]",10,0.014752903466964094,0.0372113875812598,69.15116000175476
177,index_176,10,1,0,0.76,D,A,0,226,6885,7111,"[""A""]",11,0.013282922147702004,0.0316072629455279,30.217488050460815
178,index_177,10,2,0,0.76,C,C,1,237,15099,15336,"[""C"", ""C""]",11,0.021427207101224834,0.0412463573189867,119.25602340698242
179,index_178,10,1,0,0.76,B,A,0,305,13495,13800,"[""A""]",15,0.019756957708038373,0.0455802137039528,90.61907744407654
180,index_179,10,1,0,0.76,B,B,1,178,19893,20071,"[""B""]",9,0.03642322841202208,0.0703878054247926,303.9032850265503
181,index_180,10,1,0,0.76,B,C,0,276,9410,9686,"[""C""]",11,0.014809152495738375,0.0298886647239035,73.45248317718506
182,index_181,10,1,0,0.76,B,B,1,275,7884,8159,"[""B""]",9,0.015065063374300955,0.0373608309048792,33.88610291481018
183,index_182,10,1,0,0.76,A,A,1,113,15512,15625,"[""A""]",9,0.02576125514565134,0.0487932451617724,193.73076343536377
184,index_183,10,1,0,0.76,C,D,0,439,15747,16186,"[""D""]",7,0.028647622878460906,0.0517821116341628,204.27087688446045
185,index_184,10,1,0,0.76,B,B,1,184,5483,5667,"[""B""]",8,0.011024868153130328,0.0246581483972203,22.304705381393433
186,index_185,10,1,0,0.76,D,D,1,205,11818,12023,"[""D""]",10,0.017231682399579853,0.034371964432489,96.23128151893616
187,index_186,10,1,0,0.76,D,D,1,334,13414,13748,"[""D""]",10,0.020610295614353732,0.0470746469401479,112.70570206642151
188,index_187,10,1,0,0.76,C,B,0,145,18252,18397,"[""B""]",12,0.03258721344366552,0.0626914742583875,269.23362851142883
189,index_188,10,1,0,0.76,B,B,1,87,9664,9751,"[""B""]",11,0.012430291324530022,0.0283942314877082,57.629637002944946
190,index_189,10,1,0,0.76,D,D,1,294,13324,13618,"[""D""]",11,0.020238198675910313,0.0373608309048792,113.27145576477051
191,index_190,10,1,0,0.76,C,C,1,288,17189,17477,"[""C""]",13,0.028871347280971908,0.0525293282522603,210.54691457748413
192,index_191,10,1,0,0.76,B,B,1,326,6171,6497,"[""B""]",5,0.011851527546692045,0.0373608309048792,36.22184920310974
193,index_192,10,1,0,0.76,A,C,0,128,5816,5944,"[""C""]",8,0.009966242508832204,0.0245087050736008,24.11120843887329
194,index_193,10,1,0,0.76,B,B,1,218,10198,10416,"[""B""]",15,0.015703194476588567,0.0309347679892401,59.5695264339447
195,index_194,10,1,0,0.76,C,C,1,204,10626,10830,"[""C""]",7,0.016068080586287694,0.034371964432489,92.97450494766235
196,index_195,10,1,0,0.76,D,B,0,224,16887,17111,"[""B""]",9,0.029342104065069378,0.0551445864156019,227.0929355621338
197,index_196,10,1,0,0.76,D,C,0,270,17676,17946,"[""C""]",9,0.030482394420624906,0.0567884629754166,235.84887290000916
198,index_197,10,1,0,0.76,D,D,1,198,11859,12057,"[""D""]",9,0.017757883361476035,0.0336247478143914,107.16778326034546
