iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
27,aqua_rat_test_26,8,8,0,0.95,fixed,C,C,1,109,5171,5280,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.011004491323451998,0.0230593607305935,14.015223264694214
28,aqua_rat_test_27,8,8,0,0.95,fixed,A,A,1,136,10958,11094,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.021453417265582694,0.0396499238964992,31.76369571685791
29,aqua_rat_test_28,8,8,0,0.95,fixed,B,B,1,127,6580,6707,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",5,0.014190922295831727,0.0292237442922373,17.59393811225891
30,aqua_rat_test_29,8,8,0,0.95,fixed,A,A,1,112,5351,5463,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.009399465499290823,0.0176560121765601,18.899010181427002
31,aqua_rat_test_30,8,8,0,0.95,fixed,B,B,1,121,6536,6657,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",6,0.01504012954910115,0.026255707762557,16.187479496002197
32,aqua_rat_test_31,8,8,0,0.95,fixed,A,A,1,141,6268,6409,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.013272252465555311,0.0244292237442922,17.545087099075317
33,aqua_rat_test_32,8,1,0,0.95,fixed,B,E,0,131,57550,57681,"[""E""]",61,0.09201625705907783,0.2082952815829528,214.4598364830017
34,aqua_rat_test_33,8,8,0,0.95,fixed,B,B,1,133,5558,5691,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",8,0.011999728775331358,0.0219939117199391,14.785511255264282
35,aqua_rat_test_34,8,8,0,0.95,fixed,B,B,1,143,7178,7321,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.013873071652982457,0.0280821917808219,21.88141393661499
36,aqua_rat_test_35,8,8,0,0.95,fixed,A,A,1,118,4681,4799,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.009901229112453112,0.0188736681887367,12.884060859680176
37,aqua_rat_test_36,8,8,0,0.95,fixed,D,D,1,144,8184,8328,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",11,0.016064995558352717,0.0317351598173516,24.17894697189331
38,aqua_rat_test_37,8,8,0,0.95,fixed,A,A,1,127,10466,10593,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.022910406015428812,0.0450532724505327,26.92040467262268
39,aqua_rat_test_38,8,8,0,0.95,fixed,D,D,1,132,6527,6659,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",9,0.011682535450158639,0.0256468797564688,21.050580978393555
40,aqua_rat_test_39,8,8,0,0.95,fixed,A,A,1,126,17052,17178,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",18,0.02990830991687153,0.0624048706240487,54.4792902469635
41,aqua_rat_test_40,8,8,0,0.95,fixed,A,A,1,130,18830,18960,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.03885734159706758,0.0700913242009132,51.06966471672058
42,aqua_rat_test_41,8,8,0,0.95,fixed,A,A,1,145,24679,24824,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",27,0.04805095788916447,0.0771689497716895,78.86519122123718
43,aqua_rat_test_42,8,8,0,0.95,fixed,C,C,1,89,5102,5191,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",6,0.011364989193702345,0.0191019786910198,13.312280178070068
44,aqua_rat_test_43,8,8,0,0.95,fixed,A,A,1,127,11318,11445,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",14,0.018389462846729033,0.0375951293759513,41.02130651473999
45,aqua_rat_test_44,8,8,0,0.95,fixed,B,B,1,129,6866,6995,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.013445040733048077,0.0274733637747336,19.795043230056763
46,aqua_rat_test_45,8,8,0,0.95,fixed,B,B,1,123,9933,10056,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.021022155930328384,0.0397260273972602,26.309518575668335
47,aqua_rat_test_46,8,8,0,0.95,fixed,E,E,1,132,6492,6624,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",10,0.012384473815848208,0.0257229832572298,19.56228518486023
48,aqua_rat_test_47,8,8,0,0.95,fixed,A,A,1,148,6618,6766,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.012200239580404995,0.0275494672754946,20.516901969909668
49,aqua_rat_test_48,8,8,0,0.95,fixed,D,D,1,109,38833,38942,"[""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",45,0.059113658724743535,0.1112633181126332,163.56949019432068
50,aqua_rat_test_49,8,8,0,0.95,fixed,B,B,1,115,7950,8065,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.013783290248282605,0.0334855403348554,25.742554903030396
51,aqua_rat_test_50,8,8,0,0.95,fixed,C,C,1,121,8517,8638,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.017517018375989825,0.0320395738203956,23.437261819839478
52,aqua_rat_test_51,8,8,0,0.95,fixed,C,C,1,127,7209,7336,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",9,0.015537832822501573,0.0310502283105023,19.042384386062622
53,aqua_rat_test_52,8,8,0,0.95,fixed,B,B,1,103,7465,7568,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.016248132162937884,0.0321917808219177,19.119422435760498
54,aqua_rat_test_53,8,8,0,0.95,fixed,A,A,1,102,5749,5851,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",11,0.01105666370239301,0.0242770167427701,16.97188091278076
55,aqua_rat_test_54,8,3,0,0.95,fixed,D,D,1,144,32974,33118,"[""D"", ""D"", ""D""]",40,0.048895037648552984,0.0970319634703196,146.5705065727234
56,aqua_rat_test_55,8,8,0,0.95,fixed,A,A,1,117,5597,5714,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.010238274195627221,0.0225266362252664,17.894842863082886
57,aqua_rat_test_56,8,8,0,0.95,fixed,A,A,1,128,30569,30697,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",33,0.0425003666581756,0.0778538812785387,151.34977531433105
58,aqua_rat_test_57,8,8,0,0.95,fixed,D,D,1,119,7080,7199,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.014116523916313127,0.0249619482496195,20.45107865333557
59,aqua_rat_test_58,8,8,0,0.95,fixed,D,D,1,130,18724,18854,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",17,0.04098633355865483,0.0694824961948249,47.50265884399414
60,aqua_rat_test_59,8,1,0,0.95,fixed,C,C,1,107,54706,54813,"[""C""]",61,0.08507480515388552,0.1746575342465753,214.80350470542908
61,aqua_rat_test_60,8,8,0,0.95,fixed,E,E,1,138,10085,10223,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",15,0.019165595434315667,0.0402587519025875,30.292935371398926
62,aqua_rat_test_61,8,8,0,0.95,fixed,D,D,1,117,14305,14422,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",18,0.023317478218879185,0.0493150684931507,50.0482702255249
63,aqua_rat_test_62,8,8,0,0.95,fixed,B,B,1,131,7070,7201,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.014438206889565909,0.0256468797564688,19.912238836288452
64,aqua_rat_test_63,8,8,0,0.95,fixed,C,C,1,119,8152,8271,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",7,0.017186400880398592,0.0315068493150685,21.744308471679688
65,aqua_rat_test_64,8,8,0,0.95,fixed,D,B,0,162,7871,8033,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",6,0.017099866162808987,0.0331050228310502,20.280769109725952
66,aqua_rat_test_65,8,8,0,0.95,fixed,C,C,1,112,10127,10239,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",13,0.019865074262730105,0.0425418569254185,28.88851547241211
67,aqua_rat_test_66,8,8,0,0.95,fixed,C,C,1,150,12076,12226,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",16,0.019146666889272832,0.0350076103500761,46.924124240875244
68,aqua_rat_test_67,8,8,0,0.95,fixed,B,B,1,127,26502,26629,"[""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",29,0.037300462995709695,0.0778538812785387,121.42246747016907
69,aqua_rat_test_68,8,8,0,0.95,fixed,A,A,1,128,13836,13964,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",18,0.022710632642952908,0.0453576864535768,50.95493412017822
70,aqua_rat_test_69,8,1,0,0.95,fixed,C,C,1,131,39263,39394,"[""C""]",41,0.0545540794667869,0.1273211567732115,178.27552270889282
71,aqua_rat_test_70,8,8,0,0.95,fixed,C,C,1,122,6596,6718,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",6,0.015398995034994277,0.0267884322678843,16.057769298553467
72,aqua_rat_test_71,8,8,0,0.95,fixed,A,A,1,144,7713,7857,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.015170622886820686,0.030517503805175,22.572142839431763
73,aqua_rat_test_72,8,8,0,0.95,fixed,B,B,1,100,3467,3567,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",7,0.007443395412642328,0.0154490106544901,9.396692752838135
74,aqua_rat_test_73,8,8,0,0.95,fixed,B,B,1,106,4361,4467,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",8,0.009230050010871875,0.0181887366818873,12.07747769355774
75,aqua_rat_test_74,8,8,0,0.95,fixed,E,E,1,147,13448,13595,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",11,0.029594959366023292,0.0549467275494672,33.714864015579224
76,aqua_rat_test_75,8,8,0,0.95,fixed,C,C,1,117,11536,11653,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",15,0.019695572241239464,0.0420091324200913,38.178154945373535
77,aqua_rat_test_76,8,8,0,0.95,fixed,E,E,1,204,6735,6939,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",5,0.015588338602037146,0.0271689497716894,17.099445343017578
78,aqua_rat_test_77,8,8,0,0.95,fixed,B,B,1,163,41975,42138,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",44,0.07140222975115254,0.1353881278538813,145.1027958393097
79,aqua_rat_test_78,8,8,0,0.95,fixed,A,A,1,144,7663,7807,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",12,0.012703716078256629,0.0286910197869102,27.86559009552002
80,aqua_rat_test_79,8,8,0,0.95,fixed,D,D,1,140,27425,27565,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",40,0.0451729883059793,0.0668949771689497,116.38496661186218
81,aqua_rat_test_80,8,8,0,0.95,fixed,B,B,1,169,13163,13332,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.028465797772170974,0.0556316590563166,34.22867751121521
82,aqua_rat_test_81,8,8,0,0.95,fixed,A,A,1,124,5105,5229,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",6,0.011470846124461347,0.0207001522070015,13.468700647354126
83,aqua_rat_test_82,8,2,0,0.95,fixed,A,A,1,121,41689,41810,"[""A"", ""A""]",50,0.06923103105556233,0.1503805175038052,148.86694169044495
84,aqua_rat_test_83,8,8,0,0.95,fixed,A,A,1,135,11272,11407,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.023399428824134264,0.0459665144596651,30.251410961151123
85,aqua_rat_test_84,8,8,0,0.95,fixed,A,A,1,101,5130,5231,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",11,0.010425173428169957,0.021841704718417,14.358402013778687
86,aqua_rat_test_85,8,8,0,0.95,fixed,A,A,1,120,21287,21407,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",14,0.04506142639704281,0.0919330289193303,55.66927242279053
87,aqua_rat_test_86,8,8,0,0.95,fixed,E,E,1,124,18286,18410,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",19,0.032985045764237546,0.0639269406392694,59.283143758773804
88,aqua_rat_test_87,8,8,0,0.95,fixed,B,B,1,103,6105,6208,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",11,0.01181510473291289,0.0230593607305935,18.080743312835693
89,aqua_rat_test_88,8,8,0,0.95,fixed,B,B,1,128,8666,8794,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",13,0.01432372909540661,0.0272450532724505,32.785006046295166
90,aqua_rat_test_89,8,8,0,0.95,fixed,B,B,1,121,15271,15392,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.03180049729979232,0.052283105022831,42.138004302978516
91,aqua_rat_test_90,8,8,0,0.95,fixed,B,B,1,111,8798,8909,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.01874608793802262,0.0340182648401826,23.50554656982422
92,aqua_rat_test_91,8,8,0,0.95,fixed,B,B,1,179,8296,8475,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",6,0.017417829757904665,0.0368340943683409,22.244818210601807
93,aqua_rat_test_92,8,8,0,0.95,fixed,A,A,1,155,7057,7212,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.015566697223375246,0.0299847792998477,18.5605685710907
94,aqua_rat_test_93,8,8,0,0.95,fixed,D,D,1,113,11595,11708,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",14,0.01926620028795196,0.0399543378995433,39.58202123641968
95,aqua_rat_test_94,8,8,0,0.95,fixed,A,A,1,132,11881,12013,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",15,0.021944145236989152,0.0353881278538812,39.49539351463318
96,aqua_rat_test_95,8,8,0,0.95,fixed,A,A,1,133,11980,12113,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",8,0.025820905422199832,0.0469558599695586,30.885439157485962
97,aqua_rat_test_96,8,8,0,0.95,fixed,C,C,1,107,4987,5094,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",4,0.010936703088342034,0.0203957382039573,13.205825090408325
98,aqua_rat_test_97,8,8,0,0.95,fixed,E,E,1,140,7815,7955,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",8,0.01751636723760905,0.0289954337899542,20.19906735420227
99,aqua_rat_test_98,8,8,0,0.95,fixed,D,D,1,144,5456,5600,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",9,0.011879622953883897,0.0244292237442922,14.838062763214111
100,aqua_rat_test_99,8,8,0,0.95,fixed,E,E,1,126,4523,4649,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",8,0.010145861408765165,0.0176560121765601,12.101042747497559
101,aqua_rat_test_100,8,8,0,0.95,fixed,A,A,1,114,4016,4130,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",6,0.008961852012247416,0.0168949771689497,10.464100360870361
102,aqua_rat_test_101,8,8,0,0.95,fixed,C,C,1,130,18562,18692,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",13,0.03697755655766372,0.0743531202435312,51.66961646080017
103,aqua_rat_test_102,8,8,0,0.95,fixed,D,D,1,119,10008,10127,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",7,0.019402016282095185,0.0407914764079148,28.756220817565918
104,aqua_rat_test_103,8,8,0,0.95,fixed,E,E,1,129,9154,9283,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",10,0.019331441445297068,0.0353881278538812,24.33131766319275
105,aqua_rat_test_104,8,8,0,0.95,fixed,A,E,0,162,15173,15335,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",15,0.030844774721999122,0.0562404870624049,41.882059812545776
106,aqua_rat_test_105,8,8,0,0.95,fixed,B,B,1,121,11555,11676,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",13,0.02202646011799184,0.0462709284627093,33.86321806907654
107,aqua_rat_test_106,8,1,0,0.95,fixed,D,D,1,144,56567,56711,"[""D""]",54,0.08740568133530795,0.2250380517503805,216.39238810539246
108,aqua_rat_test_107,8,8,0,0.95,fixed,B,B,1,117,8379,8496,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",12,0.014697999266518024,0.0288432267884323,27.5254225730896
109,aqua_rat_test_108,8,8,0,0.95,fixed,D,D,1,108,15761,15869,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",18,0.03144873499931678,0.0564687975646879,45.41161894798279
110,aqua_rat_test_109,8,8,0,0.95,fixed,B,B,1,140,15917,16057,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",17,0.033254178141967114,0.0603500761035007,43.20726656913757
111,aqua_rat_test_110,8,8,0,0.95,fixed,A,A,1,130,12073,12203,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",9,0.02639500157532023,0.0506088280060882,30.395565509796143
112,aqua_rat_test_111,8,8,0,0.95,fixed,D,D,1,128,7836,7964,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.015382007721831991,0.028310502283105,23.34591841697693
113,aqua_rat_test_112,8,1,0,0.95,fixed,C,B,0,102,37919,38021,"[""B""]",37,0.05709685756926434,0.1440639269406393,146.7673077583313
114,aqua_rat_test_113,8,8,0,0.95,fixed,D,D,1,147,8343,8490,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",10,0.01765355335581049,0.034855403348554,22.331527709960938
115,aqua_rat_test_114,8,7,0,0.95,fixed,D,C,0,147,40863,41010,"[""C"", ""C"", ""C"", ""C"", ""E"", ""C"", ""C""]",33,0.0889248572273167,0.1441400304414003,109.60040545463562
116,aqua_rat_test_115,8,1,0,0.95,fixed,C,C,1,124,40222,40346,"[""C""]",45,0.06487041902444564,0.1442922374429224,146.96144795417786
117,aqua_rat_test_116,8,8,0,0.95,fixed,B,B,1,176,33487,33663,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",38,0.04876109304083098,0.1111111111111111,144.75341987609863
118,aqua_rat_test_117,8,1,0,0.95,fixed,C,D,0,127,44938,45065,"[""D""]",44,0.06421595105558162,0.1570776255707762,192.08005332946777
119,aqua_rat_test_118,8,8,0,0.95,fixed,A,A,1,138,11483,11621,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",17,0.016853112161483382,0.0254185692541857,87.10841155052185
120,aqua_rat_test_119,8,8,0,0.95,fixed,D,D,1,106,5968,6074,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",6,0.012482351930467754,0.0254946727549467,16.37246084213257
121,aqua_rat_test_120,8,8,0,0.95,fixed,E,E,1,131,8938,9069,"[""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E"", ""E""]",13,0.01695727096148587,0.0351598173515981,26.436126232147217
122,aqua_rat_test_121,8,8,0,0.95,fixed,B,B,1,97,4498,4595,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",4,0.009751958960482495,0.0194063926940639,11.682387351989746
123,aqua_rat_test_122,8,4,0,0.95,fixed,A,A,1,19046,36625,55671,"[""E"", ""A"", ""E"", ""A""]",34,0.06871425239171657,0.1254185692541857,102.31607985496521
124,aqua_rat_test_123,8,8,0,0.95,fixed,A,A,1,105,8651,8756,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.016080783445733056,0.0321917808219177,26.821670293807983
125,aqua_rat_test_124,8,8,0,0.95,fixed,E,B,0,117,7587,7704,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",11,0.014525223512187683,0.0255707762557078,23.638914346694946
126,aqua_rat_test_125,8,6,0,0.95,fixed,A,A,1,138,63418,63556,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",52,0.14085702495689176,0.2655251141552511,168.48184609413147
