iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
17,index_16,16,1,0,0.2,fixed,C,C,1,163,11254,11417,"[""C""]",13,0.011597443735175057,0.0331376082785884,50.365617513656616
18,index_17,16,1,0,0.2,fixed,B,A,0,250,17356,17606,"[""A""]",16,0.01641170401707575,0.0468577408290216,112.3145682811737
19,index_18,16,1,0,0.2,fixed,A,B,0,548,12959,13507,"[""B""]",9,0.016056701973441105,0.0560432532992267,98.02990818023682
20,index_19,16,13,0,0.2,fixed,A,A,1,203,15616,15819,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.03229500610429621,0.0555200279053543,26.35602116584778
21,index_20,16,1,0,0.2,fixed,B,B,1,282,15014,15296,"[""B""]",9,0.016216834997995287,0.0427882099877914,137.1264145374298
22,index_21,16,1,0,0.2,fixed,D,D,1,142,11627,11769,"[""D""]",9,0.010799577277401889,0.0353467821638276,69.91679239273071
23,index_22,16,1,0,0.2,fixed,C,B,0,280,20163,20443,"[""B""]",12,0.025002196462442974,0.0462182431253996,286.71648597717285
24,index_23,16,1,0,0.2,fixed,B,A,0,230,19997,20227,"[""A""]",16,0.020825873317014798,0.0385442706819371,203.7017159461975
25,index_24,16,1,0,0.2,fixed,B,B,1,368,16760,17128,"[""B""]",14,0.019328375083126896,0.0444741584791581,173.90723180770874
26,index_25,16,1,0,0.2,fixed,D,D,1,377,17624,18001,"[""D""]",10,0.02124016500433742,0.0483692808557641,211.82791352272034
27,index_26,16,1,0,0.2,fixed,A,A,1,169,12068,12237,"[""A""]",15,0.014982878902389349,0.0362769606418231,40.053356647491455
28,index_27,16,1,0,0.2,fixed,A,C,0,332,21683,22015,"[""C""]",11,0.026237192457576816,0.0478460554618918,300.9618558883667
29,index_28,16,1,0,0.2,fixed,A,A,1,408,15869,16277,"[""A""]",9,0.0180778530613823,0.0492994593337596,148.3002564907074
30,index_29,16,1,0,0.2,fixed,A,C,0,106,12509,12615,"[""C""]",11,0.013540280459857643,0.0242427765827568,129.10619068145752
31,index_30,16,1,0,0.2,fixed,C,B,0,140,18117,18257,"[""B""]",8,0.02268770613353438,0.0432532992267891,266.9917719364166
32,index_31,16,1,0,0.2,fixed,C,C,1,161,22057,22218,"[""C""]",10,0.0279131140808079,0.0534852624847392,350.2371942996979
33,index_32,16,1,0,0.2,fixed,C,A,0,327,12058,12385,"[""A""]",10,0.01341931533745944,0.0393581768501831,97.05178689956665
34,index_33,16,1,0,0.2,fixed,A,C,0,477,22212,22689,"[""C""]",13,0.026178152803198934,0.0537178071042381,277.25588035583496
35,index_34,16,2,0,0.2,fixed,C,C,1,323,12556,12879,"[""C"", ""C""]",14,0.016663731773823912,0.0446485669437823,50.020397424697876
36,index_35,16,1,0,0.2,fixed,B,B,1,159,18688,18847,"[""B""]",13,0.019159580037712707,0.0353467821638276,189.6311764717102
37,index_36,16,1,0,0.2,fixed,D,C,0,167,21084,21251,"[""C""]",8,0.029046295353221115,0.0562757979187256,370.62150740623474
38,index_37,16,1,0,0.2,fixed,C,C,1,308,14719,15027,"[""C""]",14,0.015082119093298497,0.0488343700947618,100.74018383026123
39,index_38,16,6,0,0.2,fixed,B,B,1,248,17315,17563,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.02835995373033889,0.0453462008022789,41.14914393424988
40,index_39,16,1,0,0.2,fixed,A,A,1,178,13966,14144,"[""A""]",13,0.013109472732698224,0.0362769606418231,90.16706371307373
41,index_40,16,1,0,0.2,fixed,A,A,1,152,7833,7985,"[""A""]",6,0.008121607888079177,0.0269751758618684,44.62074279785156
42,index_41,16,1,0,0.2,fixed,D,D,1,239,11505,11744,"[""D""]",10,0.012019739815820713,0.0350561013894541,89.46046757698059
43,index_42,16,1,0,0.2,fixed,A,A,1,275,9116,9391,"[""A""]",8,0.011021421275155572,0.0374396837393175,46.60833954811096
44,index_43,16,7,0,0.2,fixed,A,A,1,318,12433,12751,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",13,0.02337473568922369,0.0409859891866751,31.38814115524292
45,index_44,16,1,0,0.2,fixed,D,D,1,185,16363,16548,"[""D""]",11,0.015235174057882436,0.0436021161560374,119.32777380943298
46,index_45,16,1,0,0.2,fixed,C,A,0,103,20014,20117,"[""A""]",8,0.02616349151090563,0.0508109993605022,328.1489894390106
47,index_46,16,1,0,0.2,fixed,D,D,1,222,21022,21244,"[""D""]",12,0.0245779975740311,0.0453462008022789,282.8591332435608
48,index_47,16,1,0,0.2,fixed,A,A,1,159,20927,21086,"[""A""]",8,0.02796731378511974,0.0540084878786116,352.6460771560669
49,index_48,16,1,0,0.2,fixed,B,D,0,432,15294,15726,"[""D""]",8,0.019673567114293355,0.0448229754084065,188.478125333786
50,index_49,16,1,0,0.2,fixed,D,D,1,206,10259,10465,"[""D""]",11,0.013069837227632384,0.0381373175978141,37.147923946380615
51,index_50,16,1,0,0.2,fixed,D,D,1,173,24702,24875,"[""D""]",15,0.03056340339090532,0.0583105633393407,385.71623134613037
52,index_51,16,1,0,0.2,fixed,C,C,1,257,20354,20611,"[""C""]",21,0.020226475105551856,0.0462182431253996,172.0614628791809
53,index_52,16,1,0,0.2,fixed,D,B,0,236,27051,27287,"[""B""]",15,0.03367083876422775,0.0638916342073134,430.7521004676819
54,index_53,16,1,0,0.2,fixed,A,C,0,190,19569,19759,"[""C""]",13,0.020863504765679844,0.0372071391198186,216.9001486301422
55,index_54,16,1,0,0.2,fixed,B,D,0,208,16974,17182,"[""D""]",11,0.017662230210755674,0.0387186791465612,160.18796706199646
56,index_55,16,1,0,0.2,fixed,A,A,1,264,24872,25136,"[""A""]",18,0.02554986998833245,0.0468577408290216,273.9899983406067
57,index_56,16,1,0,0.2,fixed,D,B,0,196,26845,27041,"[""B""]",14,0.036169491667606295,0.0700540666240334,483.0225098133087
58,index_57,16,1,0,0.2,fixed,A,D,0,92,14484,14576,"[""D""]",10,0.012133625134207487,0.0399976745538049,77.54800343513489
59,index_58,16,1,0,0.2,fixed,A,A,1,141,17759,17900,"[""A""]",19,0.01641276503107344,0.0447648392535318,75.33651757240295
60,index_59,16,1,0,0.2,fixed,C,C,1,209,17808,18017,"[""C""]",12,0.021808622795318117,0.0405208999476774,244.08217310905457
61,index_60,16,1,0,0.2,fixed,C,C,1,231,12871,13102,"[""C""]",8,0.014328981449008947,0.0307540259287251,126.3772943019867
62,index_61,16,1,0,0.2,fixed,C,C,1,257,20483,20740,"[""C""]",13,0.02421721071268736,0.044299750014534,273.07654762268066
63,index_62,16,1,0,0.2,fixed,D,D,1,252,19177,19429,"[""D""]",14,0.022785338943347472,0.0415673507354223,251.57495832443237
64,index_63,16,1,0,0.2,fixed,C,A,0,246,26833,27079,"[""A""]",15,0.03406024077771615,0.0647055403755595,438.24679827690125
65,index_64,16,1,0,0.2,fixed,A,A,1,297,17454,17751,"[""A""]",10,0.02222769627033131,0.0408697168769257,247.17468786239624
66,index_65,16,8,0,0.2,fixed,C,C,1,129,12126,12255,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",11,0.02307434266454783,0.0418580315097959,21.318382501602173
67,index_66,16,1,0,0.2,fixed,D,D,1,247,14513,14760,"[""D""]",12,0.016096530889465614,0.0482530085460147,58.17695116996765
68,index_67,16,1,0,0.2,fixed,B,B,1,165,13947,14112,"[""B""]",12,0.012864826393109586,0.0398814022440555,91.32449555397034
69,index_68,16,1,0,0.2,fixed,A,A,1,207,24574,24781,"[""A""]",13,0.02824610960268959,0.0525550840067438,342.37188935279846
70,index_69,16,1,0,0.2,fixed,D,D,1,170,17406,17576,"[""D""]",8,0.02034865062960901,0.0374978198941922,221.31047677993774
71,index_70,16,1,0,0.2,fixed,C,C,1,176,11943,12119,"[""C""]",16,0.014638198124951403,0.0334864252078367,40.86423468589783
72,index_71,16,1,0,0.2,fixed,B,B,1,204,19652,19856,"[""B""]",9,0.022980546255612702,0.0424975292134178,260.04858803749084
73,index_72,16,2,0,0.2,fixed,C,C,1,192,9464,9656,"[""C"", ""C""]",13,0.01273361107818402,0.0288355328178594,37.45000123977661
74,index_73,16,1,0,0.2,fixed,A,A,1,174,12037,12211,"[""A""]",12,0.011506972765769613,0.0316260682518457,79.43004703521729
75,index_74,16,1,0,0.2,fixed,B,B,1,644,11737,12381,"[""B""]",14,0.026188528022987916,0.0613917795477007,37.807376861572266
76,index_75,16,1,0,0.2,fixed,D,D,1,226,16118,16344,"[""D""]",14,0.015508955416540206,0.0485436893203883,79.41966080665588
77,index_76,16,1,0,0.2,fixed,A,C,0,576,18708,19284,"[""C""]",10,0.025815596558428033,0.0512760885995,282.15569972991943
78,index_77,16,1,0,0.2,fixed,C,C,1,520,12799,13319,"[""C""]",11,0.01573212381977713,0.0548805302017324,99.64171767234802
79,index_78,16,1,0,0.2,fixed,A,A,1,392,20954,21346,"[""A""]",9,0.025726135657877135,0.0483692808557641,287.702454328537
80,index_79,16,1,0,0.2,fixed,A,A,1,124,26529,26653,"[""A""]",11,0.033746196134725966,0.0654031742340561,450.2653133869171
81,index_80,16,1,0,0.2,fixed,D,B,0,253,20042,20295,"[""B""]",8,0.025670476510784832,0.0483111447008894,306.9606273174286
82,index_81,16,1,0,0.2,fixed,A,A,1,809,13553,14362,"[""A""]",10,0.01903735121409425,0.0697633858496599,127.53393363952637
83,index_82,16,1,0,0.2,fixed,A,A,1,198,17101,17299,"[""A""]",15,0.01571171413870223,0.0406953084123016,109.04809474945068
84,index_83,16,15,0,0.2,fixed,D,D,1,133,14359,14492,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",13,0.02391556311891509,0.0446485669437823,27.770212650299072
85,index_84,16,1,0,0.2,fixed,C,C,1,293,12486,12779,"[""C""]",8,0.014383704297635858,0.0379629091331898,123.12560439109802
86,index_85,16,1,0,0.2,fixed,A,D,0,340,12705,13045,"[""D""]",12,0.015191237120444583,0.0372071391198186,126.88873052597046
87,index_86,16,1,0,0.2,fixed,C,C,1,314,10750,11064,"[""C""]",10,0.012110717911277241,0.0362769606418231,80.91879749298096
88,index_87,16,5,0,0.2,fixed,A,A,1,173,13985,14158,"[""A"", ""A"", ""A"", ""A"", ""A""]",12,0.020823169842745067,0.0497064124178826,33.32011866569519
89,index_88,16,1,0,0.2,fixed,B,B,1,262,17274,17536,"[""B""]",8,0.021816230562882618,0.0403464914830533,241.38344407081604
90,index_89,16,1,0,0.2,fixed,B,C,0,209,17016,17225,"[""C""]",8,0.021484748537987083,0.0402302191733038,240.806654214859
91,index_90,16,1,0,0.2,fixed,B,C,0,240,16575,16815,"[""C""]",10,0.019584671422013786,0.0354630544735771,204.01208019256592
92,index_91,16,1,0,0.2,fixed,C,A,0,209,25258,25467,"[""A""]",13,0.03520568514306875,0.0682518458229173,466.3458375930786
93,index_92,16,1,0,0.2,fixed,B,D,0,402,21739,22141,"[""D""]",14,0.025632968959622075,0.0450555200279053,275.13119673728943
94,index_93,16,1,0,0.2,fixed,D,C,0,203,15268,15471,"[""C""]",11,0.0152345922921962,0.0378466368234404,129.40495538711548
95,index_94,16,1,0,0.2,fixed,C,B,0,262,23633,23895,"[""B""]",12,0.030918709149940656,0.0588337887332132,388.42193031311035
96,index_95,16,1,0,0.2,fixed,A,A,1,157,19495,19652,"[""A""]",11,0.02065321397269362,0.0382535899075635,219.09311604499817
97,index_96,16,6,0,0.2,fixed,A,A,1,277,14079,14356,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",14,0.029137978729579735,0.050462182431254,28.455890417099
98,index_97,16,1,0,0.2,fixed,D,A,0,182,15550,15732,"[""A""]",12,0.016052763037774233,0.0357537352479506,143.5718173980713
99,index_98,16,1,0,0.2,fixed,A,D,0,365,27459,27824,"[""D""]",16,0.036945789489367754,0.0699959304691587,477.8323128223419
100,index_99,16,1,0,0.2,fixed,B,B,1,231,23967,24198,"[""B""]",8,0.03277837915654783,0.0631940003488169,422.223308801651
101,index_100,16,1,0,0.2,fixed,A,A,1,227,10176,10403,"[""A""]",12,0.010904394995436165,0.0306958897738504,70.40245985984802
102,index_101,16,1,0,0.2,fixed,D,B,0,444,18429,18873,"[""B""]",15,0.021751320111537874,0.0511598162897506,204.51582264900208
103,index_102,16,1,0,0.2,fixed,C,A,0,350,18140,18490,"[""A""]",12,0.02102535223325495,0.0427300738329167,207.54366612434387
104,index_103,16,1,0,0.2,fixed,A,A,1,225,16243,16468,"[""A""]",13,0.015827403524807097,0.0381373175978141,125.63114142417908
105,index_104,16,1,0,0.2,fixed,D,D,1,245,18958,19203,"[""D""]",17,0.018309100031256388,0.0423231207487936,146.45415997505188
106,index_105,16,1,0,0.2,fixed,C,B,0,305,16063,16368,"[""B""]",13,0.01887389129133928,0.0355211906284518,178.9840226173401
107,index_106,16,8,0,0.2,fixed,A,B,0,285,13281,13566,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.02904442801561551,0.0514504970641241,25.379685163497925
108,index_107,16,3,0,0.2,fixed,C,C,1,197,19484,19681,"[""C"", ""C"", ""C""]",17,0.017772273718175868,0.0411603976512993,126.22278761863708
109,index_108,16,1,0,0.2,fixed,D,D,1,284,18705,18989,"[""D""]",11,0.017637206319210695,0.0586012441137143,110.50989389419556
110,index_109,16,1,0,0.2,fixed,B,B,1,520,11317,11837,"[""B""]",12,0.015308247181170444,0.0465089238997732,67.25894069671631
111,index_110,16,1,0,0.2,fixed,D,C,0,349,18018,18367,"[""C""]",11,0.02401894331726856,0.0443578861694087,269.3273997306824
112,index_111,16,1,0,0.2,fixed,A,A,1,253,17907,18160,"[""A""]",15,0.016871573204451443,0.0453462008022789,119.08692121505737
113,index_112,16,1,0,0.2,fixed,C,C,1,249,9541,9790,"[""C""]",8,0.010460891112053504,0.0325562467298412,68.4806113243103
114,index_113,16,1,0,0.2,fixed,C,C,1,193,15987,16180,"[""C""]",10,0.01724929988402033,0.0333701528980873,160.76315832138062
115,index_114,16,1,0,0.2,fixed,C,C,1,188,12071,12259,"[""C""]",11,0.013344453050049132,0.0370327306551944,47.0348117351532
116,index_115,16,1,0,0.2,fixed,B,A,0,273,16065,16338,"[""A""]",10,0.0193797561388772,0.0347654206150804,195.29611468315125
117,index_116,16,1,0,0.2,fixed,D,D,1,231,16478,16709,"[""D""]",15,0.017897193208370025,0.0349979652345794,162.611802816391
118,index_117,16,1,0,0.2,fixed,B,A,0,177,15397,15574,"[""A""]",8,0.01778344235119647,0.0324399744200918,179.0215027332306
119,index_118,16,1,0,0.2,fixed,A,D,0,323,13231,13554,"[""D""]",10,0.01489916620163302,0.0398814022440555,119.98964524269104
120,index_119,16,4,0,0.2,fixed,A,A,1,127,12811,12938,"[""A"", ""A"", ""A"", ""A""]",12,0.02014460450810449,0.0392419045404337,28.10533618927002
121,index_120,16,1,0,0.2,fixed,C,B,0,298,16627,16925,"[""B""]",11,0.01828511874132624,0.0437183884657869,162.38856959342957
122,index_121,16,1,0,0.2,fixed,A,B,0,214,25310,25524,"[""B""]",8,0.0373178986445892,0.0729027382128946,504.40092062950134
123,index_122,16,1,0,0.2,fixed,D,D,1,228,13197,13425,"[""D""]",10,0.013901166970755899,0.0371490029649439,117.22088241577148
124,index_123,16,1,0,0.2,fixed,A,A,1,167,18947,19114,"[""A""]",12,0.019515747853060282,0.0362769606418231,196.37057185173035
125,index_124,16,1,0,0.2,fixed,A,A,1,251,11222,11473,"[""A""]",13,0.016934020250244427,0.0419161676646706,34.635196924209595
126,index_125,16,1,0,0.2,fixed,A,D,0,265,21783,22048,"[""D""]",8,0.029723598226142695,0.0568571594674728,384.325110912323
127,index_126,16,1,0,0.2,fixed,A,D,0,148,12439,12587,"[""D""]",10,0.013188076709965687,0.0265100866228708,126.13054418563843
128,index_127,16,1,0,0.2,fixed,A,D,0,2819,36839,39658,"[""D""]",30,0.05984691686840999,0.1850473809662228,631.465017080307
129,index_128,16,1,0,0.2,fixed,A,B,0,283,17797,18080,"[""B""]",12,0.021765235148734137,0.0395325853148073,235.84890794754028
130,index_129,16,2,0,0.2,fixed,D,C,0,133,14818,14951,"[""C"", ""C""]",14,0.013961937796372151,0.0293006220568571,115.60723114013672
131,index_130,16,1,0,0.2,fixed,D,B,0,364,19618,19982,"[""B""]",11,0.023109414095285954,0.0465089238997732,246.6356770992279
132,index_131,16,1,0,0.2,fixed,B,D,0,336,21210,21546,"[""D""]",12,0.026617661954954366,0.0490087785593861,309.87163734436035
133,index_132,16,1,0,0.2,fixed,A,A,1,255,18148,18403,"[""A""]",19,0.017522679351262782,0.0531945817103657,93.25278234481812
134,index_133,16,1,0,0.2,fixed,A,A,1,146,21105,21251,"[""A""]",15,0.020609129139686804,0.0415673507354223,209.1252245903015
135,index_134,16,1,0,0.2,fixed,B,B,1,363,13343,13706,"[""B""]",14,0.018824535802344843,0.0480204639265159,49.214619159698486
136,index_135,16,3,0,0.2,fixed,A,A,1,190,12067,12257,"[""A"", ""A"", ""A""]",9,0.01612745977935633,0.0398814022440555,38.45337128639221
137,index_136,16,1,0,0.2,fixed,C,D,0,236,12008,12244,"[""D""]",12,0.012365967795997562,0.0374978198941922,89.89356207847595
138,index_137,16,1,0,0.2,fixed,B,B,1,177,9041,9218,"[""B""]",9,0.017996461095999946,0.0362769606418231,19.293477296829224
139,index_138,16,1,0,0.2,fixed,D,A,0,299,13328,13627,"[""A""]",8,0.01686660811328181,0.0353467821638276,161.31879425048828
140,index_139,16,1,0,0.2,fixed,A,D,0,236,19446,19682,"[""D""]",11,0.021975297431185457,0.039590721469682,240.65427327156067
141,index_140,16,1,0,0.2,fixed,D,C,0,105,9396,9501,"[""C""]",8,0.00878155751617943,0.0241846404278821,67.87562417984009
142,index_141,16,2,0,0.2,fixed,C,C,1,157,11160,11317,"[""C"", ""C""]",11,0.020290201387635327,0.0381373175978141,23.389282941818237
143,index_142,16,1,0,0.2,fixed,B,A,0,410,20559,20969,"[""A""]",16,0.022522852806248956,0.0531945817103657,212.0941936969757
144,index_143,16,1,0,0.2,fixed,B,B,1,180,18023,18203,"[""B""]",10,0.021233146507381107,0.0394744491599325,238.41293811798096
145,index_144,16,1,0,0.2,fixed,B,C,0,111,23970,24081,"[""C""]",14,0.026920293721432766,0.0508109993605022,331.0172531604767
146,index_145,16,1,0,0.2,fixed,C,A,0,312,13730,14042,"[""A""]",12,0.014705253340489957,0.0409859891866751,114.03038501739502
147,index_146,16,1,0,0.2,fixed,A,A,1,145,14704,14849,"[""A""]",12,0.015019184681024774,0.0322655659554677,139.48269200325012
148,index_147,16,1,0,0.2,fixed,D,C,0,232,17336,17568,"[""C""]",14,0.01950772686290029,0.0349979652345794,197.24064135551453
149,index_148,16,3,0,0.2,fixed,D,D,1,255,10172,10427,"[""D"", ""D"", ""D""]",12,0.019174814392050325,0.0390674960758095,26.519434452056885
150,index_149,16,1,0,0.2,fixed,B,B,1,258,25177,25435,"[""B""]",13,0.02999431304816033,0.0559269809894773,372.3929216861725
151,index_150,16,1,0,0.2,fixed,C,C,1,201,14107,14308,"[""C""]",14,0.013752363532380739,0.0302308005348526,109.40393161773682
152,index_151,16,14,0,0.2,fixed,B,B,1,200,15920,16120,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",16,0.02812496249594562,0.052089994767746,31.783568620681763
153,index_152,16,1,0,0.2,fixed,B,B,1,541,16705,17246,"[""B""]",7,0.021632651511785842,0.0567408871577234,209.4881284236908
154,index_153,16,1,0,0.2,fixed,B,A,0,256,19473,19729,"[""A""]",12,0.020858203794565364,0.0431370269170396,209.56056904792786
155,index_154,16,1,0,0.2,fixed,B,B,1,435,16542,16977,"[""B""]",17,0.019212929597261917,0.0586012441137143,81.80568671226501
156,index_155,16,1,0,0.2,fixed,B,C,0,271,18732,19003,"[""C""]",13,0.02351518460476648,0.0434858438462879,270.9037232398987
157,index_156,16,8,0,0.2,fixed,B,B,1,214,15510,15724,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",19,0.02874037581215473,0.0498808208825067,31.735389232635498
158,index_157,16,1,0,0.2,fixed,D,D,1,215,19187,19402,"[""D""]",14,0.017569145464185778,0.0477297831521422,136.76602244377136
159,index_158,16,1,0,0.2,fixed,B,C,0,220,16598,16818,"[""C""]",14,0.017122239419756068,0.0333701528980873,152.1523940563202
160,index_159,16,1,0,0.2,fixed,D,D,1,204,14374,14578,"[""D""]",9,0.014429764115401358,0.0381373175978141,123.15638494491577
161,index_160,16,1,0,0.2,fixed,C,C,1,304,12045,12349,"[""C""]",9,0.012937481085187313,0.0437183884657869,87.37030911445618
162,index_161,16,1,0,0.2,fixed,D,D,1,168,8572,8740,"[""D""]",10,0.009978860732938669,0.0317423405615953,35.39557671546936
163,index_162,16,1,0,0.2,fixed,B,C,0,196,27208,27404,"[""C""]",23,0.026615719451849387,0.0472065577582698,290.4363782405853
164,index_163,16,1,0,0.2,fixed,A,A,1,245,15400,15645,"[""A""]",12,0.015896111621693004,0.0374978198941922,135.90458726882935
165,index_164,16,1,0,0.2,fixed,A,D,0,282,11661,11943,"[""D""]",12,0.013000264481444026,0.0334864252078367,103.00523352622986
166,index_165,16,1,0,0.2,fixed,B,B,1,913,21680,22593,"[""B""]",26,0.029971755763656655,0.0798790767978605,113.94587516784668
167,index_166,16,1,0,0.2,fixed,C,C,1,243,22193,22436,"[""C""]",10,0.02873323425993091,0.0546479855822336,359.60930013656616
168,index_167,16,1,0,0.2,fixed,A,B,0,139,19733,19872,"[""B""]",19,0.021902080208892775,0.0544154409627347,58.18215823173523
169,index_168,16,1,0,0.2,fixed,B,B,1,224,23610,23834,"[""B""]",12,0.02503073804811128,0.0465089238997732,281.77380180358887
170,index_169,16,1,0,0.2,fixed,A,A,1,158,11246,11404,"[""A""]",14,0.010981688355184295,0.0331376082785884,60.53230881690979
171,index_170,16,1,0,0.2,fixed,C,C,1,239,16967,17206,"[""C""]",11,0.019257675900897823,0.0390674960758095,194.92525672912598
172,index_171,16,1,0,0.2,fixed,D,D,1,249,18444,18693,"[""D""]",13,0.018952282908883993,0.0390674960758095,174.7689709663391
173,index_172,16,1,0,0.2,fixed,D,D,1,157,12897,13054,"[""D""]",14,0.012460282382947238,0.0301145282251031,99.91786122322083
174,index_173,16,1,0,0.2,fixed,B,A,0,211,24751,24962,"[""A""]",17,0.026721810655157507,0.0483692808557641,307.9486360549927
175,index_174,16,1,0,0.2,fixed,D,C,0,221,8430,8651,"[""C""]",10,0.011856448187507187,0.0324981105749665,31.67530918121338
176,index_175,16,1,0,0.2,fixed,D,D,1,283,14740,15023,"[""D""]",17,0.01528889133790375,0.043892796930411,79.37690901756287
177,index_176,16,1,0,0.2,fixed,D,D,1,231,14234,14465,"[""D""]",13,0.014190381426258614,0.0399976745538049,108.86177945137024
178,index_177,16,1,0,0.2,fixed,C,C,1,242,15121,15363,"[""C""]",12,0.01590903527640677,0.0496482762630079,64.17780065536499
179,index_178,16,1,0,0.2,fixed,B,B,1,310,22274,22584,"[""B""]",15,0.024858908299337505,0.0463926515900238,269.7709822654724
180,index_179,16,1,0,0.2,fixed,B,B,1,183,26623,26806,"[""B""]",15,0.033107434341203244,0.0632521365036916,424.8516192436218
181,index_180,16,1,0,0.2,fixed,B,C,0,281,22551,22832,"[""C""]",11,0.028545917765749343,0.0535433986396139,343.188029050827
182,index_181,16,3,0,0.2,fixed,B,B,1,280,11011,11291,"[""B"", ""B"", ""B""]",11,0.023678356706202056,0.0418580315097959,23.830886602401733
183,index_182,16,1,0,0.2,fixed,A,B,0,118,23347,23465,"[""B""]",13,0.02938941988431186,0.0566246148479739,369.58358097076416
184,index_183,16,1,0,0.2,fixed,C,A,0,444,24253,24697,"[""A""]",13,0.029830287719745496,0.0538922155688622,343.1558256149292
185,index_184,16,1,0,0.2,fixed,B,B,1,189,9140,9329,"[""B""]",10,0.012386843430804652,0.0325562467298412,30.54134225845337
186,index_185,16,1,0,0.2,fixed,D,B,0,210,14318,14528,"[""B""]",11,0.013626930901199508,0.0415092145805476,96.28374934196472
187,index_186,16,1,0,0.2,fixed,D,C,0,339,14756,15095,"[""C""]",22,0.022395292280872305,0.0446485669437823,48.27501463890076
188,index_187,16,1,0,0.2,fixed,C,A,0,150,33270,33420,"[""A""]",8,0.04937895990411188,0.097436195570025,699.4784789085388
189,index_188,16,8,0,0.2,fixed,B,B,1,92,13461,13553,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",9,0.012087562481237688,0.0349979652345794,56.77445650100708
190,index_189,16,1,0,0.2,fixed,D,D,1,299,18099,18398,"[""D""]",11,0.019994207020045104,0.0427882099877914,198.80431270599365
191,index_190,16,1,0,0.2,fixed,C,C,1,293,23210,23503,"[""C""]",11,0.030090422897756094,0.0568571594674728,377.32522559165955
