iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,64,59,0,0.98,fixed,A,A,1,399,176600,176999,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A""]",76,0.1078785497420865,0.365296803652968,623.4370505809784
12,index_11,64,64,0,0.98,fixed,D,D,1,174,273057,273231,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",88,0.4797733778613822,0.9499238964992388,174.4907546043396
13,index_12,64,37,0,0.98,fixed,A,A,1,340,597356,597696,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",147,0.6260655957975257,1.0,1095.0966489315033
14,index_13,64,64,0,0.98,fixed,D,D,1,148,271717,271865,"[""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""C"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A""]",101,0.3969390741895634,0.7789954337899543,203.08177256584167
15,index_14,64,38,0,0.98,fixed,C,C,1,302,242621,242923,"[""D"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C""]",113,0.230945943068976,0.6660578386605784,257.7690269947052
16,index_15,64,24,0,0.98,fixed,B,D,0,221,485530,485751,"[""D"", ""B"", ""B"", ""D"", ""C"", ""D"", ""B"", ""D"", ""D"", ""D"", ""C"", ""B"", ""B"", ""D"", ""D"", ""B"", ""A"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D""]",181,0.5597504704387171,1.0,497.21141052246094
17,index_16,64,58,0,0.98,fixed,C,C,1,158,131172,131330,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",74,0.2269336350984862,0.4511415525114155,73.63673567771912
18,index_17,64,64,0,0.98,fixed,B,A,0,245,443785,444030,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",169,0.5065308291873252,1.0,454.9787893295288
19,index_18,64,39,0,0.98,fixed,A,B,0,543,522597,523140,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",143,0.4860131763288458,1.0,922.9098451137544
20,index_19,64,64,0,0.98,fixed,A,A,1,198,91452,91650,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",71,0.129601644715907,0.321613394216134,56.583170890808105
21,index_20,64,31,0,0.98,fixed,B,B,1,277,445719,445996,"[""D"", ""C"", ""D"", ""A"", ""B"", ""B"", ""B"", ""B"", ""D"", ""A"", ""B"", ""B"", ""C"", ""C"", ""C"", ""A"", ""B"", ""A"", ""C"", ""B"", ""C"", ""C"", ""D"", ""D"", ""D"", ""A"", ""D"", ""C"", ""D"", ""B"", ""B""]",154,0.6442004935781114,1.0,402.11880826950073
22,index_21,64,64,0,0.98,fixed,D,C,0,137,110376,110513,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""A"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B""]",73,0.1309991627148566,0.2974885844748858,88.12736201286316
23,index_22,64,17,0,0.98,fixed,C,D,0,275,347848,348123,"[""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D""]",148,0.4685753081924899,0.989041095890411,296.9880261421204
24,index_23,64,57,0,0.98,fixed,B,A,0,225,661719,661944,"[""B"", ""A"", ""B"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""C"", ""C"", ""A"", ""B"", ""B"", ""B"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""C"", ""D"", ""D"", ""D"", ""B"", ""A"", ""B"", ""B"", ""A"", ""D"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""C"", ""A""]",245,0.4347777575956747,1.0,1062.7528920173645
25,index_24,64,25,0,0.98,fixed,B,C,0,363,386455,386818,"[""C"", ""A"", ""A"", ""C"", ""B"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C""]",140,0.6488404961644847,1.0,296.59828996658325
26,index_25,64,33,0,0.98,fixed,D,A,0,372,414856,415228,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",150,0.5499485068672452,1.0,368.9848413467407
27,index_26,64,46,0,0.98,fixed,A,A,1,164,329601,329765,"[""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A""]",115,0.5763787199760384,1.0,229.64608216285703
28,index_27,64,51,0,0.98,fixed,A,A,1,327,452364,452691,"[""A"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C""]",141,0.3428768557932561,1.0,789.9209177494049
29,index_28,64,52,0,0.98,fixed,A,A,1,403,449100,449503,"[""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""D"", ""B"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A""]",141,0.4077671838324611,1.0,812.719765663147
30,index_29,64,39,0,0.98,fixed,A,C,0,101,378390,378491,"[""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C""]",131,0.5936250970820627,1.0,297.8087832927704
31,index_30,64,64,0,0.98,fixed,C,A,0,135,446009,446144,"[""A"", ""C"", ""B"", ""C"", ""C"", ""A"", ""B"", ""B"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""B"", ""A"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""A"", ""C"", ""B"", ""A"", ""B"", ""B"", ""A"", ""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""C"", ""A"", ""C"", ""A"", ""B"", ""A"", ""B"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A""]",155,0.5940677120899248,1.0,407.945326089859
32,index_31,64,18,0,0.98,fixed,C,C,1,156,491412,491568,"[""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",204,0.675693620294636,1.0,486.6115047931671
33,index_32,64,34,0,0.98,fixed,C,A,0,322,331920,332242,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",120,0.5510243122539257,1.0,238.7654929161072
34,index_33,64,38,0,0.98,fixed,A,C,0,472,475859,476331,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A""]",143,0.3587882287654484,1.0,825.2665560245514
35,index_34,64,33,0,0.98,fixed,C,C,1,318,276268,276586,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",113,0.3019061963617215,0.8070776255707762,261.7441830635071
36,index_35,64,64,0,0.98,fixed,B,B,1,154,416630,416784,"[""B"", ""D"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""D"", ""B"", ""B""]",151,0.5779704515878833,1.0,380.95925211906433
37,index_36,64,17,0,0.98,fixed,D,B,0,162,482794,482956,"[""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""A"", ""B"", ""C"", ""B"", ""B"", ""A"", ""A"", ""A""]",187,0.3362232191715832,1.0,775.7110922336578
38,index_37,64,37,0,0.98,fixed,C,C,1,303,338367,338670,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",118,0.6064055256499339,1.0,237.7923707962036
39,index_38,64,64,0,0.98,fixed,B,B,1,243,134303,134546,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",75,0.1879907447364552,0.4459665144596652,88.99758124351501
40,index_39,64,64,0,0.98,fixed,A,A,1,173,144847,145020,"[""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A""]",83,0.1936150320477551,0.3027397260273973,130.20768094062805
41,index_40,64,64,0,0.98,fixed,A,A,1,147,169805,169952,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",81,0.238330421063983,0.4789193302891933,119.93253350257874
42,index_41,64,64,0,0.98,fixed,D,D,1,234,211310,211544,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",89,0.1984877012984572,0.6665905631659057,204.75115585327148
43,index_42,64,52,0,0.98,fixed,A,B,0,270,417447,417717,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""B"", ""D"", ""A"", ""A"", ""B"", ""D"", ""A"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""D"", ""B"", ""D""]",123,0.312859558229727,1.0,765.5747239589691
44,index_43,64,48,0,0.98,fixed,A,A,1,313,174568,174881,"[""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B""]",83,0.105763510042765,0.4008371385083714,614.3165445327759
45,index_44,64,25,0,0.98,fixed,D,D,1,180,386745,386925,"[""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",143,0.6322651115108974,1.0,303.2879889011383
46,index_45,64,45,0,0.98,fixed,C,D,0,98,479654,479752,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",172,0.7036847929175436,1.0,414.9554269313812
