iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,64,64,A,A,1,399,136239,107835,28276,136638,"[""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.09836825346608594,0.1831644356688637,66.39535355567932
12,index_11,64,64,D,D,1,174,285653,212629,72896,285827,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.18463143004948043,0.3838961642324109,130.90708303451538
13,index_12,64,64,A,A,1,340,524421,485445,38862,524761,"[""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""D"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.38314689029667864,0.7794070675687448,295.77423429489136
14,index_13,64,64,D,D,1,148,251191,221073,29992,251339,"[""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A""]",0.14131387809254942,0.2970469525828276,127.88233160972595
15,index_14,64,64,C,C,1,302,265134,221461,43545,265436,"[""C"", ""C"", ""C"", ""B"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C""]",0.08452858452668564,0.3282034902291008,318.95638942718506
16,index_15,64,64,B,D,0,221,611766,563687,47951,611987,"[""B"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""A"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""C"", ""B"", ""D"", ""D"", ""B"", ""B"", ""A"", ""B"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.4290240794811916,0.8136124742297977,369.16279792785645
17,index_16,64,64,C,C,1,158,127846,95563,32154,128004,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.07998016504817858,0.1818287406719126,57.14041829109192
18,index_17,64,64,B,A,0,245,428902,345152,63000,429147,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2334768287440194,0.5014373239641104,303.6136510372162
19,index_18,64,64,A,B,0,543,563270,514473,48650,563813,"[""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.43438798512445737,0.858590551409739,328.2974855899811
20,index_19,64,64,A,A,1,198,93338,73371,19839,93536,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0637876919008349,0.1439937280408838,40.172098875045776
21,index_20,64,64,B,B,1,277,520123,483062,36933,520400,"[""B"", ""B"", ""B"", ""B"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""D"", ""A"", ""A"", ""A"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""D"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B""]",0.32094816772669016,0.6487993263451319,345.04370069503784
22,index_21,64,64,D,C,0,137,109898,90032,19749,110035,"[""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C""]",0.0423829797742154,0.1234066029791806,76.54610753059387
23,index_22,64,64,C,D,0,275,594448,558325,36006,594723,"[""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""C"", ""D"", ""D"", ""C"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D""]",0.39581221834457037,0.7939254914486483,376.4580864906311
24,index_23,64,64,B,A,0,225,673269,635545,37596,673494,"[""B"", ""A"", ""A"", ""B"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""B"", ""B"", ""A"", ""C"", ""B"", ""D"", ""A"", ""B"", ""B"", ""A"", ""B"", ""D"", ""A"", ""D"", ""B"", ""B"", ""D"", ""D"", ""A"", ""B"", ""B"", ""D"", ""A"", ""D"", ""A"", ""B"", ""D"", ""B"", ""A"", ""D"", ""A"", ""D"", ""C"", ""D"", ""D"", ""D"", ""A"", ""B"", ""B"", ""A"", ""B""]",0.4854729850987637,0.9515665379366416,409.8433825969696
25,index_24,64,64,B,C,0,363,595851,552708,43014,596214,"[""B"", ""B"", ""C"", ""C"", ""B"", ""D"", ""A"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""A"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""D"", ""A"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""D"", ""B"", ""C"", ""D"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.43621157889161405,0.8154127587909057,357.73495388031006
26,index_25,64,64,D,A,0,372,606109,559234,46746,606481,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A""]",0.4384578884959254,0.8213943494294259,374.10625410079956
27,index_26,64,64,A,A,1,164,349706,320789,28789,349870,"[""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A""]",0.2489114391347994,0.4326490316211272,160.33341121673584
28,index_27,64,64,A,A,1,327,548506,500921,47437,548833,"[""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""C""]",0.40421972386882704,0.7565841052295363,312.7955024242401
29,index_28,64,64,A,A,1,403,402495,356689,45676,402898,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""C"", ""B"", ""A"", ""C"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""B"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A""]",0.2543707588013199,0.3971660036586428,277.83964920043945
30,index_29,64,64,A,C,0,101,430524,394082,36314,430625,"[""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B""]",0.2635150034833196,0.5401724788756932,246.83977675437927
31,index_30,64,64,C,A,0,135,412865,380911,31826,413000,"[""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""B"", ""A"", ""A"", ""B"", ""C"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""A"", ""A"", ""C"", ""A"", ""B"", ""C"", ""B"", ""A"", ""B"", ""B"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A""]",0.26107384195425715,0.4930456749615262,226.08706426620483
32,index_31,64,64,C,C,1,156,711711,664576,47007,711867,"[""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.37791468271343076,0.833589825488545,563.6359150409698
33,index_32,64,64,C,A,0,322,418744,383171,35435,419066,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""]",0.30000500745382913,0.60541827579198,214.69552993774414
34,index_33,64,64,A,C,0,472,592558,544667,47763,593030,"[""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A""]",0.44267062583231986,0.8739800807224367,347.04341340065
35,index_34,64,64,C,C,1,318,313632,269347,44157,313950,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.16406881923189792,0.3735880832776793,211.64194059371948
36,index_35,64,64,B,B,1,154,387338,347256,39954,387492,"[""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""C"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""C"", ""C"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""C""]",0.22200048756865506,0.4176950550248265,251.79754281044006
