iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
16,index_15,1,1,6 - 5i,6 - 5i,1,271,3093,2730,361,3364,"[""6 - 5i""]",0.008520612802664055,0.015766270641859,51.46579384803772
17,index_16,1,1,-50,-50,1,116,1300,1156,142,1416,"[""-50""]",0.0036100333948349606,0.0066502279010685,21.50813102722168
18,index_17,1,1,\pi,\pi,1,303,5198,4884,312,5501,"[""\\pi""]",0.01358534112221121,0.0257042516625569,87.4411153793335
19,index_18,1,1,28,56,0,242,12195,11620,573,12437,"[""56""]",0.029638820485940746,0.0581334528879922,234.01351189613342
20,index_19,1,1,3,3,1,140,4025,3565,458,4165,"[""3""]",0.010085085231425936,0.0195023537323469,67.45167469978333
21,index_20,1,1,6+9i,6 + 9i,1,105,2989,2839,148,3094,"[""6 + 9i""]",0.007502514825150139,0.0144960023910931,50.29905438423157
22,index_21,1,1,13535,13535,1,121,2995,2609,384,3116,"[""13535""]",0.007591246812634576,0.0145707240529029,49.798484086990356
23,index_22,1,1,5,5,1,220,2986,2628,356,3206,"[""5""]",0.008032578644549006,0.0150190540237614,49.425774335861206
24,index_23,1,1,x=5,5,1,121,1356,1015,339,1477,"[""5""]",0.003764076161431364,0.0069491145483076,22.477696895599365
25,index_24,1,1,10,10,1,195,3678,3089,587,3873,"[""10""]",0.009531664208246747,0.0180826421579616,61.27323389053345
26,index_25,1,1,"1,-2","-2, 1",0,171,3110,2730,378,3281,"[""-2, 1""]",0.008093244945536029,0.0153179406710005,52.20460224151611
27,index_26,1,1,144,144,1,144,6980,6649,329,7124,"[""144""]",0.017003856194415013,0.0333258611671523,117.36406445503235
28,index_27,1,1,78,78,1,173,1038,844,192,1211,"[""78""]",0.003264429595133799,0.0056788462975416,17.218445301055908
29,index_28,1,1,-2 + 7i,-2 + 7i,1,127,822,662,158,949,"[""-2 + 7i""]",0.002545263419310465,0.0044832997085855,13.608595609664917
30,index_29,1,1,225,225,1,170,968,788,178,1138,"[""225""]",0.0030868228658165195,0.0053799596503025,16.15347719192505
31,index_30,1,1,52_8,52_8,1,116,989,867,120,1105,"[""52_8""]",0.0028836970555660454,0.0051557946648733,16.30351424217224
32,index_31,1,1,11\sqrt2,11\sqrt{2},1,102,816,648,166,918,"[""11\\sqrt{2}""]",0.0024144436972277786,0.0043338563849659,13.510313272476196
33,index_32,1,1,720,720,1,143,7653,7351,300,7796,"[""720""]",0.01857067136793136,0.0364641709631622,127.71493005752563
34,index_33,1,1,\frac{243}{625},\dfrac{243}{625},1,140,2694,2172,520,2834,"[""\\dfrac{243}{625}""]",0.0069771005010788685,0.013300455802137,44.34920120239258
35,index_34,1,1,-125,-125,1,126,1439,1197,240,1565,"[""-125""]",0.003981278147517545,0.0073227228573563,23.738272190093994
36,index_35,1,1,3,3,1,133,2431,2196,233,2564,"[""3""]",0.006330317141662479,0.0120301875513711,40.0054144859314
37,index_36,1,1,"3, 5, 7","3, 5, 7",1,122,1687,1414,271,1809,"[""3, 5, 7""]",0.004541588805764869,0.0084435477845027,27.856736421585083
38,index_37,1,1,72,72,1,126,859,744,113,985,"[""72""]",0.0026270013814373334,0.004632743032205,14.076856851577759
39,index_38,1,1,2000,2000,1,134,749,653,94,883,"[""2000""]",0.002407354367331443,0.0041844130613465,12.232618808746338
40,index_39,1,1,23,23,1,119,1375,1324,49,1494,"[""23""]",0.0037991210015419366,0.0070238362101172,22.640950441360474
41,index_40,1,1,12,12,1,203,766,660,104,969,"[""12""]",0.002769383784306802,0.0045580213703952,12.582114458084106
42,index_41,1,1,17,17,1,142,10423,9730,691,10565,"[""17""]",0.025034093774459643,0.0493910184562504,191.06676054000854
43,index_42,1,1,4,4,1,132,1040,898,140,1172,"[""4""]",0.003077598445789385,0.0055294029739221,17.036123752593994
44,index_43,1,1,70 \sqrt{2},100,0,177,17741,17519,220,17918,"[""100""]",0.04228546056166804,0.0836882612269297,358.22453713417053
45,index_44,1,1,1.25,1.25,1,156,1442,1228,212,1598,"[""1.25""]",0.0041283459059524305,0.0074721661809759,23.717447519302368
46,index_45,1,1,2,2,1,129,1409,954,453,1538,"[""2""]",0.00392524715555205,0.0072480011955465,23.26844811439514
47,index_46,1,1,6,6,1,136,4390,3810,578,4526,"[""6""]",0.010918690066291174,0.0211462302921616,73.41283583641052
48,index_47,1,1,5,5,1,144,1100,844,254,1244,"[""5""]",0.0032738277190193328,0.0058282896211612,18.22727394104004
49,index_48,1,1,\frac{3}{2},\dfrac{3}{2},1,111,933,694,237,1044,"[""\\dfrac{3}{2}""]",0.002729703238074778,0.004931629679444,15.276097059249878
50,index_49,1,1,83,83,1,118,1170,871,297,1288,"[""83""]",0.003315789708975045,0.0060524546065904,19.156028032302856
51,index_50,1,1,203,203,1,192,3044,2609,433,3236,"[""203""]",0.008037267158808424,0.015168497347381,50.76818776130676
52,index_51,1,1,x^5 - x^4 + x^3 - x^2 + x - 1,x^5 - x^4 + x^3 - x^2 + x - 1,1,114,2140,1829,309,2254,"[""x^5 - x^4 + x^3 - x^2 + x - 1""]",0.00556211988846216,0.0105357543151759,36.09651732444763
53,index_52,1,1,12,12,1,122,1175,1011,162,1297,"[""12""]",0.0033460042193891094,0.0060524546065904,19.456706762313843
54,index_53,1,1,-\frac{\pi}{6},-\frac{\pi}{6},1,119,1054,833,219,1173,"[""-\\frac{\\pi}{6}""]",0.003049551237579247,0.0055294029739221,17.397263526916504
55,index_54,1,1,0.15,0.15,1,105,703,561,140,808,"[""0.15""]",0.0021645898189981538,0.0038108047522976,11.737083435058594
56,index_55,1,1,3,3,1,145,813,555,256,958,"[""3""]",0.0026083650211081314,0.0044832997085855,13.375558614730835
57,index_56,1,1,11,11,1,118,457,375,80,575,"[""11""]",0.0016507437584930042,0.0026899798251512,7.511926889419556
58,index_57,1,1,16,16,1,146,1638,1397,239,1784,"[""16""]",0.004539409381373019,0.0083688261226929,27.261584520339966
59,index_58,1,1,9901,9901,1,108,1831,1681,148,1939,"[""9901""]",0.004812507598164567,0.0091160427407905,30.101482629776
60,index_59,1,1,5,5,1,141,792,550,240,933,"[""5""]",0.002540536501531745,0.0044085780467757,13.021270751953125
61,index_60,1,1,"(6,31,-1)","(6, 31, -1)",1,142,3508,2961,545,3650,"[""(6, 31, -1)""]",0.00888719167622835,0.0171112605544346,58.317638874053955
62,index_61,1,1,-256,-256,1,161,2280,1938,340,2441,"[""-256""]",0.006108561398265099,0.0114324142568931,37.40762901306152
63,index_62,1,1,4,4,1,198,3386,2876,508,3584,"[""4""]",0.008863829547398975,0.0167376522453859,55.948967695236206
64,index_63,1,1,10,10,1,181,2342,1800,540,2523,"[""10""]",0.006346683114365635,0.0118060225659418,38.218775033950806
65,index_64,1,1,\frac{35}{64},\dfrac{35}{64},1,158,3705,3262,441,3863,"[""\\dfrac{35}{64}""]",0.00942194777893637,0.0180826421579616,61.354154109954834
66,index_65,1,1,1,1,1,112,665,610,53,777,"[""1""]",0.0021087239506521966,0.0036613614286781,10.805424690246582
67,index_66,1,1,x^3+3x-6,x^3 + 3x - 6,1,130,1217,920,295,1347,"[""x^3 + 3x - 6""]",0.0034815873729846384,0.0063513412538295,19.986326217651367
68,index_67,1,1,10,10\%,1,142,1244,1096,146,1386,"[""10\\%""]",0.003600695127691103,0.0065007845774489,20.47219729423523
69,index_68,1,1,46,46,1,159,1804,1563,239,1963,"[""46""]",0.00498771234579126,0.0091907644026003,29.745500326156616
70,index_69,1,1,-1,-1,1,148,2921,2641,278,3069,"[""-1""]",0.007544559985467984,0.0143465590674736,48.51930236816406
71,index_70,1,1,40_9,40_9,1,114,1524,1189,333,1638,"[""40_9""]",0.0041237629985782795,0.0076963311664051,25.29275369644165
72,index_71,1,1,2516_8,2516,1,119,5341,5135,204,5460,"[""2516""]",0.013059936272117639,0.0255548083389374,89.58223152160645
73,index_72,1,1,3,3,1,126,1453,1136,315,1579,"[""3""]",0.004013988018512616,0.0073974445191661,24.14027500152588
74,index_73,1,1,\frac{3\sqrt{3}}{4},\dfrac{3\sqrt{3}}{4},1,163,946,674,270,1109,"[""\\dfrac{3\\sqrt{3}}{4}""]",0.0030029261508280718,0.0052305163266831,15.587673425674438
75,index_74,1,1,\cot x,\cot x,1,119,979,712,265,1098,"[""\\cot x""]",0.0028744560831637095,0.0051557946648733,16.145749807357788
76,index_75,1,1,\frac{11}{36},\dfrac{11}{36},1,130,2310,2100,208,2440,"[""\\dfrac{11}{36}""]",0.0060338227116975805,0.0114324142568931,38.28226017951965
77,index_76,1,1,0,0,1,132,1452,1341,109,1584,"[""0""]",0.004039601245690335,0.0073974445191661,24.044134378433228
78,index_77,1,1,4,4,1,111,799,621,176,910,"[""4""]",0.002416810896307327,0.0042591347231561,13.216544151306152
79,index_78,1,1,"(-2,1)","(-2, 1)",1,161,2290,1698,590,2451,"[""(-2, 1)""]",0.006131874923116583,0.0115071359187027,38.14837026596069
80,index_79,1,1,2,2,1,114,651,517,132,765,"[""2""]",0.0020853197415663075,0.0035866397668684,10.85469937324524
81,index_80,1,1,501,501,1,138,5626,5074,550,5764,"[""501""]",0.013814157265961708,0.0269745199133228,94.25056457519531
82,index_81,1,1,3,3,1,141,926,682,242,1067,"[""3""]",0.002853463720212354,0.0050063513412538,15.198763370513916
83,index_82,1,1,\frac{3}{2},\dfrac{3}{2},1,179,4401,4040,359,4580,"[""\\dfrac{3}{2}""]",0.011145208705615164,0.0214451169394007,73.289705991745
84,index_83,1,1,2,2,1,116,7698,6998,698,7814,"[""2""]",0.018549657397589098,0.036538892624972,129.5085904598236
85,index_84,1,1,-1,-1,1,148,2050,1533,515,2198,"[""-1""]",0.005510740783265216,0.0103115893297467,33.53917074203491
86,index_85,1,1,\sqrt{5},\sqrt{5},1,153,791,557,232,944,"[""\\sqrt{5}""]",0.00259409804672281,0.0044085780467757,12.984970569610596
87,index_86,1,1,240,240,1,130,906,805,99,1036,"[""240""]",0.002755464372035311,0.0048569080176342,14.770939111709595
88,index_87,1,1,1,1,1,116,1089,820,267,1205,"[""1""]",0.0031173136265756677,0.0056788462975416,17.793349981307983
89,index_88,1,1,2,2,1,179,6127,5615,510,6306,"[""2""]",0.015175497548764804,0.0295150564148546,102.1964659690857
90,index_89,1,1,21,21,1,118,2021,1625,394,2139,"[""21""]",0.005302908713532888,0.0100127026825076,33.32240962982178
91,index_90,1,1,\frac{3}{2},\frac{3}{2},1,135,1081,916,163,1216,"[""\\frac{3}{2}""]",0.003187248682745531,0.0056788462975416,17.74343752861023
92,index_91,1,1,1,1,1,135,977,704,271,1112,"[""1""]",0.0029445076557580957,0.0052305163266831,16.180513620376587
93,index_92,1,1,\frac{448}{15625},\dfrac{448}{15625},1,132,2564,2175,387,2696,"[""\\dfrac{448}{15625}""]",0.006636239446439502,0.0126279608458491,42.26611137390137
94,index_93,1,1,33,33,1,135,1415,1002,411,1550,"[""33""]",0.003967218577230862,0.0072480011955465,23.163172006607056
95,index_94,1,1,80,80,1,440,6650,6190,458,7090,"[""80""]",0.017615614917140372,0.0331764178435328,111.2502715587616
96,index_95,1,1,-4,-4,1,172,1555,1087,466,1727,"[""-4""]",0.004466913800754523,0.0080699394754539,25.56965398788452
97,index_96,1,1,1 \pm \sqrt{19},13,0,200,25318,25189,127,25518,"[""13""]",0.060085554089277925,0.119181050586565,533.2727751731873
98,index_97,1,1,\text{east},east,1,137,1243,1111,130,1380,"[""east""]",0.003574917543173354,0.0065007845774489,20.469399213790894
99,index_98,1,1,2k+2,2k + 2,1,110,787,611,174,897,"[""2k + 2""]",0.0023839723079811864,0.0041844130613465,12.937356948852539
100,index_99,1,1,\begin{pmatrix} -1/3 \\ 2/3 \\ 5/3 \end{pmatrix},\begin{pmatrix} -\dfrac{1}{3} \\ \dfrac{2}{3} \\ \dfrac{5}{3} \end{pmatrix},1,189,2186,1424,760,2375,"[""\\begin{pmatrix} -\\dfrac{1}{3} \\\\ \\dfrac{2}{3} \\\\ \\dfrac{5}{3} \\end{pmatrix}""]",0.0060197766977660066,0.011133527609654,35.85610222816467
101,index_100,1,1,145^\circ,145,1,293,13800,13622,176,14093,"[""145""]",0.03362474781439135,0.0658297840543973,283.068576335907
102,index_101,1,1,850,850,1,283,5705,5065,638,5988,"[""850""]",0.014675792794539677,0.0280206231786595,95.78539252281189
103,index_102,1,1,(a+5)(b+2),(a + 5)(b + 2),1,108,1121,976,143,1229,"[""(a + 5)(b + 2)""]",0.003154640578474927,0.0057535679593514,18.50256609916687
104,index_103,1,1,"(3,4]","(1 + \sqrt{5}, 4]",0,199,15175,14611,562,15374,"[""(1 + \\sqrt{5}, 4]""]",0.036396451225773736,0.071807516999178,318.8941068649292
105,index_104,1,1,40,40,1,172,9075,8427,646,9247,"[""40""]",0.022026537923095925,0.0431891205260405,162.2088541984558
106,index_105,1,1,29,29,1,407,992,766,224,1399,"[""29""]",0.004249794515429972,0.0065755062392587,16.383118391036987
107,index_106,1,1,\frac43,\dfrac{4}{3},1,142,536,386,148,678,"[""\\dfrac{4}{3}""]",0.001947503013959524,0.0032130314578195,8.801838159561157
108,index_107,1,1,9,9,1,124,1312,992,318,1436,"[""9""]",0.0036753717402674547,0.0067249495628782,21.711578845977783
109,index_108,1,1,2,2,1,178,3521,3260,259,3699,"[""2""]",0.009085695687002392,0.017335425539864,59.06284475326538
110,index_109,1,1,120^\circ,120,1,233,2146,1387,757,2379,"[""120""]",0.006131842019883156,0.011133527609654,35.76321601867676
111,index_110,1,1,504,35,0,210,17473,17390,81,17683,"[""35""]",0.04181377667564498,0.082642157961593,378.63691329956055
112,index_111,1,1,210,210,1,144,967,753,212,1111,"[""210""]",0.0029632895643664807,0.0052305163266831,16.857596158981323
113,index_112,1,1,13,13,1,168,1632,1242,388,1800,"[""13""]",0.004628072928341879,0.0084435477845027,26.872325658798218
114,index_113,1,1,8000,8000,1,122,1497,1304,191,1619,"[""8000""]",0.00409796154614637,0.0076216095045953,24.773151874542236
115,index_114,1,1,-5,-5,1,168,1310,986,322,1478,"[""-5""]",0.0038761719465220577,0.0069491145483076,21.797122955322266
116,index_115,1,1,1260,1260,1,110,970,707,261,1080,"[""1260""]",0.0028114603000729006,0.0050810730030635,16.034422397613525
117,index_116,1,1,2,2,1,117,1167,938,227,1284,"[""2""]",0.0033040804750376334,0.0060524546065904,19.297630548477173
118,index_117,1,1,3,3,1,112,814,580,232,926,"[""3""]",0.0024565434787357635,0.0043338563849659,13.408589601516724
119,index_118,1,1,81,81,1,118,3176,2523,651,3294,"[""81""]",0.007999876154021437,0.0153926623328103,52.75343036651611
120,index_119,1,1,-9,-9,1,245,4849,4693,154,5094,"[""-9""]",0.012499536360486714,0.0238362101173129,81.68397545814514
121,index_120,1,1,\text{even},even,1,145,3590,3134,454,3735,"[""even""]",0.009092731247412533,0.0174848688634835,59.55383539199829
122,index_121,1,1,6,6,1,113,943,734,207,1056,"[""6""]",0.0027624035779552068,0.004931629679444,15.588073253631592
123,index_122,1,1,9,9,1,163,977,794,181,1140,"[""9""]",0.003075289684104757,0.0053799596503025,16.092063665390015
124,index_123,1,1,8,8,1,341,5505,5134,369,5846,"[""8""]",0.014479659996757264,0.0273481282223716,92.53235292434692
125,index_124,1,1,\frac{11}{2},\dfrac{11}{2},1,124,1711,1428,281,1835,"[""\\dfrac{11}{2}""]",0.004607064284604675,0.0085929911081222,28.163461208343506
126,index_125,1,1,-3,-3,1,122,934,727,205,1056,"[""-3""]",0.0027832618997446013,0.004931629679444,15.45369267463684
127,index_126,1,1,1+274i,1 + 274i,1,166,11555,11047,506,11721,"[""1 + 274i""]",0.027789454856169165,0.054770978106553,232.9959535598755
128,index_127,1,1,4210_{5},4210_5,1,107,1214,1067,145,1321,"[""4210_5""]",0.0033671525790482685,0.0062018979302099,19.970388650894165
129,index_128,1,1,36,40,0,116,2653,2475,176,2769,"[""40""]",0.006769281223522242,0.0129268474930882,43.92476034164429
130,index_129,1,1,\frac{3840}{289},\dfrac{3840}{289},1,148,4184,3736,446,4332,"[""\\dfrac{3840}{289}""]",0.010493732309860827,0.0202495703504446,69.59636569023132
131,index_130,1,1,13,13,1,132,4030,3479,549,4162,"[""13""]",0.010059389815122244,0.0195023537323469,67.08548474311829
132,index_131,1,1,8,8,1,128,1259,936,321,1387,"[""8""]",0.0035703778642981743,0.0065007845774489,20.746001482009888
133,index_132,1,1,4,4,1,139,1315,1178,135,1454,"[""4""]",0.0037523911642060597,0.006799671224688,21.703609228134155
134,index_133,1,1,120,120,1,132,821,616,203,953,"[""120""]",0.0025662931766744514,0.0044832997085855,13.593583583831787
135,index_134,1,1,16,16,1,209,1815,1367,446,2024,"[""16""]",0.005246942741593302,0.0094896510498393,29.906487464904785
136,index_135,1,1,9,9,1,162,1047,819,226,1209,"[""9""]",0.003234156206526056,0.0056788462975416,17.311266660690308
137,index_136,1,1,64,64,1,194,9851,9242,607,10045,"[""64""]",0.023941295276455426,0.0469252036165284,181.75488877296448
138,index_137,1,1,204_5,204_5,1,113,1947,1607,338,2060,"[""204_5""]",0.005106824536229616,0.0096390943734588,32.365856409072876
139,index_138,1,1,\frac{1}{3},\dfrac{1}{3},1,173,4157,3826,329,4330,"[""\\dfrac{1}{3}""]",0.010547438000568354,0.0202495703504446,69.56655788421631
140,index_139,1,1,1,1,1,143,6064,5386,676,6207,"[""1""]",0.014860270492415704,0.0289920047821863,101.75828409194946
141,index_140,1,1,13,13,1,124,1024,994,28,1148,"[""13""]",0.003002876783979627,0.0053799596503025,16.871519088745117
142,index_141,1,1,2,2,1,152,735,633,100,887,"[""2""]",0.002458800153103113,0.0041844130613465,12.152812004089355
143,index_142,1,1,28800,28800,1,152,1172,984,186,1324,"[""28800""]",0.0034792114390958043,0.0062018979302099,19.34677529335022
144,index_143,1,1,3 \sqrt{5},3\sqrt{5},1,172,2292,1761,529,2464,"[""3\\sqrt{5}""]",0.00618784686727798,0.0115071359187027,37.91018724441528
145,index_144,1,1,"(15,-29)","(15, -29)",1,142,991,774,215,1133,"[""(15, -29)""]",0.0030099031460985954,0.0053052379884929,16.28501796722412
146,index_145,1,1,-2,-2,1,150,5962,5595,365,6112,"[""-2""]",0.014654770256206519,0.0285436748113278,99.75045943260193
147,index_146,1,1,\frac{\sqrt{3}}{3},\dfrac{\sqrt{3}}{3},1,111,1364,1168,194,1475,"[""\\dfrac{\\sqrt{3}}{3}""]",0.003736083090487885,0.0069491145483076,22.430768966674805
148,index_147,1,1,16,16,1,140,4450,3876,572,4590,"[""16""]",0.011077477967604334,0.0214451169394007,74.30854964256287
149,index_148,1,1,11,11,1,123,757,611,144,880,"[""11""]",0.002374609006812851,0.0041096913995367,12.493257999420166
150,index_149,1,1,49,49,1,150,1485,1109,374,1635,"[""49""]",0.004200715969377658,0.0076963311664051,24.554458379745483
151,index_150,1,1,1,1,1,316,3862,2897,963,4178,"[""1""]",0.010526389922551393,0.0195770753941567,64.59330821037292
152,index_151,1,1,144,144,1,267,1865,1645,218,2132,"[""144""]",0.005634454018032112,0.0100127026825076,30.888595819473267
153,index_152,1,1,8,8,1,174,6462,5656,804,6636,"[""8""]",0.015934400162551366,0.0310094896510498,108.65277194976807
154,index_153,1,1,\frac{2}{21},\dfrac{2}{21},1,179,2199,1924,273,2378,"[""\\dfrac{2}{21}""]",0.006003455681474589,0.011133527609654,36.49726939201355
155,index_154,1,1,2\sqrt{113},4\sqrt{13},0,236,11706,11498,206,11942,"[""4\\sqrt{13}""]",0.028468953149517997,0.0558170813718896,230.74983143806458
156,index_155,1,1,\frac{1}{4},\dfrac{1}{4},1,146,2004,1719,283,2150,"[""\\dfrac{1}{4}""]",0.00539401656971489,0.0100874243443174,33.15357851982117
157,index_156,1,1,30^\circ,30,1,286,11960,11340,618,12246,"[""30""]",0.029295564657103746,0.0572367929462751,237.42864799499512
158,index_157,1,1,\frac65,\dfrac{6}{5},1,138,2345,2021,322,2483,"[""\\dfrac{6}{5}""]",0.0061528269881259,0.0116565792423223,38.75529146194458
159,index_158,1,1,2107,2107,1,115,1623,1215,406,1738,"[""2107""]",0.004359592311615158,0.0081446611372636,26.703650951385498
160,index_159,1,1,3.21,3.21,1,143,1610,1376,232,1753,"[""3.21""]",0.004460001401611249,0.0082193827990734,26.626572370529175
161,index_160,1,1,18,18,1,115,1355,1173,180,1470,"[""18""]",0.003733766994697472,0.0068743928864978,22.308391094207764
162,index_161,1,1,6,6,1,101,651,514,135,752,"[""6""]",0.002024371657970329,0.0035119181050586,10.734266757965088
163,index_162,1,1,\dfrac{17}{50},\dfrac{17}{50},1,143,1825,1493,330,1968,"[""\\dfrac{17}{50}""]",0.004961968721307603,0.0091907644026003,30.138279676437378
164,index_163,1,1,-\frac{35}{9},-\dfrac{35}{9},1,163,3719,3233,484,3882,"[""-\\dfrac{35}{9}""]",0.009477997765663538,0.0181573638197714,61.89964413642883
165,index_164,1,1,-\sqrt{3},-\sqrt{3},1,115,7266,6901,363,7381,"[""-\\sqrt{3}""]",0.017536246433315788,0.0345214077561084,121.80705523490906
166,index_165,1,1,\frac{4}{9},\dfrac{4}{9},1,167,926,786,138,1093,"[""\\dfrac{4}{9}""]",0.00297482590094872,0.0051557946648733,15.183205366134644
167,index_166,1,1,\frac{270}7\text{ degrees},\dfrac{270}{7},1,296,10820,10196,622,11116,"[""\\dfrac{270}{7}""]",0.026680301643475974,0.0519315549577822,207.93105030059814
168,index_167,1,1,65,65,1,169,1030,829,199,1199,"[""65""]",0.0032269601559433334,0.0056041246357319,17.40178918838501
169,index_168,1,1,19,19,1,759,11111,10487,622,11870,"[""19""]",0.029522057157357,0.0554434730628409,220.4207363128662
170,index_169,1,1,12,12,1,118,1117,873,242,1235,"[""12""]",0.0031919595478195075,0.0058282896211612,18.239814519882202
171,index_170,1,1,1736,1736,1,136,3797,2957,838,3933,"[""1736""]",0.009534007811946016,0.0183815288052006,62.804476737976074
172,index_171,1,1,\frac{13}{15},\dfrac{13}{15},1,141,1395,1190,203,1536,"[""\\dfrac{13}{15}""]",0.003948517578471758,0.0071732795337368,22.9417884349823
173,index_172,1,1,350,350,1,122,1063,765,296,1185,"[""350""]",0.0030844652118646823,0.0055294029739221,17.61006808280945
174,index_173,1,1,4,4,1,147,2673,2259,412,2820,"[""4""]",0.006960799417232491,0.0132257341403272,44.55893683433533
175,index_174,1,1,2,2,1,124,1804,1388,414,1928,"[""2""]",0.004824227645589974,0.0090413210789808,29.881383657455444
176,index_175,1,1,3,3,1,134,1627,1006,619,1761,"[""3""]",0.004457535201962686,0.0082193827990734,26.933073043823242
177,index_176,1,1,.0000672,0.0000672,1,114,4213,3948,263,4327,"[""0.0000672""]",0.010402681296291846,0.0202495703504446,70.11523747444153
178,index_177,1,1,30^\circ,30,1,343,4660,4046,612,5003,"[""30""]",0.012515878353134524,0.0233878801464544,77.58050513267517
179,index_178,1,1,60,60,1,116,636,551,83,752,"[""60""]",0.0020594276884641992,0.0035119181050586,10.526325702667236
180,index_179,1,1,5x - 7y + 11z + 4 = 0,5x - 7y + 11z + 4 = 0,1,194,3140,2655,483,3334,"[""5x - 7y + 11z + 4 = 0""]",0.008270783687452092,0.0156168273182395,51.94486093521118
181,index_180,1,1,3,3,1,112,1538,1346,190,1650,"[""3""]",0.004147052230441558,0.0077710528282148,25.377942085266113
182,index_181,1,1,\frac{\sqrt{3}}{3},\dfrac{\sqrt{3}}{3},1,125,979,728,249,1104,"[""\\dfrac{\\sqrt{3}}{3}""]",0.0029023908413070925,0.0051557946648733,16.058645963668823
183,index_182,1,1,1251,1251,1,125,1175,956,217,1300,"[""1251""]",0.0033601218440033787,0.0061271762684002,19.365049123764038
184,index_183,1,1,23,23,1,185,2426,1930,494,2611,"[""23""]",0.0065614612772697395,0.0122543525368004,40.129252195358276
185,index_184,1,1,"(2,\infty)","[2, \infty)",0,146,4966,4662,302,5112,"[""[2, \\infty)""]",0.01231041635313206,0.0239109317791227,82.97090935707092
186,index_185,1,1,1,1,1,110,790,608,180,900,"[""1""]",0.0023910931779122305,0.0042591347231561,13.017817974090576
187,index_186,1,1,7,7,1,126,1229,937,290,1355,"[""7""]",0.0034909425368532658,0.0063513412538295,20.19812822341919
188,index_187,1,1,7,7,1,124,888,641,245,1012,"[""7""]",0.002685267648280378,0.0047821863558245,14.580477714538574
189,index_188,1,1,6,6,1,316,2948,2378,568,3264,"[""6""]",0.008392144958807229,0.0152432190091907,48.916062355041504
190,index_189,1,1,160,160,1,552,4891,4253,636,5443,"[""160""]",0.014031310347080163,0.0254800866771276,81.48923897743225
191,index_190,1,1,\frac{13}{18},\dfrac{13}{18},1,122,1471,1213,256,1593,"[""\\dfrac{13}{18}""]",0.00403730637704932,0.0074721661809759,24.336861610412598
192,index_191,1,1,0,0,1,134,1266,1088,176,1400,"[""0""]",0.003614675145509469,0.0065755062392587,20.839421033859253
193,index_192,1,1,30,30,1,131,1753,1531,220,1884,"[""30""]",0.00473785633398643,0.0088171560935514,28.897478342056274
194,index_193,1,1,4,4,1,146,793,557,234,939,"[""4""]",0.00256635457887837,0.0044085780467757,13.18989109992981
