iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
12,index_11,64,64,0,0.98,fixed,45,45,1,181,651076,651257,"[""45"", ""45"", ""44"", ""45"", ""45"", ""36"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""36"", ""45"", ""45"", ""44"", ""45"", ""45"", ""81"", ""45"", ""45"", ""45"", ""9"", ""36"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""81"", ""45"", ""36"", ""45"", ""45"", ""17"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""90"", ""45"", ""15"", ""45"", ""45"", ""45"", ""54"", ""45"", ""45"", ""45"", ""45"", ""29"", ""45"", ""45"", ""45"", ""44"", ""45"", ""45""]",100,0.7251131475440198,1.0,1039.3363437652588
13,index_12,64,64,0,0.98,fixed,204,204,1,176,177140,177316,"[""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204""]",78,0.2688251680329263,0.6746618844803108,118.37907457351685
14,index_13,64,64,0,0.98,fixed,699,699,1,113,788978,789091,"[""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""629"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""629"", ""699"", ""699"", ""629"", ""699"", ""699"", ""479"", ""699"", ""699"", ""629"", ""699"", ""699"", ""629"", ""629"", ""699"", ""699"", ""784"", ""629"", ""699"", ""699"", ""888"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""629"", ""699"", ""699""]",100,0.6676481175560426,1.0,1287.05796790123
15,index_14,64,13,0,0.98,fixed,294,294,1,96,197803,197899,"[""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294""]",50,0.2941950965264711,0.7887618620638123,130.6618254184723
16,index_15,64,64,0,0.98,fixed,110,110,1,107,525257,525364,"[""110"", ""110"", ""155"", ""110"", ""110"", ""155"", ""110"", ""110"", ""155"", ""110"", ""110"", ""110"", ""110"", ""155"", ""155"", ""110"", ""110"", ""110"", ""110"", ""110"", ""155"", ""110"", ""155"", ""134"", ""110"", ""155"", ""110"", ""155"", ""179"", ""110"", ""134"", ""110"", ""110"", ""155"", ""110"", ""110"", ""110"", ""110"", ""110"", ""134"", ""134"", ""110"", ""110"", ""110"", ""179"", ""110"", ""155"", ""110"", ""110"", ""110"", ""110"", ""179"", ""155"", ""110"", ""110"", ""110"", ""110"", ""110"", ""110"", ""155"", ""155"", ""134"", ""110"", ""110""]",100,0.6797168642046473,0.9999252783381902,529.0056941509247
17,index_16,64,22,0,0.98,fixed,721,721,1,140,511144,511284,"[""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721""]",100,0.5559962013113526,0.9999252783381902,655.7768139839172
18,index_17,64,3,0,0.98,fixed,315,29,0,39147,342362,381509,"[""1764"", ""36"", ""29""]",100,0.3376499627633135,0.9998505566763805,395.8163151741028
19,index_18,64,10,0,0.98,fixed,468,468,1,95,273401,273496,"[""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468""]",80,0.2507870382344995,0.9999252783381902,308.74975848197937
20,index_19,64,2,0,0.98,fixed,902,1023,0,17865,293946,311811,"[""1024"", ""1023""]",85,0.3032148730965028,0.9998505566763805,310.9303584098816
21,index_20,64,58,0,0.98,fixed,211,211,1,165,1238383,1238548,"[""211"", ""100"", ""211"", ""211"", ""211"", ""211"", ""211"", ""121"", ""211"", ""211"", ""211"", ""211"", ""241"", ""211"", ""211"", ""49"", ""226"", ""121"", ""211"", ""211"", ""121"", ""211"", ""211"", ""211"", ""211"", ""61"", ""211"", ""211"", ""121"", ""121"", ""211"", ""31"", ""121"", ""211"", ""211"", ""211"", ""211"", ""13"", ""30"", ""121"", ""61"", ""21"", ""32"", ""121"", ""211"", ""211"", ""211"", ""211"", ""226"", ""321"", ""31"", ""121"", ""225"", ""211"", ""211"", ""25"", ""721"", ""1366""]",100,0.8549840549032247,1.0,2610.7466847896576
22,index_21,64,4,0,0.98,fixed,80,80,1,104,228570,228674,"[""80"", ""80"", ""80"", ""80""]",76,0.2458494998487259,0.8850780841365912,234.99701046943665
23,index_22,64,18,0,0.98,fixed,480,480,1,126,430260,430386,"[""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""80"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""80"", ""80"", ""480"", ""480"", ""480""]",100,0.4275960854815979,0.9999252783381902,504.68033170700073
24,index_23,64,5,0,0.98,fixed,236,236,1,113,280175,280288,"[""236"", ""236"", ""236"", ""236"", ""236""]",65,0.4289262989005335,0.9999252783381902,196.16918206214905
25,index_24,64,64,0,0.98,fixed,73,73,1,154,378520,378674,"[""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""112"", ""73"", ""73"", ""73"", ""229"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""151"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73""]",100,0.4473709177204106,0.9999252783381902,400.6916625499725
26,index_25,64,17,0,0.98,fixed,113,113,1,397,423697,424094,"[""107"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""293"", ""59"", ""53"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113""]",100,0.3995967812673809,0.9648808189494136,697.8152675628662
27,index_26,64,1,0,0.98,fixed,127,225,0,203,280761,280964,"[""225""]",90,0.18200744053835421,0.9999252783381902,538.3060235977173
28,index_27,64,12,0,0.98,fixed,104,104,1,194,347217,347411,"[""104"", ""104"", ""685"", ""104"", ""11"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""236""]",100,0.2881271521355602,0.9999252783381902,572.6217572689056
29,index_28,64,12,0,0.98,fixed,104,104,1,119,371314,371433,"[""107"", ""24"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104""]",100,0.32550538064654005,0.9999252783381902,526.3701174259186
30,index_29,64,15,0,0.98,fixed,321,321,1,104,276367,276471,"[""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""65"", ""321"", ""321"", ""321""]",80,0.4259839630662398,0.9999252783381902,192.98147630691528
