iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
22,index_21,20,20,D,C,0,137,33726,27672.0,6018.0,33863,"[""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0435458817760605,0.1022192333557497,77.46510052680969
23,index_22,20,20,C,D,0,275,181390,171099.0,10254.0,181665,"[""C"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""C"", ""D"", ""D"", ""D""]",0.3483753299596664,0.6338638571321826,308.93988609313965
24,index_23,20,20,B,D,0,225,207537,219065.0,10681.0,207762,"[""A"", ""B"", ""A"", ""C"", ""B"", ""A"", ""B"", ""D"", ""C"", ""D"", ""D"", ""A"", ""D"", ""B"", ""B"", ""D"", ""A"", ""D"", ""A"", ""D""]",0.1913670310719675,0.8189494134349548,838.4540836811066
25,index_24,20,20,B,B,1,363,190681,176519.0,14122.0,191044,"[""B"", ""D"", ""B"", ""B"", ""A"", ""D"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""A"", ""B"", ""B""]",0.4213938875407325,0.7478143913920645,295.04384875297546
26,index_25,20,20,D,A,0,372,196076,181029.0,15007.0,196448,"[""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A""]",0.3860854567029124,0.6898303818276919,340.17351746559143
27,index_26,20,20,A,A,1,164,110448,100840.0,9568.0,110612,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A""]",0.2024401518270444,0.3747291339759396,170.6281750202179
28,index_27,20,20,A,A,1,327,170267,155449.0,14768.0,170594,"[""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A""]",0.3680343712190793,0.6729432862586864,260.4045207500458
29,index_28,20,20,A,A,1,403,132957,119332.0,13585.0,133360,"[""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""C"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""B"", ""B""]",0.2271138434036539,0.3596353582903684,292.44343733787537
30,index_29,20,20,A,B,0,101,132784,121263.0,11481.0,132885,"[""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C""]",0.2280550460180689,0.4598371067772547,228.950620174408
31,index_30,20,20,C,A,0,135,144572,134187.0,10345.0,144707,"[""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""B"", ""C"", ""B"", ""C"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""A""]",0.2547617582086179,0.4632743032205036,261.5342891216278
32,index_31,20,20,C,C,1,156,207117,192993.0,14084.0,207273,"[""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3447050730311673,0.6948367331689457,422.4560868740082
33,index_32,20,20,C,A,0,322,122799,111614.0,11140.0,123121,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2033727756258832,0.4741836658447284,233.2646811008453
34,index_33,20,20,A,C,0,472,187222,172580.0,14602.0,187694,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C""]",0.4091546364389567,0.7370544720914594,297.30271792411804
35,index_34,20,20,C,C,1,318,98685,84839.0,13806.0,99003,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C""]",0.1512456674775081,0.3096465665396398,203.6408061981201
36,index_35,20,20,B,B,1,154,122673,109820.0,12813.0,122827,"[""B"", ""C"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""C"", ""B"", ""D"", ""B""]",0.1795452673656005,0.3331838900097138,268.18131160736084
37,index_36,20,20,D,B,0,162,175228,165585.0,9598.0,175390,"[""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""C"", ""B""]",0.3249589993475703,0.6147351117088844,295.3784375190735
38,index_37,20,20,C,C,1,303,117450,106585.0,10824.0,117753,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2134945241807752,0.4049914070088919,190.83835887908936
39,index_38,20,20,B,B,1,243,48179,35724.0,12415.0,48422,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.0843759820012917,0.1817230815213329,77.47826194763184
40,index_39,20,20,A,A,1,173,33971,28097.0,5833.0,34144,"[""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A""]",0.0500671967488227,0.0863035193902712,75.9327175617218
41,index_40,20,20,A,A,1,147,64305,54495.0,9770.0,64452,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1004131592355711,0.1817230815213329,113.41685366630554
42,index_41,20,20,D,D,1,234,74459,60725.0,13694.0,74693,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.0885785513281877,0.2501681237390719,192.0601918697357
43,index_42,20,20,A,D,0,270,133309,122853.0,10415.0,133579,"[""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""D"", ""C"", ""D"", ""A"", ""A"", ""D"", ""B"", ""D"", ""A""]",0.2231892578875202,0.4173952028693118,259.37912464141846
44,index_43,20,20,A,A,1,313,46731,38983.0,7708.0,47044,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A""]",0.0885129564862151,0.1492938802958977,76.74646472930908
45,index_44,20,20,D,D,1,180,148732,133270.0,15422.0,148912,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.2842499905673149,0.4741089441829186,240.71932649612427
46,index_45,20,20,C,D,0,98,169388,159887.0,9461.0,169486,"[""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D""]",0.2944901833300938,0.6485840245087051,298.04057359695435
47,index_46,20,20,D,D,1,217,144932,127722.0,17170.0,145149,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.2388849430206324,0.4484046925203616,284.2489342689514
48,index_47,20,20,A,D,0,154,215977,205059.0,10877.0,216131,"[""B"", ""B"", ""D"", ""A"", ""D"", ""D"", ""D"", ""B"", ""A"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""A"", ""D"", ""B"", ""D"", ""D""]",0.4131202612245053,0.8271687962340283,365.1561844348908
49,index_48,20,20,B,D,0,427,201547,187416.0,14053.0,201974,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C""]",0.4221622478432537,0.7854741089441829,333.55031275749207
50,index_49,20,20,D,D,1,201,32393,26657.0,5696.0,32594,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.0561223325581669,0.1064783680789061,56.67626237869263
51,index_50,20,20,D,C,0,168,193049,181535.0,11474.0,193217,"[""D"", ""C"", ""D"", ""C"", ""D"", ""A"", ""C"", ""A"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""A"", ""C"", ""D"", ""D"", ""A"", ""C""]",0.3383756619680991,0.6067398938952402,359.5140800476074
52,index_51,20,20,C,C,1,252,121098,100725.0,20333.0,121350,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C""]",0.1919705166391825,0.3491743256370021,254.38774156570437
53,index_52,20,20,D,D,1,231,217837,204431.0,13365.0,218068,"[""D"", ""A"", ""B"", ""C"", ""A"", ""B"", ""B"", ""B"", ""C"", ""B"", ""A"", ""C"", ""D"", ""D"", ""A"", ""A"", ""D"", ""B"", ""D"", ""D""]",0.3859576583898361,0.753269072704177,421.0898363590241
54,index_53,20,20,A,C,0,185,125595,111783.0,13772.0,125780,"[""C"", ""A"", ""B"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""B""]",0.210199292271051,0.382350743480535,228.711788892746
55,index_54,20,20,B,D,0,203,226438,211036.0,15362.0,226641,"[""D"", ""D"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D""]",0.4806237143130505,0.9026376746618844,351.53784561157227
56,index_55,20,20,A,A,1,259,200044,184212.0,15792.0,200303,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.3761288290187875,0.724800119554659,351.3036541938782
57,index_56,20,20,D,D,1,191,302518,280236.0,22242.0,302709,"[""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""C"", ""D"", ""B"", ""D"", ""D""]",0.5541452745482602,0.9998505566763805,589.9036500453949
58,index_57,20,20,A,D,0,87,36694,29601.0,7053.0,36781,"[""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.0453846040479124,0.1067025330643353,85.97086000442505
59,index_58,20,20,A,A,1,136,88322,70382.0,17900.0,88458,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1630679314910676,0.3183142793095718,126.19634294509888
60,index_59,20,20,C,C,1,204,107171,93049.0,14082.0,107375,"[""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1485583265326791,0.2781140252559216,271.51103043556213
61,index_60,20,20,C,C,1,226,130350,119839.0,10471.0,130576,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.213875209971225,0.3577673167451244,258.28022813797
62,index_61,20,20,C,C,1,252,189527,174405.0,15082.0,189779,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D""]",0.3948875281903326,0.7591720839871479,296.41632437705994
63,index_62,20,20,D,D,1,247,209905,185521.0,24344.0,210152,"[""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D""]",0.3727282401002995,0.664425016812374,413.1323716640472
64,index_63,20,20,C,C,1,241,245226,232911.0,12275.0,245467,"[""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B"", ""D"", ""B"", ""C"", ""C""]",0.4374178588396917,0.8769334229993275,474.7982518672943
65,index_64,20,20,A,A,1,292,173129,160670.0,12419.0,173421,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.3636526277799799,0.6672644399611447,267.38285088539124
66,index_65,20,20,C,C,1,124,34553,27936.0,6577.0,34677,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0413404268343798,0.1036389449301352,87.397225856781
67,index_66,20,20,D,D,1,242,58143,46915.0,11188.0,58385,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.1144012762507397,0.1849361129791527,90.765864610672
68,index_67,20,20,B,B,1,160,118942,104287.0,14615.0,119102,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.1818219300578997,0.3731599790779347,238.7987744808197
69,index_68,20,20,A,A,1,202,239872,219514.0,20318.0,240074,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.4921181553354954,0.9239333482776656,397.0174238681793
70,index_69,20,20,D,C,0,165,153190,143561.0,9590.0,153355,"[""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C""]",0.2770960995696896,0.5849211686467908,265.6153914928436
71,index_70,20,20,C,C,1,171,53512,44541.0,8931.0,53683,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0939815520993144,0.1877008144661137,82.22848153114319
72,index_71,20,20,B,D,0,199,132839,124600.0,8199.0,133038,"[""D"", ""A"", ""A"", ""B"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""B"", ""A"", ""D"", ""B"", ""D""]",0.2469510101197523,0.488231338264963,211.24811911582947
73,index_72,20,20,C,C,1,187,41252,26755.0,14457.0,41439,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.0727537699845851,0.1643876559814689,64.38490390777588
74,index_73,20,20,A,A,1,169,97510,84726.0,12744.0,97679,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.136212724946513,0.3011282970933273,212.38440608978271
75,index_74,20,20,B,B,1,639,123179,137960.0,8967.0,123818,"[""B"", ""B"", ""C"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C""]",0.1354367341054678,0.4002092206530673,703.9640915393829
76,index_75,20,20,D,C,0,221,64669,55174.0,9455.0,64890,"[""C"", ""C"", ""D"", ""B"", ""C"", ""D"", ""B"", ""C"", ""C"", ""B"", ""D"", ""C"", ""D"", ""B"", ""B"", ""B"", ""C"", ""D"", ""C"", ""B""]",0.1127417380566667,0.2121347978779048,110.78421211242676
77,index_76,20,20,A,C,0,571,177776,164642.0,13094.0,178347,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3756932598246372,0.7203168198460734,302.29721689224243
78,index_77,20,20,C,C,1,515,151759,135212.0,16507.0,152274,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2908768182385805,0.4886796682358215,286.1349866390228
79,index_78,20,20,A,D,0,387,226010,210151.0,15819.0,226397,"[""A"", ""D"", ""A"", ""D"", ""D"", ""C"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D""]",0.4171066561828372,0.8617649256519465,426.5093431472778
80,index_79,20,20,A,C,0,119,273568,261132.0,12396.0,273687,"[""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""A"", ""D"", ""A""]",0.4813036364325153,0.9999252783381902,537.3147463798523
81,index_80,20,20,D,D,1,248,169814,155938.0,13836.0,170062,"[""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.3684140494237449,0.6574011806022566,249.2381625175476
82,index_81,20,20,A,A,1,804,96076,87055.0,8981.0,96880,"[""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A""]",0.2351967985663413,0.406485840245087,139.28075861930847
83,index_82,20,20,A,A,1,193,150646,120587.0,30019.0,150839,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2408391039365118,0.4357020100127027,311.4542360305786
84,index_83,20,20,D,D,1,128,24114,18334.0,5740.0,24242,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.037324379783543,0.089441829186281,43.55027174949646
85,index_84,20,20,C,C,1,288,177487,161029.0,16418.0,177775,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2713153354967438,0.4674587162818501,439.6706168651581
