iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
14,index_13,16,2,2,True,D,A,0,153,10073,10226,,,0.016701541567465925,0.0308568004793289,160.27582430839539,"[""A"", ""A""]"
15,index_14,16,2,4,True,C,C,1,307,14240,14547,,,0.013123796395036158,0.0280407429598561,168.71949362754822,"[""A"", ""C"", ""C"", ""C""]"
16,index_15,16,2,2,True,B,B,1,226,21345,21571,,,0.038258626048369236,0.0747153984421808,241.71517300605774,"[""B"", ""B""]"
17,index_16,16,2,2,True,C,C,1,163,4074,4237,,,0.007500622579904532,0.0137207908927501,46.74162244796753,"[""C"", ""C""]"
18,index_17,16,2,2,True,B,A,0,250,7764,8014,,,0.015339025616789298,0.0295985620131815,80.88512182235718,"[""A"", ""A""]"
19,index_18,16,2,2,True,A,B,0,548,10810,11358,,,0.020533400356796662,0.0379269023367285,123.98371887207031,"[""B"", ""B""]"
20,index_19,16,2,2,True,A,A,1,203,2069,2272,,,0.004578974051712171,0.0082085080886759,21.915148973464966,"[""A"", ""A""]"
21,index_20,16,2,2,True,B,B,1,282,10487,10769,,,0.01747474053106996,0.0278010784901138,143.43312072753906,"[""B"", ""B""]"
22,index_21,16,2,2,True,D,C,0,142,4280,4422,,,0.00758710761152901,0.0134212103055721,51.35594296455383,"[""C"", ""C""]"
23,index_22,16,2,14,True,C,B,0,280,160259,160539,,,0.04002012527618219,0.0891551827441581,1924.6707119941711,"[""A"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""C"", ""B"", ""D"", ""B"", ""B""]"
24,index_23,16,2,2,True,B,A,0,230,25174,25404,,,0.04118608555268532,0.0726782504493709,326.80807280540466,"[""A"", ""A""]"
25,index_24,16,2,2,True,B,A,0,368,25355,25723,,,0.04608050717506313,0.0897543439185141,287.1255156993866,"[""A"", ""A""]"
26,index_25,16,2,4,True,D,D,1,377,46444,46821,,,0.042055014203271304,0.0965847813061713,540.9191451072693,"[""A"", ""D"", ""D"", ""D""]"
27,index_26,16,2,2,True,A,A,1,169,5881,6050,,,0.009880082131212657,0.016956261234272,85.3609972000122,"[""A"", ""A""]"
28,index_27,16,2,2,True,A,A,1,332,13810,14142,,,0.027164175696749678,0.052905931695626,144.63681650161743,"[""A"", ""A""]"
29,index_28,16,2,8,True,A,A,1,408,75654,76062,,,0.035870517608889596,0.0728579988016776,932.2767295837402,"[""A"", ""D"", ""D"", ""A"", ""B"", ""A"", ""A"", ""A""]"
30,index_29,16,2,2,True,A,C,0,106,11605,11711,,,0.021085636840597877,0.0414020371479928,126.61695599555969,"[""C"", ""C""]"
31,index_30,16,2,2,True,C,A,0,140,24273,24413,,,0.04256715498520456,0.0829838226482924,279.8954665660858,"[""A"", ""A""]"
32,index_31,16,2,2,True,C,C,1,161,32779,32940,,,0.0597763412615233,0.1184541641701617,364.2346510887146,"[""C"", ""C""]"
33,index_32,16,2,4,True,C,A,0,327,17783,18110,,,0.0165095155144118,0.0339724385859796,210.17425799369812,"[""A"", ""B"", ""A"", ""A""]"
34,index_33,16,2,2,True,A,C,0,477,29261,29738,,,0.05451075008899157,0.1066506890353504,325.48678851127625,"[""C"", ""C""]"
35,index_34,16,2,2,True,C,C,1,323,4020,4343,,,0.007685436127385305,0.0124625524266027,50.11910843849182,"[""C"", ""C""]"
36,index_35,16,2,4,True,B,B,1,159,34002,34161,,,0.030146200807647038,0.0668663870581186,390.8557586669922,"[""C"", ""B"", ""B"", ""B""]"
37,index_36,16,2,2,True,D,C,0,167,20329,20496,,,0.03774955818517871,0.0745955662073097,219.69145584106445,"[""C"", ""C""]"
38,index_37,16,2,2,True,C,C,1,308,10238,10546,,,0.020434636968115708,0.0396045536249251,105.55172324180603,"[""C"", ""C""]"
39,index_38,16,2,2,True,B,B,1,248,3027,3275,,,0.006189915678333971,0.0110245656081485,33.65722060203552,"[""B"", ""B""]"
40,index_39,16,2,2,True,A,A,1,178,5273,5451,,,0.009236550550654303,0.016956261234272,84.046138048172,"[""A"", ""A""]"
41,index_40,16,2,2,True,A,A,1,152,4437,4589,,,0.008452609860839127,0.0160575194727381,48.03956127166748,"[""A"", ""A""]"
42,index_41,16,2,2,True,D,D,1,239,9392,9631,,,0.015577011439207587,0.0257040143798681,131.37216353416443,"[""D"", ""D""]"
43,index_42,16,2,2,True,A,D,0,275,11492,11767,,,0.020209305646394487,0.0375074895146794,135.3997654914856,"[""D"", ""D""]"
44,index_43,16,2,2,True,A,A,1,318,1712,2030,,,0.004212840389535268,0.0069502696225284,19.27686834335327,"[""A"", ""A""]"
45,index_44,16,2,2,True,D,D,1,185,14551,14736,,,0.02551144525903504,0.0488915518274415,168.26798963546753,"[""D"", ""D""]"
46,index_45,16,2,4,True,C,A,0,103,40580,40683,,,0.03651141327841824,0.076452965847813,460.64872455596924,"[""C"", ""A"", ""A"", ""A""]"
47,index_46,16,2,2,True,D,D,1,222,12871,13093,,,0.022822163185795778,0.0434991012582384,147.90076184272766,"[""D"", ""D""]"
48,index_47,16,2,2,True,A,D,0,159,29113,29272,,,0.047601108532637555,0.0860395446375075,373.0016746520996,"[""D"", ""D""]"
49,index_48,16,2,10,True,B,D,0,432,122718,123150,,,0.043961112381916564,0.090053924505692,1435.9024546146393,"[""D"", ""C"", ""A"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""D""]"
50,index_49,16,2,2,True,D,D,1,206,2997,3203,,,0.006251273501547847,0.0115638106650689,31.814400911331177,"[""D"", ""D""]"
51,index_50,16,2,2,True,D,D,1,173,25832,26005,,,0.04552827235391335,0.0888556021569801,297.64250230789185,"[""D"", ""D""]"
52,index_51,16,2,2,True,C,C,1,257,8742,8999,,,0.01680949109200113,0.0324146195326542,93.12286329269409,"[""C"", ""C""]"
53,index_52,16,2,4,True,D,B,0,236,62671,62907,,,0.05762625691194339,0.1198921509886159,705.212019443512,"[""D"", ""B"", ""B"", ""B""]"
54,index_53,16,2,4,True,A,B,0,190,44673,44863,,,0.036013028360743875,0.0694427801078489,674.0263905525208,"[""C"", ""A"", ""B"", ""B""]"
55,index_54,16,2,2,True,B,D,0,208,26945,27153,,,0.049549016124640535,0.0978430197723188,297.37119722366333,"[""D"", ""D""]"
56,index_55,16,2,2,True,A,A,1,264,28717,28981,,,0.04803001249270586,0.088735769922109,359.9363567829132,"[""A"", ""A""]"
57,index_56,16,2,4,True,D,D,1,196,74040,74236,,,0.06613645951340703,0.1466147393648891,858.2514669895172,"[""D"", ""C"", ""D"", ""D""]"
58,index_57,16,2,6,True,A,A,1,92,18362,18454,,,0.010972192599855908,0.021929298981426,239.99485206604004,"[""A"", ""D"", ""A"", ""D"", ""A"", ""A""]"
59,index_58,16,2,2,True,A,A,1,141,6731,6872,,,0.01262384304770284,0.0243858597962851,73.01205396652222,"[""A"", ""A""]"
60,index_59,16,2,2,True,C,C,1,209,18681,18890,,,0.033344504201662746,0.0648292390653085,213.61659336090088,"[""C"", ""C""]"
61,index_60,16,2,2,True,C,C,1,231,21416,21647,,,0.03961092401672137,0.0779508687837028,235.3226809501648,"[""C"", ""C""]"
62,index_61,16,2,2,True,C,C,1,257,20431,20688,,,0.0377284421170032,0.074116237267825,224.5356638431549,"[""C"", ""C""]"
63,index_62,16,2,2,True,D,D,1,252,20959,21211,,,0.035404112579899207,0.0654284002396644,258.4581034183502,"[""D"", ""D""]"
64,index_63,16,2,6,True,C,A,0,246,98204,98450,,,0.057125853706529374,0.1234272019173157,1163.6508939266205,"[""C"", ""D"", ""A"", ""D"", ""A"", ""A""]"
65,index_64,16,2,2,True,A,A,1,297,21558,21855,,,0.04027209528267516,0.0791491911324145,235.79877614974976,"[""A"", ""A""]"
66,index_65,16,2,2,True,C,C,1,129,2087,2216,,,0.0038715513423635208,0.0062911923307369,26.382232666015625,"[""C"", ""C""]"
67,index_66,16,2,2,True,D,D,1,247,6596,6843,,,0.012167704600984685,0.0225883762732175,75.37841367721558,"[""D"", ""D""]"
68,index_67,16,2,2,True,B,B,1,165,9626,9791,,,0.018365591989249124,0.0360095865787897,101.34041690826416,"[""B"", ""B""]"
69,index_68,16,2,2,True,A,A,1,207,19185,19392,,,0.03329515654505324,0.0636309167165968,225.87784337997437,"[""A"", ""A""]"
70,index_69,16,2,4,True,D,D,1,170,46067,46237,,,0.0403655649318044,0.0784301977231874,533.4847462177277,"[""C"", ""D"", ""D"", ""D""]"
71,index_70,16,2,2,True,C,C,1,176,7182,7358,,,0.012803662792207763,0.0239065308568005,82.57031202316284,"[""C"", ""C""]"
72,index_71,16,2,4,True,B,B,1,204,29671,29875,,,0.02693274192250248,0.0596165368484121,335.7141981124878,"[""A"", ""B"", ""B"", ""B""]"
73,index_72,16,2,2,True,C,C,1,192,3811,4003,,,0.007975125903547192,0.0150988615937687,38.79922676086426,"[""C"", ""C""]"
74,index_73,16,2,2,True,A,A,1,174,9120,9294,,,0.01637081751028982,0.0312162971839424,102.77145957946777,"[""A"", ""A""]"
75,index_74,16,2,2,True,B,B,1,644,7822,8466,,,0.015178300654857445,0.0258238466147393,95.0779983997345,"[""B"", ""B""]"
76,index_75,16,2,8,True,D,D,1,226,36523,36749,,,0.017570501736266942,0.0466746554823247,439.3927466869354,"[""B"", ""C"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D""]"
77,index_76,16,2,2,True,A,C,0,576,21206,21782,,,0.03697362105548243,0.0672258837627322,262.7542815208435,"[""C"", ""C""]"
78,index_77,16,2,2,True,C,C,1,520,7877,8397,,,0.014878358051226642,0.0258238466147393,95.04626631736755,"[""C"", ""C""]"
79,index_78,16,2,6,True,A,A,1,392,74551,74943,,,0.04495003021963621,0.0883762732174955,854.4875423908234,"[""C"", ""A"", ""D"", ""A"", ""A"", ""A""]"
80,index_79,16,2,2,True,A,A,1,124,33036,33160,,,0.059883628906909424,0.1186339125224685,370.55619406700134,"[""A"", ""A""]"
81,index_80,16,2,2,True,D,B,0,253,23375,23628,,,0.039452698686724644,0.0732174955062912,289.10217237472534,"[""B"", ""B""]"
82,index_81,16,2,2,True,A,A,1,809,11620,12429,,,0.02270576741361117,0.040922708208508,135.65580987930298,"[""A"", ""A""]"
83,index_82,16,2,2,True,A,A,1,198,16185,16383,,,0.027266552170282406,0.050149790293589,198.3286955356598,"[""A"", ""A""]"
84,index_83,16,2,2,True,D,D,1,133,2113,2246,,,0.004000374707607444,0.0067705212702217,25.47131323814392,"[""D"", ""D""]"
85,index_84,16,2,6,True,C,C,1,293,69283,69576,,,0.039772923601727406,0.0850209706411024,1047.1035299301147,"[""C"", ""A"", ""C"", ""B"", ""C"", ""C""]"
86,index_85,16,2,2,True,A,D,0,340,18626,18966,,,0.03592911869156701,0.070461354104254,198.08217883110046,"[""D"", ""D""]"
87,index_86,16,2,2,True,C,C,1,314,8167,8481,,,0.014835473991234562,0.0270820850808867,95.64617276191711,"[""C"", ""C""]"
88,index_87,16,2,4,True,A,A,1,173,6386,6559,,,0.006258726024393646,0.0115038945476333,83.66787910461426,"[""A"", ""D"", ""A"", ""A""]"
89,index_88,16,2,2,True,B,D,0,262,23907,24169,,,0.04413739358347249,0.0868783702816057,263.48875880241394,"[""D"", ""D""]"
90,index_89,16,2,2,True,B,C,0,209,29135,29344,,,0.04979978890840217,0.0951467944877172,348.8372645378113,"[""C"", ""C""]"
91,index_90,16,2,2,True,B,C,0,240,18427,18667,,,0.03177647460143584,0.0599760335530257,219.8181517124176,"[""C"", ""C""]"
92,index_91,16,2,6,True,C,C,1,209,106352,106561,,,0.061439606613934696,0.1373277411623726,1283.5207521915436,"[""A"", ""C"", ""B"", ""C"", ""C"", ""C""]"
93,index_92,16,2,2,True,B,D,0,402,12604,13006,,,0.021210588650601877,0.0364289994008388,187.83289790153503,"[""D"", ""D""]"
94,index_93,16,2,2,True,D,C,0,203,11144,11347,,,0.01925551922452999,0.0356500898741761,132.6731641292572,"[""C"", ""C""]"
95,index_94,16,2,2,True,C,B,0,262,32357,32619,,,0.052100330844184084,0.0881366087477532,437.3193521499634,"[""B"", ""B""]"
96,index_95,16,2,2,True,A,A,1,157,16886,17043,,,0.02756455318521532,0.0480527261833433,218.61567616462708,"[""A"", ""A""]"
97,index_96,16,2,2,True,A,A,1,277,3825,4102,,,0.007235323567140183,0.011983223487118,47.21587038040161,"[""A"", ""A""]"
98,index_97,16,2,2,True,D,C,0,182,13826,14008,,,0.02479200752793875,0.0480527261833433,154.9544322490692,"[""C"", ""C""]"
99,index_98,16,2,12,True,A,B,0,365,156554,156919,,,0.04779136751742602,0.115038945476333,1840.3462219238281,"[""D"", ""C"", ""C"", ""D"", ""B"", ""D"", ""D"", ""A"", ""B"", ""D"", ""B"", ""B""]"
100,index_99,16,2,4,True,B,B,1,231,52196,52427,,,0.045885459944277514,0.0908927501497902,632.0087940692902,"[""C"", ""B"", ""B"", ""B""]"
101,index_100,16,2,2,True,A,A,1,227,9247,9474,,,0.01541026230053912,0.0245056920311563,123.76295781135559,"[""A"", ""A""]"
102,index_101,16,2,2,True,D,D,1,444,8552,8996,,,0.015050101151549597,0.0238466147393648,119.34850811958313,"[""D"", ""D""]"
103,index_102,16,2,10,True,C,A,0,350,121917,122267,,,0.042822759192298054,0.0974236069502696,1474.189047574997,"[""C"", ""A"", ""C"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A""]"
104,index_103,16,2,2,True,A,A,1,225,10459,10684,,,0.017753320910106184,0.0314559616536848,130.9836664199829,"[""A"", ""A""]"
105,index_104,16,2,2,True,D,D,1,245,13812,14057,,,0.02269199551977976,0.0371479928100658,187.44818997383118,"[""D"", ""D""]"
106,index_105,16,2,4,True,C,A,0,305,25164,25469,,,0.023734389973131608,0.0502097064110245,278.1298019886017,"[""B"", ""A"", ""A"", ""A""]"
107,index_106,16,2,2,True,A,B,0,285,1931,2216,,,0.004532125279566069,0.0077890952666267,21.377424716949463,"[""B"", ""B""]"
108,index_107,16,2,2,True,C,C,1,197,6536,6733,,,0.011028468715227205,0.0171959257040144,87.82026171684265,"[""C"", ""C""]"
109,index_108,16,2,2,True,D,D,1,284,16880,17164,,,0.027464211026125104,0.0437387657279808,236.60851788520813,"[""D"", ""D""]"
110,index_109,16,2,2,True,B,B,1,520,14868,15388,,,0.027832161178351248,0.0527860994607549,169.90655946731567,"[""B"", ""B""]"
111,index_110,16,2,4,True,D,B,0,349,46560,46909,,,0.04184167695469858,0.0852007189934092,542.3463268280029,"[""C"", ""B"", ""B"", ""B""]"
112,index_111,16,2,2,True,A,A,1,253,8318,8571,,,0.01569772701883501,0.0300778909526662,91.70415139198303,"[""A"", ""A""]"
113,index_112,16,2,2,True,C,C,1,249,13200,13449,,,0.023967799784134915,0.0462552426602755,149.71915197372437,"[""C"", ""C""]"
114,index_113,16,2,2,True,C,A,0,193,4657,4850,,,0.009441895849627267,0.0180347513481126,48.26114511489868,"[""A"", ""A""]"
115,index_114,16,2,2,True,C,C,1,188,7121,7309,,,0.013535421412155128,0.0261234272019172,76.98928165435791,"[""C"", ""C""]"
116,index_115,16,2,6,True,B,A,0,273,61817,62090,,,0.03883013629518216,0.0793289394847214,674.1403675079346,"[""A"", ""B"", ""A"", ""C"", ""A"", ""A""]"
117,index_116,16,2,2,True,D,D,1,231,20423,20654,,,0.03466789908884545,0.0647693229478729,251.07917833328247,"[""D"", ""D""]"
118,index_117,16,2,4,True,B,A,0,177,26195,26372,,,0.022701622925972498,0.0485320551228279,314.42829298973083,"[""B"", ""A"", ""A"", ""A""]"
119,index_118,16,2,2,True,A,C,0,323,9538,9861,,,0.019165125255308633,0.0369682444577591,100.19416618347168,"[""C"", ""C""]"
120,index_119,16,2,2,True,A,A,1,127,3724,3851,,,0.006366213737548992,0.0103055721989214,52.09755611419678,"[""A"", ""A""]"
121,index_120,16,2,4,True,C,B,0,298,36132,36430,,,0.03154068911818381,0.0597363690832833,455.5664234161377,"[""B"", ""D"", ""B"", ""B""]"
122,index_121,16,2,16,True,A,B,0,214,327557,327771,,,0.07397756212052431,0.1647693229478729,3876.388712644577,"[""D"", ""B"", ""B"", ""C"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""C"", ""A"", ""B"", ""B"", ""B""]"
123,index_122,16,2,2,True,D,D,1,228,6462,6690,,,0.011976323550367408,0.0224685440383463,73.3736367225647,"[""D"", ""D""]"
124,index_123,16,2,2,True,A,A,1,167,5942,6109,,,0.010125681226922301,0.016956261234272,75.8863217830658,"[""A"", ""A""]"
125,index_124,16,2,2,True,A,A,1,251,3635,3886,,,0.007606223325259281,0.0141402037147992,38.85525941848755,"[""A"", ""A""]"
126,index_125,16,2,16,True,A,D,0,265,218130,218395,,,0.04935951914392944,0.1336728579988017,2612.0680854320526,"[""D"", ""A"", ""A"", ""D"", ""B"", ""C"", ""A"", ""B"", ""B"", ""C"", ""D"", ""A"", ""B"", ""D"", ""D"", ""D""]"
127,index_126,16,2,2,True,A,B,0,148,14902,15050,,,0.025824645876906156,0.0493708807669263,176.41678190231323,"[""B"", ""B""]"
128,index_127,16,2,6,True,A,D,0,2819,137794,140613,,,0.09045704405824548,0.2074895146794487,1729.2933814525604,"[""C"", ""D"", ""D"", ""A"", ""D"", ""D""]"
129,index_128,16,2,4,True,A,D,0,283,40935,41218,,,0.03793584491650983,0.0810065907729179,459.070369720459,"[""D"", ""B"", ""D"", ""D""]"
130,index_129,16,2,2,True,D,C,0,133,11012,11145,,,0.018759726120641442,0.034931096464949,132.22794651985168,"[""C"", ""C""]"
131,index_130,16,2,8,True,D,C,0,364,79154,79518,,,0.0359425823283053,0.0738765727980826,918.1644687652588,"[""B"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C""]"
132,index_131,16,2,4,True,B,D,0,336,55284,55620,,,0.05155497929316284,0.1092270820850809,616.7396860122681,"[""C"", ""B"", ""D"", ""D""]"
133,index_132,16,2,2,True,A,A,1,255,12716,12971,,,0.02298359962480582,0.0440982624325944,145.76637434959412,"[""A"", ""A""]"
134,index_133,16,2,2,True,A,A,1,146,15662,15808,,,0.029466512120052194,0.0582384661473937,168.42514085769653,"[""A"", ""A""]"
135,index_134,16,2,2,True,B,B,1,363,5879,6242,,,0.012348462822290036,0.0231875374475734,61.4083366394043,"[""B"", ""B""]"
136,index_135,16,2,2,True,A,A,1,190,4786,4976,,,0.009692652508709978,0.0185739964050329,49.72402048110962,"[""A"", ""A""]"
137,index_136,16,2,2,True,C,D,0,236,9335,9571,,,0.016560546828103238,0.0307369682444577,109.95910954475403,"[""D"", ""D""]"
138,index_137,16,2,2,True,B,B,1,177,2192,2369,,,0.0048119156092521235,0.0088675853804673,22.688708305358887,"[""B"", ""B""]"
139,index_138,16,2,2,True,D,A,0,299,10898,11197,,,0.01903617601200282,0.0344517675254643,132.85092854499817,"[""A"", ""A""]"
140,index_139,16,2,4,True,A,B,0,236,39457,39693,,,0.03398760395132673,0.0789095266626722,501.7714719772339,"[""D"", ""B"", ""B"", ""B""]"
141,index_140,16,2,4,True,D,C,0,105,18668,18773,,,0.01580114483650861,0.0299580587177951,255.65889382362366,"[""D"", ""A"", ""C"", ""C""]"
142,index_141,16,2,2,True,C,C,1,157,3745,3902,,,0.006515399485712697,0.0109646494907129,54.63731265068054,"[""C"", ""C""]"
143,index_142,16,2,2,True,B,A,0,410,13541,13951,,,0.024545046383881414,0.0460155781905332,159.43710899353027,"[""A"", ""A""]"
144,index_143,16,2,2,True,B,B,1,180,25167,25347,,,0.04198384909135816,0.0780107849011384,316.2039189338684,"[""B"", ""B""]"
145,index_144,16,2,2,True,B,B,1,111,29655,29766,,,0.05034937547437147,0.0965248651887358,360.2289764881134,"[""B"", ""B""]"
146,index_145,16,2,4,True,C,A,0,312,22229,22541,,,0.021193248748799916,0.041222288795686,243.8203113079071,"[""D"", ""A"", ""A"", ""A""]"
147,index_146,16,2,2,True,A,A,1,145,10253,10398,,,0.017016686553838742,0.0298382264829238,129.77180433273315,"[""A"", ""A""]"
148,index_147,16,2,2,True,D,B,0,232,22103,22335,,,0.04068094260208187,0.080107849011384,246.43590092658997,"[""B"", ""B""]"
149,index_148,16,2,2,True,D,D,1,255,3342,3597,,,0.0063179756433478194,0.0107249850209706,50.976078033447266,"[""D"", ""D""]"
150,index_149,16,2,2,True,B,B,1,258,23987,24245,,,0.0436209189071545,0.0856201318154583,272.04246711730957,"[""B"", ""B""]"
151,index_150,16,2,2,True,C,C,1,201,10690,10891,,,0.019293429096962415,0.0370880766926303,121.58400249481201,"[""C"", ""C""]"
152,index_151,16,2,2,True,B,B,1,200,2028,2228,,,0.00442335816932367,0.0079089275014978,22.20976161956787,"[""B"", ""B""]"
153,index_152,16,2,2,True,B,B,1,541,21689,22230,,,0.04156724951076888,0.0807669263031755,239.59422492980957,"[""B"", ""B""]"
154,index_153,16,2,4,True,B,A,0,256,35268,35524,,,0.03133693129075755,0.0633912522468543,411.44322323799133,"[""A"", ""B"", ""A"", ""A""]"
155,index_154,16,2,2,True,B,B,1,435,4572,5007,,,0.009588720350682941,0.0171360095865787,51.482930183410645,"[""B"", ""B""]"
156,index_155,16,2,2,True,B,C,0,271,21859,22130,,,0.038245432932764355,0.0732774116237268,260.709397315979,"[""C"", ""C""]"
157,index_156,16,2,2,True,B,B,1,214,2443,2657,,,0.00520785404250838,0.0094667465548232,26.503790378570557,"[""B"", ""B""]"
158,index_157,16,2,2,True,D,D,1,215,17505,17720,,,0.031370765859303776,0.0609946075494307,202.6134898662567,"[""D"", ""D""]"
159,index_158,16,2,2,True,B,B,1,220,19240,19460,,,0.03350723787807148,0.0641102456560814,232.38424634933472,"[""B"", ""B""]"
160,index_159,16,2,8,True,D,D,1,204,49656,49860,,,0.021195703326978517,0.0387058118633912,714.9943680763245,"[""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""D"", ""D""]"
161,index_160,16,2,2,True,C,C,1,304,6422,6726,,,0.012019650134304838,0.0219892150988616,76.61479258537292,"[""C"", ""C""]"
162,index_161,16,2,2,True,D,D,1,168,4804,4972,,,0.008923923081034768,0.0167165967645296,55.742236852645874,"[""D"", ""D""]"
163,index_162,16,2,2,True,B,C,0,196,23579,23775,,,0.037477998069224916,0.0611743559017375,346.79698038101196,"[""C"", ""C""]"
164,index_163,16,2,2,True,A,A,1,245,24963,25208,,,0.042803196838663404,0.0813660874775314,309.20182251930237,"[""A"", ""A""]"
165,index_164,16,2,2,True,A,D,0,282,15222,15504,,,0.0290637945089509,0.0569203115638106,167.65770173072815,"[""D"", ""D""]"
166,index_165,16,2,2,True,B,B,1,913,9089,10002,,,0.01760720671993057,0.0275614140203714,134.0992488861084,"[""B"", ""B""]"
167,index_166,16,2,2,True,C,C,1,243,37653,37896,,,0.0647635592747989,0.1247453565008988,465.82622241973877,"[""C"", ""C""]"
168,index_167,16,2,2,True,A,B,0,139,6041,6180,,,0.01124635128575846,0.0216297183942481,67.69661355018616,"[""B"", ""B""]"
169,index_168,16,2,2,True,B,B,1,224,6155,6379,,,0.012402886681885425,0.0238466147393648,65.17337417602539,"[""B"", ""B""]"
170,index_169,16,2,2,True,A,A,1,158,5131,5289,,,0.009918743773575787,0.0190533253445176,55.95523500442505,"[""A"", ""A""]"
171,index_170,16,2,4,True,C,C,1,239,44342,44581,,,0.036818247351011225,0.0784301977231874,609.4391157627106,"[""C"", ""A"", ""C"", ""C""]"
172,index_171,16,2,2,True,D,D,1,249,10577,10826,,,0.019914721686838666,0.03858597962852,118.9982521533966,"[""D"", ""D""]"
173,index_172,16,2,2,True,D,D,1,157,6900,7057,,,0.012665789806621277,0.0242061114439784,78.5052797794342,"[""D"", ""D""]"
174,index_173,16,2,6,True,B,C,0,211,64960,65171,,,0.03466110362356082,0.0644098262432594,993.1197953224182,"[""A"", ""B"", ""B"", ""C"", ""C"", ""C""]"
175,index_174,16,2,2,True,D,C,0,221,3384,3605,,,0.0072015487081868975,0.0134212103055721,36.11061215400696,"[""C"", ""C""]"
176,index_175,16,2,2,True,D,D,1,283,9510,9793,,,0.018977826508882478,0.0367884961054523,101.62457251548767,"[""D"", ""D""]"
177,index_176,16,2,2,True,D,D,1,231,8144,8375,,,0.014470485122481374,0.0266626722588376,97.72673273086548,"[""D"", ""D""]"
178,index_177,16,2,4,True,C,C,1,242,14804,15046,,,0.016024860166315366,0.0336728579988017,226.6985399723053,"[""A"", ""C"", ""C"", ""C""]"
179,index_178,16,2,6,True,B,B,1,310,31228,31538,,,0.018084786847267817,0.032594367884961,413.9400944709778,"[""A"", ""B"", ""A"", ""B"", ""B"", ""B""]"
180,index_179,16,2,2,True,B,C,0,183,52352,52535,,,0.09633455166412716,0.1916117435590173,608.887585401535,"[""C"", ""C""]"
181,index_180,16,2,2,True,B,D,0,281,31732,32013,,,0.06020524064606778,0.1192330736968244,353.91979575157166,"[""D"", ""D""]"
182,index_181,16,2,2,True,B,B,1,280,2053,2333,,,0.004875947806154746,0.0088076692630317,22.013153553009033,"[""B"", ""B""]"
183,index_182,16,2,4,True,A,B,0,118,33990,34108,,,0.02828384048843742,0.0490113840623127,456.06847190856934,"[""A"", ""B"", ""B"", ""B""]"
184,index_183,16,2,4,True,C,A,0,444,41512,41956,,,0.03950346614365076,0.081126423007789,468.55245757102966,"[""B"", ""A"", ""A"", ""A""]"
185,index_184,16,2,2,True,B,B,1,189,1677,1866,,,0.003884423875539715,0.0069502696225284,18.064822912216187,"[""B"", ""B""]"
