iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,64,64,0,0.98,fixed,A,A,1,399,149362,149761,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",67,0.2373603037365954,0.4957782261077487,116.11416053771973
12,index_11,64,64,0,0.98,fixed,D,D,1,174,272907,273081,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",68,0.5313858600958102,0.9577822610774864,166.85522866249084
13,index_12,64,1,0,0.98,fixed,A,A,1,340,234551,234891,"[""A""]",51,0.3074207945835275,0.9999252783381902,201.3002088069916
14,index_13,64,64,0,0.98,fixed,D,D,1,148,252520,252668,"[""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D""]",86,0.3511072254296728,0.7561832175147576,188.82725715637207
15,index_14,64,31,0,0.98,fixed,C,C,1,302,212707,213009,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C""]",73,0.3496881701688322,0.8307554360008966,148.64467906951904
16,index_15,64,3,0,0.98,fixed,B,B,1,221,224518,224739,"[""D"", ""B"", ""B""]",60,0.238147417984762,0.9451543002316372,245.73372840881348
17,index_16,64,60,0,0.98,fixed,C,C,1,158,125537,125695,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",69,0.182739633299569,0.4707464694014794,85.13621640205383
18,index_17,64,6,0,0.98,fixed,B,A,0,245,259430,259675,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",67,0.3775262974501614,0.9998505566763805,203.55785369873047
19,index_18,64,1,0,0.98,fixed,A,B,0,543,194463,195006,"[""B""]",48,0.209390083697869,0.9936486587461704,234.37238383293152
20,index_19,64,64,0,0.98,fixed,A,A,1,198,97651,97849,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",61,0.2052394489617085,0.3965478592243892,51.98347306251526
21,index_20,64,2,0,0.98,fixed,B,A,0,277,210476,210753,"[""A"", ""A""]",66,0.2223769377849237,0.958828364342823,232.99158835411072
22,index_21,64,64,0,0.98,fixed,D,C,0,137,122359,122496,"[""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""D"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""A"", ""B"", ""C"", ""D""]",65,0.1553876531347728,0.3547037286109242,96.17863941192628
23,index_22,64,1,0,0.98,fixed,C,B,0,275,221201,221476,"[""B""]",51,0.2289423938190301,0.9965628035567512,237.36224937438965
24,index_23,64,2,0,0.98,fixed,B,D,0,22481,264890,287371,"[""A"", ""B""]",71,0.2330435467269378,0.9998505566763805,346.7471208572388
25,index_24,64,1,0,0.98,fixed,B,C,0,363,225134,225497,"[""C""]",50,0.2619656696144256,0.9999252783381902,224.5946881771088
26,index_25,64,2,0,0.98,fixed,D,A,0,372,236408,236780,"[""A"", ""A""]",80,0.2502386886904122,0.9999252783381902,267.9803795814514
27,index_26,64,5,0,0.98,fixed,A,A,1,164,191341,191505,"[""A"", ""B"", ""B"", ""A"", ""A""]",51,0.229401674956289,0.8244040947470672,162.82425022125244
28,index_27,64,2,0,0.98,fixed,A,A,1,327,280680,281007,"[""A"", ""A""]",65,0.3924400883406683,0.9999252783381902,237.3594467639923
29,index_28,64,3,0,0.98,fixed,A,A,1,26872,234730,261602,"[""B"", ""D"", ""A""]",89,0.2289439624978111,0.9866248225360532,283.6551163196564
30,index_29,64,4,0,0.98,fixed,A,B,0,101,224619,224720,"[""B"", ""B"", ""B"", ""C""]",58,0.2719979138743462,0.9404468355376224,179.34082794189453
31,index_30,64,4,0,0.98,fixed,C,A,0,135,251922,252057,"[""C"", ""B"", ""A"", ""A""]",49,0.3559324848273514,0.9998505566763805,185.5192937850952
32,index_31,64,5,0,0.98,fixed,C,C,1,156,256137,256293,"[""C"", ""C"", ""C"", ""C"", ""C""]",95,0.2203251534394168,0.9038332212508406,368.2047772407532
33,index_32,64,3,0,0.98,fixed,C,A,0,322,231304,231626,"[""A"", ""B"", ""A""]",58,0.2737053728592336,0.9999252783381902,215.9074716567993
34,index_33,64,3,0,0.98,fixed,A,C,0,472,280511,280983,"[""C"", ""C"", ""C""]",68,0.4168904221038376,0.9999252783381902,241.5409293174744
35,index_34,64,9,0,0.98,fixed,C,C,1,318,195957,196275,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",58,0.2689695832898958,0.8067697825599641,162.06091856956482
36,index_35,64,26,0,0.98,fixed,B,B,1,154,270689,270843,"[""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C""]",59,0.381268786509107,0.9116042740790556,205.3249514102936
37,index_36,64,1,0,0.98,fixed,D,A,0,162,310853,311015,"[""A""]",64,0.4342006236031689,0.9998505566763805,247.1273143291473
38,index_37,64,2,0,0.98,fixed,C,C,1,303,201203,201506,"[""C"", ""C""]",44,0.2611350541473953,0.9556153328850032,163.06538724899292
39,index_38,64,64,0,0.98,fixed,B,B,1,243,143059,143302,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",64,0.2166859018287255,0.5221549727265935,100.60294938087463
40,index_39,64,64,0,0.98,fixed,A,A,1,173,119874,120047,"[""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""C"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A""]",75,0.1663295433196967,0.2801315101247852,110.67460656166077
41,index_40,64,37,0,0.98,fixed,A,A,1,147,157450,157597,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",64,0.1845632513804776,0.5137114249420907,127.53496932983398
42,index_41,64,58,0,0.98,fixed,D,D,1,234,218432,218666,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",77,0.4057336481061079,0.7800941492938803,133.63920044898987
43,index_42,64,2,0,0.98,fixed,A,D,0,18585,224230,242815,"[""B"", ""D""]",50,0.1779984566274115,0.9673466337891354,313.27381205558777
44,index_43,64,64,0,0.98,fixed,A,A,1,313,161959,162272,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B""]",81,0.2195819343123651,0.4682059328999477,144.95838928222656
45,index_44,64,2,0,0.98,fixed,D,D,1,180,237868,238048,"[""D"", ""D""]",67,0.2703935192017877,0.999402226705522,231.20982575416565
46,index_45,64,2,0,0.98,fixed,C,A,0,15453,257106,272559,"[""D"", ""A""]",52,0.3179096509429164,0.9998505566763805,207.9115207195282
47,index_46,64,64,0,0.98,fixed,D,D,1,217,546027,546244,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",100,0.6373066158470804,1.0,625.9144263267517
48,index_47,64,2,0,0.98,fixed,A,A,1,154,308283,308437,"[""A"", ""A""]",77,0.2808027226373322,0.9999252783381902,363.5526282787323
49,index_48,64,1,0,0.98,fixed,B,A,0,427,227040,227467,"[""A""]",61,0.2329078933656515,0.9999252783381902,285.01091980934143
50,index_49,64,64,0,0.98,fixed,D,D,1,201,114134,114335,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",68,0.1564250510968488,0.356646491817978,89.39463949203491
51,index_50,64,1,0,0.98,fixed,D,C,0,168,234969,235137,"[""C""]",64,0.2227076703786032,0.9497123216020324,279.4702157974243
52,index_51,64,13,0,0.98,fixed,C,C,1,252,264062,264314,"[""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",76,0.3356949275818081,0.9999252783381902,230.7763407230377
53,index_52,64,1,0,0.98,fixed,D,B,0,231,284061,284292,"[""B""]",54,0.3269776923882332,0.9999252783381902,264.00173020362854
54,index_53,64,5,0,0.98,fixed,A,C,0,185,210298,210483,"[""A"", ""C"", ""C"", ""A"", ""C""]",48,0.2902139374787898,0.9027123963236944,161.63255095481873
55,index_54,64,1,0,0.98,fixed,B,D,0,203,237508,237711,"[""D""]",62,0.2301973010844024,0.9997758350145708,271.9154632091522
56,index_55,64,2,0,0.98,fixed,A,A,1,259,276977,277236,"[""A"", ""A""]",74,0.3003520888691403,0.9998505566763805,296.0149595737457
57,index_56,64,1,0,0.98,fixed,D,C,0,191,276527,276718,"[""C""]",82,0.2808112652576033,0.9998505566763805,312.5504412651062
58,index_57,64,64,0,0.98,fixed,A,D,0,87,122897,122984,"[""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",70,0.1653143069705318,0.3272808787267428,90.5491268634796
59,index_58,64,64,0,0.98,fixed,A,A,1,136,274437,274573,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",88,0.4349576274457464,0.9178808936710752,189.3042709827423
60,index_59,64,18,0,0.98,fixed,C,C,1,204,221012,221216,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",63,0.2131394664017862,0.9216169767615632,237.80169296264648
61,index_60,64,18,0,0.98,fixed,C,C,1,226,283591,283817,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",82,0.3334591501832157,0.9999252783381902,268.77914118766785
62,index_61,64,1,0,0.98,fixed,C,C,1,252,234125,234377,"[""C""]",57,0.2236831137643204,0.9998505566763805,274.6795997619629
63,index_62,64,3,0,0.98,fixed,D,D,1,247,247861,248108,"[""D"", ""D"", ""D""]",67,0.2146058421557188,0.9997758350145708,348.869663476944
64,index_63,64,1,0,0.98,fixed,C,C,1,241,245126,245367,"[""C""]",51,0.2331955563653778,0.9999252783381902,282.39304661750793
65,index_64,64,1,0,0.98,fixed,A,A,1,292,220015,220307,"[""A""]",43,0.2324700481326196,0.9998505566763805,222.57733869552607
66,index_65,64,39,0,0.98,fixed,C,C,1,124,120324,120448,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",71,0.1087402366005008,0.3380407980273481,127.4115674495697
67,index_66,64,64,0,0.98,fixed,D,D,1,242,198343,198585,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",74,0.3011154831023264,0.5944855413584398,144.04258394241333
68,index_67,64,14,0,0.98,fixed,B,B,1,160,242299,242459,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",57,0.2824347765049952,0.9908092355973996,204.9717662334442
69,index_68,64,1,0,0.98,fixed,A,A,1,202,257373,257575,"[""A""]",100,0.2302640831765229,0.999327505043712,334.7900381088257
70,index_69,64,1,0,0.98,fixed,D,C,0,165,277101,277266,"[""C""]",56,0.3467471565135561,0.9999252783381902,228.70524072647092
71,index_70,64,64,0,0.98,fixed,C,C,1,171,156719,156890,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",68,0.291787243539351,0.5661660315325413,88.46467685699463
72,index_71,64,4,0,0.98,fixed,B,D,0,25314,265670,290984,"[""D"", ""A"", ""A"", ""D""]",52,0.3856092996749445,0.9998505566763805,200.2437779903412
73,index_72,64,64,0,0.98,fixed,C,C,1,187,125365,125552,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",51,0.245365369399683,0.484196368527236,68.56001901626587
74,index_73,64,13,0,0.98,fixed,A,A,1,169,224875,225044,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",58,0.2389369279294293,0.9007696331166404,216.31363606452945
75,index_74,64,61,0,0.98,fixed,B,B,1,639,468290,468929,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""C"", ""A"", ""B""]",100,0.5179439583342934,0.8971082716879624,921.5611319541932
76,index_75,64,11,0,0.98,fixed,D,B,0,221,170856,171077,"[""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B""]",60,0.2410006134035096,0.5903011282970934,129.56974363327026
77,index_76,64,2,0,0.98,fixed,A,C,0,571,203704,204275,"[""C"", ""C""]",46,0.2845842912194875,0.9995516700291416,183.55666875839236
78,index_77,64,11,0,0.98,fixed,C,C,1,515,320214,320729,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C""]",90,0.501641807744687,0.9999252783381902,283.5957064628601
