iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,64,64,0,0.98,fixed,A,A,1,399,149362,149761,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",67,0.23736030373659542,0.4957782261077487,116.11416053771973
12,index_11,64,64,0,0.98,fixed,D,D,1,174,272907,273081,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",68,0.5313858600958102,0.9577822610774864,166.85522866249084
13,index_12,64,1,0,0.98,fixed,A,A,1,340,234551,234891,"[""A""]",51,0.30742079458352756,0.9999252783381902,201.30020880699158
14,index_13,64,64,0,0.98,fixed,D,D,1,148,252520,252668,"[""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D""]",86,0.3511072254296728,0.7561832175147576,188.82725715637207
15,index_14,64,31,0,0.98,fixed,C,C,1,302,212707,213009,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C""]",73,0.34968817016883225,0.8307554360008966,148.64467906951904
16,index_15,64,3,0,0.98,fixed,B,B,1,221,224518,224739,"[""D"", ""B"", ""B""]",60,0.23814741798476208,0.9451543002316372,245.73372840881348
17,index_16,64,60,0,0.98,fixed,C,C,1,158,125537,125695,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",69,0.18273963329956902,0.4707464694014794,85.13621640205383
18,index_17,64,6,0,0.98,fixed,B,A,0,245,259430,259675,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",67,0.3775262974501614,0.9998505566763805,203.55785369873047
19,index_18,64,1,0,0.98,fixed,A,B,0,543,194463,195006,"[""B""]",48,0.20939008369786902,0.9936486587461704,234.37238383293152
20,index_19,64,64,0,0.98,fixed,A,A,1,198,97651,97849,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",61,0.2052394489617085,0.3965478592243892,51.98347306251526
21,index_20,64,2,0,0.98,fixed,B,A,0,277,210476,210753,"[""A"", ""A""]",66,0.2223769377849237,0.958828364342823,232.99158835411072
22,index_21,64,64,0,0.98,fixed,D,C,0,137,122359,122496,"[""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""D"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""A"", ""B"", ""C"", ""D""]",65,0.1553876531347728,0.3547037286109242,96.17863941192627
23,index_22,64,1,0,0.98,fixed,C,B,0,275,221201,221476,"[""B""]",51,0.22894239381903014,0.9965628035567512,237.36224937438965
24,index_23,64,2,0,0.98,fixed,B,D,0,22481,264890,287371,"[""A"", ""B""]",71,0.23304354672693786,0.9998505566763805,346.74712085723877
25,index_24,64,1,0,0.98,fixed,B,C,0,363,225134,225497,"[""C""]",50,0.26196566961442563,0.9999252783381902,224.59468817710876
26,index_25,64,2,0,0.98,fixed,D,A,0,372,236408,236780,"[""A"", ""A""]",80,0.2502386886904122,0.9999252783381902,267.9803795814514
27,index_26,64,5,0,0.98,fixed,A,A,1,164,191341,191505,"[""A"", ""B"", ""B"", ""A"", ""A""]",51,0.22940167495628908,0.8244040947470672,162.82425022125244
28,index_27,64,2,0,0.98,fixed,A,A,1,327,280680,281007,"[""A"", ""A""]",65,0.3924400883406683,0.9999252783381902,237.3594467639923
29,index_28,64,3,0,0.98,fixed,A,A,1,26872,234730,261602,"[""B"", ""D"", ""A""]",89,0.2289439624978111,0.9866248225360532,283.6551163196564
30,index_29,64,4,0,0.98,fixed,A,B,0,101,224619,224720,"[""B"", ""B"", ""B"", ""C""]",58,0.2719979138743462,0.9404468355376224,179.34082794189453
31,index_30,64,4,0,0.98,fixed,C,A,0,135,251922,252057,"[""C"", ""B"", ""A"", ""A""]",49,0.3559324848273514,0.9998505566763805,185.51929378509521
32,index_31,64,5,0,0.98,fixed,C,C,1,156,256137,256293,"[""C"", ""C"", ""C"", ""C"", ""C""]",95,0.22032515343941683,0.9038332212508406,368.2047772407532
33,index_32,64,3,0,0.98,fixed,C,A,0,322,231304,231626,"[""A"", ""B"", ""A""]",58,0.2737053728592336,0.9999252783381902,215.9074716567993
34,index_33,64,3,0,0.98,fixed,A,C,0,472,280511,280983,"[""C"", ""C"", ""C""]",68,0.4168904221038376,0.9999252783381902,241.5409293174744
35,index_34,64,9,0,0.98,fixed,C,C,1,318,195957,196275,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",58,0.26896958328989584,0.8067697825599641,162.06091856956482
36,index_35,64,26,0,0.98,fixed,B,B,1,154,270689,270843,"[""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C""]",59,0.38126878650910706,0.9116042740790556,205.32495141029358
37,index_36,64,1,0,0.98,fixed,D,A,0,162,310853,311015,"[""A""]",64,0.43420062360316897,0.9998505566763805,247.12731432914734
38,index_37,64,2,0,0.98,fixed,C,C,1,303,201203,201506,"[""C"", ""C""]",44,0.2611350541473953,0.9556153328850032,163.06538724899292
39,index_38,64,64,0,0.98,fixed,B,B,1,243,143059,143302,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",64,0.21668590182872555,0.5221549727265935,100.60294938087463
40,index_39,64,64,0,0.98,fixed,A,A,1,173,119874,120047,"[""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""C"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A""]",75,0.16632954331969674,0.2801315101247852,110.67460656166077
41,index_40,64,37,0,0.98,fixed,A,A,1,147,157450,157597,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",64,0.1845632513804776,0.5137114249420907,127.53496932983398
42,index_41,64,58,0,0.98,fixed,D,D,1,234,218432,218666,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",77,0.4057336481061079,0.7800941492938803,133.63920044898987
43,index_42,64,2,0,0.98,fixed,A,D,0,18585,224230,242815,"[""B"", ""D""]",50,0.1779984566274115,0.9673466337891354,313.27381205558777
48,index_47,64,2,0,0.98,fixed,A,A,1,154,308283,308437,"[""A"", ""A""]",77,0.2808027226373322,0.9999252783381902,363.5526282787323
65,index_64,64,1,0,0.98,fixed,A,A,1,292,220015,220307,"[""A""]",43,0.2324700481326196,0.9998505566763805,222.57733869552607
67,index_66,64,64,0,0.98,fixed,D,D,1,242,198343,198585,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",74,0.3011154831023264,0.5944855413584398,144.04258394241333
68,index_67,64,14,0,0.98,fixed,B,B,1,160,242299,242459,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",57,0.2824347765049952,0.9908092355973996,204.9717662334442
69,index_68,64,1,0,0.98,fixed,A,A,1,202,257373,257575,"[""A""]",100,0.2302640831765229,0.999327505043712,334.7900381088257
71,index_70,64,64,0,0.98,fixed,C,C,1,171,156719,156890,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",68,0.291787243539351,0.5661660315325413,88.46467685699463
73,index_72,64,64,0,0.98,fixed,C,C,1,187,125365,125552,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",51,0.245365369399683,0.484196368527236,68.56001901626587
80,index_79,64,1,0,0.98,fixed,A,C,0,119,234306,234425,"[""C""]",72,0.1946969819077485,0.960397519240828,301.3988869190216
82,index_81,64,23,0,0.98,fixed,A,A,1,804,261397,262201,"[""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""D"", ""A""]",79,0.5183068838821867,0.9999252783381902,197.86312532424927
87,index_86,64,64,0,0.98,fixed,C,C,1,309,273285,273594,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",83,0.4960524634830595,0.9800493162967944,184.69374012947085
88,index_87,64,64,0,0.98,fixed,A,A,1,168,67596,67764,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",40,0.1539231502775196,0.2853620264514682,32.9985933303833
95,index_94,64,1,0,0.98,fixed,C,B,0,257,239540,239797,"[""B""]",58,0.2552384033699491,0.9998505566763805,243.8195734024048
100,index_99,64,2,0,0.98,fixed,B,C,0,226,239499,239725,"[""C"", ""C""]",46,0.3731128729286864,0.9999252783381902,170.25832629203796
104,index_103,64,26,0,0.98,fixed,A,A,1,220,175397,175617,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",71,0.2863114855191693,0.6500784577449003,114.6425280570984
107,index_106,64,64,0,0.98,fixed,A,B,0,280,68998,69278,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",58,0.1036569216074449,0.3085257416124934,53.93383240699768
111,index_110,64,1,0,0.98,fixed,D,C,0,344,205780,206124,"[""C""]",43,0.1986016587778703,0.959426137637301,233.4404911994934
114,index_113,64,13,0,0.98,fixed,C,A,0,188,149888,150076,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",49,0.1890215974162177,0.5689307330195024,117.47153663635254
116,index_115,64,1,0,0.98,fixed,B,A,0,268,230203,230471,"[""A""]",44,0.2289272896223272,0.9999252783381902,242.82359623909
119,index_118,64,64,0,0.98,fixed,A,C,0,318,424230,424548,"[""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""B"", ""D"", ""C"", ""D"", ""C"", ""C"", ""B"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""B"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""B"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C""]",100,0.6341942894814301,0.9999252783381902,354.28218054771423
125,index_124,64,64,0,0.98,fixed,A,A,1,246,109348,109594,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",68,0.1100428960632282,0.4200851826944631,109.9887683391571
132,index_131,64,2,0,0.98,fixed,B,B,1,28403,383295,411698,"[""D"", ""B""]",100,0.3561627226857468,0.9999252783381902,493.68441367149353
135,index_134,64,64,0,0.98,fixed,B,B,1,358,183459,183817,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",52,0.3965830555739066,0.7215870880968392,105.6111454963684
140,index_139,64,2,0,0.98,fixed,A,D,0,20159,264299,284458,"[""C"", ""D""]",66,0.2851936653678053,0.9999252783381902,264.17032980918884
146,index_145,64,6,0,0.98,fixed,C,A,0,307,245536,245843,"[""A"", ""A"", ""B"", ""A"", ""A"", ""A""]",53,0.4277177324130863,0.9998505566763805,167.87427043914795
156,index_155,64,1,0,0.98,fixed,B,C,0,266,211340,211606,"[""C""]",38,0.2572877202155595,0.999701113352761,176.4262342453003
159,index_158,64,4,0,0.98,fixed,B,B,1,215,243018,243233,"[""B"", ""B"", ""C"", ""B""]",61,0.3169439650111217,0.9995516700291416,195.3553032875061
165,index_164,64,23,0,0.98,fixed,A,D,0,277,267744,268021,"[""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D""]",61,0.5970205363718374,0.9999252783381902,157.33794164657593
168,index_167,64,64,0,0.98,fixed,A,B,0,134,113676,113810,"[""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",61,0.1633171322126692,0.3944556526937159,75.0742564201355
177,index_176,64,30,0,0.98,fixed,D,D,1,226,346865,347091,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D""]",100,0.3838498471757072,0.9999252783381902,349.738285779953
179,index_178,64,12,0,0.98,fixed,B,A,0,305,275385,275690,"[""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A""]",76,0.3839974336445423,0.9998505566763805,222.284196138382
