iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
71,aqua_rat_test_70,C,C,1,1,1037,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
72,aqua_rat_test_71,A,A,1,1,1945,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
73,aqua_rat_test_72,B,B,1,1,681,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
74,aqua_rat_test_73,B,B,1,1,1138,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
75,aqua_rat_test_74,E,E,1,1,1983,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
76,aqua_rat_test_75,C,C,1,1,1705,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
77,aqua_rat_test_76,E,E,1,1,1313,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
78,aqua_rat_test_77,B,B,1,1,3989,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
79,aqua_rat_test_78,A,A,1,1,1481,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
80,aqua_rat_test_79,D,D,1,1,1680,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
81,aqua_rat_test_80,B,B,1,1,1421,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
82,aqua_rat_test_81,A,A,1,1,1005,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
83,aqua_rat_test_82,A,A,1,1,13612,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
84,aqua_rat_test_83,A,A,1,1,2656,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
85,aqua_rat_test_84,A,A,1,1,995,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
86,aqua_rat_test_85,A,A,1,1,4627,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
87,aqua_rat_test_86,E,E,1,1,3354,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
88,aqua_rat_test_87,B,B,1,1,867,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
89,aqua_rat_test_88,B,B,1,1,1458,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
90,aqua_rat_test_89,B,B,1,1,1472,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
91,aqua_rat_test_90,B,B,1,1,860,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
92,aqua_rat_test_91,B,B,1,1,1018,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
93,aqua_rat_test_92,A,A,1,1,2197,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
94,aqua_rat_test_93,D,D,1,1,2111,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
95,aqua_rat_test_94,A,A,1,1,5294,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
96,aqua_rat_test_95,A,A,1,1,2709,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
97,aqua_rat_test_96,C,C,1,1,653,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
98,aqua_rat_test_97,E,E,1,1,1479,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
99,aqua_rat_test_98,D,D,1,1,674,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
100,aqua_rat_test_99,E,E,1,1,1015,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
101,aqua_rat_test_100,A,A,1,1,597,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
102,aqua_rat_test_101,C,C,1,1,1732,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
103,aqua_rat_test_102,D,D,1,1,1109,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
104,aqua_rat_test_103,E,E,1,1,1619,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
105,aqua_rat_test_104,A,E,0,1,2259,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
106,aqua_rat_test_105,B,B,1,1,2830,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
107,aqua_rat_test_106,D,D,1,1,21850,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
108,aqua_rat_test_107,B,B,1,1,1244,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
109,aqua_rat_test_108,D,D,1,1,3483,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
110,aqua_rat_test_109,B,B,1,1,1753,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
111,aqua_rat_test_110,A,A,1,1,1180,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
112,aqua_rat_test_111,D,D,1,1,1159,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
113,aqua_rat_test_112,C,D,0,1,11684,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False
114,aqua_rat_test_113,D,D,1,1,1025,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
115,aqua_rat_test_114,D,D,1,1,4349,1,"['D', 'C', 'E', 'C', 'D', 'C', 'C', 'C']",True
116,aqua_rat_test_115,C,C,1,1,12199,1,"['C', 'C', 'C', 'C', 'E', 'E', 'C', 'C']",True
117,aqua_rat_test_116,B,B,1,1,2852,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
118,aqua_rat_test_117,C,E,0,1,14151,1,"['E', 'E', 'A', 'D', 'D', 'D', 'D', 'E']",False
119,aqua_rat_test_118,A,A,1,1,1460,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
120,aqua_rat_test_119,D,D,1,1,1008,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
121,aqua_rat_test_120,E,E,1,1,2245,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
122,aqua_rat_test_121,B,B,1,1,470,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
123,aqua_rat_test_122,A,A,1,1,3412,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
124,aqua_rat_test_123,A,A,1,1,1035,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
125,aqua_rat_test_124,E,B,0,1,1488,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
126,aqua_rat_test_125,A,A,1,1,8018,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
127,aqua_rat_test_126,B,B,1,1,3341,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
128,aqua_rat_test_127,D,D,1,1,805,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
129,aqua_rat_test_128,B,B,1,1,1911,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
130,aqua_rat_test_129,D,D,1,1,914,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
131,aqua_rat_test_130,A,A,1,1,1336,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
132,aqua_rat_test_131,C,C,1,1,1032,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
133,aqua_rat_test_132,B,B,1,1,5134,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
134,aqua_rat_test_133,E,E,1,1,789,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
135,aqua_rat_test_134,C,C,1,1,1099,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
136,aqua_rat_test_135,D,D,1,1,2591,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
137,aqua_rat_test_136,C,C,1,1,2724,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
138,aqua_rat_test_137,E,E,1,1,764,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
139,aqua_rat_test_138,C,C,1,1,947,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
140,aqua_rat_test_139,E,D,0,1,6370,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D']",False
141,aqua_rat_test_140,E,E,1,1,1504,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
142,aqua_rat_test_141,B,B,1,1,1401,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
143,aqua_rat_test_142,B,B,1,1,497,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
144,aqua_rat_test_143,E,E,1,1,1842,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
145,aqua_rat_test_144,D,D,1,1,889,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
146,aqua_rat_test_145,E,E,1,1,1085,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
147,aqua_rat_test_146,B,B,1,1,2673,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
148,aqua_rat_test_147,A,A,1,1,341,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
149,aqua_rat_test_148,A,A,1,1,878,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
150,aqua_rat_test_149,D,D,1,1,5232,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
151,aqua_rat_test_150,B,B,1,1,1058,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
152,aqua_rat_test_151,E,E,1,1,1043,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
153,aqua_rat_test_152,C,E,0,1,5408,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
154,aqua_rat_test_153,D,D,1,1,773,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
155,aqua_rat_test_154,C,C,1,1,3227,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
156,aqua_rat_test_155,E,E,1,1,1439,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
157,aqua_rat_test_156,D,D,1,1,714,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
158,aqua_rat_test_157,D,D,1,1,1876,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
159,aqua_rat_test_158,B,B,1,1,1098,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
160,aqua_rat_test_159,C,B,0,1,17010,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False
161,aqua_rat_test_160,D,D,1,1,3055,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
162,aqua_rat_test_161,B,B,1,1,1511,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
163,aqua_rat_test_162,A,A,1,1,5298,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
164,aqua_rat_test_163,D,D,1,1,721,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
165,aqua_rat_test_164,C,C,1,1,4180,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
166,aqua_rat_test_165,B,E,0,1,21524,1,"['E', 'E', 'E', 'E', 'E', 'E']",False
167,aqua_rat_test_166,C,C,1,1,1119,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
168,aqua_rat_test_167,A,A,1,1,1054,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
169,aqua_rat_test_168,A,A,1,1,1657,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
170,aqua_rat_test_169,A,A,1,1,2005,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
171,aqua_rat_test_170,E,E,1,1,2809,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
172,aqua_rat_test_171,E,E,1,1,1039,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
173,aqua_rat_test_172,E,D,0,1,22730,1,"['D', 'E', 'D', 'E', 'E', 'E', 'E', 'D']",False
174,aqua_rat_test_173,C,C,1,1,3534,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
175,aqua_rat_test_174,D,D,1,1,682,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
176,aqua_rat_test_175,B,B,1,1,960,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
177,aqua_rat_test_176,D,D,1,1,7322,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D']",True
178,aqua_rat_test_177,D,D,1,1,987,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
179,aqua_rat_test_178,C,C,1,1,1208,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
180,aqua_rat_test_179,B,B,1,1,1661,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
181,aqua_rat_test_180,D,D,1,1,1497,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
182,aqua_rat_test_181,A,A,1,1,2190,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
183,aqua_rat_test_182,A,A,1,1,2683,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
184,aqua_rat_test_183,D,D,1,1,641,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
185,aqua_rat_test_184,D,D,1,1,7953,1,"['D', 'C', 'E', 'E', 'D', 'E', 'E', 'C']",True
186,aqua_rat_test_185,D,D,1,1,1591,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
187,aqua_rat_test_186,D,D,1,1,2602,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
188,aqua_rat_test_187,A,E,0,1,13581,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
189,aqua_rat_test_188,D,D,1,1,3294,1,"['D', 'D', 'D', 'D', 'C', 'D', 'D', 'D']",True
190,aqua_rat_test_189,B,B,1,1,856,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
191,aqua_rat_test_190,E,E,1,1,1457,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
192,aqua_rat_test_191,B,B,1,1,1852,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
193,aqua_rat_test_192,B,B,1,1,1682,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
194,aqua_rat_test_193,D,E,0,1,6718,1,"['E', 'E', 'E', 'D', 'E', 'E', 'E', 'E']",False
195,aqua_rat_test_194,B,B,1,1,1262,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
196,aqua_rat_test_195,A,A,1,1,663,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
197,aqua_rat_test_196,B,B,1,1,2258,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
198,aqua_rat_test_197,C,C,1,1,3113,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
199,aqua_rat_test_198,C,C,1,1,1329,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
200,aqua_rat_test_199,A,E,0,1,5083,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",False
201,aqua_rat_test_200,B,B,1,1,2808,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
202,aqua_rat_test_201,C,C,1,1,1888,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
203,aqua_rat_test_202,B,B,1,1,2476,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
204,aqua_rat_test_203,C,C,1,1,715,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
205,aqua_rat_test_204,C,C,1,1,1083,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
206,aqua_rat_test_205,B,B,1,1,1895,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
207,aqua_rat_test_206,C,C,1,1,1289,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
208,aqua_rat_test_207,C,C,1,1,6120,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
209,aqua_rat_test_208,E,E,1,1,416,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
210,aqua_rat_test_209,C,C,1,1,2121,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
211,aqua_rat_test_210,E,E,1,1,3555,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
212,aqua_rat_test_211,A,A,1,1,1328,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
213,aqua_rat_test_212,A,A,1,1,1681,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
214,aqua_rat_test_213,B,B,1,1,1425,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
215,aqua_rat_test_214,A,A,1,1,1562,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
216,aqua_rat_test_215,D,D,1,1,851,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
217,aqua_rat_test_216,B,B,1,1,1011,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
218,aqua_rat_test_217,A,A,1,1,2343,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
219,aqua_rat_test_218,E,E,1,1,1800,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
220,aqua_rat_test_219,D,D,1,1,1137,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
221,aqua_rat_test_220,B,B,1,1,1570,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
222,aqua_rat_test_221,B,B,1,1,937,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
223,aqua_rat_test_222,D,D,1,1,1397,1,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True
224,aqua_rat_test_223,E,E,1,1,848,1,"['E', 'E', 'E', 'E', 'E', 'E', 'E', 'E']",True
225,aqua_rat_test_224,C,C,1,1,1875,1,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True
226,aqua_rat_test_225,B,B,1,1,677,1,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True
227,aqua_rat_test_226,A,A,1,1,980,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
228,aqua_rat_test_227,A,A,1,1,1658,1,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True
