iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
20,aqua_rat_test_19,8,2,2,True,C,C,1,111,2311,2422,,,0.0048160083587086115,0.0090354236476782,23.658040761947632,"[""C"", ""C""]"
21,aqua_rat_test_20,8,2,2,True,C,E,0,127,28858,28985,,,0.0492772023241082,0.0949018669219722,341.9009461402893,"[""E"", ""E""]"
22,aqua_rat_test_21,8,2,2,True,A,A,1,146,7664,7810,,,0.014585123193752277,0.0284825275251316,80.15638852119446,"[""A"", ""A""]"
23,aqua_rat_test_22,8,2,2,True,E,E,1,147,6950,7097,,,0.011997505236085707,0.0219004308281474,82.49437856674194,"[""E"", ""E""]"
24,aqua_rat_test_23,8,2,2,True,A,A,1,149,3340,3489,,,0.006766845056591879,0.0128051699377692,34.56684494018555,"[""A"", ""A""]"
25,aqua_rat_test_24,8,2,2,True,D,D,1,142,2747,2889,,,0.005396739965437196,0.009992819530876,30.15727472305298,"[""D"", ""D""]"
26,aqua_rat_test_25,8,2,2,True,D,D,1,128,1453,1581,,,0.0033070588539712022,0.0059837242699856,14.861108303070068,"[""D"", ""D""]"
27,aqua_rat_test_26,8,2,2,True,C,C,1,114,1553,1667,,,0.0031706129270580087,0.0057443752991862,17.203828811645508,"[""C"", ""C""]"
28,aqua_rat_test_27,8,2,2,True,A,A,1,141,1821,1962,,,0.003910550801819004,0.0071206318812828,19.210834741592407,"[""A"", ""A""]"
29,aqua_rat_test_28,8,2,2,True,B,B,1,132,3228,3360,,,0.005774717868611902,0.009992819530876,39.269686222076416,"[""B"", ""B""]"
30,aqua_rat_test_29,8,2,2,True,A,A,1,117,1467,1584,,,0.0028815248896627114,0.0047869794159884,17.97724413871765,"[""A"", ""A""]"
31,aqua_rat_test_30,8,2,2,True,B,B,1,126,1999,2125,,,0.0043478551090038575,0.0080780277644806,20.18689465522766,"[""B"", ""B""]"
32,aqua_rat_test_31,8,2,2,True,A,A,1,146,1395,1541,,,0.003117270013417708,0.0055050263283867,14.85446310043335,"[""A"", ""A""]"
33,aqua_rat_test_32,8,2,2,True,B,C,0,136,39495,39631,,,0.0709820514751103,0.1405576831019627,446.87306237220764,"[""C"", ""C""]"
34,aqua_rat_test_33,8,2,2,True,B,B,1,138,2086,2224,,,0.004148850719263889,0.007479655337482,23.46413516998291,"[""B"", ""B""]"
35,aqua_rat_test_34,8,2,2,True,B,B,1,148,2662,2810,,,0.005152589359876378,0.0093346098611776,29.874472856521606,"[""B"", ""B""]"
36,aqua_rat_test_35,8,2,2,True,A,A,1,123,1482,1605,,,0.0032186498525536783,0.0058640497845858,15.754419565200806,"[""A"", ""A""]"
37,aqua_rat_test_36,8,2,2,True,D,D,1,149,3687,3836,,,0.006679253555158455,0.0119076112972714,43.449695110321045,"[""D"", ""D""]"
38,aqua_rat_test_37,8,2,2,True,A,A,1,132,4286,4418,,,0.007942799642453455,0.0150191479176639,47.495957374572754,"[""A"", ""A""]"
39,aqua_rat_test_38,8,2,2,True,D,D,1,137,1707,1844,,,0.0037078943254146247,0.0067616084250837,17.84779977798462,"[""D"", ""D""]"
40,aqua_rat_test_39,8,2,2,True,A,A,1,131,3429,3560,,,0.006604035935888231,0.01250598372427,36.84225058555603,"[""A"", ""A""]"
41,aqua_rat_test_40,8,2,2,True,A,A,1,135,6400,6535,,,0.012044255083959926,0.0233963618956438,68.05961155891418,"[""A"", ""A""]"
42,aqua_rat_test_41,8,2,2,True,A,A,1,150,9101,9251,,,0.014760175257927643,0.0244734322642412,127.06673049926758,"[""A"", ""A""]"
43,aqua_rat_test_42,8,2,2,True,C,C,1,94,1344,1438,,,0.0028512736618532997,0.0051460028721876,14.301353216171265,"[""C"", ""C""]"
44,aqua_rat_test_43,8,2,2,True,A,A,1,132,2991,3123,,,0.0061961504760455624,0.0117879368118717,30.190720319747925,"[""A"", ""A""]"
45,aqua_rat_test_44,8,2,2,True,B,B,1,134,1824,1958,,,0.0038470772721337985,0.0070009573958832,19.34242010116577,"[""B"", ""B""]"
46,aqua_rat_test_45,8,2,2,True,B,B,1,128,3974,4102,,,0.007557346116465263,0.0143609382479655,42.95679473876953,"[""B"", ""B""]"
47,aqua_rat_test_46,8,2,2,True,E,E,1,137,1633,1770,,,0.0033910592350937753,0.0060435615126854,18.170918226242065,"[""E"", ""E""]"
48,aqua_rat_test_47,8,2,2,True,A,A,1,153,2680,2833,,,0.005304539045101622,0.0097534705600765,29.288267374038696,"[""A"", ""A""]"
49,aqua_rat_test_48,8,2,2,True,D,D,1,114,4822,4936,,,0.008671678521148092,0.0165150789851603,54.381863594055176,"[""D"", ""D""]"
50,aqua_rat_test_49,8,2,2,True,B,B,1,120,1912,2032,,,0.003909385869078151,0.0071804691239827,20.58417510986328,"[""B"", ""B""]"
51,aqua_rat_test_50,8,2,2,True,C,C,1,126,2133,2259,,,0.004354257817338186,0.0080181905217807,22.93655514717102,"[""C"", ""C""]"
52,aqua_rat_test_51,8,2,2,True,C,C,1,132,2138,2270,,,0.004405059866922772,0.0081977022498803,22.829322814941406,"[""C"", ""C""]"
53,aqua_rat_test_52,8,2,2,True,B,B,1,108,1774,1882,,,0.0037948818903870978,0.0070009573958832,18.317524909973145,"[""B"", ""B""]"
54,aqua_rat_test_53,8,2,2,True,A,A,1,107,1129,1236,,,0.002649542361384758,0.0047271421732886,11.437183380126953,"[""A"", ""A""]"
55,aqua_rat_test_54,8,2,2,True,D,D,1,149,10373,10522,,,0.01952319113683992,0.0382958353279081,109.85392713546753,"[""D"", ""D""]"
56,aqua_rat_test_55,8,2,2,True,A,A,1,122,1277,1399,,,0.0026508212622296844,0.0044279559597893,15.071244955062866,"[""A"", ""A""]"
57,aqua_rat_test_56,8,2,2,True,A,A,1,133,9279,9412,,,0.016619077599172662,0.0321325993298229,103.11196637153625,"[""A"", ""A""]"
58,aqua_rat_test_57,8,2,2,True,D,D,1,124,3299,3423,,,0.006069170090791486,0.0110698898994734,37.83005714416504,"[""D"", ""D""]"
59,aqua_rat_test_58,8,2,2,True,D,D,1,135,5267,5402,,,0.00932005644222734,0.0171732886548587,61.40730094909668,"[""D"", ""D""]"
60,aqua_rat_test_59,8,2,2,True,C,A,0,112,24754,24866,,,0.04631077849733158,0.0919698420296792,265.1942300796509,"[""A"", ""A""]"
61,aqua_rat_test_60,8,2,2,True,E,E,1,143,3237,3380,,,0.006223609296710659,0.0115485878410722,35.787338972091675,"[""E"", ""E""]"
62,aqua_rat_test_61,8,2,2,True,D,D,1,122,3452,3574,,,0.005926464239018222,0.0092747726184777,46.137495279312134,"[""D"", ""D""]"
63,aqua_rat_test_62,8,2,2,True,B,B,1,136,1574,1710,,,0.0033536752062361926,0.0060435615126854,17.030125617980957,"[""B"", ""B""]"
64,aqua_rat_test_63,8,2,2,True,C,C,1,124,1880,2004,,,0.003697799129225599,0.0064624222115844,21.56815195083618,"[""C"", ""C""]"
65,aqua_rat_test_64,8,2,2,True,D,B,0,167,2072,2239,,,0.004285568384883121,0.0077190043082814,22.87037444114685,"[""B"", ""B""]"
66,aqua_rat_test_65,8,2,2,True,C,C,1,117,2968,3085,,,0.005132874874149274,0.0083173767352799,40.73761582374573,"[""C"", ""C""]"
67,aqua_rat_test_66,8,2,2,True,C,C,1,155,2050,2205,,,0.004274888953711021,0.0077788415509812,22.289615392684937,"[""C"", ""C""]"
68,aqua_rat_test_67,8,2,2,True,B,B,1,132,9179,9311,,,0.014927026554925098,0.0266275730014361,138.42698311805725,"[""B"", ""B""]"
69,aqua_rat_test_68,8,2,2,True,A,A,1,133,6299,6432,,,0.011990991362037767,0.0232766874102441,66.4335765838623,"[""A"", ""A""]"
70,aqua_rat_test_69,8,2,2,True,C,C,1,136,33565,33701,,,0.058351162172802215,0.1138702728578267,394.48809456825256,"[""C"", ""C""]"
71,aqua_rat_test_70,8,2,2,True,C,C,1,127,1796,1923,,,0.0037213153311676747,0.0067017711823839,19.646738529205322,"[""C"", ""C""]"
72,aqua_rat_test_71,8,2,2,True,A,A,1,149,3819,3968,,,0.007325348923927355,0.0138224030636667,41.598127126693726,"[""A"", ""A""]"
73,aqua_rat_test_72,8,2,2,True,B,B,1,105,1179,1284,,,0.0025624529050094066,0.0046074676878888,12.836824655532837,"[""B"", ""B""]"
74,aqua_rat_test_73,8,2,2,True,B,B,1,111,1622,1733,,,0.003377540362940028,0.0061632359980852,17.64361333847046,"[""B"", ""B""]"
75,aqua_rat_test_74,8,2,2,True,E,E,1,152,2922,3074,,,0.00566059580387561,0.010411680229775,32.65804147720337,"[""E"", ""E""]"
76,aqua_rat_test_75,8,2,2,True,C,C,1,122,3430,3552,,,0.006851891564438708,0.0131043561512685,35.57956790924072,"[""C"", ""C""]"
77,aqua_rat_test_76,8,2,2,True,E,E,1,209,2741,2950,,,0.00534364932292136,0.0092149353757778,32.34334206581116,"[""E"", ""E""]"
78,aqua_rat_test_77,8,2,2,True,B,B,1,168,7340,7508,,,0.013048663914115207,0.0244734322642412,84.48850703239441,"[""B"", ""B""]"
79,aqua_rat_test_78,8,2,2,True,A,A,1,149,3039,3188,,,0.0057246924468596794,0.010411680229775,34.99808692932129,"[""A"", ""A""]"
80,aqua_rat_test_79,8,2,2,True,D,D,1,145,3582,3727,,,0.007340658061494882,0.0140019147917663,36.42647385597229,"[""D"", ""D""]"
81,aqua_rat_test_80,8,2,2,True,B,B,1,174,3533,3707,,,0.007329376560818804,0.0138224030636667,36.235575675964355,"[""B"", ""B""]"
82,aqua_rat_test_81,8,2,2,True,A,A,1,129,2376,2505,,,0.004256127754071565,0.0067616084250837,32.48605465888977,"[""A"", ""A""]"
83,aqua_rat_test_82,8,2,2,True,A,A,1,126,16217,16343,,,0.028604910219822803,0.0556486357108664,184.18778038024902,"[""A"", ""A""]"
84,aqua_rat_test_83,8,2,2,True,A,A,1,140,5273,5413,,,0.010235358354686967,0.0198061273336525,55.0781135559082,"[""A"", ""A""]"
85,aqua_rat_test_84,8,2,2,True,A,A,1,106,1299,1405,,,0.0029448145319539514,0.0053255146002871,13.140721797943115,"[""A"", ""A""]"
86,aqua_rat_test_85,8,2,2,True,A,A,1,125,8197,8322,,,0.01452417592055158,0.0277644806127334,92.98456144332886,"[""A"", ""A""]"
87,aqua_rat_test_86,8,2,2,True,E,E,1,129,5853,5982,,,0.01047180856274031,0.0198061273336525,66.27866506576538,"[""E"", ""E""]"
88,aqua_rat_test_87,8,2,2,True,B,B,1,108,1117,1225,,,0.002319109299425865,0.0037697462900909,13.532124519348145,"[""B"", ""B""]"
89,aqua_rat_test_88,8,2,2,True,B,B,1,133,4865,4998,,,0.008199028645207062,0.0131043561512685,63.144184589385986,"[""B"", ""B""]"
90,aqua_rat_test_89,8,2,2,True,B,B,1,126,4327,4453,,,0.008381847392790676,0.0160962182862614,45.63883900642395,"[""B"", ""B""]"
91,aqua_rat_test_90,8,2,2,True,B,B,1,116,1779,1895,,,0.0037184115615781005,0.0068214456677836,18.86740732192993,"[""B"", ""B""]"
92,aqua_rat_test_91,8,2,2,True,B,B,1,184,1923,2107,,,0.004296314025849639,0.0077788415509812,20.026163339614868,"[""B"", ""B""]"
93,aqua_rat_test_92,8,2,2,True,A,A,1,160,4448,4608,,,0.008677397052848328,0.0165150789851603,47.24714660644531,"[""A"", ""A""]"
94,aqua_rat_test_93,8,2,2,True,D,D,1,118,4140,4258,,,0.007170519715784782,0.0124461464815701,50.780359506607056,"[""D"", ""D""]"
95,aqua_rat_test_94,8,2,2,True,A,A,1,137,6905,7042,,,0.013041031309077395,0.0253111536620392,73.58369159698486,"[""A"", ""A""]"
96,aqua_rat_test_95,8,2,2,True,A,A,1,138,5490,5628,,,0.010457061824811128,0.0201651507898515,58.55817985534668,"[""A"", ""A""]"
97,aqua_rat_test_96,8,2,2,True,C,C,1,112,1887,1999,,,0.0035912266279697785,0.0061632359980852,22.658560037612915,"[""C"", ""C""]"
98,aqua_rat_test_97,8,2,2,True,E,E,1,145,3551,3696,,,0.006300484108553783,0.0107707036859741,43.783488035202026,"[""E"", ""E""]"
99,aqua_rat_test_98,8,2,2,True,D,D,1,149,1726,1875,,,0.0038058769708681473,0.0069411201531833,17.957876682281494,"[""D"", ""D""]"
100,aqua_rat_test_99,8,2,2,True,E,E,1,131,2097,2228,,,0.00420446307849768,0.0077190043082814,23.077680110931396,"[""E"", ""E""]"
101,aqua_rat_test_100,8,2,2,True,A,A,1,119,1579,1698,,,0.003491304652596452,0.0064624222115844,16.0905544757843,"[""A"", ""A""]"
102,aqua_rat_test_101,8,2,2,True,C,C,1,135,5056,5191,,,0.008619751767355752,0.0146002872187649,63.46664071083069,"[""C"", ""C""]"
103,aqua_rat_test_102,8,2,2,True,D,D,1,124,2392,2516,,,0.004485184265043756,0.007898516036381,28.17271399497986,"[""D"", ""D""]"
104,aqua_rat_test_103,8,2,2,True,E,E,1,134,6123,6257,,,0.010086463662114119,0.017053614169459,87.17603182792664,"[""E"", ""E""]"
105,aqua_rat_test_104,8,2,2,True,A,E,0,167,3257,3424,,,0.005965322062682922,0.0102321685016754,39.599823236465454,"[""E"", ""E""]"
106,aqua_rat_test_105,8,2,2,True,B,B,1,126,3966,4092,,,0.008017288452795281,0.0154380086165629,40.64717435836792,"[""B"", ""B""]"
107,aqua_rat_test_106,8,2,6,True,D,D,1,149,182768,182917,,,0.10960530049750788,0.24581139301101,2169.695293903351,"[""D""]"
108,aqua_rat_test_107,8,2,2,True,B,B,1,122,2292,2414,,,0.004845470838350778,0.0090952608903781,23.42791748046875,"[""B"", ""B""]"
109,aqua_rat_test_108,8,2,4,True,D,D,1,113,25262,25375,,,0.024623114793241127,0.0500837721397797,354.83050513267517,"[""D"", ""B"", ""D"", ""D""]"
110,aqua_rat_test_109,8,2,2,True,B,B,1,145,6341,6486,,,0.010550246146435514,0.0169937769267591,82.64912414550781,"[""B"", ""B""]"
111,aqua_rat_test_110,8,2,2,True,A,A,1,135,3153,3288,,,0.006006878234533446,0.0111895643848731,35.012693643569946,"[""A"", ""A""]"
112,aqua_rat_test_111,8,2,2,True,D,D,1,133,3201,3334,,,0.005821515635200913,0.0103518429870751,37.7494101524353,"[""D"", ""D""]"
113,aqua_rat_test_112,8,2,2,True,C,D,0,107,25895,26002,,,0.048241757243451346,0.0959191000478697,278.29332756996155,"[""D"", ""D""]"
114,aqua_rat_test_113,8,2,2,True,D,D,1,152,1837,1989,,,0.003940123029294693,0.0071804691239827,19.612442016601562,"[""D"", ""D""]"
115,aqua_rat_test_114,8,2,2,True,D,C,0,152,15127,15279,,,0.02539351094423098,0.0469123982766873,183.601469039917,"[""C"", ""C""]"
116,aqua_rat_test_115,8,2,2,True,C,C,1,129,25698,25827,,,0.04313471956761865,0.0815581617999042,312.0390853881836,"[""C"", ""C""]"
117,aqua_rat_test_116,8,2,2,True,B,B,1,181,6743,6924,,,0.01246353856491542,0.0238152225945428,74.1241295337677,"[""B"", ""B""]"
118,aqua_rat_test_117,8,2,4,True,C,A,0,132,55922,56054,,,0.050094013149799714,0.1064504547630444,634.2027854919434,"[""E"", ""A"", ""A"", ""A""]"
119,aqua_rat_test_118,8,2,2,True,A,A,1,143,3659,3802,,,0.006438847624783121,0.0107108664432743,45.74383306503296,"[""A"", ""A""]"
120,aqua_rat_test_119,8,2,2,True,D,D,1,111,1762,1873,,,0.0038541945569068614,0.0071206318812828,17.71898651123047,"[""D"", ""D""]"
121,aqua_rat_test_120,8,2,2,True,E,E,1,136,4154,4290,,,0.00804699901563208,0.0153781713738631,44.15514373779297,"[""E"", ""E""]"
122,aqua_rat_test_121,8,2,2,True,B,B,1,102,1049,1151,,,0.0023518824496294327,0.0041886069889899,11.117417812347412,"[""B"", ""B""]"
123,aqua_rat_test_122,8,2,2,True,A,A,1,159,8164,8323,,,0.014517025773501512,0.0275251316419339,92.72423958778381,"[""A"", ""A""]"
124,aqua_rat_test_123,8,2,2,True,A,A,1,110,4053,4163,,,0.007875525788115905,0.0151388224030636,42.45266652107239,"[""A"", ""A""]"
125,aqua_rat_test_124,8,2,2,True,E,B,0,122,3396,3518,,,0.006596176048207651,0.0125658209669697,36.11671686172485,"[""B"", ""B""]"
126,aqua_rat_test_125,8,2,2,True,A,A,1,143,20544,20687,,,0.037584160258152845,0.0742580181905218,224.51697778701782,"[""A"", ""A""]"
127,aqua_rat_test_126,8,2,2,True,B,B,1,161,12526,12687,,,0.021934239254556516,0.0419459071325993,143.45009636878967,"[""B"", ""B""]"
128,aqua_rat_test_127,8,2,2,True,D,D,1,159,1120,1279,,,0.0027385173345449054,0.0047271421732886,11.718310356140137,"[""D"", ""D""]"
129,aqua_rat_test_128,8,2,2,True,B,B,1,130,3447,3577,,,0.0064973613696048755,0.0121469602680708,37.83318877220154,"[""B"", ""B""]"
130,aqua_rat_test_129,8,2,2,True,D,D,1,117,1822,1939,,,0.0038005072501024035,0.007060794638583,19.170313596725464,"[""D"", ""D""]"
131,aqua_rat_test_130,8,2,2,True,A,A,1,122,3016,3138,,,0.0053405679946770725,0.0088559119195787,37.65935277938843,"[""A"", ""A""]"
132,aqua_rat_test_131,8,2,2,True,C,C,1,115,2304,2419,,,0.004370879739634617,0.007898516036381,26.102776288986206,"[""C"", ""C""]"
133,aqua_rat_test_132,8,2,2,True,B,B,1,116,12649,12765,,,0.02184978254691581,0.0417663954044997,145.58297681808472,"[""B"", ""B""]"
134,aqua_rat_test_133,8,2,2,True,E,E,1,152,1663,1815,,,0.0035633473428046164,0.0063427477261848,18.04377794265747,"[""E"", ""E""]"
135,aqua_rat_test_134,8,2,2,True,C,C,1,138,2469,2607,,,0.004850262097590133,0.0089157491622785,27.322059392929077,"[""C"", ""C""]"
136,aqua_rat_test_135,8,2,2,True,D,D,1,140,6682,6822,,,0.01306701117378777,0.0254308281474389,68.54494023323059,"[""D"", ""D""]"
137,aqua_rat_test_136,8,2,2,True,C,C,1,131,4823,4954,,,0.00870555110626949,0.0163355672570607,54.44050621986389,"[""C"", ""C""]"
138,aqua_rat_test_137,8,2,2,True,E,E,1,155,1340,1495,,,0.003076841076306014,0.005385351842987,14.199753046035767,"[""E"", ""E""]"
139,aqua_rat_test_138,8,2,2,True,C,C,1,137,1578,1715,,,0.003418824313307185,0.0061632359980852,16.755075216293335,"[""C"", ""C""]"
140,aqua_rat_test_139,8,2,2,True,E,D,0,128,20860,20988,,,0.03489706426809838,0.0653422690282431,254.33430790901184,"[""D"", ""D""]"
141,aqua_rat_test_140,8,2,2,True,E,E,1,171,2762,2933,,,0.005326483926337136,0.0093944471038774,31.815303325653076,"[""E"", ""E""]"
142,aqua_rat_test_141,8,2,2,True,B,B,1,133,4258,4391,,,0.0076985033782201165,0.0141814265198659,48.521642208099365,"[""B"", ""B""]"
143,aqua_rat_test_142,8,2,2,True,B,B,1,146,1212,1358,,,0.0027844201946901756,0.0049066539013882,12.880151748657227,"[""B"", ""B""]"
144,aqua_rat_test_143,8,2,2,True,E,E,1,132,3265,3397,,,0.0064317364460973366,0.0122067975107706,34.568496227264404,"[""E"", ""E""]"
145,aqua_rat_test_144,8,2,2,True,D,D,1,103,2025,2128,,,0.0041511165459334025,0.0077788415509812,21.1060848236084,"[""D"", ""D""]"
146,aqua_rat_test_145,8,2,2,True,E,E,1,132,2216,2348,,,0.004474462627482344,0.0083173767352799,23.800398111343384,"[""E"", ""E""]"
147,aqua_rat_test_146,8,2,2,True,B,B,1,107,5371,5478,,,0.009792255843282815,0.018729056965055,58.90870952606201,"[""B"", ""B""]"
148,aqua_rat_test_147,8,2,2,True,A,A,1,82,634,716,,,0.001385763433740545,0.0019746290090952,8.266429901123047,"[""A"", ""A""]"
149,aqua_rat_test_148,8,2,2,True,A,A,1,118,1643,1761,,,0.003330551290101268,0.0059837242699856,18.371874570846558,"[""A"", ""A""]"
150,aqua_rat_test_149,8,2,2,True,D,D,1,143,7137,7280,,,0.012607324784203625,0.0236357108664432,81.93643760681152,"[""D"", ""D""]"
151,aqua_rat_test_150,8,2,2,True,B,B,1,109,1608,1717,,,0.003284749691365755,0.0059238870272857,17.710052013397217,"[""B"", ""B""]"
152,aqua_rat_test_151,8,2,2,True,E,E,1,134,1864,1998,,,0.0038859502154140256,0.0071206318812828,19.89461040496826,"[""E"", ""E""]"
153,aqua_rat_test_152,8,2,2,True,C,E,0,118,12954,13072,,,0.02215355115843025,0.0420057443752991,151.26454830169678,"[""E"", ""E""]"
154,aqua_rat_test_153,8,2,2,True,D,D,1,131,1389,1520,,,0.0029276150319668777,0.0050861656294878,15.578302145004272,"[""D"", ""D""]"
155,aqua_rat_test_154,8,2,2,True,C,C,1,149,6442,6591,,,0.011744504918357462,0.0223791287697462,71.12612724304199,"[""C"", ""C""]"
156,aqua_rat_test_155,8,2,2,True,E,E,1,101,4882,4983,,,0.00857274445802031,0.0158568693154619,56.40473175048828,"[""E"", ""E""]"
157,aqua_rat_test_156,8,2,2,True,D,D,1,119,1191,1310,,,0.0027333145700372016,0.0049066539013882,12.260973453521729,"[""D"", ""D""]"
158,aqua_rat_test_157,8,2,2,True,D,D,1,121,3908,4029,,,0.006773771660102875,0.0114887505983724,48.243884563446045,"[""D"", ""D""]"
159,aqua_rat_test_158,8,2,2,True,B,B,1,139,2446,2585,,,0.004896876279651827,0.0090354236476782,26.627854347229004,"[""B"", ""B""]"
160,aqua_rat_test_159,8,2,2,True,C,B,0,116,27270,27386,,,0.04824516172685371,0.0949018669219722,310.17872762680054,"[""B"", ""B""]"
161,aqua_rat_test_160,8,2,2,True,D,D,1,145,6397,6542,,,0.011225973716305416,0.02082336045955,74.57750225067139,"[""D"", ""D""]"
162,aqua_rat_test_161,8,2,2,True,B,B,1,135,2837,2972,,,0.005255644979783818,0.0092747726184777,33.201557874679565,"[""B"", ""B""]"
163,aqua_rat_test_162,8,2,2,True,A,A,1,115,14411,14526,,,0.024993491361548232,0.0481091431306844,165.58401894569397,"[""A"", ""A""]"
164,aqua_rat_test_163,8,2,2,True,D,D,1,145,1884,2029,,,0.003859960677073253,0.0069411201531833,20.746699810028076,"[""D"", ""D""]"
165,aqua_rat_test_164,8,2,2,True,C,C,1,115,6512,6627,,,0.012264550693659832,0.0239348970799425,68.60556674003601,"[""C"", ""C""]"
166,aqua_rat_test_165,8,2,4,True,B,E,0,119,116811,116930,,,0.10224335035210576,0.2456917185256103,1439.1936280727386,"[""B"", ""E"", ""E""]"
167,aqua_rat_test_166,8,2,2,True,C,C,1,118,2059,2177,,,0.0039501071276444736,0.007060794638583,23.728118896484375,"[""C"", ""C""]"
168,aqua_rat_test_167,8,2,2,True,A,A,1,147,1444,1591,,,0.0031241181682943315,0.0055050263283867,15.81336498260498,"[""A"", ""A""]"
169,aqua_rat_test_168,8,2,2,True,A,A,1,150,2444,2594,,,0.004864394958472549,0.0088559119195787,26.838984489440918,"[""A"", ""A""]"
170,aqua_rat_test_169,8,2,2,True,A,A,1,134,3913,4047,,,0.0071018274192274295,0.0134035423647678,44.54591250419617,"[""A"", ""A""]"
171,aqua_rat_test_170,8,2,2,True,E,E,1,127,5593,5720,,,0.009524459780329095,0.0165150789851603,69.05423331260681,"[""E"", ""E""]"
172,aqua_rat_test_171,8,2,2,True,E,E,1,153,2107,2260,,,0.004584057972957762,0.0084968884633795,21.43980646133423,"[""E"", ""E""]"
173,aqua_rat_test_172,8,2,2,True,E,E,1,180,31383,31563,,,0.058480072425586435,0.1160842508377214,340.34473729133606,"[""E"", ""E""]"
174,aqua_rat_test_173,8,2,2,True,C,C,1,168,7170,7338,,,0.013792719511409004,0.0267472474868357,75.19996976852417,"[""C"", ""C""]"
175,aqua_rat_test_174,8,2,2,True,D,D,1,132,1615,1747,,,0.003228284622538407,0.0055648635710866,18.963316679000854,"[""D"", ""D""]"
176,aqua_rat_test_175,8,2,2,True,B,B,1,122,2465,2587,,,0.004840775185037849,0.0089755864049784,26.857362270355225,"[""B"", ""B""]"
177,aqua_rat_test_176,8,2,2,True,D,D,1,131,11089,11220,,,0.018550200913736742,0.0336883676400191,135.152729511261,"[""D"", ""D""]"
178,aqua_rat_test_177,8,2,2,True,D,D,1,114,2194,2308,,,0.004300442100967902,0.007898516036381,24.048413038253784,"[""D"", ""D""]"
179,aqua_rat_test_178,8,2,2,True,C,C,1,122,3486,3608,,,0.00604689024225264,0.0098731450454763,44.37541079521179,"[""C"", ""C""]"
180,aqua_rat_test_179,8,2,2,True,B,B,1,144,2712,2856,,,0.004971489313772373,0.0083173767352799,33.38350820541382,"[""B"", ""B""]"
