iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
11,index_10,64,8,8,True,540,540,1,91,29072,29163,,,0.0372112705510899,0.0840943683409436,169.56770968437195,"[""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540"", ""540""]"
12,index_11,64,8,8,True,45,45,1,181,79110,79291,,,0.1091444410181898,0.1916286149162861,445.1257922649384,"[""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45"", ""45""]"
13,index_12,64,8,8,True,204,204,1,176,23771,23947,,,0.0393486767704811,0.0952054794520548,83.1018316745758,"[""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204"", ""204""]"
14,index_13,64,8,16,True,699,699,1,113,172314,172427,,,0.1439917719995944,0.3494672754946727,678.8540773391724,"[""699"", ""699"", ""629"", ""699"", ""699"", ""699"", ""699"", ""249"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699"", ""699""]"
15,index_14,64,8,8,True,294,294,1,96,29800,29896,,,0.059705497896528,0.0947488584474886,87.64366436004639,"[""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294"", ""294""]"
16,index_15,64,8,64,False,110,110,1,107,609721,609828,,,0.1130427629091417,0.261111111111111,3045.251580953598,"[""155"", ""110"", ""155"", ""155"", ""110"", ""186"", ""110"", ""110"", ""155"", ""110"", ""2"", ""155"", ""110"", ""155"", ""110"", ""155"", ""110"", ""110"", ""155"", ""134"", ""155"", ""134"", ""110"", ""155"", ""110"", ""110"", ""110"", ""110"", ""110"", ""110"", ""155"", ""110"", ""110"", ""110"", ""155"", ""155"", ""155"", ""110"", ""134"", ""110"", ""110"", ""155"", ""110"", ""110"", ""155"", ""155"", ""110"", ""110"", ""110"", ""110"", ""155"", ""110"", ""155"", ""179"", ""110"", ""110"", ""38"", ""110"", ""134"", ""155"", ""155"", ""155"", ""110""]"
17,index_16,64,8,8,True,721,721,1,140,83099,83239,,,0.1412934653500649,0.2308219178082191,333.85979890823364,"[""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721"", ""721""]"
18,index_17,64,8,64,False,315,12,0,95,854427,854522,,,0.2081762814802145,0.4351598173515981,2836.706316947937,"[""12"", ""9"", ""18"", ""9"", ""144"", ""90"", ""144"", ""72"", ""180"", ""12"", ""144"", ""80"", ""1125"", ""9702"", ""36"", ""12"", ""144"", ""90"", ""312"", ""12"", ""9"", ""80"", ""144"", ""108"", ""12"", ""90"", ""6"", ""36"", ""12"", ""144"", ""60"", ""9"", ""18"", ""3"", ""9"", ""6"", ""90"", ""1194"", ""90"", ""108"", ""12"", ""90"", ""18"", ""3"", ""9702"", ""180"", ""52"", ""90"", ""2205"", ""12"", ""9"", ""27"", ""54"", ""12"", ""9"", ""12"", ""6"", ""6"", ""18"", ""36"", ""246"", ""30"", ""60"", ""144""]"
19,index_18,64,8,8,True,468,468,1,95,54265,54360,,,0.0721502462381976,0.1581430745814307,286.0334067344665,"[""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468"", ""468""]"
20,index_19,64,8,64,False,902,1024,0,142,796269,796411,,,0.1839810696015908,0.4512176560121765,2748.092451095581,"[""35"", ""58837"", ""1024"", ""35"", ""59049"", ""1024"", ""1023"", ""2"", ""14528"", ""1024"", ""1024"", ""32400"", ""36"", ""1023"", ""1024"", ""1022"", ""122"", ""1922"", ""1022"", ""1024"", ""59048"", ""1022"", ""0"", ""1023"", ""138"", ""902"", ""2"", ""35"", ""1024"", ""1022"", ""124"", ""2822"", ""2"", ""1024"", ""902"", ""1922"", ""2"", ""50"", ""34"", ""902"", ""961"", ""1024"", ""1024"", ""256"", ""59049"", ""1024"", ""1024"", ""1024"", ""1024"", ""252"", ""256"", ""6"", ""2048"", ""3840"", ""1023"", ""57002"", ""1022"", ""59048"", ""962"", ""1024"", ""59049"", ""2"", ""1923"", ""1024""]"
21,index_20,64,8,64,False,211,211,1,165,1346159,1346324,,,0.2920612941756728,0.6656773211567732,5629.267407655716,"[""211"", ""121"", ""211"", ""211"", ""211"", ""211"", ""127"", ""211"", ""226"", ""211"", ""121"", ""32"", ""31"", ""211"", ""325"", ""121"", ""120"", ""225"", ""211"", ""211"", ""211"", ""211"", ""31"", ""211"", ""211"", ""211"", ""32"", ""211"", ""211"", ""211"", ""211"", ""211"", ""211"", ""1261"", ""361"", ""2520"", ""121"", ""211"", ""25"", ""211"", ""211"", ""211"", ""127"", ""25"", ""24"", ""211"", ""211"", ""121"", ""211"", ""121"", ""120"", ""241"", ""211"", ""211""]"
22,index_21,64,8,8,True,80,80,1,104,101426,101530,,,0.1443793343171408,0.2903348554033486,480.7212769985199,"[""80"", ""80"", ""80"", ""80"", ""80"", ""80"", ""80"", ""80""]"
23,index_22,64,8,16,True,480,480,1,126,149568,149694,,,0.127250923499946,0.2964992389649924,533.5210905075073,"[""480"", ""880"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480"", ""480""]"
24,index_23,64,8,64,False,236,236,1,113,639020,639133,,,0.1284350839981607,0.2848554033485541,3021.471383094788,"[""246"", ""236"", ""236"", ""236"", ""236"", ""139"", ""236"", ""236"", ""236"", ""236"", ""246"", ""300"", ""236"", ""236"", ""130"", ""236"", ""236"", ""212"", ""248"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""145"", ""236"", ""145"", ""236"", ""236"", ""246"", ""236"", ""236"", ""246"", ""236"", ""236"", ""236"", ""236"", ""236"", ""246"", ""236"", ""246"", ""216"", ""246"", ""236"", ""236"", ""246"", ""236"", ""212"", ""236"", ""236"", ""236"", ""236"", ""236"", ""236"", ""212"", ""236""]"
25,index_24,64,8,16,True,73,73,1,154,88403,88557,,,0.0746150844123461,0.1669710806697107,354.27774596214294,"[""73"", ""151"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73"", ""73""]"
26,index_25,64,8,40,True,113,113,1,397,542839,543236,,,0.15499983332386,0.3726788432267884,2801.379510164261,"[""113"", ""63"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""119"", ""24053"", ""113"", ""113"", ""113"", ""113"", ""33"", ""113"", ""113"", ""113"", ""113"", ""113"", ""183"", ""113"", ""113"", ""3268"", ""113"", ""113"", ""113"", ""113"", ""10001"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113"", ""113""]"
27,index_26,64,8,64,False,127,7,0,203,1122939,1123142,,,0.2801619880271193,0.6116438356164384,3746.0029644966125,"[""93"", ""13"", ""7"", ""4"", ""4"", ""7"", ""7"", ""7"", ""9"", ""25"", ""7"", ""7"", ""7"", ""127"", ""127"", ""7"", ""7"", ""157"", ""29"", ""1"", ""29"", ""127"", ""17"", ""8"", ""31"", ""63"", ""155"", ""23"", ""127"", ""7"", ""37"", ""127"", ""20"", ""7"", ""7"", ""4"", ""7"", ""127"", ""17"", ""17"", ""15"", ""11"", ""0"", ""7"", ""13"", ""127"", ""7"", ""121"", ""7"", ""5"", ""7"", ""11"", ""169"", ""23"", ""3"", ""5"", ""127"", ""127"", ""35"", ""47"", ""7"", ""7"", ""5""]"
28,index_27,64,8,32,True,104,104,1,194,285468,285662,,,0.12138002243450324,0.2292998477929985,1290.9808135032654,"[""104"", ""104"", ""104"", ""94"", ""104"", ""104"", ""104"", ""104"", ""104"", ""23"", ""104"", ""104"", ""104"", ""94"", ""104"", ""104"", ""104"", ""186"", ""267667"", ""3739"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104""]"
29,index_28,64,8,64,False,104,104,1,119,771750,771869,,,0.18534687732388688,0.4544901065449011,2792.776533603668,"[""107"", ""104"", ""107"", ""107"", ""120"", ""107"", ""107"", ""77"", ""92"", ""104"", ""104"", ""104"", ""107"", ""104"", ""107"", ""104"", ""104"", ""104"", ""104"", ""104"", ""104"", ""107"", ""104"", ""107"", ""104"", ""107"", ""107"", ""104"", ""104"", ""107"", ""104"", ""104"", ""107"", ""162"", ""161"", ""292"", ""184"", ""104"", ""104"", ""104"", ""107"", ""77"", ""104"", ""104"", ""104"", ""104"", ""104"", ""25"", ""107"", ""77"", ""107"", ""104"", ""104"", ""104"", ""12"", ""107"", ""85"", ""107"", ""104"", ""107"", ""107"", ""107"", ""104""]"
30,index_29,64,8,8,True,321,321,1,104,35629,35733,,,0.07506828525819498,0.154566210045662,94.73633551597595,"[""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321"", ""321""]"
