iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
22,index_21,32,32,D,D,1,142,75622,67156,8409,75764,"[""C"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D""]",0.088366770923556,0.1580140689494796,114.9807379245758
23,index_22,32,32,C,B,0,280,373429,365211,8156,373709,"[""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B""]",0.5581281809837783,0.9900587175164236,507.5416097640991
24,index_23,32,32,B,A,0,230,402011,457255,15749,402241,"[""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""C"", ""D"", ""A"", ""A"", ""D"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""D"", ""C"", ""A"", ""A"", ""A"", ""A"", ""B""]",0.3661774507387487,0.9900587175164236,997.0914797782898
25,index_24,32,32,B,B,1,368,295586,286181,9340,295954,"[""B"", ""C"", ""C"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""A"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B""]",0.4120399415252214,0.7974536364164875,427.7546021938324
26,index_25,32,32,D,D,1,377,361461,356855,23044,361838,"[""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""B"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A""]",0.2976216248002249,0.9998837276902506,858.4345722198486
27,index_26,32,32,A,A,1,169,79638,74030,5544,79807,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1003616490612875,0.1831288878553572,106.71583151817322
28,index_27,32,32,A,A,1,332,282498,271556,10882,282830,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D""]",0.3880964177837058,0.7516423463752108,407.9088864326477
29,index_28,32,32,A,A,1,408,325378,324446,20044,325786,"[""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""B"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A"", ""D"", ""D""]",0.2567616413732581,0.7262949828498343,891.8813297748566
30,index_29,32,32,A,C,0,106,213413,204864,8481,213519,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2435920521573092,0.5525260159293064,331.510746717453
31,index_30,32,32,C,A,0,140,275415,266956,8400,275555,"[""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.3161443756358666,0.6801348758793093,460.4530835151672
32,index_31,32,32,C,C,1,161,440594,585610,15077,440755,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D""]",0.4682254140526507,0.9999418638451252,1105.0552446842194
33,index_32,32,32,C,A,0,327,148239,136867,11306,148566,"[""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1985417251994118,0.377652462066159,194.2126724720001
34,index_33,32,32,A,C,0,477,433712,501035,13285,434189,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A""]",0.4386125980912632,0.9999418638451252,969.8281977176666
35,index_34,32,32,C,C,1,323,92212,80380,11768,92535,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.1177760286267999,0.2441718504738096,131.1582133769989
36,index_35,32,32,B,B,1,159,227500,217704,9732,227659,"[""A"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""D"", ""C"", ""B"", ""A"", ""C"", ""B"", ""B"", ""B"", ""C"", ""A"", ""D"", ""A""]",0.3006862223563551,0.5190395907214697,339.53537130355835
37,index_36,32,32,D,C,0,167,421917,456027,10429,422084,"[""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C""]",0.3882028706618989,0.9999418638451252,924.269492149353
38,index_37,32,32,C,C,1,308,207108,201625,5421,207416,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2426562406815218,0.4556130457531538,352.8504741191864
39,index_38,32,32,B,B,1,248,51356,37056,14236,51604,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.0923437732568017,0.1730713330620312,54.413774251937866
40,index_39,32,32,A,A,1,178,117716,113116,4535,117894,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1363882276220221,0.233009708737864,183.549174785614
41,index_40,32,32,A,A,1,152,77739,69767,7908,77891,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0902173596748047,0.201848729725016,109.46733832359314
42,index_41,32,32,D,D,1,239,192745,177696,14981,192984,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.1651813318463046,0.4081158072205104,522.7445757389069
43,index_42,32,32,A,A,1,275,219468,207143,12261,219743,"[""A"", ""D"", ""D"", ""A"", ""D"", ""B"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""B"", ""D"", ""A"", ""A"", ""A"", ""C"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""D"", ""B"", ""A"", ""A""]",0.2416351316050922,0.3943375385152026,431.7756254673004
44,index_43,32,32,A,A,1,318,37408,28756,8588,37726,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0551545828924757,0.133945700831347,53.787508964538574
45,index_44,32,32,D,D,1,185,219863,205645,14154,220048,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.230304573192883,0.5855473518981454,390.8057634830475
46,index_45,32,32,C,A,0,103,333735,324456,9215,333838,"[""A"", ""A"", ""A"", ""C"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""C"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A""]",0.4411889298464221,0.8692517876867624,480.2253413200378
47,index_46,32,32,D,D,1,222,282515,269253,13197,282737,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.3995843334257219,0.7215859543049823,393.2264037132263
48,index_47,32,32,A,D,0,159,458478,544994,15793,458637,"[""C"", ""A"", ""B"", ""B"", ""A"", ""D"", ""B"", ""D"", ""B"", ""D"", ""A"", ""B"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""C"", ""D"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D""]",0.4255476734976109,0.9999418638451252,1104.1265649795532
49,index_48,32,32,B,D,0,432,395772,398970,11327,396204,"[""A"", ""B"", ""C"", ""A"", ""C"", ""D"", ""B"", ""A"", ""C"", ""A"", ""D"", ""B"", ""D"", ""D"", ""A"", ""A"", ""C"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""A"", ""A"", ""D"", ""C"", ""C"", ""C"", ""C"", ""B""]",0.3278232815304712,0.9999418638451252,899.8304498195648
50,index_49,32,32,D,D,1,206,60667,54820,5783,60873,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.058182841719281,0.1457473402709145,111.10764074325562
51,index_50,32,32,D,D,1,173,389339,450677,11120,389512,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C""]",0.3420433440139003,0.8823905586884484,1047.8780488967896
52,index_51,32,32,C,C,1,257,166925,150644,16217,167182,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2186220333911414,0.4602058019882564,219.9513611793518
53,index_52,32,32,D,B,0,236,413882,449069,16502,414118,"[""B"", ""A"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B""]",0.3510065211537256,0.9999418638451252,1034.3914937973022
54,index_53,32,32,A,A,1,190,289047,295771,12965,289237,"[""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C""]",0.2734693260927393,0.6093831753967793,682.6136603355408
55,index_54,32,32,B,D,0,208,358586,367284,10202,358794,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.3097230066949668,0.9423870705191558,781.6326413154602
56,index_55,32,32,A,A,1,264,380619,456630,12619,380883,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.3969192177639049,0.9600604616010696,925.9923791885376
57,index_56,32,32,D,D,1,196,580321,558334,21923,580517,"[""C"", ""B"", ""C"", ""B"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""B"", ""B"", ""C"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""C"", ""D""]",0.625165385984563,0.9999490627546862,1025.3942346572876
58,index_57,32,32,A,A,1,92,103416,89629,13721,103508,"[""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D""]",0.1089591810328661,0.195686297308296,168.1040859222412
59,index_58,32,32,A,A,1,141,106015,87672,18279,106156,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1351359001310701,0.2848671588861112,130.2720775604248
60,index_59,32,32,C,C,1,209,327838,314544,13230,328047,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.4758660745760365,0.8208825068309982,447.4743430614472
61,index_60,32,32,C,C,1,231,233098,223636,9397,233329,"[""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C""]",0.28274475942924,0.6051973722457997,371.2064549922943
62,index_61,32,32,C,C,1,257,399082,387321,11698,399339,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C""]",0.5552962536680172,0.9999418638451252,581.7995676994324
63,index_62,32,32,D,D,1,252,357866,342935,20250,358118,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.2857804534645536,0.9670368001860356,855.316225528717
