iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
43,index_42,16,2,12,True,A,D,0,275,81875,82150,,,0.023948120998908924,0.0569650550502632,1028.1366138458252,"[""A"", ""D"", ""C"", ""A"", ""B"", ""D"", ""A"", ""C"", ""D"", ""B"", ""D"", ""D""]"
44,index_43,16,2,2,True,A,A,1,318,2407,2725,,,0.005454252601725068,0.0094542843465773,26.71102213859558,"[""A"", ""A""]"
45,index_44,16,2,2,True,D,D,1,185,19780,19965,,,0.032057940766399694,0.0557084729535662,260.51121759414673,"[""D"", ""D""]"
46,index_45,16,2,2,True,C,A,0,103,21035,21138,,,0.036911460439965744,0.0722235519387266,241.48341941833496,"[""A"", ""A""]"
47,index_46,16,2,2,True,D,D,1,222,14652,14874,,,0.02552383962894523,0.0483484921014839,172.49956274032593,"[""D"", ""D""]"
48,index_47,16,2,4,True,A,A,1,159,58128,58287,,,0.05269235624038697,0.1051938726663475,650.3909895420074,"[""D"", ""A"", ""A"", ""A""]"
49,index_48,16,2,6,True,B,D,0,432,74325,74757,,,0.04611579221791264,0.0942436572522738,831.8367173671722,"[""D"", ""C"", ""C"", ""B"", ""D"", ""D""]"
50,index_49,16,2,2,True,D,D,1,206,3468,3674,,,0.006562053842564729,0.0115485878410722,41.092469930648804,"[""D"", ""D""]"
51,index_50,16,2,2,True,D,D,1,173,27769,27942,,,0.050678978924958575,0.1002273815222594,309.5590007305145,"[""D"", ""D""]"
52,index_51,16,2,2,True,C,C,1,257,6810,7067,,,0.013158620562079436,0.0250718046912398,73.2393012046814,"[""C"", ""C""]"
53,index_52,16,2,8,True,D,B,0,236,115859,116095,,,0.05173289665076821,0.1077668741024413,1332.7495622634888,"[""B"", ""D"", ""A"", ""B"", ""D"", ""B"", ""B"", ""B""]"
54,index_53,16,2,4,True,A,C,0,190,45076,45266,,,0.037217494872571845,0.0756342747726185,612.5397839546204,"[""C"", ""A"", ""C"", ""C""]"
55,index_54,16,2,2,True,B,D,0,208,26320,26528,,,0.0499685364173689,0.0990306366682622,282.3430428504944,"[""D"", ""D""]"
56,index_55,16,2,2,True,A,A,1,264,15243,15507,,,0.02483642370735679,0.039133556725706,209.064532995224,"[""A"", ""A""]"
57,index_56,16,2,2,True,D,D,1,196,46584,46780,,,0.08073343207282921,0.1573719483006223,559.074565410614,"[""D"", ""D""]"
58,index_57,16,2,8,True,A,A,1,92,30613,30705,,,0.013303211964164414,0.0252513164193394,384.23941230773926,"[""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A""]"
59,index_58,16,2,2,True,A,A,1,141,7968,8109,,,0.014942417310930056,0.02914073719483,84.97804021835327,"[""A"", ""A""]"
60,index_59,16,2,2,True,C,C,1,209,21016,21225,,,0.0381922180224494,0.0750359023456199,234.283020734787,"[""C"", ""C""]"
61,index_60,16,2,2,True,C,C,1,231,11213,11444,,,0.020403185518637904,0.0391933939684059,125.57632660865784,"[""C"", ""C""]"
62,index_61,16,2,2,True,C,C,1,257,19506,19763,,,0.03663063838985328,0.0721038774533269,210.89421153068542,"[""C"", ""C""]"
63,index_62,16,2,2,True,D,D,1,252,13898,14150,,,0.022925133560584395,0.0382958353279081,182.97824215888977,"[""D"", ""D""]"
64,index_63,16,2,2,True,C,A,0,246,35571,35817,,,0.06097474990663608,0.1170416467209191,429.1981897354126,"[""A"", ""A""]"
65,index_64,16,2,2,True,A,A,1,297,18974,19271,,,0.03455120241333524,0.0671972235519386,213.8280291557312,"[""A"", ""A""]"
66,index_65,16,2,2,True,C,C,1,129,2357,2486,,,0.0044806968384208225,0.0079583532790808,27.35092067718506,"[""C"", ""C""]"
67,index_66,16,2,2,True,D,D,1,247,6218,6465,,,0.01174248436513014,0.0220201053135471,69.31162190437317,"[""D"", ""D""]"
68,index_67,16,2,2,True,B,B,1,165,22908,23073,,,0.03645024070983882,0.0584609861177597,317.9766848087311,"[""B"", ""B""]"
69,index_68,16,2,2,True,A,A,1,207,29878,30085,,,0.052413143721256196,0.1021421732886548,347.28423857688904,"[""A"", ""A""]"
70,index_69,16,2,2,True,D,D,1,170,21303,21473,,,0.03816082899200245,0.0748563906175203,239.91921949386597,"[""D"", ""D""]"
71,index_70,16,2,2,True,C,C,1,176,6723,6899,,,0.011617467351405158,0.0205241742460507,81.87851428985596,"[""C"", ""C""]"
72,index_71,16,2,2,True,B,B,1,204,13387,13591,,,0.02526116184425642,0.049545236955481,143.78360748291016,"[""B"", ""B""]"
73,index_72,16,2,2,True,C,C,1,192,3395,3587,,,0.007179070240459633,0.0135232168501675,34.722498416900635,"[""C"", ""C""]"
74,index_73,16,2,2,True,A,A,1,174,8034,8208,,,0.01503660806772046,0.02914073719483,86.74247860908508,"[""A"", ""A""]"
75,index_74,16,2,2,True,B,B,1,644,6417,7061,,,0.012443583915326422,0.0194471038774532,90.31982040405273,"[""B"", ""B""]"
76,index_75,16,2,2,True,D,D,1,226,8993,9219,,,0.01588367418185766,0.0294997606510292,105.2173056602478,"[""D"", ""D""]"
77,index_76,16,2,2,True,A,C,0,576,21574,22150,,,0.04175991728300792,0.0811393011010053,234.025160074234,"[""C"", ""C""]"
78,index_77,16,2,2,True,C,C,1,520,7196,7716,,,0.013284157130436187,0.0202848252752513,94.6852445602417,"[""C"", ""C""]"
79,index_78,16,2,2,True,A,A,1,392,21924,22316,,,0.03972158143468504,0.0768908568693155,250.2442581653595,"[""A"", ""A""]"
80,index_79,16,2,8,True,A,A,1,124,148365,148489,,,0.0649726142531145,0.1267352800382958,1874.3826217651367,"[""C"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A""]"
81,index_80,16,2,2,True,D,B,0,253,18151,18404,,,0.030190606368393286,0.053733843944471,231.63675904273987,"[""B"", ""B""]"
82,index_81,16,2,4,True,A,A,1,809,24638,25447,,,0.026136474374582677,0.0539133556725706,265.1634223461151,"[""A"", ""B"", ""A"", ""A""]"
83,index_82,16,2,2,True,A,A,1,198,13013,13211,,,0.0230783063629635,0.0443393968405936,150.46821880340576,"[""A"", ""A""]"
84,index_83,16,2,2,True,D,D,1,133,1750,1883,,,0.003797639344401607,0.0070009573958832,18.42448329925537,"[""D"", ""D""]"
85,index_84,16,2,2,True,C,C,1,293,13852,14145,,,0.02274820330698752,0.0397917663954044,212.51619458198547,"[""C"", ""C""]"
86,index_85,16,2,2,True,A,D,0,340,14265,14605,,,0.0247041143187289,0.0451172809956916,178.05411005020142,"[""D"", ""D""]"
87,index_86,16,2,2,True,C,C,1,314,7169,7483,,,0.012830139872265903,0.0223791287697462,88.85467433929443,"[""C"", ""C""]"
88,index_87,16,2,2,True,A,A,1,173,3082,3255,,,0.005689181953664903,0.0096337960746768,38.39633011817932,"[""A"", ""A""]"
89,index_88,16,2,2,True,B,B,1,262,24346,24608,,,0.0401421418765113,0.0717448539971278,317.29254269599915,"[""B"", ""B""]"
90,index_89,16,2,2,True,B,C,0,209,22060,22269,,,0.03763754993882626,0.0713259932982288,269.2492747306824,"[""C"", ""C""]"
91,index_90,16,2,2,True,B,C,0,240,18916,19156,,,0.03349614157508854,0.0646840593585447,220.81137657165527,"[""C"", ""C""]"
92,index_91,16,2,2,True,C,C,1,209,36963,37172,,,0.06213777582982616,0.1176400191479176,462.19965648651123,"[""C"", ""C""]"
93,index_92,16,2,2,True,B,D,0,402,9798,10200,,,0.01723459105281339,0.031235040689325,160.65101385116577,"[""D"", ""D""]"
94,index_93,16,2,2,True,D,C,0,203,12162,12365,,,0.02072725897585197,0.0379966491144088,149.7802221775055,"[""C"", ""C""]"
95,index_94,16,2,14,True,C,B,0,262,183707,183969,,,0.0462133555703777,0.1178195308760172,2236.656416416168,"[""C"", ""D"", ""B"", ""C"", ""C"", ""D"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B""]"
96,index_95,16,2,2,True,A,A,1,157,12938,13095,,,0.022502251308687788,0.0428434657730971,152.19731521606445,"[""A"", ""A""]"
97,index_96,16,2,2,True,A,A,1,277,2213,2490,,,0.005087755136363234,0.0089755864049784,23.8385009765625,"[""A"", ""A""]"
98,index_97,16,2,2,True,D,C,0,182,15656,15838,,,0.029625047228842006,0.0584011488750598,168.4159505367279,"[""C"", ""C""]"
99,index_98,16,2,8,True,A,B,0,365,112415,112780,,,0.05227759873545227,0.1202130205840115,1279.9441261291504,"[""A"", ""B"", ""B"", ""D"", ""A"", ""D"", ""B"", ""B""]"
100,index_99,16,2,6,True,B,D,0,231,82978,83209,,,0.04889364695529217,0.1215294399234083,1010.0983326435089,"[""B"", ""C"", ""B"", ""A"", ""D"", ""D""]"
101,index_100,16,2,2,True,A,A,1,227,12739,12966,,,0.02294230029043021,0.0442197223551938,145.0448076725006,"[""A"", ""A""]"
102,index_101,16,2,2,True,D,D,1,444,8936,9380,,,0.01636729365009345,0.0290808999521302,108.7135169506073,"[""D"", ""D""]"
103,index_102,16,2,2,True,C,A,0,350,21267,21617,,,0.03610243321064562,0.0660603159406414,267.4554464817047,"[""A"", ""A""]"
104,index_103,16,2,2,True,A,A,1,225,18617,18842,,,0.02986830228631609,0.0524174246050741,287.19908928871155,"[""A"", ""A""]"
105,index_104,16,2,2,True,D,D,1,245,16413,16658,,,0.030030390731705124,0.0586404978458592,184.0365912914276,"[""D"", ""D""]"
106,index_105,16,2,2,True,C,A,0,305,15715,16020,,,0.02789343995261845,0.0531354715174724,184.72620701789856,"[""A"", ""A""]"
107,index_106,16,2,2,True,A,B,0,285,2812,3097,,,0.006094126536555911,0.0108903781713738,31.17967438697815,"[""B"", ""B""]"
108,index_107,16,2,2,True,C,C,1,197,4819,5016,,,0.008524196332415102,0.0147199617041646,60.584346771240234,"[""C"", ""C""]"
109,index_108,16,2,4,True,D,D,1,284,26271,26555,,,0.02448209358397204,0.0443393968405936,343.94167041778564,"[""D"", ""A"", ""D"", ""D""]"
110,index_109,16,2,2,True,B,B,1,520,11525,12045,,,0.021215667930875738,0.0387146960268071,137.8972508907318,"[""B"", ""B""]"
111,index_110,16,2,2,True,D,C,0,349,27371,27720,,,0.050448793102820313,0.0990306366682622,308.4138693809509,"[""C"", ""C""]"
112,index_111,16,2,2,True,A,A,1,253,8179,8432,,,0.01549770861788042,0.0296792723791288,90.07675194740295,"[""A"", ""A""]"
113,index_112,16,2,2,True,C,C,1,249,9893,10142,,,0.016587821564216756,0.0274054571565341,129.76331067085266,"[""C"", ""C""]"
114,index_113,16,2,2,True,C,A,0,193,8391,8584,,,0.0161949650939179,0.0315342269028243,88.91952896118164,"[""A"", ""A""]"
115,index_114,16,2,2,True,C,C,1,188,8824,9012,,,0.01703678951686615,0.0332096696984203,93.30205225944519,"[""C"", ""C""]"
116,index_115,16,2,6,True,B,A,0,273,72314,72587,,,0.04222168589954617,0.0911919578745811,872.4843897819519,"[""A"", ""D"", ""A"", ""C"", ""A"", ""A""]"
117,index_116,16,2,2,True,D,D,1,231,46463,46694,,,0.07293813862607403,0.1235040689325035,710.7656629085541,"[""D"", ""D""]"
118,index_117,16,2,2,True,B,A,0,177,13808,13985,,,0.02447058812406812,0.0472714217328865,159.03938627243042,"[""A"", ""A""]"
119,index_118,16,2,2,True,A,C,0,323,9447,9770,,,0.016663106921968793,0.0298587841072283,115.76398515701294,"[""C"", ""C""]"
120,index_119,16,2,2,True,A,A,1,127,3110,3237,,,0.005612796685080026,0.0098133078027764,38.04230213165283,"[""A"", ""A""]"
121,index_120,16,2,2,True,C,A,0,298,14509,14807,,,0.027162996083277553,0.0528362853039732,160.54482412338257,"[""A"", ""A""]"
122,index_121,16,2,4,True,A,B,0,214,82315,82529,,,0.07282166738028782,0.1452848252752513,972.3762457370758,"[""B"", ""A"", ""B"", ""B""]"
123,index_122,16,2,2,True,D,D,1,228,10925,11153,,,0.018235427843988877,0.0309358544758258,141.65596342086792,"[""D"", ""D""]"
124,index_123,16,2,4,True,A,A,1,167,22884,23051,,,0.01875435714505116,0.0344064145524174,314.44875049591064,"[""C"", ""A"", ""A"", ""A""]"
125,index_124,16,2,2,True,A,A,1,251,3453,3704,,,0.007311603226493572,0.0135232168501675,36.751282691955566,"[""A"", ""A""]"
126,index_125,16,2,10,True,A,A,1,265,141066,141331,,,0.051864146253443835,0.1171014839636189,1622.544710636139,"[""C"", ""A"", ""D"", ""A"", ""D"", ""C"", ""C"", ""A"", ""A"", ""A""]"
127,index_126,16,2,2,True,A,D,0,148,13909,14057,,,0.02365547614306632,0.0443992340832934,168.76530265808105,"[""D"", ""D""]"
128,index_127,16,2,2,True,A,A,1,2819,40221,43040,,,0.07766939264261466,0.1391215892771661,507.1123208999634,"[""A"", ""A""]"
129,index_128,16,2,2,True,A,D,0,283,19176,19459,,,0.03401706836011881,0.0654619435136428,224.34232902526855,"[""D"", ""D""]"
130,index_129,16,2,2,True,D,C,0,133,11377,11510,,,0.018236934734462938,0.0299186213499281,160.42493152618408,"[""C"", ""C""]"
131,index_130,16,2,8,True,D,C,0,364,74353,74717,,,0.033028694540356576,0.073300622307324,898.7047207355499,"[""C"", ""A"", ""C"", ""A"", ""B"", ""A"", ""C"", ""C""]"
132,index_131,16,2,10,True,B,D,0,336,130035,130371,,,0.04834877731070137,0.1056127333652465,1472.9681985378265,"[""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D""]"
133,index_132,16,2,2,True,A,A,1,255,14667,14922,,,0.025528879515992888,0.0479894686452848,175.9538094997406,"[""A"", ""A""]"
134,index_133,16,2,2,True,A,A,1,146,13460,13606,,,0.02391367450026525,0.0464337003350885,153.5311815738678,"[""A"", ""A""]"
135,index_134,16,2,2,True,B,B,1,363,3859,4222,,,0.00765568580947171,0.0126256582096696,47.85226774215698,"[""B"", ""B""]"
136,index_135,16,2,2,True,A,A,1,190,3101,3291,,,0.0058449555097008655,0.0100526567735759,37.68063926696777,"[""A"", ""A""]"
137,index_136,16,2,2,True,C,D,0,236,8061,8297,,,0.014997352895488461,0.0285423647678314,90.36003518104553,"[""D"", ""D""]"
138,index_137,16,2,2,True,B,B,1,177,3474,3651,,,0.006158424449057113,0.0094542843465773,46.679933071136475,"[""B"", ""B""]"
139,index_138,16,2,2,True,D,A,0,299,20009,20308,,,0.03396136018282489,0.0625299186213499,250.20826530456543,"[""A"", ""A""]"
140,index_139,16,2,4,True,A,B,0,236,30146,30382,,,0.02545370049607293,0.0444590713259932,390.43826127052307,"[""C"", ""B"", ""B"", ""B""]"
141,index_140,16,2,6,True,D,C,0,105,44536,44641,,,0.027928697831942885,0.0665988511249401,505.3009924888611,"[""C"", ""B"", ""C"", ""A"", ""C"", ""C""]"
142,index_141,16,2,2,True,C,C,1,157,2170,2327,,,0.0043019228776237225,0.0075394925801819,25.41115641593933,"[""C"", ""C""]"
143,index_142,16,2,2,True,B,A,0,410,17029,17439,,,0.03222993161604145,0.0625897558640498,188.98782563209534,"[""A"", ""A""]"
144,index_143,16,2,4,True,B,D,0,180,75570,75750,,,0.06669328598443941,0.1683820009573958,977.331711769104,"[""B"", ""A"", ""D"", ""D""]"
145,index_144,16,2,4,True,B,B,1,111,63175,63286,,,0.05372845872126875,0.1069291527046433,802.3885450363159,"[""B"", ""C"", ""B"", ""B""]"
146,index_145,16,2,2,True,C,A,0,312,12481,12793,,,0.0224607850701154,0.042484442316898,145.8349928855896,"[""A"", ""A""]"
147,index_146,16,2,2,True,A,A,1,145,9874,10019,,,0.016648762662854286,0.0302776448061273,124.54123187065125,"[""A"", ""A""]"
148,index_147,16,2,8,True,D,B,0,232,98468,98700,,,0.045132045152575746,0.101663475347056,1144.6109206676483,"[""C"", ""B"", ""A"", ""C"", ""B"", ""C"", ""B"", ""B""]"
149,index_148,16,2,2,True,D,D,1,255,3878,4133,,,0.007220556405595139,0.0118477740545716,50.5367956161499,"[""D"", ""D""]"
150,index_149,16,2,2,True,B,B,1,258,23086,23344,,,0.042129660998253285,0.0827549066539014,266.05772519111633,"[""B"", ""B""]"
151,index_150,16,2,2,True,C,C,1,201,10175,10376,,,0.018609317143266538,0.0359023456199137,116.70151352882385,"[""C"", ""C""]"
152,index_151,16,2,2,True,B,B,1,200,2066,2266,,,0.004455528022602002,0.0079583532790808,23.237213134765625,"[""B"", ""B""]"
153,index_152,16,2,2,True,B,B,1,541,20764,21305,,,0.0353770987532307,0.0619913834370512,276.47009468078613,"[""B"", ""B""]"
154,index_153,16,2,12,True,B,A,0,256,101549,101805,,,0.029392521728980603,0.0744375299186214,1336.2598097324371,"[""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""D"", ""B"", ""A"", ""A""]"
155,index_154,16,2,2,True,B,B,1,435,4447,4882,,,0.009381847209265475,0.0167544279559598,51.61749029159546,"[""B"", ""B""]"
156,index_155,16,2,2,True,B,C,0,271,17073,17344,,,0.02965910376262466,0.0559478219243657,210.75357961654663,"[""C"", ""C""]"
157,index_156,16,2,2,True,B,B,1,214,1823,2037,,,0.004061370324472647,0.007060794638583,20.562641859054565,"[""B"", ""B""]"
158,index_157,16,2,4,True,D,B,0,215,37374,37589,,,0.03154255717510032,0.0645045476304452,479.3057932853699,"[""B"", ""D"", ""B"", ""B""]"
159,index_158,16,2,2,True,B,C,0,220,19777,19997,,,0.036218698868526654,0.0710866443274294,225.1617181301117,"[""C"", ""C""]"
160,index_159,16,2,2,True,D,D,1,204,7937,8141,,,0.015332023346216861,0.0297391096218285,86.07973122596741,"[""D"", ""D""]"
161,index_160,16,2,2,True,C,C,1,304,5644,5948,,,0.010088834866857951,0.017472474868358,88.1253890991211,"[""C"", ""C""]"
162,index_161,16,2,2,True,D,D,1,168,4511,4679,,,0.008472026341262193,0.0158568693154619,51.718254804611206,"[""D"", ""D""]"
163,index_162,16,2,2,True,B,C,0,196,32277,32473,,,0.056213557597339245,0.1093226424126376,390.2412483692169,"[""C"", ""C""]"
164,index_163,16,2,2,True,A,A,1,245,23276,23521,,,0.040015511939568434,0.0761129727142173,287.8099069595337,"[""A"", ""A""]"
165,index_164,16,2,2,True,A,D,0,282,17186,17468,,,0.028879374368997388,0.0518190521780755,223.6035692691803,"[""D"", ""D""]"
166,index_165,16,2,4,True,B,B,1,913,19666,20579,,,0.02428967877659805,0.055409286740067,221.28606510162354,"[""B"", ""D"", ""B"", ""B""]"
167,index_166,16,2,8,True,C,C,1,243,163865,164108,,,0.0761809657126893,0.191239827668741,1919.413019657135,"[""B"", ""C"", ""C"", ""D"", ""A"", ""D"", ""C"", ""C""]"
168,index_167,16,2,4,True,A,B,0,139,10670,10809,,,0.010454588670593906,0.0225586404978458,120.16896343231201,"[""B"", ""C"", ""B"", ""B""]"
169,index_168,16,2,2,True,B,B,1,224,15727,15951,,,0.02541124515234878,0.0406294877932025,223.6728391647339,"[""B"", ""B""]"
170,index_169,16,2,2,True,A,A,1,158,4923,5081,,,0.00945754235595739,0.0180708472953566,54.53558826446533,"[""A"", ""A""]"
171,index_170,16,2,2,True,C,C,1,239,20140,20379,,,0.03248439249013985,0.0525370990904738,284.8630268573761,"[""C"", ""C""]"
172,index_171,16,2,2,True,D,D,1,249,12301,12550,,,0.020510522208401626,0.0375179511728099,204.3160879611969,"[""D"", ""D""]"
173,index_172,16,2,2,True,D,D,1,157,8984,9141,,,0.016508878621684552,0.0319530876017233,101.12928056716919,"[""D"", ""D""]"
174,index_173,16,2,6,True,B,C,0,211,87097,87308,,,0.04795599966883799,0.0871230253709909,1145.4113385677338,"[""B"", ""C"", ""B"", ""C"", ""C"", ""C""]"
175,index_174,16,2,2,True,D,C,0,221,2768,2989,,,0.00574168598490752,0.010411680229775,30.882753372192383,"[""C"", ""C""]"
176,index_175,16,2,2,True,D,D,1,283,9630,9913,,,0.01822205208102321,0.0352441359502153,106.43323349952698,"[""D"", ""D""]"
177,index_176,16,2,2,True,D,D,1,231,9743,9974,,,0.017712035988366494,0.0338080421254188,115.39163017272949,"[""D"", ""D""]"
178,index_177,16,2,2,True,C,C,1,242,7004,7246,,,0.013520970511894216,0.0259693633317377,77.94649839401245,"[""C"", ""C""]"
179,index_178,16,2,2,True,B,B,1,310,9172,9482,,,0.01836591441961898,0.0354236476783149,96.35308861732483,"[""B"", ""B""]"
180,index_179,16,2,2,True,B,B,1,183,37767,37950,,,0.060992573352696255,0.1079463858305409,511.49612832069397,"[""B"", ""B""]"
181,index_180,16,2,14,True,B,A,0,281,216614,216895,,,0.058185221670983146,0.1387027285782671,2767.831354379654,"[""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""D"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A""]"
182,index_181,16,2,2,True,B,B,1,280,2655,2935,,,0.005842402037403208,0.010411680229775,28.98513126373291,"[""B"", ""B""]"
183,index_182,16,2,4,True,A,A,1,118,40473,40591,,,0.03514552525315952,0.0630684538056486,509.6339592933655,"[""C"", ""B"", ""A"", ""A""]"
184,index_183,16,2,2,True,C,A,0,444,19787,20231,,,0.03567196429228013,0.0680947821924365,232.74503874778748,"[""A"", ""A""]"
