iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
79,index_78,32,1,0,0.7,A,D,0,387,28332,28719,"[""D""]",17,0.03125900662887881,0.1315101247851752,158.44087052345276
83,index_82,32,2,0,0.7,A,A,1,193,41215,41408,"[""A"", ""A""]",27,0.03827659779431122,0.1049092131809011,157.24022579193115
84,index_83,32,16,0,0.7,D,D,1,128,27431,27559,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",16,0.05988274247149741,0.1147724725397892,24.678803205490112
86,index_85,32,1,0,0.7,A,D,0,335,22904,23239,"[""D""]",10,0.02511340214136653,0.1236643502951505,102.10634231567383
89,index_88,32,1,0,0.7,B,B,1,257,25318,25575,"[""B""]",17,0.026169321464562547,0.1135022042890233,121.837229013443
94,index_93,32,1,0,0.7,D,D,1,198,31197,31395,"[""D""]",17,0.02945293277765421,0.1028170066502278,154.92503881454468
102,index_101,32,1,0,0.7,D,D,1,439,31969,32408,"[""D""]",22,0.0381127456348144,0.1442128072928341,91.28342747688293
107,index_106,32,22,0,0.7,A,B,0,280,29676,29956,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",19,0.06642880347912176,0.1434655906747366,31.43958067893982
111,index_110,32,1,0,0.7,D,C,0,344,25966,26310,"[""C""]",15,0.028964122256422985,0.1252335051931554,149.64912939071655
112,index_111,32,1,0,0.7,A,A,1,248,28923,29171,"[""A""]",23,0.030819331978345313,0.1065530897407158,93.54069948196411
116,index_115,32,1,0,0.7,B,A,0,268,26504,26772,"[""A""]",7,0.030821617256571468,0.1177613390121796,200.12792706489563
117,index_116,32,1,0,0.7,D,D,1,226,29140,29366,"[""D""]",13,0.031712972199540744,0.1107375028020623,204.69778490066528
120,index_119,32,2,0,0.7,A,A,1,122,22558,22680,"[""A"", ""A""]",17,0.02379155423824028,0.0777105282821489,58.293039083480835
133,index_132,32,1,0,0.7,A,A,1,250,26763,27013,"[""A""]",16,0.02664694117114391,0.1149966375252186,90.48120903968811
134,index_133,32,1,0,0.7,A,A,1,141,31035,31176,"[""A""]",11,0.028050316967571803,0.095643727116491,159.91429233551025
141,index_140,32,1,0,0.7,D,C,0,100,19502,19602,"[""C""]",10,0.02034520868773386,0.0717327953373683,121.55584120750427
146,index_145,32,1,0,0.7,C,B,0,307,23746,24053,"[""B""]",12,0.025243216855828705,0.1215721437644773,118.42325472831726
150,index_149,32,1,0,0.7,B,D,0,253,31596,31849,"[""D""]",15,0.030424998645856502,0.1099902861839647,148.91421341896057
152,index_151,32,12,0,0.7,B,B,1,195,35826,36021,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",20,0.07415028962588727,0.149518045281327,36.006105184555054
155,index_154,32,4,0,0.7,B,B,1,430,25015,25445,"[""B"", ""B"", ""B"", ""B""]",14,0.047508785471838275,0.119181050586565,45.746541023254395
161,index_160,32,2,0,0.7,C,C,1,299,19814,20113,"[""C"", ""C""]",9,0.04797526856054712,0.1165657924232235,25.57965326309204
168,index_167,32,3,0,0.7,A,B,0,134,36653,36787,"[""B"", ""B"", ""B""]",21,0.05827517952490546,0.1401778375551072,44.00417923927307
172,index_171,32,5,0,0.7,D,D,1,244,23629,23873,"[""D"", ""D"", ""D"", ""D"", ""D""]",12,0.04621866272560595,0.1064036464170963,35.5038206577301
178,index_177,32,2,0,0.7,C,C,1,237,28127,28364,"[""C"", ""C""]",17,0.0454497406643013,0.112979152656355,42.20905375480652
179,index_178,32,2,0,0.7,B,A,0,305,42032,42337,"[""B"", ""A""]",33,0.042029815633183996,0.1274751550474482,144.66164183616638
184,index_183,32,1,0,0.7,C,B,0,439,28908,29347,"[""B""]",12,0.034164267531092425,0.1320331764178435,208.24597358703613
189,index_188,32,3,0,0.7,B,B,1,87,21542,21629,"[""B"", ""B"", ""A""]",15,0.027020689961579927,0.082343271314354,38.06205201148987
196,index_195,32,1,0,0.7,D,B,0,224,30161,30385,"[""B""]",10,0.03852729931143911,0.0928043039677202,290.22445154190063
197,index_196,32,1,0,0.7,D,C,0,270,33180,33450,"[""C""]",22,0.03413238091283088,0.1045356048718523,197.56093287467957
