iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
22,index_21,16,16,D,D,1,145,27572,24796.0,2746.0,27717,"[""C"", ""C"", ""D"", ""C"", ""D"", ""D"", ""B"", ""D"", ""C"", ""C"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C""]",0.03428280651783582,0.0592988779722108,74.61390686035156
23,index_22,16,16,C,B,0,283,178012,175009.0,2971.0,178295,"[""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D""]",0.23613873287668502,0.4939247718155921,478.08392429351807
24,index_23,16,16,B,A,0,233,207835,202349.0,5454.0,208068,"[""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.27654885882516145,0.5860124411371432,564.6757061481476
25,index_24,16,16,B,B,1,371,137141,133138.0,3971.0,137512,"[""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""A"", ""C"", ""B""]",0.2133198794487203,0.3855589791291204,307.66743636131287
26,index_25,16,16,D,A,0,380,173632,168466.0,5134.0,174012,"[""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""C"", ""B"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.24353472604876708,0.4543340503459101,455.8176472187042
27,index_26,16,16,A,A,1,172,38667,36091.0,2544.0,38839,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.04675717999910215,0.0967966978664031,103.36403059959412
28,index_27,16,16,A,A,1,335,130776,127181.0,3564.0,131111,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B""]",0.17842681798223956,0.3460263938143131,338.0490493774414
29,index_28,16,16,A,A,1,411,175017,146665.0,28321.0,175428,"[""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""B"", ""D"", ""A"", ""B"", ""A"", ""A""]",0.14282337788947866,0.3462008022789372,1158.9710199832916
30,index_29,16,16,A,C,0,109,100069,97408.0,2629.0,100178,"[""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.14366947212032682,0.2970757514098018,202.7346248626709
31,index_30,16,16,C,A,0,143,149572,146366.0,3173.0,149715,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.19800056823163545,0.3766641474332888,393.45321917533875
32,index_31,16,16,C,C,1,164,246126,239496.0,6598.0,246290,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.3685004921976707,0.668100691820243,590.4887132644653
33,index_32,16,16,C,A,0,330,63199,59615.0,3552.0,63529,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A""]",0.08297328904026133,0.1676646706586826,154.96699118614197
34,index_33,16,16,A,C,0,480,204150,198356.0,5761.0,204630,"[""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A""]",0.3262354712338821,0.6022905645020638,469.3404953479767
35,index_34,16,16,C,C,1,326,48931,43971.0,4928.0,49257,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.06535764860187189,0.1004592756235103,133.1075210571289
36,index_35,16,16,B,B,1,162,100959,97878.0,3049.0,101121,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""B"", ""C""]",0.12803885861273903,0.2302191733038776,337.5544981956482
37,index_36,16,16,D,C,0,170,189834,185382.0,4420.0,190004,"[""C"", ""A"", ""C"", ""A"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C""]",0.2581976786201477,0.5328759955816522,491.57857608795166
38,index_37,16,16,C,C,1,311,85947,83680.0,2235.0,86258,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.13153364440720058,0.2075460729027382,178.82060742378235
39,index_38,16,16,B,B,1,251,23953,17606.0,6315.0,24204,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.03476050646463068,0.0741235974652636,57.477094411849976
40,index_39,16,16,A,A,1,181,34460,32464.0,1964.0,34641,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.044324588526920644,0.0659845357828032,100.72083139419556
41,index_40,16,16,A,A,1,155,30428,27122.0,3274.0,30583,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.04713303324549654,0.0830184291610952,60.76013493537903
42,index_41,16,16,D,D,1,242,58809,54071.0,4706.0,59051,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.08940457840909095,0.1655717690831928,116.77068614959717
43,index_42,16,16,A,A,1,278,106367,101546.0,4789.0,106645,"[""D"", ""C"", ""D"", ""D"", ""C"", ""A"", ""C"", ""A"", ""D"", ""A"", ""B"", ""A"", ""B"", ""B"", ""D"", ""A""]",0.11941834848922284,0.202662635893262,382.17739820480347
44,index_43,16,16,A,A,1,321,16367,13017.0,3318.0,16688,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.03780879876266951,0.0610429626184524,30.11939811706543
45,index_44,16,16,D,D,1,188,86657,80943.0,5682.0,86845,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.0999586603793079,0.2240567408871577,240.48090958595276
46,index_45,16,16,C,A,0,106,163806,160124.0,3650.0,163912,"[""A"", ""C"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2402876308059125,0.4443927678623336,373.88060879707336
47,index_46,16,16,D,D,1,225,106570,102434.0,4104.0,106795,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.13239053838951154,0.2551014475902563,299.60877656936646
48,index_47,16,16,A,B,0,162,219327,214215.0,5080.0,219489,"[""D"", ""B"", ""A"", ""B"", ""D"", ""D"", ""D"", ""A"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B""]",0.33801996097102815,0.6496715307249579,497.1266031265259
49,index_48,16,16,B,A,0,435,182775,179557.0,3182.0,183210,"[""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""D"", ""C"", ""A"", ""A"", ""C"", ""C"", ""D"", ""A""]",0.3025507034923315,0.5676995523516075,394.94739985466003
50,index_49,16,16,D,D,1,209,21467,19565.0,1870.0,21676,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.03583267135516409,0.0623219580256961,87.47988748550415
51,index_50,16,16,D,D,1,176,204085,199293.0,4760.0,204261,"[""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D""]",0.28903549469956175,0.5388058833788734,761.1707029342651
52,index_51,16,16,C,C,1,260,77298,71389.0,5877.0,77558,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.06199134247317695,0.2002790535433986,446.4100227355957
53,index_52,16,16,D,B,0,239,224842,219862.0,4948.0,225081,"[""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""C"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B""]",0.3532831412390229,0.6753095750247078,540.3725233078003
54,index_53,16,16,A,A,1,193,135285,129836.0,5417.0,135478,"[""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""B"", ""A"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A""]",0.1766532519391361,0.3106214754956107,380.7756814956665
55,index_54,16,16,B,D,0,211,169990,166826.0,3132.0,170201,"[""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D""]",0.2555359181440908,0.4883437009476193,389.54276967048645
56,index_55,16,16,A,A,1,267,184927,179649.0,5246.0,185194,"[""A"", ""B"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2441597753238244,0.4073600372071391,546.9765059947968
57,index_56,16,16,D,D,1,199,279586,269698.0,9855.0,279785,"[""D"", ""B"", ""B"", ""D"", ""B"", ""C"", ""A"", ""D"", ""D"", ""C"", ""C"", ""C"", ""D"", ""B"", ""D"", ""B""]",0.41390195952308884,0.701122027789082,1106.6645481586456
58,index_57,16,16,A,D,0,95,50832,46976.0,3824.0,50927,"[""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D""]",0.06738676932392992,0.1157490843555607,118.52136659622192
59,index_58,16,16,A,A,1,144,48400,41222.0,7146.0,48544,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.0793302813363984,0.1332480669728504,86.80489158630371
60,index_59,16,16,C,C,1,212,141673,137973.0,3667.0,141885,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.22267431592280318,0.3810824952037672,301.17651629447937
61,index_60,16,16,C,C,1,234,133496,129568.0,3896.0,133730,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C""]",0.18421427390687767,0.2784721818498924,358.2267117500305
62,index_61,16,16,C,C,1,260,187340,183333.0,3975.0,187600,"[""C"", ""C"", ""C"", ""B"", ""A"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B""]",0.2929911721847436,0.5755479332596942,417.31212735176086
63,index_62,16,16,D,D,1,255,153271,144795.0,8444.0,153526,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.2261338707921287,0.3823033544561363,362.7531726360321
64,index_63,16,16,C,A,0,249,244437,237611.0,6793.0,244686,"[""D"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""D"", ""C"", ""D"", ""A"", ""A"", ""C"", ""D""]",0.41301271909428877,0.7390268007673972,527.1193635463715
65,index_64,16,16,A,A,1,300,165506,161323.0,4151.0,165806,"[""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.25934933250526593,0.4874716586244986,392.99385714530945
66,index_65,16,16,C,C,1,132,17346,13993.0,3321.0,17478,"[""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.018764797537512194,0.0492994593337596,79.66558885574341
67,index_66,16,16,D,D,1,250,43265,39851.0,3382.0,43515,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.06753704795679094,0.1192953898029184,89.64645028114319
68,index_67,16,16,B,B,1,168,80386,77434.0,2920.0,80554,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.09619136236877429,0.2199290738910528,227.1729085445404
69,index_68,16,16,A,A,1,210,183525,175077.0,8416.0,183735,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.2546198462859609,0.5274111970234289,470.267778635025
70,index_69,16,16,D,D,1,173,156130,152224.0,3878.0,156303,"[""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.24663554506413504,0.432184175338643,328.9426553249359
71,index_70,16,16,C,C,1,179,45406,41590.0,3784.0,45585,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.06067351591298135,0.133945700831347,101.77869296073914
72,index_71,16,16,B,B,1,207,116439,109895.0,6510.0,116646,"[""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A""]",0.14915670688510396,0.3050985407825126,309.68620252609253
73,index_72,16,16,C,C,1,195,29947,23334.0,6581.0,30142,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.04997446178129631,0.0958083832335329,56.974748849868774
74,index_73,16,16,A,A,1,177,63576,59986.0,3558.0,63753,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1010731149614067,0.1862682402185919,117.88765931129456
75,index_74,16,16,B,B,1,647,54031,51866.0,2130.0,54678,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.07568239775671891,0.1302831230742398,167.9651002883911
76,index_75,16,16,D,D,1,229,66428,63007.0,3389.0,66657,"[""D"", ""D"", ""B"", ""D"", ""C"", ""D"", ""B"", ""D"", ""C"", ""D"", ""D"", ""D"", ""B"", ""B"", ""C"", ""C""]",0.08243713804247245,0.1526655427010057,166.9873456954956
77,index_76,16,16,A,C,0,579,153961,150766.0,3163.0,154540,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.2555609324066252,0.4927039125632231,335.934773683548
78,index_77,16,16,C,C,1,523,81774,76636.0,5106.0,82297,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.09158203583619284,0.1938840765071798,295.6259515285492
79,index_78,16,16,A,A,1,395,172862,169033.0,3797.0,173257,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""C"", ""A"", ""A"", ""A"", ""A"", ""D"", ""B"", ""A"", ""C""]",0.2560494168714107,0.5084588105342713,543.3536214828491
80,index_79,16,16,A,A,1,127,285542,278539.0,6969.0,285669,"[""A"", ""A"", ""A"", ""B"", ""C"", ""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""D"", ""D"", ""A""]",0.41964430975574396,0.7459450031974886,736.4828078746796
81,index_80,16,16,D,B,0,256,153270,149368.0,3870.0,153526,"[""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B""]",0.20586218010448948,0.4103831172606244,397.6961102485657
82,index_81,16,16,A,A,1,812,78475,75880.0,2563.0,79287,"[""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.15570632125514502,0.2485320620894133,150.41327786445618
83,index_82,16,16,A,A,1,201,89554,81945.0,7577.0,89755,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.1319540585066122,0.2325446194988663,182.29651379585266
84,index_83,16,16,D,D,1,136,12197,9514.0,2651.0,12333,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",0.021639626433679053,0.0397651299343061,24.714763164520264
85,index_84,16,16,C,C,1,296,168820,164050.0,4738.0,169116,"[""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C""]",0.21680886406193073,0.3359107028661124,582.0838367938995
86,index_85,16,16,A,D,0,343,117107,113525.0,3550.0,117450,"[""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C""]",0.16993252589910063,0.3159118655892099,275.7751932144165
87,index_86,16,16,C,C,1,317,63445,60241.0,3172.0,63762,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.10534558835187727,0.1745828730887739,121.9312424659729
88,index_87,16,16,A,A,1,176,16934,13722.0,3180.0,17110,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.020678092446368843,0.0531945817103657,49.27379655838013
89,index_88,16,16,B,B,1,265,146183,143182.0,2969.0,146448,"[""B"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",0.2118208519086103,0.4092785303180047,667.8544788360596
90,index_89,16,16,B,C,0,212,173510,169231.0,4246.0,173722,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",0.25139168399526696,0.5376431602813789,412.0747537612915
91,index_90,16,16,B,C,0,243,148361,145565.0,2764.0,148604,"[""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""D""]",0.2236540924094889,0.4046276379280275,335.8361792564392
92,index_91,16,16,C,C,1,212,279571,271569.0,7970.0,279783,"[""A"", ""C"", ""B"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C""]",0.3930022278953733,0.7264693913144584,762.7291793823242
93,index_92,16,16,B,D,0,405,61493,58315.0,3146.0,61898,"[""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D""]",0.08133293836920143,0.1691762106854253,156.99478459358215
94,index_93,16,16,D,C,0,206,76422,72364.0,4026.0,76628,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C""]",0.10799176947806166,0.1911516772280681,167.3700680732727
95,index_94,16,16,C,B,0,265,205567,201361.0,4175.0,205832,"[""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B""]",0.2938796004799919,0.531480727864659,528.1305615901947
96,index_95,16,16,A,A,1,160,113952,107067.0,6853.0,114112,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",0.15796388284660048,0.2864949712226033,268.9282810688019
