iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains
11,index_10,540,540,1,4,14404,4,"['540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540', '540']",False
12,index_11,45,45,1,8,58876,4,"['36', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '45', '42', '45', '45', '45', '45', '45', '45', '45', '17', '45', '45', '36', '45', '45', '45', '39']",False
13,index_12,204,204,1,4,9954,4,"['204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204', '204']",False
14,index_13,699,699,1,8,75107,4,"['699', '699', '629', '629', '699', '699', '699', '699', '444', '699', '699', '699', '629', '629', '699', '699', '699', '699', '699', '699', '699', '699', '629', '699', '885', '699', '699', '699', '699', '699', '699', '699']",False
15,index_14,294,294,1,4,14344,4,"['294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294', '294']",False
16,index_15,110,110,1,4,32559,4,"['110', '110', '110', '110', '155', '110', '134', '110', '110', '110', '155', '110', '110', '110', '110', '110', '110', '110', '6', '110', '110', '110', '110', '134', '110', '110', '110', '110', '110', '134', '155', '155']",False
17,index_16,721,721,1,8,87869,4,"['721', '721', '55', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '721', '31', '721', '721', '721', '721', '721', '721']",False
18,index_17,315,9,0,32,419540,4,"['9', '6', '36', '1188', '36', '360', '9', '6', '90', '27', '54', '36', '396', '9', '360', '9', '12', '132', '1278', '12', '54', '9', '14', '18', '27', '1125', '180', '180', '3', '1278', '12', '9']",False
19,index_18,468,468,1,16,122216,4,"['468', '468', '468', '429', '429', '468', '468', '468', '429', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '468', '624']",False
20,index_19,902,1022,0,32,403942,4,"['1022', '2', '18', '1024', '1022', '2', '34', '1023', '512', '2', '59049', '1022', '252', '1024', '59049', '1024', '1024', '33', '243', '2', '63', '902', '1024', '18', '486', '1022', '1022', '59049', '1023', '1023', '18', '256']",False
21,index_20,211,211,1,4,57298,4,"['211', '211', '211', '211', '32', '105', '211', '121', '211', '211', '240', '231', '226', '127', '211', '211', '211', '211', '32', '211', '211', '211', '211', '211', '211', '211', '211', '121', '211', '211']",False
22,index_21,80,80,1,8,106807,4,"['80', '80', '80', '95', '80', '80', '80', '80', '80', '80', '40', '20', '120', '80', '80', '80', '80', '80', '80', '80', '80', '80', '120', '80', '80', '80', '80', '80', '60', '80', '80', '80']",False
23,index_22,480,480,1,4,31208,4,"['480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '480', '80', '80', '480']",False
24,index_23,236,236,1,32,300215,4,"['236', '236', '220', '236', '246', '236', '246', '246', '236', '236', '222', '236', '161', '246', '246', '236', '246', '236', '212', '326', '216', '236', '236', '236', '204', '236', '236', '236', '326', '236', '236', '236']",False
25,index_24,73,73,1,4,19375,4,"['73', '73', '73', '73', '73', '219', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73', '151', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73', '73']",False
26,index_25,113,113,1,16,190216,4,"['413', '134', '113', '113', '113', '113', '113', '3268', '3268', '113', '113', '113', '113', '113', '113', '113', '113', '113', '113', '113', '113', '193', '113', '139', '113', '113', '113', '113', '113', '113', '113', '113']",False
27,index_26,127,7,0,31,563762,4,"['7', '1', '1', '11', '12', '0', '7', '7', '23', '7', '4', '0', '53', '4', '13', '7', '7', '0', '4', '39', '7', '7', '16', '7', '58', '51', '4', '7', '4', '19', '7']",False
28,index_27,104,104,1,32,301228,4,"['104', '104', '104', '18', '104', '104', '104', '91', '104', '104', '104', '236', '104', '104', '47', '104', '94', '104', '104', '104', '104', '94', '236', '351', '104', '104', '236', '104', '104', '104', '104', '104']",False
29,index_28,104,104,1,24,313348,4,"['107', '107', '291', '104', '104', '291', '104', '107', '107', '104', '107', '104', '107', '289', '107', '104', '108', '106', '107', '104', '104', '104', '104', '104', '104', '107', '104', '294', '104', '107', '104', '162']",False
30,index_29,321,321,1,4,21819,4,"['321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321', '321']",False
