iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
34,index_33,64,1,0,0.92,fixed,A,C,0,472,197198,197670,"[""C""]",57,0.23192272268944247,0.9603227975790182,204.81772541999817
38,index_37,64,2,0,0.92,fixed,C,C,1,303,193953,194256,"[""C"", ""C""]",44,0.22810958103900875,0.9010685197638796,172.96345114707947
42,index_41,64,48,0,0.92,fixed,D,D,1,234,201378,201612,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",81,0.27620302223379917,0.744900246581484,152.70383954048157
43,index_42,64,2,0,0.92,fixed,A,D,0,10240,189351,199591,"[""D"", ""A""]",39,0.3170721838268065,0.8768587013375178,125.96611881256104
48,index_47,64,1,0,0.92,fixed,A,D,0,154,231084,231238,"[""D""]",52,0.29645768412036233,0.9998505566763805,184.89718055725098
65,index_64,64,2,0,0.92,fixed,A,A,1,292,217244,217536,"[""A"", ""A""]",52,0.2713770029223783,0.985130389299858,190.3844654560089
67,index_66,64,46,0,0.92,fixed,D,D,1,242,168714,168956,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",57,0.26534528314608924,0.6059179556153329,116.99271535873413
68,index_67,64,10,0,0.92,fixed,B,B,1,160,217679,217839,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",65,0.26266962157134033,0.8138683404318912,182.2560453414917
69,index_68,64,2,0,0.92,fixed,A,A,1,202,222086,222288,"[""A"", ""A""]",84,0.1945361550700922,0.8590749458267952,290.02258038520813
71,index_70,64,63,0,0.92,fixed,C,C,1,171,157330,157501,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",63,0.2710335166406799,0.5346334902488231,95.64024329185486
73,index_72,64,64,0,0.92,fixed,C,C,1,187,127978,128165,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",57,0.22386432780372598,0.4897257715011581,76.88910603523254
80,index_79,64,1,0,0.92,fixed,A,D,0,119,219673,219792,"[""D""]",62,0.15777864146701015,0.8896361055069865,343.11526226997375
82,index_81,64,6,0,0.92,fixed,A,A,1,804,181761,182565,"[""A"", ""A"", ""A"", ""B"", ""B"", ""A""]",45,0.34214994674837956,0.9580811477247254,147.8683750629425
87,index_86,64,14,0,0.92,fixed,C,C,1,309,194477,194786,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",40,0.34070623948007,0.9048793245161773,128.31904697418213
88,index_87,64,64,0,0.92,fixed,A,A,1,168,65828,65996,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",23,0.15401062485171663,0.2872300679967122,32.138410806655884
95,index_94,64,1,0,0.92,fixed,C,B,0,257,205686,205943,"[""B""]",48,0.21490559791662275,0.9468728984532616,206.433287858963
100,index_99,64,2,0,0.92,fixed,B,B,1,226,233324,233550,"[""B"", ""B""]",50,0.299131216444732,0.9999252783381902,192.58924436569214
104,index_103,64,45,0,0.92,fixed,A,A,1,220,169343,169563,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",68,0.3322418121888934,0.7019352910408727,97.21347665786743
107,index_106,64,64,0,0.92,fixed,A,B,0,280,65453,65733,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",56,0.1706095346179382,0.3196592692221475,34.17105841636658
111,index_110,64,1,0,0.92,fixed,D,C,0,344,195648,195992,"[""C""]",49,0.23507178687523528,0.9356646491817978,177.31490540504456
114,index_113,64,17,0,0.92,fixed,C,A,0,188,151765,151953,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",46,0.2483897076084746,0.6276619592019727,96.52832555770874
116,index_115,64,1,0,0.92,fixed,B,B,1,268,217263,217531,"[""B""]",39,0.22685701718007897,0.9899125756556826,219.00840044021606
119,index_118,64,3,0,0.92,fixed,A,D,0,318,225142,225460,"[""D"", ""D"", ""C""]",50,0.2841109715647564,0.9999252783381902,197.98119950294495
125,index_124,64,64,0,0.92,fixed,A,A,1,246,109557,109803,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",77,0.13089205093471956,0.4124635731898677,98.27459263801575
132,index_131,64,2,0,0.92,fixed,B,D,0,331,206627,206958,"[""D"", ""D""]",69,0.1887954695946539,0.9014421280729285,268.0393033027649
135,index_134,64,53,0,0.92,fixed,B,B,1,358,175316,175674,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",56,0.37713503105395985,0.7352611522080251,103.0489284992218
140,index_139,64,1,0,0.92,fixed,A,D,0,231,218251,218482,"[""D""]",53,0.2537233805852348,0.9858028842561458,196.06052255630493
146,index_145,64,3,0,0.92,fixed,C,A,0,307,192897,193204,"[""A"", ""A"", ""A""]",46,0.28036712322474266,0.901591571396548,147.51119565963745
156,index_155,64,1,0,0.92,fixed,B,B,1,266,203948,204214,"[""B""]",41,0.18735029066626632,0.9235597399686168,238.58162140846252
159,index_158,64,1,0,0.92,fixed,B,C,0,215,215442,215657,"[""C""]",59,0.23005557701331192,0.918852275274602,212.72118043899536
165,index_164,64,6,0,0.92,fixed,A,B,0,28293,190279,218572,"[""B"", ""D"", ""B"", ""D"", ""D"", ""B""]",44,0.2684962523325769,0.8290368377792722,146.8078112602234
168,index_167,64,64,0,0.92,fixed,A,B,0,134,119383,119517,"[""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B""]",66,0.20763265892757454,0.4017036538892625,70.95343971252441
177,index_176,64,10,0,0.92,fixed,D,D,1,226,232683,232909,"[""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D""]",69,0.33300388014265175,0.8190988567585743,180.97779202461243
179,index_178,64,19,0,0.92,fixed,B,A,0,305,254126,254431,"[""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A""]",82,0.4031807285126332,0.9206455951580363,185.94661808013916
183,index_182,64,6,0,0.92,fixed,A,B,0,113,197880,197993,"[""D"", ""B"", ""A"", ""D"", ""B"", ""B""]",37,0.2560944020795119,0.8661735036987223,145.2399218082428
186,index_185,64,3,0,0.92,fixed,D,D,1,205,193587,193792,"[""D"", ""D"", ""B""]",42,0.28057048547154473,0.8894866621833669,140.46965193748474
187,index_186,64,8,0,0.92,fixed,D,B,0,334,210899,211233,"[""B"", ""D"", ""C"", ""D"", ""B"", ""B"", ""C"", ""A""]",59,0.2874229244044372,0.8635582455353807,178.56454396247864
192,index_191,64,43,0,0.92,fixed,B,B,1,326,129637,129963,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",65,0.2677956147623006,0.5265635507733692,77.81095242500305
193,index_192,64,47,0,0.92,fixed,A,C,0,128,104776,104904,"[""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B""]",68,0.159056441089231,0.3293730852574161,70.1014244556427
197,index_196,64,1,0,0.92,fixed,D,C,0,270,212029,212299,"[""C""]",51,0.18072616027535124,0.9412687738175296,282.89624547958374
