iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
19,index_18,8,8,0,0.98,fixed,\frac{4}{9},\dfrac{1}{2},0,95,166813,166908,"[""\\dfrac{1}{3}"", ""\\dfrac{1}{3}"", ""\\dfrac{2}{3}"", ""\\dfrac{2}{3}"", ""\\dfrac{1}{2}"", ""\\dfrac{1}{2}"", ""\\dfrac{1}{2}"", ""\\dfrac{1}{2}""]",100,0.23349737288791764,0.4795070054066623,777.8842391967773
20,index_19,8,8,0,0.98,fixed,\frac{448}{3},\dfrac{2025}{2},0,198100,197576,395676,"[""630"", ""56"", ""574"", ""2H_{15}"", ""4\\left(H_{15} - 1\\right)"", ""1764"", ""294"", ""\\dfrac{2025}{2}""]",100,0.2613004798582498,0.5381082495203767,1031.5421850681305
21,index_20,8,8,0,0.98,fixed,26,26,1,139,23966,24105,"[""26"", ""26"", ""26"", ""26"", ""26"", ""26"", ""26"", ""26""]",23,0.038276443744483676,0.0719725597348991,78.8792085647583
22,index_21,8,1,0,0.98,fixed,63,63,1,140,36059,36199,"[""63""]",37,0.04495042323925694,0.1134817743154468,152.68722295761108
23,index_22,8,8,0,0.98,fixed,8\sqrt{10},8\sqrt{10},1,135,82955,83090,"[""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}"", ""8\\sqrt{10}""]",95,0.12054176956225231,0.2599848845997325,339.86199283599854
24,index_23,8,8,0,0.98,fixed,20,100,0,682,145050,145732,"[""100"", ""28"", ""100"", ""10"", ""25"", ""100"", ""100"", ""55""]",100,0.22523960645950802,0.3951514446834486,665.6694543361664
25,index_24,8,8,0,0.98,fixed,\sqrt{23}-2 \sqrt{3},\sqrt{11},0,151,207325,207476,"[""\\sqrt{11}"", ""\\sqrt{11}"", ""\\sqrt{11}"", ""\\sqrt{11}"", ""\\sqrt{23}"", ""\\sqrt{11}"", ""\\sqrt{23}"", ""1""]",100,0.32051751857002375,0.5999651183070751,900.4744007587433
26,index_25,8,8,0,0.98,fixed,9\sqrt{15},9\sqrt{15},1,144,85964,86108,"[""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}"", ""9\\sqrt{15}""]",81,0.13403406421327027,0.2590547061217371,323.539359331131
27,index_26,8,8,0,0.98,fixed,\frac{7}{18},\dfrac{7}{20},0,89031,205303,294334,"[""\\dfrac{7}{18}"", ""\\dfrac{7}{18}"", ""\\dfrac{231}{625}"", ""\\dfrac{133}{360}"", ""\\dfrac{7}{20}"", ""\\dfrac{2}{9}"", ""\\dfrac{7}{20}"", ""\\dfrac{7}{22}""]",100,0.2815045018822787,0.4620080227893727,1144.4128317832947
28,index_27,8,2,0,0.98,fixed,\sqrt{6},\sqrt{6},1,165,81344,81509,"[""\\sqrt{6}"", ""\\sqrt{6}""]",100,0.10846783259078634,0.2502180105807802,402.4898040294647
29,index_28,8,7,0,0.98,fixed,14+4\sqrt{37},14 + 4\sqrt{37},1,93577,246949,340526,"[""34"", ""40"", ""26"", ""40"", ""14 + 4\\sqrt{37}"", ""25"", ""14 + 4\\sqrt{37}""]",100,0.3739949358497132,0.609848264635777,1260.3415098190308
30,index_29,8,8,0,0.98,fixed,\sqrt{\frac{95}{24}},\sqrt{\dfrac{5555}{3}},0,120,211482,211602,"[""\\sqrt{\\dfrac{5555}{3}}"", ""2\\sqrt{23}"", ""35"", ""\\sqrt{\\dfrac{5555}{3}}"", ""24"", ""5\\sqrt{66}"", ""\\sqrt{\\dfrac{5555}{3}}"", ""\\sqrt{\\dfrac{5555}{3}}""]",100,0.3365217600633366,0.5977559444218359,921.4506950378418
