iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,threshold_schedule,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
11,index_10,16,16,0,0.95,fixed,A,A,1,404,40267,40671,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",36,0.052133831481329315,0.0911919578745811,94.37805271148682
12,index_11,16,16,0,0.95,fixed,D,D,1,179,84774,84953,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",58,0.11563718649629964,0.2601124940162757,174.61140060424805
13,index_12,16,2,0,0.95,fixed,A,B,0,345,108701,109046,"[""B"", ""B""]",85,0.13017149124625174,0.3153422690282431,265.5000936985016
14,index_13,16,16,0,0.95,fixed,D,A,0,153,95704,95857,"[""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A""]",56,0.08031323785024247,0.1403781713738631,713.3477351665497
15,index_14,16,16,0,0.95,fixed,C,C,1,307,44195,44502,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C""]",34,0.06459144605285402,0.123743417903303,83.79629921913147
16,index_15,16,1,0,0.95,fixed,B,D,0,226,95259,95485,"[""D""]",75,0.08702725804057998,0.228757778841551,327.46271276474
17,index_16,16,16,0,0.95,fixed,C,C,1,163,34523,34686,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",30,0.04710072832184314,0.0901148875059837,70.99168133735657
18,index_17,16,12,0,0.95,fixed,B,A,0,250,68534,68784,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",50,0.10047528016554676,0.1943513642891335,132.83021306991577
19,index_18,16,3,0,0.95,fixed,A,B,0,548,82909,83457,"[""B"", ""B"", ""A""]",76,0.09013723668348171,0.1686811871708952,248.4797763824463
20,index_19,16,16,0,0.95,fixed,A,A,1,203,16366,16569,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",17,0.02522365539359311,0.0483484921014839,30.09373140335083
21,index_20,16,3,0,0.95,fixed,B,B,1,282,84877,85159,"[""A"", ""B"", ""B""]",68,0.12111541364835558,0.2423408329344183,171.7909426689148
22,index_21,16,16,0,0.95,fixed,D,C,0,29678,29677,59355,"[""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C"", ""C""]",31,0.029726466751720543,0.0565461943513643,89.92317152023315
23,index_22,16,1,0,0.95,fixed,C,B,0,280,95958,96238,"[""B""]",92,0.1003259621008333,0.2209789372905696,290.13751220703125
24,index_23,16,10,0,0.95,fixed,B,A,0,230,185612,185842,"[""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A""]",100,0.24299941956975388,0.5232766874102441,431.26466369628906
25,index_24,16,16,0,0.95,fixed,B,B,1,368,158735,159103,"[""B"", ""A"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A""]",100,0.22035171105426568,0.4532671134514121,342.5652742385864
26,index_25,16,16,0,0.95,fixed,D,A,0,377,176444,176821,"[""D"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A""]",100,0.2624720068446415,0.4423168980373384,370.6945779323578
27,index_26,16,14,0,0.95,fixed,A,A,1,169,47108,47277,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",40,0.057515936474747106,0.1196744853997128,111.52255344390869
28,index_27,16,16,0,0.95,fixed,A,A,1,332,156371,156703,"[""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""D"", ""A""]",100,0.24577286078885457,0.4042005744375299,310.7575650215149
29,index_28,16,7,0,0.95,fixed,A,A,1,408,128882,129290,"[""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",100,0.14312826804120687,0.286261369076113,375.7328405380249
30,index_29,16,5,0,0.95,fixed,A,C,0,106,92623,92729,"[""C"", ""C"", ""C"", ""C"", ""C""]",67,0.1382707524279939,0.2761488750598372,177.11920714378357
31,index_30,16,16,0,0.95,fixed,C,A,0,140,138088,138228,"[""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",100,0.196687376196491,0.341251795117281,294.3985068798065
32,index_31,16,3,0,0.95,fixed,C,C,1,161,131212,131373,"[""C"", ""D"", ""C""]",100,0.1338952849151884,0.2815940641455241,460.7557706832886
33,index_32,16,14,0,0.95,fixed,C,A,0,327,102073,102400,"[""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",61,0.08286099952772943,0.1697582575394925,715.7433843612671
34,index_33,16,6,0,0.95,fixed,A,C,0,477,164059,164536,"[""C"", ""C"", ""A"", ""A"", ""C"", ""C""]",100,0.2339320196082054,0.4737912876974629,354.2919011116028
35,index_34,16,10,0,0.95,fixed,C,C,1,323,44782,45105,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",41,0.05924304433794261,0.1042963140258497,99.57883214950562
36,index_35,16,16,0,0.95,fixed,B,B,1,159,123079,123238,"[""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B""]",100,0.16763168589599553,0.2800981330780278,294.7546660900116
37,index_36,16,16,0,0.95,fixed,D,C,0,167,207859,208026,"[""B"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B""]",100,0.27938595450811277,0.5147797989468645,491.92006278038025
38,index_37,16,16,0,0.95,fixed,C,C,1,308,113750,114058,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",89,0.13158341909226903,0.2513164193393968,305.1302490234375
39,index_38,16,16,0,0.95,fixed,B,B,1,248,26976,27224,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",26,0.03590895341358617,0.0764121589277165,57.365360498428345
40,index_39,16,16,0,0.95,fixed,A,A,1,178,52651,52829,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",44,0.06819976210956875,0.1121948300622307,123.16253900527954
41,index_40,16,16,0,0.95,fixed,A,A,1,152,33677,33829,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",27,0.05224601115042269,0.0977740545715653,59.96660280227661
42,index_41,16,5,0,0.95,fixed,D,D,1,239,63453,63692,"[""D"", ""D"", ""D"", ""D"", ""D""]",56,0.07059355748925754,0.1675442795595979,166.09491539001465
43,index_42,16,2,0,0.95,fixed,A,A,1,15926,82476,98402,"[""D"", ""A""]",77,0.08795409359062356,0.1976424126376256,229.17346215248108
44,index_43,16,16,0,0.95,fixed,A,A,1,318,16572,16890,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",19,0.026839504147502934,0.0532551460028721,28.98530673980713
45,index_44,16,7,0,0.95,fixed,D,D,1,185,96672,96857,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",67,0.12509295548985858,0.2642412637625658,213.8565011024475
46,index_45,16,1,0,0.95,fixed,C,A,0,103,72893,72996,"[""A""]",61,0.062094938655780106,0.1698779320248923,276.769907951355
47,index_46,16,16,0,0.95,fixed,D,D,1,222,120619,120841,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",91,0.16688974942038418,0.3550741981809479,256.7085497379303
48,index_47,16,16,0,0.95,fixed,A,B,0,176558,238413,414971,"[""C"", ""D"", ""B"", ""D"", ""B"", ""D"", ""A"", ""B"", ""B"", ""D"", ""B"", ""C"", ""D"", ""D"", ""B"", ""A""]",100,0.32126368193603383,0.6270943034944949,563.3843557834625
49,index_48,16,1,0,0.95,fixed,B,C,0,432,131087,131519,"[""C""]",94,0.14938159724982672,0.377872187649593,338.9213852882385
50,index_49,16,16,0,0.95,fixed,D,D,1,206,28225,28431,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",28,0.03480340012856819,0.0731211105792245,64.83625483512878
51,index_50,16,2,0,0.95,fixed,D,D,1,173,92010,92183,"[""D"", ""D""]",100,0.09144290070468163,0.1940521780756342,320.75366592407227
52,index_51,16,16,0,0.95,fixed,C,C,1,257,83168,83425,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",59,0.07728910630018615,0.2200215414073719,267.0892837047577
53,index_52,16,2,0,0.95,fixed,D,B,0,236,136488,136724,"[""B"", ""B""]",100,0.13935106770308056,0.3599210148396362,413.12903094291687
54,index_53,16,6,0,0.95,fixed,A,C,0,42344,125599,167943,"[""A"", ""C"", ""C"", ""A"", ""A"", ""C""]",100,0.17007485049470467,0.2915270464337003,286.54489755630493
55,index_54,16,16,0,0.95,fixed,B,D,0,208,181598,181806,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",100,0.2525831021672333,0.4699018669219722,399.9301755428314
56,index_55,16,16,0,0.95,fixed,A,A,1,264,182390,182654,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A""]",100,0.2180833968472803,0.430409286740067,491.62456607818604
57,index_56,16,1,0,0.95,fixed,D,B,0,196,89099,89295,"[""B""]",66,0.07089074578603842,0.2001555768310196,399.0444130897522
58,index_57,16,6,0,0.95,fixed,A,A,1,92,54803,54895,"[""D"", ""A"", ""A"", ""A"", ""A"", ""D""]",46,0.0698664814653971,0.1565342269028243,119.20964407920837
59,index_58,16,16,0,0.95,fixed,A,A,1,141,56952,57093,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",40,0.08754049730103451,0.1642532312111058,103.44650506973267
60,index_59,16,2,0,0.95,fixed,C,C,1,209,86592,86801,"[""C"", ""C""]",84,0.09655270405894409,0.1722714217328865,245.61878085136414
61,index_60,16,10,0,0.95,fixed,C,C,1,231,125717,125948,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",95,0.16434488342853218,0.3088200095739588,294.62181282043457
62,index_61,16,16,0,0.95,fixed,C,C,1,257,190290,190547,"[""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B""]",100,0.24731792531177332,0.5936452848252752,440.3120982646942
63,index_62,16,2,0,0.95,fixed,D,D,1,252,118669,118921,"[""D"", ""D""]",100,0.1262335508640986,0.2991263762565821,341.25420689582825
64,index_63,16,16,0,0.95,fixed,C,A,0,246,270287,270533,"[""A"", ""D"", ""D"", ""C"", ""C"", ""A"", ""C"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""B"", ""D"", ""A""]",100,0.2812974908243476,0.7997845859262805,825.1554720401764
65,index_64,16,2,0,0.95,fixed,A,A,1,297,103442,103739,"[""A"", ""A""]",95,0.12821126353001774,0.2567616084250838,255.52503156661987
66,index_65,16,16,0,0.95,fixed,C,C,1,129,16793,16922,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",18,0.025007345189623505,0.0439803733843944,31.50438690185547
67,index_66,16,12,0,0.95,fixed,D,D,1,247,43193,43440,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",35,0.05911968134026279,0.1144088080421253,93.74875211715698
68,index_67,16,16,0,0.95,fixed,B,B,1,165,103833,103998,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",100,0.10043988247188795,0.2100885591191957,369.7667021751404
69,index_68,16,1,0,0.95,fixed,A,A,1,207,108868,109075,"[""A""]",93,0.11672877339618637,0.2918262326471996,306.6352424621582
70,index_69,16,1,0,0.95,fixed,D,D,1,170,73827,73997,"[""D""]",61,0.07386068321800196,0.1605433221637147,223.67512106895447
71,index_70,16,12,0,0.95,fixed,C,C,1,176,47909,48085,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",38,0.0699430373059753,0.1451651507898516,91.83695602416992
72,index_71,16,2,0,0.95,fixed,B,B,1,204,94019,94223,"[""B"", ""B""]",82,0.09573101626465078,0.2295955002393489,284.16002130508423
73,index_72,16,16,0,0.95,fixed,C,C,1,192,32528,32720,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",23,0.0508123799131599,0.094961704164672,59.03651428222656
74,index_73,16,11,0,0.95,fixed,A,A,1,174,72205,72379,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",52,0.09787122865173928,0.1979415988511249,151.22666811943054
75,index_74,16,16,0,0.95,fixed,B,B,1,644,49515,50159,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",45,0.06109731667984624,0.1104595500239349,129.34096240997314
76,index_75,16,6,0,0.95,fixed,D,C,0,21867,62810,84677,"[""B"", ""C"", ""D"", ""C"", ""B"", ""D""]",58,0.07814619274429625,0.1646122546673049,145.87295722961426
77,index_76,16,3,0,0.95,fixed,A,C,0,576,114905,115481,"[""C"", ""C"", ""C""]",90,0.14083808634734943,0.348731450454763,277.34151911735535
78,index_77,16,8,0,0.95,fixed,C,C,1,520,73912,74432,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",54,0.0657760817982733,0.176220679751077,272.79714155197144
79,index_78,16,6,0,0.95,fixed,A,A,1,392,172182,172574,"[""B"", ""A"", ""A"", ""A"", ""A"", ""A""]",100,0.22980141187957978,0.5596577309717568,388.6484303474426
80,index_79,16,2,0,0.95,fixed,A,A,1,24617,94422,119039,"[""C"", ""A""]",88,0.087087897120705,0.2069171852561033,328.95491790771484
81,index_80,16,10,0,0.95,fixed,D,D,1,253,157556,157809,"[""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D""]",100,0.24970095940033288,0.5026926759214936,302.6607322692871
82,index_81,16,2,0,0.95,fixed,A,A,1,809,67808,68617,"[""A"", ""A""]",57,0.09477832984716622,0.1648516036381043,147.14482522010803
83,index_82,16,16,0,0.95,fixed,A,A,1,198,101092,101290,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",74,0.14327805652238632,0.2817137386309238,209.68033385276794
84,index_83,16,16,0,0.95,fixed,D,D,1,133,13467,13600,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",18,0.020003543928871118,0.0357228338918143,25.822652101516724
85,index_84,16,4,0,0.95,fixed,C,C,1,293,92256,92549,"[""C"", ""C"", ""C"", ""C""]",67,0.10789979500034712,0.2768669219722355,226.76973605155945
86,index_85,16,3,0,0.95,fixed,A,D,0,340,86950,87290,"[""D"", ""D"", ""D""]",70,0.12662660916916874,0.2502991862134993,175.1582911014557
87,index_86,16,16,0,0.95,fixed,C,C,1,314,67492,67806,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",46,0.06416238643057702,0.1893848731450454,210.41931581497192
88,index_87,16,16,0,0.95,fixed,A,A,1,173,19819,19992,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",23,0.021551575314167425,0.0571445667783628,52.1718225479126
89,index_88,16,3,0,0.95,fixed,B,B,1,262,124744,125006,"[""C"", ""B"", ""B""]",87,0.17482450346024866,0.3830181905217807,260.4107880592346
90,index_89,16,16,0,0.95,fixed,B,C,0,209,176338,176547,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",100,0.2615600898043556,0.5447582575394926,362.4897212982178
91,index_90,16,16,0,0.95,fixed,B,C,0,240,138265,138505,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B""]",95,0.188378979946515,0.4039612254667305,302.51480627059937
92,index_91,16,16,0,0.95,fixed,C,C,1,209,291589,291798,"[""A"", ""C"", ""B"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C""]",100,0.4362908420195099,0.8289851603638104,652.2001373767853
93,index_92,16,13,0,0.95,fixed,B,D,0,402,74048,74450,"[""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D""]",57,0.09959526484157825,0.1951292484442317,165.6857078075409
94,index_93,16,11,0,0.95,fixed,D,C,0,203,77190,77393,"[""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",54,0.09342191819856044,0.1929751077070368,183.43127155303955
95,index_94,16,3,0,0.95,fixed,C,B,0,262,141801,142063,"[""B"", ""C"", ""B""]",100,0.16049780919749482,0.4022259454284347,381.1608078479767
96,index_95,16,16,0,0.95,fixed,A,A,1,157,121164,121321,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",96,0.16071402327988424,0.2896122546673049,279.68554759025574
97,index_96,16,16,0,0.95,fixed,A,A,1,277,22399,22676,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",22,0.02543788269179716,0.0652225945428435,55.849769830703735
98,index_97,16,16,0,0.95,fixed,D,C,0,182,139780,139962,"[""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""A"", ""C"", ""A"", ""A""]",97,0.2047721384039905,0.3989947343226424,283.6348469257355
99,index_98,16,2,0,0.95,fixed,A,C,0,365,132443,132808,"[""C"", ""C""]",100,0.12012673438406685,0.3556127333652465,462.4538495540619
100,index_99,16,2,0,0.95,fixed,B,B,1,231,109293,109524,"[""B"", ""B""]",91,0.11296560747853936,0.2689684059358544,332.4089262485504
101,index_100,16,16,0,0.95,fixed,A,A,1,227,89137,89364,"[""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",69,0.1159739105464058,0.2261847774054571,202.7699429988861
102,index_101,16,16,0,0.95,fixed,D,D,1,444,68217,68661,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",63,0.0739133520960036,0.1681426519865965,210.72590041160583
103,index_102,16,16,0,0.95,fixed,C,A,0,350,201500,201850,"[""A"", ""A"", ""A"", ""B"", ""A"", ""C"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""B""]",100,0.17495507002765104,0.5365007180469124,776.0477974414825
104,index_103,16,3,0,0.95,fixed,A,A,1,225,73233,73458,"[""A"", ""A"", ""A""]",57,0.061662414319395634,0.1952489229296313,281.33326387405396
105,index_104,16,10,0,0.95,fixed,D,D,1,245,89963,90208,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",73,0.11562704815172009,0.217089516515079,210.19872570037842
106,index_105,16,2,0,0.95,fixed,C,A,0,305,72780,73085,"[""A"", ""A""]",83,0.07317963439021928,0.1601244614648157,240.72148394584656
107,index_106,16,16,0,0.95,fixed,A,B,0,285,17681,17966,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",18,0.027021266275332374,0.0518190521780755,33.425588607788086
108,index_107,16,16,0,0.95,fixed,C,C,1,197,35988,36185,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",30,0.04776561906342537,0.09161081857348,78.9547770023346
109,index_108,16,5,0,0.95,fixed,D,D,1,284,90040,90324,"[""D"", ""D"", ""D"", ""D"", ""D""]",73,0.11176813322245344,0.2455720440402106,215.00269198417664
110,index_109,16,4,0,0.95,fixed,B,B,1,520,77344,77864,"[""B"", ""B"", ""B"", ""B""]",65,0.10123186154551601,0.2164313068453806,176.78010606765747
111,index_110,16,1,0,0.95,fixed,D,C,0,349,88173,88522,"[""C""]",76,0.09939235047219737,0.2100287218764959,241.60343956947327
112,index_111,16,16,0,0.95,fixed,A,A,1,253,69982,70235,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",53,0.09506710047840579,0.1953087601723312,152.43297338485718
113,index_112,16,2,0,0.95,fixed,C,C,1,249,72147,72396,"[""C"", ""C""]",71,0.08992794366675803,0.1598851124940162,180.40791988372803
114,index_113,16,10,0,0.95,fixed,C,A,0,193,45516,45709,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",38,0.061095938379350366,0.1297869794159885,94.36364722251892
115,index_114,16,16,0,0.95,fixed,C,C,1,188,60805,60993,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",40,0.09592237966154987,0.1573719483006223,111.59439849853516
116,index_115,16,16,0,0.95,fixed,B,A,0,273,186933,187206,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A""]",100,0.2710290940338365,0.5448779320248923,402.6046733856201
117,index_116,16,16,0,0.95,fixed,D,D,1,231,234409,234640,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",100,0.2275598051055173,0.5502034466251795,804.5454099178314
118,index_117,16,7,0,0.95,fixed,B,A,0,177,112644,112821,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",83,0.1541476869120846,0.2914073719483006,245.45985651016235
