iteration,question_id,n_chains_requested,n_chains_received,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_reasoning_tokens,total_non_reasoning_tokens,total_tokens,individual_answers_str,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
52,index_51,1,1,C,C,1,252,4965,4103,860,5217,"[""C""]",0.01310831462161874,0.0248858447488584,80.42119264602661
53,index_52,1,1,D,D,1,231,10386,9622,762,10617,"[""D""]",0.02590113446749305,0.0506088280060882,171.66469168663025
54,index_53,1,1,A,C,0,185,6285,5628,655,6470,"[""C""]",0.015929118899189326,0.0308980213089802,102.69754219055176
55,index_54,1,1,B,B,1,203,11042,10149,891,11245,"[""B""]",0.027328110357587858,0.0535768645357686,184.2514522075653
56,index_55,1,1,A,A,1,259,12243,11486,755,12502,"[""A""]",0.030450711235820365,0.0595890410958903,205.0468385219574
57,index_56,1,1,D,D,1,191,17118,16120,996,17309,"[""D""]",0.04172126033692165,0.0824200913242009,290.5444505214691
58,index_57,1,1,A,D,0,87,1221,927,292,1308,"[""D""]",0.0034191770857465507,0.0063165905631659,19.31539511680603
59,index_58,1,1,A,A,1,136,3198,2221,975,3334,"[""A""]",0.00835430402289904,0.0159817351598173,51.77526545524597
60,index_59,1,1,C,C,1,204,4934,4401,531,5138,"[""C""]",0.012806360926442486,0.0245053272450532,79.87040162086487
61,index_60,1,1,C,C,1,226,5677,5240,435,5903,"[""C""]",0.014678084068232004,0.0281582952815829,92.14514398574829
62,index_61,1,1,C,D,0,252,10116,9389,725,10368,"[""D""]",0.0253588644518193,0.0493911719939117,167.18677949905396
63,index_62,1,1,D,D,1,247,6771,5507,1262,7018,"[""D""]",0.017379782990395536,0.0334855403348554,110.78690218925476
64,index_63,1,1,C,D,0,241,9151,8602,547,9392,"[""D""]",0.02301154657747119,0.0447488584474885,150.69901084899902
65,index_64,1,1,A,A,1,292,10490,9873,615,10782,"[""A""]",0.026438563633654485,0.0513698630136986,174.3296501636505
66,index_65,1,1,C,C,1,124,1441,1135,304,1565,"[""C""]",0.004118244362957712,0.0075342465753425,22.919387578964233
67,index_66,1,1,D,D,1,242,2215,1723,490,2457,"[""D""]",0.006520105610778622,0.0117960426179604,35.360504150390625
68,index_67,1,1,B,B,1,160,8060,7318,740,8220,"[""B""]",0.020031685717560328,0.039193302891933,132.54850816726685
69,index_68,1,1,A,A,1,202,14051,13058,991,14253,"[""A""]",0.03447950014752767,0.0678843226788432,234.16248750686646
70,index_69,1,1,D,D,1,165,5322,4844,476,5487,"[""D""]",0.01354373527934112,0.0261796042617959,85.99885725975037
71,index_70,1,1,C,C,1,171,2496,2022,472,2667,"[""C""]",0.006851021835029994,0.0127853881278539,39.731656312942505
72,index_71,1,1,B,D,0,199,6909,6477,430,7108,"[""D""]",0.01747972959578133,0.0339421613394216,113.87759733200073
73,index_72,1,1,C,C,1,187,1779,1023,754,1966,"[""C""]",0.0052215552477211215,0.0094368340943683,28.598254680633545
74,index_73,1,1,A,A,1,169,8015,7366,647,8184,"[""A""]",0.01996744714528321,0.0390410958904109,133.173677444458
75,index_74,1,1,B,B,1,639,2316,2009,305,2955,"[""B""]",0.008647026248317433,0.0141552511415524,37.54223275184631
76,index_75,1,1,D,C,0,221,1774,1320,452,1995,"[""C""]",0.005371235020472862,0.0095890410958904,28.483078241348267
77,index_76,1,1,A,C,0,571,8849,8379,468,9420,"[""C""]",0.02386258373534896,0.0449010654490106,146.64548563957214
78,index_77,1,1,C,C,1,515,7794,6710,1082,8309,"[""C""]",0.02108717194704871,0.0396499238964992,128.60399675369263
79,index_78,1,1,A,D,0,387,12273,11423,848,12660,"[""D""]",0.03113078368624669,0.0603500761035007,205.04506087303162
80,index_79,1,1,A,C,0,119,17800,16803,995,17919,"[""C""]",0.04300078655817478,0.0853120243531202,300.7645494937897
81,index_80,1,1,D,D,1,248,9265,8630,633,9513,"[""D""]",0.023315949276597824,0.0453576864535768,152.70918655395508
82,index_81,1,1,A,A,1,804,5123,4716,405,5927,"[""A""]",0.016108663441921873,0.028310502283105,83.95600461959839
83,index_82,1,1,A,A,1,193,10175,8627,1546,10368,"[""A""]",0.025218618075299345,0.0493911719939117,169.67188811302185
84,index_83,1,1,D,D,1,128,1122,801,319,1250,"[""D""]",0.0033783041998560097,0.0060121765601217,18.347196340560913
85,index_84,1,1,C,C,1,288,13855,13180,673,14143,"[""C""]",0.034422366959480546,0.0673515981735159,237.91607117652893
86,index_85,1,1,A,D,0,335,8271,7672,597,8606,"[""D""]",0.021365671433071564,0.0410197869101979,140.86080288887024
87,index_86,1,1,C,C,1,309,3758,3221,535,4067,"[""C""]",0.01050859975632298,0.019482496194825,62.55099034309387
88,index_87,1,1,A,A,1,168,998,720,276,1166,"[""A""]",0.0032731361498484273,0.0056316590563165,16.411552667617798
89,index_88,1,1,B,B,1,257,7195,6600,591,7452,"[""B""]",0.0184357452093713,0.0355403348554033,121.51988220214844
90,index_89,1,1,B,C,0,204,9830,9152,676,10034,"[""C""]",0.02445041134286639,0.0477929984779299,167.51882076263428
91,index_90,1,1,B,B,1,235,8407,7972,433,8642,"[""B""]",0.021213561194890082,0.0411719939117198,143.37857055664062
92,index_91,1,1,C,B,0,204,16387,15423,962,16591,"[""B""]",0.04004458658356762,0.0789954337899543,285.0590934753418
93,index_92,1,1,B,C,0,397,5836,5111,723,6233,"[""C""]",0.015869307459446837,0.0297564687975646,97.87501287460327
94,index_93,1,1,D,C,0,198,10300,9551,747,10498,"[""C""]",0.025539658117157523,0.05,176.3495490550995
95,index_94,1,1,C,D,0,257,7263,6933,328,7520,"[""D""]",0.01859745774076528,0.0358447488584474,122.83639693260193
96,index_95,1,1,A,D,0,152,14895,13768,1125,15047,"[""D""]",0.03624894652645961,0.0716894977168949,256.57956528663635
97,index_96,1,1,A,A,1,272,2845,2447,396,3117,"[""A""]",0.008161204649426473,0.0149162861491628,46.18191313743591
98,index_97,1,1,D,D,1,177,7085,6489,594,7262,"[""D""]",0.017793720204609464,0.0346270928462709,117.19868421554565
99,index_98,1,1,A,A,1,360,10081,9362,717,10441,"[""A""]",0.025789228478681765,0.0497716894977169,170.4963812828064
100,index_99,1,1,B,A,0,226,7669,7092,575,7895,"[""A""]",0.01941563028978859,0.0376712328767123,127.97036004066467
101,index_100,1,1,A,B,0,222,8578,7926,650,8800,"[""B""]",0.021558438954773055,0.0419330289193302,144.6060733795166
102,index_101,1,1,D,D,1,439,8543,7745,796,8982,"[""D""]",0.02250711154435946,0.0428462709284627,143.95561456680298
103,index_102,1,1,C,C,1,345,12125,11210,913,12470,"[""C""]",0.030579059399391078,0.0594368340943683,208.6666738986969
104,index_103,1,1,A,A,1,220,2641,2096,543,2861,"[""A""]",0.007428790513159925,0.0136986301369863,43.527867794036865
105,index_104,1,1,D,C,0,240,6508,5406,1100,6748,"[""C""]",0.016721022969483957,0.0321917808219177,109.78323817253113
106,index_105,1,1,C,B,0,300,8041,7447,592,8341,"[""B""]",0.020652220817875058,0.0398021308980213,135.1492781639099
107,index_106,1,1,A,B,0,280,1802,1436,364,2082,"[""B""]",0.005718061644257659,0.0099695585996956,29.389249324798584
108,index_107,1,1,C,C,1,192,4408,3585,821,4600,"[""C""]",0.011498360382958152,0.0219939117199391,73.2782814502716
109,index_108,1,1,D,B,0,279,8921,7637,1282,9200,"[""B""]",0.022645235538714132,0.0438356164383562,151.66941142082214
110,index_109,1,1,B,D,0,515,11089,9908,1179,11604,"[""D""]",0.028923639847216517,0.0553272450532724,191.53600597381592
111,index_110,1,1,D,B,0,344,11585,10727,856,11929,"[""B""]",0.029290047480281755,0.0568493150684931,200.6254482269287
112,index_111,1,1,A,A,1,248,3871,2998,871,4119,"[""A""]",0.010487384744078345,0.0197108066971081,65.05338311195374
113,index_112,1,1,C,C,1,244,11051,10324,725,11295,"[""C""]",0.027544495620812265,0.0538051750380517,187.96505761146545
114,index_113,1,1,C,A,0,188,3024,2688,334,3212,"[""A""]",0.008187654880058319,0.015372907153729,50.019465923309326
115,index_114,1,1,C,C,1,183,5204,4178,1024,5387,"[""C""]",0.01334868562455309,0.0257229832572298,86.84556174278259
116,index_115,1,1,B,A,0,268,10046,9717,327,10314,"[""A""]",0.02526848318231552,0.0491628614916286,170.8808856010437
117,index_116,1,1,D,D,1,226,9826,9299,525,10052,"[""D""]",0.02454553579048431,0.047945205479452,168.7380073070526
118,index_117,1,1,B,A,0,172,4695,4360,333,4867,"[""A""]",0.01208580637298749,0.0232876712328766,78.82656145095825
119,index_118,1,1,A,C,0,318,6176,5607,567,6494,"[""C""]",0.016302301290026366,0.0309741248097412,105.23094868659973
120,index_119,1,1,A,A,1,122,1943,1485,456,2065,"[""A""]",0.005302777621186164,0.0098934550989345,32.30543327331543
121,index_120,1,1,C,D,0,293,6789,6068,719,7082,"[""D""]",0.017641329468754924,0.0337899543378995,115.7297592163086
122,index_121,1,1,A,B,0,209,15030,14504,525,15239,"[""B""]",0.036841101702853124,0.0726027397260273,262.381555557251
123,index_122,1,1,D,D,1,223,4728,3941,785,4951,"[""D""]",0.012406801776531492,0.0236681887366818,80.62705850601196
124,index_123,1,1,A,A,1,162,8518,6619,1897,8680,"[""A""]",0.021130437594682663,0.041400304414003,146.01600909233093
125,index_124,1,1,A,A,1,246,1731,1235,494,1977,"[""A""]",0.00538770603309179,0.0095129375951293,28.85058832168579
126,index_125,1,1,A,D,0,260,9626,9061,563,9886,"[""D""]",0.024231569664150077,0.0471080669710807,165.53964805603027
127,index_126,1,1,A,D,0,143,4208,3978,228,4351,"[""D""]",0.010789718921510828,0.0207762557077625,71.95704364776611
128,index_127,1,1,A,B,0,2814,10139,9690,447,12953,"[""B""]",0.03759452150852578,0.0617199391171994,177.53819298744202
129,index_128,1,1,A,D,0,278,9540,8790,748,9818,"[""D""]",0.024112637647949513,0.0468036529680365,163.865581035614
130,index_129,1,1,D,C,0,128,4519,3966,551,4647,"[""C""]",0.011458072358939081,0.0222222222222222,76.0440902709961
131,index_130,1,1,D,C,0,359,11485,10651,832,11844,"[""C""]",0.029123549521341666,0.0564687975646879,196.67308354377747
132,index_131,1,1,B,D,0,331,12693,11746,945,13024,"[""D""]",0.03186332593041831,0.0620243531202435,218.52908897399902
133,index_132,1,1,A,B,0,250,11300,10096,1202,11550,"[""B""]",0.028165211332842225,0.0550228310502283,195.99939060211182
134,index_133,1,1,A,A,1,141,3487,2702,783,3628,"[""A""]",0.009065436792202484,0.0173515981735159,59.08014225959778
135,index_134,1,1,B,B,1,358,2549,1650,897,2907,"[""B""]",0.007865848927089813,0.0139269406392693,42.463136196136475
136,index_135,1,1,A,A,1,185,2323,1739,582,2508,"[""A""]",0.006506063392513252,0.0120243531202435,39.28170728683472
137,index_136,1,1,C,D,0,231,6467,5883,582,6698,"[""D""]",0.016580703126691337,0.0319634703196347,110.6564290523529
138,index_137,1,1,B,B,1,172,2308,1901,405,2480,"[""B""]",0.006408580546112607,0.0118721461187214,38.299757957458496
139,index_138,1,1,D,D,1,294,8486,7820,664,8780,"[""D""]",0.02168202814977652,0.0418569254185692,147.73068261146545
140,index_139,1,1,A,A,1,231,9689,9063,624,9920,"[""A""]",0.0242434809379972,0.0472602739726026,170.954904794693
141,index_140,1,1,D,B,0,100,3970,3698,270,4070,"[""B""]",0.010019252978308826,0.019482496194825,68.762779712677
142,index_141,1,1,C,C,1,152,1915,1339,574,2067,"[""C""]",0.00537872216025899,0.0099695585996956,32.65975737571716
143,index_142,1,1,B,A,0,405,6938,6330,606,7343,"[""A""]",0.018528257660855377,0.0350076103500761,122.54372119903564
144,index_143,1,1,B,B,1,175,11339,10474,863,11514,"[""B""]",0.027901301678572053,0.0548706240487062,201.627427816391
145,index_144,1,1,B,B,1,106,7819,7288,529,7925,"[""B""]",0.019201720990162943,0.0378234398782344,138.33864903450012
146,index_145,1,1,C,A,0,307,5810,5441,367,6117,"[""A""]",0.015379533960024857,0.0292237442922373,101.71987891197205
147,index_146,1,1,A,A,1,140,5659,5023,634,5799,"[""A""]",0.014226352786786446,0.0277016742770167,98.71024107933044
148,index_147,1,1,D,D,1,227,6793,6238,553,7020,"[""D""]",0.017337013722825492,0.0334855403348554,120.062340259552
149,index_148,1,1,D,D,1,250,5760,5114,644,6010,"[""D""]",0.014989589104504418,0.0286910197869102,100.11016201972961
150,index_149,1,1,B,D,0,253,10606,10036,568,10859,"[""D""]",0.026528975796259825,0.0517503805175038,190.54874539375305
151,index_150,1,1,C,C,1,196,4453,3496,955,4649,"[""C""]",0.011624391120734209,0.0222222222222222,77.3715500831604
152,index_151,1,1,B,B,1,195,1287,958,327,1482,"[""B""]",0.004089145088251652,0.0071537290715373,21.90557336807251
153,index_152,1,1,B,B,1,536,6096,5533,561,6632,"[""B""]",0.017148601415622428,0.0316590563165906,105.45067071914673
154,index_153,1,1,B,B,1,251,9665,8789,874,9916,"[""B""]",0.02428152028119711,0.0472602739726026,166.83567023277283
155,index_154,1,1,B,B,1,430,2428,1537,889,2858,"[""B""]",0.007920215709090954,0.0136986301369863,40.600924253463745
156,index_155,1,1,B,C,0,266,5507,5158,347,5773,"[""C""]",0.014463948384472404,0.0275494672754946,93.5696153640747
157,index_156,1,1,B,B,1,209,1443,1073,368,1652,"[""B""]",0.004526788010641794,0.0079908675799086,24.018368005752563
158,index_157,1,1,D,D,1,210,3970,3456,512,4180,"[""D""]",0.010542203425366586,0.0200152207001521,66.73629117012024
159,index_158,1,1,B,C,0,215,7460,6827,631,7675,"[""C""]",0.018866252661990456,0.0366057838660578,126.16271996498108
160,index_159,1,1,D,B,0,199,4934,4479,453,5133,"[""B""]",0.012782612316275924,0.0245053272450532,82.53884053230286
161,index_160,1,1,C,C,1,299,3788,3466,320,4087,"[""C""]",0.010532431258794836,0.019558599695586,62.79571723937988
162,index_161,1,1,D,D,1,163,5544,4819,723,5707,"[""D""]",0.014062225076961246,0.0272450532724505,91.20773148536682
163,index_162,1,1,B,C,0,191,11735,10639,1094,11926,"[""C""]",0.028919174658312355,0.0568493150684931,197.18907356262207
164,index_163,1,1,A,B,0,240,10682,9824,856,10922,"[""B""]",0.026647908289974306,0.0520547945205479,179.7655918598175
165,index_164,1,1,A,D,0,277,4306,3806,498,4583,"[""D""]",0.011659862055999547,0.0219178082191781,72.11342191696167
166,index_165,1,1,B,D,0,908,5026,4193,831,5934,"[""D""]",0.016372410898953818,0.028310502283105,84.73208451271057
167,index_166,1,1,C,C,1,238,10458,9404,1052,10696,"[""C""]",0.026105661841417986,0.0509893455098934,179.13473272323608
168,index_167,1,1,A,B,0,134,2130,1753,375,2264,"[""B""]",0.005804650777427035,0.0108828006088279,35.230817794799805
169,index_168,1,1,B,B,1,219,3451,2944,505,3670,"[""B""]",0.009350589339160538,0.017579908675799,56.810431241989136
170,index_169,1,1,A,A,1,153,2978,1956,1020,3131,"[""A""]",0.007911877306544034,0.0149923896499238,48.777870416641235
171,index_170,1,1,C,A,0,234,7854,7300,552,8088,"[""A""]",0.019893639181240607,0.0385844748858447,131.27193427085876
172,index_171,1,1,D,D,1,244,1761,983,776,2005,"[""D""]",0.005449563506254949,0.0096651445966514,28.99169111251831
173,index_172,1,1,D,D,1,152,4647,3872,773,4799,"[""D""]",0.011876566933094367,0.0229071537290714,78.07332944869995
174,index_173,1,1,B,B,1,206,6692,5582,1108,6898,"[""B""]",0.016996926068968167,0.0328767123287671,111.74752163887024
175,index_174,1,1,D,C,0,216,9109,8326,781,9325,"[""C""]",0.022792764570353504,0.0444444444444444,155.20928382873535
176,index_175,1,1,D,D,1,278,5089,3942,1145,5367,"[""D""]",0.013526866479472939,0.0256468797564688,85.79739665985107
177,index_176,1,1,D,D,1,226,4350,3318,1030,4576,"[""D""]",0.011522045527769245,0.021841704718417,72.68984317779541
178,index_177,1,1,C,C,1,237,3854,3241,611,4091,"[""C""]",0.010394672162701539,0.019558599695586,64.29552292823792
179,index_178,1,1,B,B,1,305,5386,4586,798,5691,"[""B""]",0.014361636150391882,0.0271689497716894,90.77726626396179
180,index_179,1,1,B,C,0,178,14566,13619,945,14744,"[""C""]",0.0355901649638854,0.0702435312024353,252.14308404922485
181,index_180,1,1,B,D,0,276,3112,2660,450,3388,"[""D""]",0.008815269202993633,0.0162100456621004,51.604649782180786
182,index_181,1,1,B,B,1,275,1450,1057,391,1725,"[""B""]",0.004856934859389421,0.0082952815829527,23.956349849700928
183,index_182,1,1,A,B,0,113,5200,4858,340,5313,"[""B""]",0.01300635312785237,0.0253424657534246,87.29346871376038
184,index_183,1,1,C,B,0,439,11300,10777,521,11739,"[""B""]",0.029064028627468836,0.0559360730593607,194.31313180923462
185,index_184,1,1,B,B,1,184,1900,1282,616,2084,"[""B""]",0.005495105115708499,0.0100456621004566,31.428857564926147
186,index_185,1,1,D,B,0,205,7422,7036,384,7627,"[""B""]",0.018728330289398302,0.0363774733637747,125.74332475662231
187,index_186,1,1,D,C,0,334,7435,6666,767,7769,"[""C""]",0.019372670123460382,0.037062404870624,125.19352316856384
188,index_187,1,1,C,C,1,145,13876,13055,819,14021,"[""C""]",0.03379223574283692,0.0668188736681887,238.1331741809845
189,index_188,1,1,B,A,0,87,1290,921,367,1377,"[""A""]",0.003583231056358986,0.00662100456621,21.22334623336792
190,index_189,1,1,D,D,1,294,8051,7207,842,8345,"[""D""]",0.020647478981747965,0.0398021308980213,137.70065832138062
191,index_190,1,1,C,C,1,288,9243,8508,733,9531,"[""C""]",0.02345385743650737,0.0454337899543378,158.1022436618805
192,index_191,1,1,B,B,1,326,2845,2328,515,3171,"[""B""]",0.008417806614747234,0.015220700152207,46.81840515136719
193,index_192,1,1,A,B,0,128,1083,839,240,1211,"[""B""]",0.0032856492948490626,0.0058599695585996,17.680319786071777
194,index_193,1,1,B,B,1,218,5423,4611,810,5641,"[""B""]",0.014035946556933902,0.0269406392694063,90.4959888458252
195,index_194,1,1,C,C,1,204,12412,11695,715,12616,"[""C""]",0.03059106909202198,0.0601217656012176,211.4545292854309
196,index_195,1,1,D,D,1,224,2999,2198,799,3223,"[""D""]",0.008299340436326687,0.0154490106544901,49.23436641693115
197,index_196,1,1,D,D,1,270,8574,8007,565,8844,"[""D""]",0.021777192024885574,0.0421613394216133,145.08852124214172
198,index_197,1,1,D,D,1,198,6273,5518,753,6471,"[""D""]",0.01596239997011168,0.0308980213089802,106.12336921691895
