iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
11,index_10,64,8,8,True,A,A,1,399,17894,18293,,,0.0300311940722899,0.0621004566210046,67.38061308860779,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
12,index_11,64,8,8,True,D,D,1,174,34402,34576,,,0.0723140888422588,0.1273211567732115,94.92121195793152,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
13,index_12,64,8,24,True,A,A,1,340,192163,192503,,,0.1350602350238252,0.2890410958904109,544.8243777751923,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
14,index_13,64,8,64,False,D,A,0,148,245215,245363,,,0.0534206494573672,0.1254185692541857,855.5192646980286,"[""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""C"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""C"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A""]"
15,index_14,64,8,64,False,C,C,1,302,266526,266828,,,0.0563707482383598,0.1181126331811263,1091.18546128273,"[""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""D""]"
16,index_15,64,8,64,False,B,B,1,221,589016,589237,,,0.1450330682440495,0.3407914764079147,1821.2025990486145,"[""B"", ""C"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""C"", ""B"", ""D"", ""B"", ""A"", ""B"", ""D"", ""D"", ""C"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""C"", ""B"", ""B"", ""A"", ""B"", ""C"", ""B"", ""D"", ""D"", ""C"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""A"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D""]"
17,index_16,64,8,8,True,C,C,1,158,18221,18379,,,0.0307039968525964,0.0616438356164383,63.00333023071289,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
18,index_17,64,8,16,True,B,A,0,245,104222,104467,,,0.1087950492032841,0.208980213089802,305.9283106327057,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
19,index_18,64,8,8,True,A,B,0,543,66543,67086,,,0.1517780692925923,0.2936834094368341,178.63761615753174,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
20,index_19,64,8,8,True,A,A,1,198,12505,12703,,,0.0233027337422907,0.0478691019786909,39.18954110145569,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
21,index_20,64,8,64,False,B,B,1,277,494503,494780,,,0.1100121403304934,0.2464231354642313,1708.719554424286,"[""B"", ""A"", ""A"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B""]"
22,index_21,64,8,24,True,D,C,0,137,43111,43248,,,0.0249052375388571,0.0512176560121765,149.3605616092682,"[""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""A"", ""C"", ""B"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
23,index_22,64,8,64,False,C,D,0,275,559687,559962,,,0.1371581112032871,0.2747336377473364,1742.635408163071,"[""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""C"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""B""]"
24,index_23,64,8,64,False,B,A,0,225,657213,657438,,,0.1677618235871952,0.3658295281582953,1990.8122582435608,"[""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""B"", ""B"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""B"", ""B"", ""C"", ""A"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""A"", ""A"", ""D"", ""B"", ""C"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""D"", ""A"", ""B"", ""C"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""D""]"
25,index_24,64,8,64,False,B,C,0,363,600177,600540,,,0.140945583989301,0.3311263318112633,2116.631349086761,"[""C"", ""B"", ""C"", ""C"", ""A"", ""B"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""A"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""A"", ""B"", ""C"", ""C"", ""C"", ""B"", ""A"", ""C"", ""A"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""D"", ""C"", ""C"", ""B"", ""B""]"
26,index_25,64,8,24,True,D,A,0,372,225437,225809,,,0.1518427917547417,0.3166666666666666,692.1326460838318,"[""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
27,index_26,64,8,64,False,A,A,1,164,327350,327514,,,0.0786310960889806,0.173972602739726,1022.3758084774016,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A""]"
28,index_27,64,8,64,False,A,A,1,327,524884,525211,,,0.1318149821167982,0.2700913242009132,1609.835158586502,"[""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A""]"
29,index_28,64,8,64,False,A,D,0,403,437453,437856,,,0.0975721420915406,0.2433028919330289,1709.236804485321,"[""A"", ""A"", ""D"", ""B"", ""D"", ""B"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D""]"
30,index_29,64,8,64,False,A,B,0,101,417149,417250,,,0.0984276000922105,0.2050989345509893,1317.9269378185272,"[""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C""]"
31,index_30,64,8,64,False,C,A,0,135,408410,408545,,,0.0882942220272826,0.1924657534246575,1464.7179443836212,"[""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""C"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""A"", ""C"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""C"", ""C"", ""B"", ""B"", ""A"", ""A"", ""A"", ""C""]"
32,index_31,64,8,8,True,C,C,1,156,82974,83130,,,0.1609051975386176,0.2954337899543379,263.4018280506134,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
33,index_32,64,8,56,True,C,A,0,322,368308,368630,,,0.105196992571504,0.2189497716894977,1093.817710161209,"[""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
34,index_33,64,8,24,True,A,C,0,472,214874,215346,,,0.1479725005051159,0.315220700152207,634.9926886558533,"[""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
35,index_34,64,8,16,True,C,C,1,318,72185,72503,,,0.0688011379018778,0.128310502283105,236.85496759414676,"[""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
36,index_35,64,8,64,False,B,B,1,154,390108,390262,,,0.0839774776297665,0.2101217656012176,1454.6691308021543,"[""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""C"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B""]"
37,index_36,64,8,64,False,D,B,0,162,564008,564170,,,0.139084521051587,0.2918569254185692,1737.820922613144,"[""B"", ""B"", ""C"", ""B"", ""A"", ""A"", ""C"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""A"", ""B"", ""B"", ""C"", ""C"", ""D"", ""B"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""A"", ""C"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""C""]"
38,index_37,64,8,8,True,C,C,1,303,50903,51206,,,0.0953464817365769,0.1863013698630137,163.15561985969543,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
39,index_38,64,8,8,True,B,B,1,243,17770,18013,,,0.0310069417475507,0.0633181126331811,59.26977133750916,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
40,index_39,64,8,64,False,A,A,1,173,115649,115822,,,0.0235999683131713,0.0526636225266362,516.1536712646484,"[""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""C"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B""]"
41,index_40,64,8,8,True,A,A,1,147,17745,17892,,,0.0268725755369335,0.0582952815829528,70.2459819316864,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
42,index_41,64,8,8,True,D,D,1,234,23410,23644,,,0.042505093650873,0.0924657534246575,73.91832876205444,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
43,index_42,64,8,64,False,A,D,0,270,398179,398449,,,0.0835411842794825,0.1693302891933028,1556.2020075321198,"[""D"", ""A"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""A"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""A"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""B"", ""D"", ""D"", ""A"", ""A"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D""]"
44,index_43,64,8,64,False,A,A,1,313,162255,162568,,,0.036772266191235,0.0823439878234398,589.0232586860657,"[""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B""]"
45,index_44,64,8,16,True,D,D,1,180,120011,120191,,,0.1092272017826685,0.2246575342465753,405.1960308551788,"[""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
46,index_45,64,8,40,True,C,D,0,98,340566,340664,,,0.1331176579900769,0.3000761035007611,1039.7528157234192,"[""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""C"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
47,index_46,64,8,8,True,D,D,1,217,75995,76212,,,0.1558927039073926,0.2700913242009132,235.48598051071167,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
48,index_47,64,8,56,True,A,D,0,154,585149,585303,,,0.1675488036099047,0.3757990867579909,1789.6956758499146,"[""D"", ""D"", ""B"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""A"", ""C"", ""C"", ""D"", ""A"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""A"", ""C"", ""A"", ""A"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
49,index_48,64,8,64,True,B,D,0,427,639972,640399,,,0.1681787293878926,0.3758751902587519,1872.5653529167173,"[""D"", ""D"", ""D"", ""A"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D"", ""B"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
50,index_49,64,8,8,True,D,D,1,201,13085,13286,,,0.0230494187491566,0.0416286149162861,45.23614048957825,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
51,index_50,64,8,64,False,D,C,0,168,577218,577386,,,0.1397886962547038,0.3194063926940639,1866.021163702011,"[""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""C"", ""A"", ""A"", ""D"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""D"", ""A"", ""A"", ""C"", ""C"", ""C"", ""D"", ""A"", ""A"", ""D"", ""A"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C""]"
52,index_51,64,8,8,True,C,C,1,252,48277,48529,,,0.0843785310594364,0.1613394216133942,172.09191489219666,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
53,index_52,64,8,64,False,D,B,0,231,732061,732292,,,0.1820197640687651,0.4285388127853881,2304.3151819705963,"[""C"", ""B"", ""A"", ""D"", ""D"", ""A"", ""C"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""B"", ""D"", ""B"", ""C"", ""B"", ""B"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""B"", ""D"", ""C"", ""C"", ""D"", ""B"", ""B"", ""A"", ""C"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""D"", ""B"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""B"", ""B""]"
