iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
11,index_10,64,8,8,True,A,A,1,399,13112,13511,,,0.028135586679698,0.0498477929984779,37.40878081321716,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
12,index_11,64,8,8,True,D,D,1,174,35326,35500,,,0.0589953303854044,0.1222983257229832,126.46790409088136,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
13,index_12,64,8,16,True,A,A,1,340,126410,126750,,,0.1349307311433467,0.2713850837138508,364.262332201004,"[""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
14,index_13,64,8,64,False,D,D,1,148,256937,257085,,,0.0592120786696019,0.1468797564687975,850.8594172000885,"[""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""D""]"
15,index_14,64,8,64,False,C,C,1,302,296459,296761,,,0.0570494803669399,0.1106544901065449,1494.7616012096405,"[""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""B"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""D"", ""C"", ""D""]"
16,index_15,64,8,64,False,B,D,0,221,601530,601751,,,0.1525348989483486,0.3213089802130898,1846.78901219368,"[""D"", ""C"", ""B"", ""D"", ""B"", ""D"", ""D"", ""C"", ""D"", ""C"", ""B"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""B"", ""B"", ""B"", ""D"", ""A"", ""B"", ""B"", ""D"", ""C"", ""A"", ""A"", ""B"", ""C"", ""D"", ""C"", ""B"", ""C"", ""A"", ""B"", ""B"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""A"", ""D"", ""D"", ""B"", ""B"", ""D"", ""A"", ""D""]"
17,index_16,64,8,8,True,C,C,1,158,16658,16816,,,0.0279727557714493,0.056773211567732,59.80138540267944,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
18,index_17,64,8,8,True,B,A,0,245,60112,60357,,,0.0875934810979856,0.1919330289193302,268.31220746040344,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
19,index_18,64,8,16,True,A,B,0,543,146501,147044,,,0.1524059917346088,0.2838660578386606,446.2787601947784,"[""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
20,index_19,64,8,8,True,A,A,1,198,12988,13186,,,0.0224056087977078,0.0384322678843226,50.086204290390015,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
21,index_20,64,8,64,False,B,B,1,277,482283,482560,,,0.1088447413080563,0.2389649923896499,1663.9720060825348,"[""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""C"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""C"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B""]"
22,index_21,64,8,56,True,D,C,0,137,115348,115485,,,0.0271328992043487,0.0646118721461187,513.0652170181274,"[""C"", ""A"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""B"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""D"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""D"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
23,index_22,64,8,64,False,C,D,0,275,574714,574989,,,0.1485709167338954,0.3100456621004566,1723.6081731319427,"[""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""D"", ""C"", ""B"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""D"", ""C"", ""D"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B""]"
24,index_23,64,8,64,False,B,A,0,225,640565,640790,,,0.1641097536278864,0.3633942161339422,1954.2655282020569,"[""A"", ""D"", ""C"", ""D"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""D"", ""A"", ""D"", ""B"", ""B"", ""B"", ""D"", ""D"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""D"", ""B"", ""A"", ""A"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A"", ""B"", ""D"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""B"", ""A"", ""D"", ""A"", ""B""]"
25,index_24,64,8,64,False,B,C,0,363,587203,587566,,,0.1521113107354521,0.3286910197869102,1764.3369295597076,"[""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""A"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""A"", ""B"", ""A"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C""]"
26,index_25,64,8,8,True,D,A,0,372,68570,68942,,,0.1341278805227619,0.2654490106544901,213.9189300537109,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
27,index_26,64,8,64,False,A,A,1,164,349232,349396,,,0.0856254844322717,0.1686453576864536,1091.83411860466,"[""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A""]"
28,index_27,64,8,32,True,A,A,1,327,265118,265445,,,0.1366924373007475,0.2933028919330289,802.0072231292725,"[""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""C"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""C"", ""B"", ""C"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
29,index_28,64,8,64,False,A,A,1,403,414805,415208,,,0.0923008290592418,0.2013698630136986,1652.5189356803894,"[""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""D"", ""D"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""C"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""C"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A""]"
30,index_29,64,8,64,False,A,C,0,101,414429,414530,,,0.1010649051905965,0.2178843226788432,1289.845142364502,"[""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""D"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""B"", ""C""]"
31,index_30,64,8,64,False,C,A,0,135,397881,398016,,,0.0898160571143103,0.1764840182648401,1375.3204925060272,"[""A"", ""A"", ""B"", ""C"", ""C"", ""A"", ""C"", ""A"", ""A"", ""B"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""A"", ""C"", ""C"", ""A"", ""B"", ""A"", ""C"", ""C"", ""C"", ""A"", ""B"", ""A"", ""A"", ""C"", ""B"", ""C"", ""A"", ""C"", ""C""]"
32,index_31,64,8,8,True,C,C,1,156,111198,111354,,,0.1464438880087171,0.3048706240487062,643.8180470466614,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
33,index_32,64,8,16,True,C,A,0,322,106284,106606,,,0.1025125268778236,0.1939878234398782,338.37212347984314,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
34,index_33,64,8,48,True,A,C,0,472,423867,424339,,,0.145925533351285,0.2853881278538812,1286.1257231235504,"[""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
35,index_34,64,8,8,True,C,C,1,318,36630,36948,,,0.0671574686010808,0.1248097412480974,126.91043210029602,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
36,index_35,64,8,64,False,B,B,1,154,397609,397763,,,0.0865057777975401,0.1797564687975646,1522.720585346222,"[""B"", ""B"", ""B"", ""C"", ""B"", ""D"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""C"", ""B"", ""B"", ""B"", ""C"", ""D"", ""B"", ""B"", ""B"", ""D"", ""B"", ""C"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B""]"
37,index_36,64,8,48,True,D,B,0,162,434860,435022,,,0.119665888685766,0.2900304414003044,1827.8856699466703,"[""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""C"", ""C"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""C"", ""B"", ""B"", ""A"", ""A"", ""C"", ""B"", ""D"", ""C"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
38,index_37,64,8,16,True,C,C,1,303,103907,104210,,,0.0961867445303844,0.1845509893455098,355.6321589946747,"[""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
39,index_38,64,8,8,True,B,B,1,243,15132,15375,,,0.0312072626520044,0.0560882800608828,43.14508581161499,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]"
40,index_39,64,8,32,True,A,A,1,173,55778,55951,,,0.0209819392336819,0.0420852359208523,293.8933062553406,"[""B"", ""A"", ""C"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""B"", ""A"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""C"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
41,index_40,64,8,8,True,A,A,1,147,20361,20508,,,0.0291514871777964,0.0546423135464231,93.86664175987244,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
42,index_41,64,8,8,True,D,D,1,234,26585,26819,,,0.0579050624427109,0.108904109589041,71.22301411628723,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
43,index_42,64,8,64,False,A,D,0,270,440648,440918,,,0.0910270658001447,0.1894216133942161,1828.7371945381165,"[""B"", ""D"", ""B"", ""D"", ""B"", ""D"", ""A"", ""C"", ""A"", ""B"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""B"", ""A"", ""D"", ""A"", ""D"", ""A"", ""D"", ""B"", ""B"", ""D"", ""B"", ""A"", ""A"", ""C"", ""B"", ""A"", ""D"", ""A"", ""B"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""B"", ""B"", ""A"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""D"", ""A""]"
44,index_43,64,8,64,False,A,A,1,313,140326,140639,,,0.0306006393332862,0.0721461187214611,529.9551055431366,"[""B"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""B"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""B"", ""A"", ""A"", ""A"", ""B"", ""B"", ""B"", ""B"", ""A"", ""A"", ""B"", ""A"", ""B""]"
45,index_44,64,8,8,True,D,D,1,180,59654,59834,,,0.1170600656560627,0.1951293759512937,190.72987842559812,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
46,index_45,64,8,40,True,C,D,0,98,340761,340859,,,0.1366846035196833,0.2983257229832572,1041.0673112869265,"[""D"", ""D"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""A"", ""D"", ""C"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
47,index_46,64,8,8,True,D,D,1,217,46578,46795,,,0.0880210460506518,0.1539573820395738,151.1000075340271,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
48,index_47,64,8,64,False,A,D,0,154,682461,682615,,,0.1745780441175278,0.382496194824962,2073.6611635684967,"[""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""B"", ""B"", ""B"", ""D"", ""A"", ""D"", ""B"", ""D"", ""D"", ""D"", ""B"", ""D"", ""B"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""D"", ""A"", ""C"", ""D"", ""B"", ""D"", ""D"", ""B"", ""A"", ""D"", ""A"", ""A"", ""B"", ""D"", ""A"", ""A"", ""D"", ""B"", ""A"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""C"", ""A"", ""A"", ""A""]"
49,index_48,64,8,64,False,B,D,0,427,634685,635112,,,0.163304038421879,0.3442161339421613,1902.6912696361544,"[""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""C"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""D"", ""D"", ""A"", ""D"", ""D"", ""C"", ""A"", ""C"", ""C"", ""D"", ""D"", ""D"", ""B"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D""]"
50,index_49,64,8,16,True,D,D,1,201,21751,21952,,,0.0202118840114075,0.0448249619482495,69.31036520004272,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
51,index_50,64,8,64,False,D,C,0,168,575885,576053,,,0.1441226570916921,0.3576103500761035,1793.8587367534635,"[""A"", ""C"", ""C"", ""C"", ""C"", ""D"", ""A"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""C"", ""A"", ""D"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""C"", ""D"", ""C"", ""C"", ""C"", ""D"", ""D"", ""C"", ""C"", ""D"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""A"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""C"", ""C"", ""C"", ""C"", ""C"", ""A"", ""D"", ""C"", ""A"", ""C"", ""C"", ""D"", ""C"", ""A""]"
52,index_51,64,8,8,True,C,C,1,252,51427,51679,,,0.0788326717031792,0.1686453576864536,209.2726764678955,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]"
53,index_52,64,8,64,False,D,D,1,231,720670,720901,,,0.1839606733823747,0.4297564687975647,2205.8986191749573,"[""A"", ""C"", ""B"", ""D"", ""D"", ""D"", ""A"", ""B"", ""D"", ""D"", ""B"", ""C"", ""D"", ""B"", ""A"", ""B"", ""A"", ""B"", ""D"", ""D"", ""D"", ""B"", ""A"", ""B"", ""A"", ""A"", ""B"", ""B"", ""D"", ""B"", ""B"", ""B"", ""D"", ""C"", ""D"", ""D"", ""C"", ""B"", ""D"", ""D"", ""A"", ""D"", ""B"", ""A"", ""A"", ""D"", ""A"", ""A"", ""D"", ""D"", ""A"", ""D"", ""B"", ""A"", ""B"", ""C"", ""D"", ""B"", ""D"", ""B"", ""B"", ""C"", ""D"", ""A""]"
54,index_53,64,8,64,False,A,C,0,185,426813,426998,,,0.1137426780014234,0.3127853881278538,1810.5662479400637,"[""A"", ""B"", ""A"", ""C"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""A"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""C"", ""C"", ""C"", ""B"", ""C"", ""C"", ""A"", ""A"", ""A"", ""C"", ""A"", ""C"", ""C"", ""B"", ""C"", ""C"", ""C"", ""A"", ""C"", ""A"", ""C"", ""A"", ""A"", ""C"", ""C"", ""A"", ""B"", ""B"", ""B"", ""A"", ""A"", ""C"", ""C"", ""A"", ""C"", ""C"", ""C"", ""A""]"
55,index_54,64,8,16,True,B,D,0,203,171750,171953,,,0.1740837215932815,0.3547184170471842,523.3605198860168,"[""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""B"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]"
56,index_55,64,8,32,True,A,A,1,259,316836,317095,,,0.1438871882936195,0.2971841704718417,1116.5343194007874,"[""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""D"", ""A"", ""D"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]"
