iteration,question_id,n_chains_start,n_chains_completed_stream_for_voting,n_chains_error,similarity_threshold,correct_answer,voted_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,individual_answers_str,total_analysis_intervals,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec
19,index_18,16,1,0,0.8,A,B,0,548,21157,21705,"[""B""]",20,0.024679883440152234,0.0619150049415732,224.71968626976013
20,index_19,16,14,0,0.8,A,A,1,203,15305,15508,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",16,0.03125560735781226,0.0558107086797279,26.107810497283936
21,index_20,16,1,0,0.8,B,B,1,282,16177,16459,"[""B""]",14,0.016932473248661678,0.0437183884657869,136.80426406860352
22,index_21,16,1,0,0.8,D,C,0,142,12430,12572,"[""C""]",11,0.011831747366181236,0.0362188244869484,60.26734256744385
23,index_22,16,1,0,0.8,C,B,0,280,20183,20463,"[""B""]",11,0.022872510920301025,0.0427882099877914,244.73127937316895
24,index_23,16,1,0,0.8,B,A,0,230,30330,30560,"[""A""]",27,0.02696717134420627,0.0619731410964479,205.58243775367737
25,index_24,16,1,0,0.8,B,C,0,368,22409,22777,"[""C""]",26,0.022671546909098766,0.0540666240334863,149.59762001037598
26,index_25,16,1,0,0.8,D,A,0,377,17764,18141,"[""A""]",13,0.020569230339686714,0.0483692808557641,192.79228138923645
27,index_26,16,1,0,0.8,A,A,1,169,11675,11844,"[""A""]",9,0.011299197672728663,0.0362769606418231,59.58064842224121
28,index_27,16,1,0,0.8,A,A,1,332,20493,20825,"[""A""]",17,0.020578225199727677,0.0472065577582698,163.25849509239197
29,index_28,16,1,0,0.8,A,A,1,408,17787,18195,"[""A""]",16,0.01876659893568293,0.0577292017905936,130.06004285812378
30,index_29,16,1,0,0.8,A,C,0,106,16162,16268,"[""C""]",13,0.01753879630344088,0.0319167490262194,176.10025453567505
31,index_30,16,1,0,0.8,C,A,0,140,18619,18759,"[""A""]",18,0.016885105996867097,0.0362769606418231,121.6211564540863
32,index_31,16,1,0,0.8,C,C,1,161,28740,28901,"[""C""]",24,0.03099025646887455,0.0560432532992267,370.11944556236267
33,index_32,16,1,0,0.8,C,A,0,327,14926,15253,"[""A""]",15,0.015561146696813632,0.0447067030986571,95.77575540542603
34,index_33,16,1,0,0.8,A,A,1,477,29484,29961,"[""A""]",21,0.03517476693056419,0.0628451834195686,419.9540333747864
35,index_34,16,1,0,0.8,C,C,1,323,16803,17126,"[""C""]",18,0.017559485837083198,0.0446485669437823,88.8910653591156
36,index_35,16,1,0,0.8,B,B,1,159,25509,25668,"[""B""]",33,0.024306035980824918,0.0438346607755363,132.48415803909302
37,index_36,16,1,0,0.8,D,B,0,167,19612,19779,"[""B""]",18,0.02453441909952458,0.0456368815766524,284.1532635688782
38,index_37,16,1,0,0.8,C,C,1,308,20662,20970,"[""C""]",15,0.020963228797484745,0.052089994767746,186.06825971603394
39,index_38,16,9,0,0.8,B,B,1,248,21459,21707,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",19,0.03542214480262125,0.0615080518574501,46.67036056518555
40,index_39,16,1,0,0.8,A,A,1,178,13606,13784,"[""A""]",14,0.018058554600345764,0.0446485669437823,38.76901865005493
41,index_40,16,1,0,0.8,A,A,1,152,10624,10776,"[""A""]",10,0.010124080173557053,0.0317423405615953,68.1364164352417
42,index_41,16,1,0,0.8,D,D,1,239,13578,13817,"[""D""]",12,0.013469868246802711,0.0399976745538049,76.75831389427185
43,index_42,16,1,0,0.8,A,D,0,275,13830,14105,"[""D""]",12,0.014575669818297663,0.0427882099877914,113.14705872535706
44,index_43,16,9,0,0.8,A,A,1,318,13012,13330,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",10,0.028268535385320547,0.0488925062496367,26.882670640945435
45,index_44,16,1,0,0.8,D,D,1,185,18696,18881,"[""D""]",20,0.01704461127397971,0.0425556653682925,112.44527864456177
46,index_45,16,1,0,0.8,C,A,0,103,14603,14706,"[""A""]",13,0.014394966879583894,0.0301145282251031,129.63398551940918
47,index_46,16,1,0,0.8,D,D,1,222,27700,27922,"[""D""]",26,0.02527229767509052,0.0505203185861287,217.28452014923096
48,index_47,16,1,0,0.8,A,D,0,159,22921,23080,"[""D""]",16,0.025031782038712612,0.045520609266903,284.64873909950256
49,index_48,16,1,0,0.8,B,D,0,432,24276,24708,"[""D""]",23,0.028967650173332457,0.052089994767746,315.4306695461273
50,index_49,16,2,0,0.8,D,D,1,206,13717,13923,"[""D"", ""D""]",16,0.01510785433245997,0.0415092145805476,57.02007699012756
51,index_50,16,1,0,0.8,D,D,1,173,15280,15453,"[""D""]",11,0.01547819351454894,0.0363350967966978,136.81170082092285
52,index_51,16,1,0,0.8,C,C,1,257,21196,21453,"[""C""]",29,0.024656236461123388,0.0505203185861287,79.60773491859436
53,index_52,16,1,0,0.8,D,B,0,236,25362,25598,"[""B""]",20,0.027148226992223395,0.0502296378117551,301.203889131546
54,index_53,16,1,0,0.8,A,A,1,190,23210,23400,"[""A""]",14,0.023482556254564853,0.0455787454217777,249.3488154411316
55,index_54,16,1,0,0.8,B,D,0,208,26386,26594,"[""D""]",16,0.02907781248201381,0.0531945817103657,353.5740957260132
56,index_55,16,1,0,0.8,A,A,1,264,30214,30478,"[""A""]",22,0.027100669581330842,0.0706354281727806,240.2344229221344
57,index_56,16,1,0,0.8,D,D,1,196,30845,31041,"[""D""]",22,0.039302941678355484,0.0750537759432591,516.3506600856781
58,index_57,16,1,0,0.8,A,D,0,92,13974,14066,"[""D""]",12,0.012123571341132925,0.0399976745538049,63.54971957206726
59,index_58,16,1,0,0.8,A,A,1,141,16921,17062,"[""A""]",15,0.015474821051106457,0.0470902854485204,72.21702599525452
60,index_59,16,1,0,0.8,C,C,1,209,19515,19724,"[""C""]",21,0.020091331091587922,0.0390674960758095,182.92394161224365
61,index_60,16,1,0,0.8,C,C,1,231,14469,14700,"[""C""]",17,0.014857475803958986,0.0418580315097959,95.4457905292511
62,index_61,16,1,0,0.8,C,C,1,257,24713,24970,"[""C""]",22,0.027998681436199668,0.0502877739666298,319.4936318397522
63,index_62,16,1,0,0.8,D,D,1,252,25468,25720,"[""D""]",36,0.025831465759124116,0.0409278530318004,169.94934487342834
64,index_63,16,1,0,0.8,C,A,0,246,29246,29492,"[""A""]",19,0.03399492567169916,0.0631358641939422,428.01481318473816
65,index_64,16,1,0,0.8,A,B,0,297,22725,23022,"[""B""]",19,0.025344278348135046,0.0441253415499098,269.00901889801025
66,index_65,16,8,0,0.8,C,C,1,129,13172,13301,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",11,0.024624881571829633,0.0455787454217777,23.13881492614746
67,index_66,16,1,0,0.8,D,D,1,247,15441,15688,"[""D""]",19,0.017995068332716736,0.0483692808557641,57.282225370407104
68,index_67,16,1,0,0.8,B,B,1,165,24714,24879,"[""B""]",34,0.025033235115120577,0.0455787454217777,126.46933937072754
69,index_68,16,1,0,0.8,A,A,1,207,32722,32929,"[""A""]",29,0.0322932679794909,0.0556944363699785,366.54210090637207
70,index_69,16,1,0,0.8,D,D,1,170,22314,22484,"[""D""]",28,0.02078859651126757,0.0390674960758095,147.30649542808533
71,index_70,16,1,0,0.8,C,C,1,176,16744,16920,"[""C""]",23,0.018466321698106733,0.0370327306551944,67.833909034729
72,index_71,16,1,0,0.8,B,A,0,204,19910,20114,"[""A""]",20,0.01895527715224046,0.0390674960758095,149.4646134376526
73,index_72,16,2,0,0.8,C,C,1,192,11977,12169,"[""C"", ""C""]",15,0.015848816443881468,0.0381373175978141,43.16938233375549
74,index_73,16,1,0,0.8,A,A,1,174,13355,13529,"[""A""]",10,0.012388590728984412,0.0370327306551944,80.55986428260803
75,index_74,16,2,0,0.8,B,B,1,644,19477,20121,"[""B"", ""B""]",23,0.03698151289732971,0.0732515551421428,55.936545848846436
76,index_75,16,1,0,0.8,D,B,0,226,19162,19388,"[""B""]",19,0.017712249939826317,0.0558107086797279,106.83811163902283
77,index_76,16,1,0,0.8,A,C,0,576,17460,18036,"[""C""]",12,0.021495792440876748,0.0586012441137143,186.58777523040771
78,index_77,16,1,0,0.8,C,C,1,520,11984,12504,"[""C""]",15,0.018296257482932624,0.0548805302017324,55.90697193145752
79,index_78,16,1,0,0.8,A,A,1,392,26929,27321,"[""A""]",29,0.02809918704835119,0.050462182431254,261.99304270744324
80,index_79,16,1,0,0.8,A,B,0,124,39036,39160,"[""B""]",17,0.05249654753902579,0.1028428579733736,741.0989825725555
81,index_80,16,1,0,0.8,D,B,0,253,24115,24368,"[""B""]",16,0.02699583420948502,0.0487180977850124,307.63525795936584
82,index_81,16,1,0,0.8,A,A,1,809,14187,14996,"[""A""]",12,0.019595204883744968,0.0706935643276553,120.38635063171387
83,index_82,16,1,0,0.8,A,A,1,198,23218,23416,"[""A""]",22,0.02088606289382185,0.0514504970641241,125.14497709274292
84,index_83,16,14,0,0.8,D,D,1,133,13239,13372,"[""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D"", ""D""]",17,0.024462101342507935,0.0437183884657869,23.354137897491455
85,index_84,16,1,0,0.8,C,C,1,293,25050,25343,"[""C""]",23,0.028129589471025663,0.049822684727632,323.33632230758667
86,index_85,16,1,0,0.8,A,D,0,340,17806,18146,"[""D""]",17,0.019112043989112006,0.0455787454217777,158.92577147483826
87,index_86,16,1,0,0.8,C,C,1,314,17442,17756,"[""C""]",26,0.01999635092127739,0.0446485669437823,99.1002287864685
88,index_87,16,9,0,0.8,A,A,1,173,17721,17894,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",19,0.018189279266284993,0.0523225393872449,62.807618379592896
89,index_88,16,1,0,0.8,B,A,0,262,24195,24457,"[""A""]",12,0.02777116425398646,0.0506947270507528,335.49412655830383
90,index_89,16,1,0,0.8,B,C,0,209,20133,20342,"[""C""]",20,0.023415072520420875,0.0418580315097959,268.1007122993469
91,index_90,16,1,0,0.8,B,D,0,240,15081,15321,"[""D""]",11,0.015603489091703244,0.039590721469682,139.214595079422
92,index_91,16,1,0,0.8,C,C,1,209,29671,29880,"[""C""]",18,0.039352281099233916,0.0758676821115051,539.442241191864
93,index_92,16,1,0,0.8,B,D,0,402,18124,18526,"[""D""]",22,0.025464162572099512,0.0567408871577234,61.85941696166992
94,index_93,16,1,0,0.8,D,C,0,203,17754,17957,"[""C""]",23,0.017703081007161604,0.0465670600546479,89.3804976940155
95,index_94,16,1,0,0.8,C,C,1,262,29544,29806,"[""C""]",16,0.03825605811760373,0.0731352828323934,512.7042033672333
96,index_95,16,1,0,0.8,A,A,1,157,21931,22088,"[""A""]",33,0.021442191969465185,0.0382535899075635,169.51807236671448
97,index_96,16,7,0,0.8,A,A,1,277,15999,16276,"[""A"", ""A"", ""A"", ""A"", ""A"", ""A"", ""A""]",17,0.02984145357921449,0.0576710656357188,34.114882707595825
98,index_97,16,1,0,0.8,D,B,0,182,19084,19266,"[""B""]",21,0.018135826736330553,0.0372071391198186,145.55066514015198
99,index_98,16,1,0,0.8,A,B,0,365,30895,31260,"[""B""]",21,0.03433779328304715,0.0611010987733271,410.5801658630371
100,index_99,16,1,0,0.8,B,B,1,231,23259,23490,"[""B""]",10,0.029815689849043266,0.0566827510028487,379.9816973209381
101,index_100,16,1,0,0.8,A,A,1,227,14940,15167,"[""A""]",17,0.014774538929619595,0.0399976745538049,106.5785903930664
102,index_101,16,1,0,0.8,D,D,1,444,13907,14351,"[""D""]",19,0.01833575495405783,0.052089994767746,66.49404406547546
103,index_102,16,1,0,0.8,C,C,1,350,28674,29024,"[""C""]",19,0.033608084069027724,0.0615080518574501,414.96269965171814
104,index_103,16,1,0,0.8,A,A,1,225,17274,17499,"[""A""]",26,0.017790382736661677,0.0444741584791581,90.94017028808594
105,index_104,16,1,0,0.8,D,D,1,245,18289,18534,"[""D""]",21,0.017754610542247105,0.0429626184524155,103.82181453704834
106,index_105,16,1,0,0.8,C,A,0,305,17804,18109,"[""A""]",19,0.017812564373758118,0.0427882099877914,126.09340763092041
107,index_106,16,12,0,0.8,A,B,0,285,15976,16261,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",13,0.03039598637246705,0.0577873379454683,33.1713182926178
108,index_107,16,7,0,0.8,C,C,1,197,23215,23412,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",19,0.03610259977126762,0.0627289111098191,52.377671003341675
109,index_108,16,1,0,0.8,D,D,1,284,22053,22337,"[""D""]",26,0.022015548892556445,0.0576710656357188,107.14480710029602
110,index_109,16,1,0,0.8,B,B,1,520,14178,14698,"[""B""]",15,0.016917205007085927,0.0513923609092494,105.48003578186035
111,index_110,16,1,0,0.8,D,C,0,349,22548,22897,"[""C""]",15,0.02716416688552263,0.0491831870240102,315.898681640625
112,index_111,16,1,0,0.8,A,A,1,253,20027,20280,"[""A""]",23,0.02351010906252115,0.0461019708156502,74.7627055644989
113,index_112,16,1,0,0.8,C,C,1,249,21645,21894,"[""C""]",29,0.022849706203048905,0.0414510784256729,116.11764359474182
114,index_113,16,2,0,0.8,C,A,0,193,13518,13711,"[""A"", ""A""]",19,0.016821716266647913,0.0370908668100692,52.094542026519775
115,index_114,16,2,0,0.8,C,C,1,188,17996,18184,"[""C"", ""C""]",31,0.021127534781123006,0.0390674960758095,82.95663738250732
116,index_115,16,1,0,0.8,B,A,0,273,20245,20518,"[""A""]",12,0.022874493602053955,0.0413929422707982,249.98341298103333
117,index_116,16,1,0,0.8,D,D,1,231,25989,26220,"[""D""]",19,0.02922387750951299,0.0534271263298645,354.9417402744293
118,index_117,16,1,0,0.8,B,A,0,177,19853,20030,"[""A""]",21,0.019484656663676946,0.0362769606418231,175.63944339752197
119,index_118,16,1,0,0.8,A,D,0,323,17615,17938,"[""D""]",24,0.018570710831777085,0.0446485669437823,123.02250838279724
120,index_119,16,4,0,0.8,A,A,1,127,15025,15152,"[""A"", ""A"", ""A"", ""A""]",16,0.021326389586229084,0.0402883553281786,36.95757746696472
121,index_120,16,1,0,0.8,C,B,0,298,18311,18609,"[""B""]",16,0.01841349784553816,0.0511598162897506,147.74939894676208
122,index_121,16,1,0,0.8,A,B,0,214,26410,26624,"[""B""]",17,0.03223435188885437,0.0605197372245799,413.09660267829895
123,index_122,16,1,0,0.8,D,D,1,228,13247,13475,"[""D""]",12,0.013489504270854142,0.0357537352479506,110.12042045593262
124,index_123,16,1,0,0.8,A,A,1,167,14866,15033,"[""A""]",13,0.01532381057086328,0.0427882099877914,59.12917375564575
125,index_124,16,3,0,0.8,A,A,1,251,16099,16350,"[""A"", ""A"", ""A""]",20,0.022806610219448683,0.0453462008022789,52.79735970497131
126,index_125,16,1,0,0.8,A,A,1,265,21902,22167,"[""A""]",13,0.026480943763757144,0.0490087785593861,318.87256050109863
127,index_126,16,1,0,0.8,A,D,0,148,15055,15203,"[""D""]",14,0.014056783801032442,0.0353467821638276,117.32728171348572
128,index_127,16,1,0,0.8,A,D,0,2819,46306,49125,"[""D""]",61,0.06936456604042068,0.1932445788035579,452.30527210235596
129,index_128,16,1,0,0.8,A,B,0,283,22127,22410,"[""B""]",16,0.02522041626834998,0.0452299284925294,288.1026875972748
130,index_129,16,2,0,0.8,D,C,0,133,18229,18362,"[""D"", ""C""]",19,0.016376467361292793,0.0366257775710714,109.65481686592102
131,index_130,16,1,0,0.8,D,C,0,364,19559,19923,"[""C""]",14,0.020601226509768464,0.0539503517237369,184.1826512813568
132,index_131,16,1,0,0.8,B,D,0,336,25112,25448,"[""D""]",19,0.03101721335156488,0.0570315679320969,378.5988371372223
133,index_132,16,1,0,0.8,A,A,1,255,22082,22337,"[""A""]",23,0.02100109399982442,0.0453462008022789,167.04240822792053
134,index_133,16,1,0,0.8,A,A,1,146,17567,17713,"[""A""]",20,0.023355816399472304,0.0480204639265159,47.0907781124115
135,index_134,16,3,0,0.8,B,B,1,363,19497,19860,"[""B"", ""B"", ""B""]",18,0.030217861351875416,0.0623219580256961,53.97973370552063
136,index_135,16,3,0,0.8,A,A,1,190,14583,14773,"[""A"", ""A"", ""A""]",16,0.017870285224417314,0.0427300738329167,47.80645155906677
137,index_136,16,1,0,0.8,C,D,0,236,13141,13377,"[""D""]",16,0.013506133104157537,0.0399976745538049,81.31396293640137
138,index_137,16,3,0,0.8,B,B,1,177,11192,11369,"[""B"", ""B"", ""B""]",10,0.01562580911381363,0.0369745945003197,32.57931613922119
139,index_138,16,1,0,0.8,D,A,0,299,15329,15628,"[""A""]",14,0.016298842825396013,0.0390674960758095,129.40232014656067
140,index_139,16,1,0,0.8,A,A,1,236,27623,27859,"[""A""]",19,0.032124504809061406,0.0592407418173361,399.74094700813293
141,index_140,16,1,0,0.8,D,B,0,105,22595,22700,"[""B""]",23,0.02137934427043516,0.034649148305331,202.22481513023376
142,index_141,16,10,0,0.8,C,C,1,157,13536,13693,"[""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C"", ""C""]",12,0.026167021680677156,0.0487762339398871,24.12819814682007
143,index_142,16,1,0,0.8,B,A,0,410,18988,19398,"[""A""]",12,0.019992785154112933,0.0566246148479739,156.8932867050171
144,index_143,16,1,0,0.8,B,B,1,180,23047,23227,"[""B""]",27,0.02204320797010198,0.0398814022440555,188.42954182624817
145,index_144,16,1,0,0.8,B,C,0,111,32456,32567,"[""C""]",16,0.035999008546831295,0.0681937096680425,469.83189129829407
146,index_145,16,1,0,0.8,C,A,0,312,14244,14556,"[""A""]",16,0.015191365716044467,0.0437183884657869,106.81619191169739
147,index_146,16,1,0,0.8,A,A,1,145,14141,14286,"[""A""]",25,0.015505677790945882,0.0322655659554677,64.44724655151367
148,index_147,16,1,0,0.8,D,A,0,232,21924,22156,"[""A""]",16,0.023855331829051536,0.0421487122841695,260.96675515174866
149,index_148,16,3,0,0.8,D,D,1,255,13604,13859,"[""D"", ""D"", ""D""]",12,0.015024312524434513,0.0409278530318004,61.25791597366333
150,index_149,16,1,0,0.8,B,B,1,258,23258,23516,"[""B""]",18,0.023336090948338765,0.0476135108423928,235.94926857948303
151,index_150,16,1,0,0.8,C,C,1,201,17293,17494,"[""C""]",20,0.01708368972323211,0.0370908668100692,88.72500443458557
152,index_151,16,14,0,0.8,B,B,1,200,16019,16219,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",14,0.0326059743895319,0.0576710656357188,28.258564472198486
153,index_152,16,1,0,0.8,B,B,1,541,18763,19304,"[""B""]",11,0.023469318549198002,0.0569152956223475,239.7430293560028
154,index_153,16,1,0,0.8,B,B,1,256,25593,25849,"[""B""]",35,0.027315388034835554,0.0536596709493634,112.87614011764526
155,index_154,16,1,0,0.8,B,B,1,435,16310,16745,"[""B""]",19,0.025795962557326482,0.0576710656357188,52.35306358337402
156,index_155,16,1,0,0.8,B,C,0,271,15639,15910,"[""C""]",18,0.016193669892153213,0.0418580315097959,127.32956624031067
157,index_156,16,10,0,0.8,B,B,1,214,15351,15565,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",18,0.03013812341177025,0.0491250508691355,30.0451762676239
158,index_157,16,1,0,0.8,D,D,1,215,19540,19755,"[""D""]",20,0.018379085676076476,0.0539503517237369,95.39618992805481
159,index_158,16,1,0,0.8,B,C,0,220,27780,28000,"[""C""]",34,0.028000018521252834,0.0455787454217777,293.3570442199707
160,index_159,16,1,0,0.8,D,C,0,204,18492,18696,"[""C""]",22,0.01874400918919896,0.0372071391198186,164.1684377193451
161,index_160,16,1,0,0.8,C,C,1,304,15033,15337,"[""C""]",18,0.015922307717465153,0.0409859891866751,117.13028812408447
162,index_161,16,2,0,0.8,D,D,1,168,11969,12137,"[""D"", ""D""]",18,0.014757820715346719,0.0329631998139643,48.98658871650696
163,index_162,16,1,0,0.8,B,C,0,196,28060,28256,"[""C""]",18,0.027808708310836414,0.0575547933259694,320.7447814941406
164,index_163,16,1,0,0.8,A,A,1,245,20651,20896,"[""A""]",27,0.01987778017056551,0.0425556653682925,137.88475632667542
165,index_164,16,1,0,0.8,A,D,0,282,19781,20063,"[""D""]",26,0.019551950024386786,0.0470902854485204,129.8560609817505
166,index_165,16,2,0,0.8,B,B,1,913,27873,28786,"[""B"", ""B""]",37,0.04633506217014789,0.0869135515377013,103.22653818130493
167,index_166,16,1,0,0.8,C,B,0,243,28108,28351,"[""B""]",21,0.034364545914459935,0.0645892680658101,448.9752013683319
168,index_167,16,1,0,0.8,A,B,0,139,22331,22470,"[""B""]",20,0.02814139022217928,0.0619150049415732,55.606444120407104
169,index_168,16,1,0,0.8,B,B,1,224,15203,15427,"[""B""]",16,0.018005261161924423,0.0480786000813906,52.92480683326721
170,index_169,16,1,0,0.8,A,A,1,158,15864,16022,"[""A""]",23,0.017613166202911843,0.0383698622173129,58.87393283843994
171,index_170,16,1,0,0.8,C,A,0,239,20113,20352,"[""A""]",22,0.019416888263073223,0.0453462008022789,155.32866597175598
172,index_171,16,1,0,0.8,D,D,1,249,17935,18184,"[""D""]",16,0.017174215832464132,0.050462182431254,91.64485788345337
173,index_172,16,1,0,0.8,D,D,1,157,16500,16657,"[""D""]",15,0.015909070127554995,0.0331376082785884,137.88204860687256
174,index_173,16,1,0,0.8,B,A,0,211,22504,22715,"[""A""]",15,0.02187770768904806,0.0436021161560374,214.55364108085632
175,index_174,16,2,0,0.8,D,C,0,221,11597,11818,"[""C"", ""C""]",14,0.015141810031618852,0.0390674960758095,41.26654124259949
176,index_175,16,2,0,0.8,D,D,1,283,21997,22280,"[""D"", ""D""]",33,0.022819879247171118,0.0483111447008894,125.49522709846497
177,index_176,16,1,0,0.8,D,D,1,231,14077,14308,"[""D""]",17,0.014487112123513453,0.0391256322306842,76.18139314651489
178,index_177,16,2,0,0.8,C,C,1,242,18093,18335,"[""C"", ""C""]",21,0.01900750593091101,0.0493575954886343,78.13172745704651
179,index_178,16,1,0,0.8,B,B,1,310,24751,25061,"[""B""]",32,0.025608332173329508,0.0456950177315272,137.3547923564911
180,index_179,16,1,0,0.8,B,C,0,183,33188,33371,"[""C""]",15,0.04194405565315294,0.0809836637404801,570.0416202545166
181,index_180,16,1,0,0.8,B,D,0,281,25167,25448,"[""D""]",15,0.03196764223356919,0.060287192605081,406.0294005870819
182,index_181,16,4,0,0.8,B,B,1,280,13106,13386,"[""B"", ""B"", ""B"", ""B""]",12,0.027886450890770947,0.0502296378117551,26.725891590118408
183,index_182,16,1,0,0.8,A,B,0,118,30268,30386,"[""B""]",12,0.037953324695576676,0.0736003720713912,513.5673453807831
184,index_183,16,1,0,0.8,C,A,0,444,20418,20862,"[""A""]",22,0.0220819654581725,0.0558107086797279,175.78123426437378
185,index_184,16,3,0,0.8,B,B,1,189,10894,11083,"[""B"", ""B"", ""B""]",12,0.0151435444206419,0.0348816929248299,33.7520546913147
186,index_185,16,1,0,0.8,D,B,0,210,16342,16552,"[""B""]",17,0.015402479687073097,0.0474391023777687,99.68583941459656
187,index_186,16,1,0,0.8,D,C,0,339,21035,21374,"[""C""]",23,0.02193692696893681,0.0539503517237369,106.13530039787292
188,index_187,16,1,0,0.8,C,D,0,150,28991,29141,"[""D""]",10,0.03878603856875242,0.0755770013371315,527.3521254062653
189,index_188,16,9,0,0.8,B,B,1,92,13729,13821,"[""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B"", ""B""]",15,0.02467948108067643,0.0453462008022789,23.59205985069275
190,index_189,16,2,0,0.8,D,D,1,299,23183,23482,"[""D"", ""D""]",30,0.02305608944703183,0.0456368815766524,148.10277771949768
191,index_190,16,1,0,0.8,C,C,1,293,27756,28049,"[""C""]",20,0.03296024144816268,0.0605197372245799,404.28019189834595
192,index_191,16,1,0,0.8,B,B,1,331,12729,13060,"[""B""]",10,0.013906246746003,0.0418580315097959,100.90573382377625
193,index_192,16,2,0,0.8,A,A,1,133,9985,10118,"[""A"", ""A""]",13,0.013053088852611281,0.0309284343933492,31.870762825012207
194,index_193,16,3,0,0.8,B,B,1,223,18576,18799,"[""B"", ""B"", ""B""]",20,0.025897682387950316,0.0488343700947618,52.33838748931885
195,index_194,16,1,0,0.8,C,C,1,209,12410,12619,"[""C""]",11,0.012495519625072105,0.0381373175978141,64.03920245170593
196,index_195,16,2,0,0.8,D,D,1,229,20877,21106,"[""D"", ""D""]",21,0.02017148773509533,0.0474391023777687,115.73373794555664
197,index_196,16,1,0,0.8,D,D,1,275,30877,31152,"[""D""]",26,0.030673073949459978,0.051683041683623,334.0298511981964
198,index_197,16,1,0,0.8,D,D,1,203,21447,21650,"[""D""]",22,0.02085728264850384,0.0436021161560374,111.3736526966095
