iteration,question_id,correct_answer,final_answer,score,num_chains_generated,total_tokens_generated,window_size,individual_answers_str,correct_answer_in_chains,time_taken,max_kv_cache_usage
37,index_36,D,C,0,8,67084,2,"['D', 'A', 'C', 'A', 'C', 'A', 'C', 'C']",True,548.1517295500245,5.655373129033739
38,index_37,C,C,1,2,11541,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
39,index_38,B,B,1,2,4332,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
40,index_39,A,A,1,2,5161,2,"['A', 'A', 'A', 'B', 'B', 'B', 'A', 'B']",True,137.03793238750612,5.655373129033739
41,index_40,A,A,1,2,6754,2,"['A', 'A', 'A', 'A', 'A', 'B', 'A', 'A']",True,137.03793238750612,5.655373129033739
42,index_41,D,D,1,2,6498,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
43,index_42,A,D,0,8,54277,2,"['D', 'B', 'B', 'D', 'A', 'B', 'D', 'D']",True,548.1517295500245,5.655373129033739
44,index_43,A,A,1,2,5001,2,"['A', 'A', 'B', 'A', 'B', 'B', 'A', 'A']",True,137.03793238750612,5.655373129033739
45,index_44,D,D,1,2,14320,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
46,index_45,C,D,0,8,77123,2,"['A', 'D', 'D', 'C', 'D', 'A', 'D', 'D']",True,548.1517295500245,5.655373129033739
47,index_46,D,D,1,2,17750,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'B']",True,137.03793238750612,5.655373129033739
48,index_47,A,B,0,8,81055,2,"['D', 'B', 'A', 'B', 'D', 'B', 'D', 'B']",True,548.1517295500245,5.655373129033739
49,index_48,B,D,0,2,17750,2,"['D', 'D', 'C', 'D', 'D', 'D', 'A', 'A']",False,137.03793238750612,5.655373129033739
50,index_49,D,D,1,2,2946,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
51,index_50,D,C,0,2,20476,2,"['C', 'C', 'C', 'C', 'D', 'C', 'A', 'D']",False,137.03793238750612,5.655373129033739
52,index_51,C,C,1,2,10552,2,"['C', 'C', 'C', 'A', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
53,index_52,D,A,0,2,18157,2,"['A', 'A', 'A', 'A', 'C', 'B', 'B', 'D']",False,137.03793238750612,5.655373129033739
54,index_53,A,C,0,2,12554,2,"['C', 'C', 'C', 'A', 'C', 'C', 'A', 'C']",False,137.03793238750612,5.655373129033739
55,index_54,B,D,0,2,22734,2,"['D', 'D', 'D', 'D', 'D', 'B', 'D', 'D']",False,137.03793238750612,5.655373129033739
56,index_55,A,A,1,2,14739,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
57,index_56,D,C,0,2,36443,2,"['C', 'C', 'C', 'B', 'D', 'D', 'B', 'C']",False,137.03793238750612,5.655373129033739
58,index_57,A,D,0,2,2884,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'A']",False,137.03793238750612,5.655373129033739
59,index_58,A,A,1,2,7243,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
60,index_59,C,C,1,2,13519,2,"['C', 'C', 'C', 'C', 'C', 'C', 'A', 'C']",True,137.03793238750612,5.655373129033739
61,index_60,C,C,1,2,12586,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
62,index_61,C,C,1,2,19850,2,"['C', 'C', 'C', 'C', 'C', 'D', 'C', 'C']",True,137.03793238750612,5.655373129033739
63,index_62,D,D,1,4,43853,2,"['D', 'A', 'D', 'D', 'C', 'D', 'A', 'D']",True,274.07586477501223,5.655373129033739
64,index_63,C,C,1,4,49859,2,"['A', 'C', 'C', 'C', 'C', 'D', 'D', 'C']",True,274.07586477501223,5.655373129033739
65,index_64,A,A,1,2,16553,2,"['A', 'A', 'D', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
66,index_65,C,C,1,2,3938,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'A']",True,137.03793238750612,5.655373129033739
67,index_66,D,D,1,2,8096,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
68,index_67,B,B,1,2,9536,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
69,index_68,A,A,1,2,22657,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
70,index_69,D,C,0,2,17019,2,"['C', 'C', 'C', 'D', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
71,index_70,C,C,1,2,3793,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
72,index_71,B,D,0,6,40261,2,"['B', 'A', 'D', 'A', 'D', 'D', 'A', 'D']",True,411.1137971625184,5.655373129033739
73,index_72,C,C,1,2,3731,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
74,index_73,A,A,1,2,9486,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
75,index_74,B,B,1,2,5524,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
76,index_75,D,D,1,2,10537,2,"['D', 'D', 'B', 'C', 'B', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
77,index_76,A,C,0,2,17788,2,"['C', 'C', 'C', 'B', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
78,index_77,C,C,1,2,13388,2,"['C', 'C', 'D', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
79,index_78,A,D,0,8,89867,2,"['A', 'D', 'D', 'C', 'A', 'D', 'D', 'D']",True,548.1517295500245,5.655373129033739
80,index_79,A,C,0,6,78208,2,"['B', 'C', 'C', 'D', 'C', 'C', 'C', 'D']",False,411.1137971625184,5.655373129033739
81,index_80,D,D,1,2,16300,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
82,index_81,A,A,1,2,8181,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
83,index_82,A,A,1,2,12759,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
84,index_83,D,D,1,2,1844,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
85,index_84,C,C,1,2,22298,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
86,index_85,A,D,0,2,14139,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False,137.03793238750612,5.655373129033739
87,index_86,C,C,1,2,7656,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
88,index_87,A,A,1,2,2067,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
89,index_88,B,B,1,8,63873,2,"['B', 'D', 'A', 'B', 'A', 'B', 'A', 'B']",True,548.1517295500245,5.655373129033739
90,index_89,B,C,0,2,21528,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
91,index_90,B,B,1,2,17784,2,"['B', 'B', 'C', 'A', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
92,index_91,C,C,1,4,58486,2,"['B', 'C', 'C', 'C', 'A', 'A', 'B', 'B']",True,274.07586477501223,5.655373129033739
93,index_92,B,D,0,2,6385,2,"['D', 'D', 'C', 'D', 'D', 'D', 'D', 'D']",False,137.03793238750612,5.655373129033739
94,index_93,D,D,1,2,15655,2,"['D', 'D', 'D', 'D', 'C', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
95,index_94,C,B,0,4,35273,2,"['D', 'A', 'B', 'B', 'C', 'C', 'D', 'D']",False,274.07586477501223,5.655373129033739
96,index_95,A,A,1,2,19942,2,"['A', 'A', 'A', 'C', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
97,index_96,A,A,1,2,5801,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
98,index_97,D,A,0,4,26881,2,"['A', 'D', 'A', 'A', 'A', 'B', 'A', 'A']",True,274.07586477501223,5.655373129033739
99,index_98,A,A,1,8,99883,2,"['A', 'B', 'D', 'A', 'A', 'C', 'C', 'B']",True,548.1517295500245,5.655373129033739
100,index_99,B,A,0,8,67411,2,"['B', 'A', 'C', 'B', 'B', 'A', 'C', 'A']",True,548.1517295500245,5.655373129033739
101,index_100,A,A,1,2,11775,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
102,index_101,D,D,1,2,12174,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
103,index_102,C,A,0,2,15226,2,"['A', 'A', 'A', 'C', 'A', 'A', 'B', 'A']",False,137.03793238750612,5.655373129033739
104,index_103,A,A,1,2,5427,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
105,index_104,D,D,1,4,39979,2,"['C', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,274.07586477501223,5.655373129033739
106,index_105,C,B,0,2,10287,2,"['B', 'B', 'A', 'B', 'B', 'B', 'B', 'B']",False,137.03793238750612,5.655373129033739
107,index_106,A,B,0,2,1619,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False,137.03793238750612,5.655373129033739
108,index_107,C,C,1,2,5214,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
109,index_108,D,D,1,2,10729,2,"['D', 'D', 'A', 'B', 'A', 'D', 'D', 'A']",True,137.03793238750612,5.655373129033739
110,index_109,B,B,1,6,45441,2,"['D', 'C', 'B', 'A', 'B', 'B', 'D']",True,411.1137971625184,5.655373129033739
111,index_110,D,B,0,2,19551,2,"['B', 'B', 'B', 'B', 'C', 'C', 'C', 'B']",False,137.03793238750612,5.655373129033739
112,index_111,A,A,1,2,9393,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
113,index_112,C,C,1,2,16958,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
114,index_113,C,A,0,2,4865,2,"['A', 'A', 'A', 'C', 'A', 'A', 'A', 'A']",False,137.03793238750612,5.655373129033739
115,index_114,C,C,1,2,9749,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
116,index_115,B,A,0,6,57743,2,"['B', 'A', 'A', 'B', 'A', 'A', 'B', 'A']",True,411.1137971625184,5.655373129033739
117,index_116,D,D,1,8,79587,2,"['A', 'D', 'D', 'A', 'D', 'A', 'D', 'D']",True,548.1517295500245,5.655373129033739
118,index_117,B,A,0,4,32675,2,"['B', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,274.07586477501223,5.655373129033739
119,index_118,A,D,0,8,52379,2,"['D', 'B', 'D', 'C', 'C', 'D', 'C', 'D']",False,548.1517295500245,5.655373129033739
120,index_119,A,A,1,2,3504,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
121,index_120,C,B,0,8,51318,2,"['B', 'C', 'D', 'B', 'C', 'B', 'B', 'B']",True,548.1517295500245,5.655373129033739
122,index_121,A,B,0,8,98701,2,"['B', 'C', 'A', 'B', 'A', 'B', 'A', 'B']",True,548.1517295500245,5.655373129033739
123,index_122,D,D,1,2,11042,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
124,index_123,A,A,1,2,5433,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
125,index_124,A,A,1,2,3456,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
126,index_125,A,B,0,2,17059,2,"['B', 'B', 'C', 'A', 'B', 'B', 'B', 'B']",False,137.03793238750612,5.655373129033739
127,index_126,A,D,0,2,13567,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False,137.03793238750612,5.655373129033739
128,index_127,A,D,0,8,86303,2,"['D', 'A', 'D', 'C', 'A', 'D', 'A', 'C']",True,548.1517295500245,5.655373129033739
129,index_128,A,B,0,6,58495,2,"['B', 'D', 'D', 'B', 'B', 'B', 'D', 'A']",False,411.1137971625184,5.655373129033739
130,index_129,D,C,0,2,11656,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
131,index_130,D,B,0,2,18841,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False,137.03793238750612,5.655373129033739
132,index_131,B,D,0,2,24111,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'C']",False,137.03793238750612,5.655373129033739
133,index_132,A,A,1,2,20319,2,"['A', 'A', 'A', 'A', 'C', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
134,index_133,A,A,1,2,13098,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
135,index_134,B,B,1,2,6298,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
136,index_135,A,A,1,2,6695,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
137,index_136,C,D,0,2,13214,2,"['D', 'D', 'D', 'D', 'B', 'D', 'B', 'D']",False,137.03793238750612,5.655373129033739
138,index_137,B,B,1,2,4211,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
139,index_138,D,D,1,4,38684,2,"['D', 'A', 'D', 'D', 'D', 'A', 'D', 'D']",True,274.07586477501223,5.655373129033739
140,index_139,A,C,0,2,19275,2,"['C', 'C', 'A', 'B', 'B', 'A', 'A', 'D']",False,137.03793238750612,5.655373129033739
141,index_140,D,B,0,2,12001,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'C']",False,137.03793238750612,5.655373129033739
142,index_141,C,C,1,2,2966,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
143,index_142,B,A,0,2,18700,2,"['A', 'A', 'D', 'A', 'A', 'A', 'A', 'A']",False,137.03793238750612,5.655373129033739
144,index_143,B,B,1,2,12275,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
145,index_144,B,A,0,2,17177,2,"['A', 'A', 'D', 'A', 'B', 'C', 'C', 'D']",False,137.03793238750612,5.655373129033739
146,index_145,C,A,0,2,11514,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",False,137.03793238750612,5.655373129033739
147,index_146,A,A,1,4,47720,2,"['A', 'C', 'A', 'A', 'A', 'A', 'A', 'A']",True,274.07586477501223,5.655373129033739
148,index_147,D,C,0,6,49751,2,"['B', 'C', 'A', 'D', 'C', 'C', 'D', 'C']",True,411.1137971625184,5.655373129033739
149,index_148,D,D,1,2,3287,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
150,index_149,B,D,0,2,17483,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",False,137.03793238750612,5.655373129033739
151,index_150,C,C,1,2,9194,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
152,index_151,B,B,1,4,7834,2,"['D', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,274.07586477501223,5.655373129033739
153,index_152,B,B,1,2,17227,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
154,index_153,B,B,1,2,17537,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
155,index_154,B,B,1,2,3349,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
156,index_155,B,C,0,2,17043,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
157,index_156,B,B,1,2,2433,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
158,index_157,D,D,1,2,5496,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
159,index_158,B,B,1,8,45447,2,"['B', 'C', 'B', 'C', 'B', 'C', 'B', 'B']",True,548.1517295500245,5.655373129033739
160,index_159,D,D,1,4,20698,2,"['C', 'B', 'D', 'D', 'D', 'C', 'D', 'C']",True,274.07586477501223,5.655373129033739
161,index_160,C,C,1,2,3884,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'D']",True,137.03793238750612,5.655373129033739
162,index_161,D,D,1,2,10299,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
163,index_162,B,C,0,2,22943,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
164,index_163,A,A,1,2,18663,2,"['A', 'A', 'B', 'A', 'A', 'A', 'A', 'C']",True,137.03793238750612,5.655373129033739
165,index_164,A,D,0,2,10148,2,"['D', 'D', 'D', 'B', 'B', 'B', 'B', 'B']",False,137.03793238750612,5.655373129033739
166,index_165,B,B,1,2,13122,2,"['B', 'B', 'A', 'B', 'B', 'D', 'D', 'A']",True,137.03793238750612,5.655373129033739
167,index_166,C,C,1,4,41052,2,"['D', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,274.07586477501223,5.655373129033739
168,index_167,A,B,0,2,4241,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",False,137.03793238750612,5.655373129033739
169,index_168,B,B,1,2,6800,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
170,index_169,A,A,1,2,7816,2,"['A', 'A', 'A', 'A', 'A', 'A', 'A', 'A']",True,137.03793238750612,5.655373129033739
171,index_170,C,A,0,2,20476,2,"['A', 'A', 'A', 'C', 'C', 'A', 'C', 'C']",False,137.03793238750612,5.655373129033739
172,index_171,D,D,1,2,5009,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
173,index_172,D,C,0,2,5662,2,"['C', 'C', 'C', 'D', 'D', 'D', 'C', 'C']",False,137.03793238750612,5.655373129033739
174,index_173,B,C,0,2,14544,2,"['C', 'C', 'B', 'B', 'B', 'B', 'D', 'B']",False,137.03793238750612,5.655373129033739
175,index_174,D,C,0,2,2683,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",False,137.03793238750612,5.655373129033739
176,index_175,D,D,1,2,10466,2,"['D', 'D', 'D', 'D', 'D', 'D', 'B', 'D']",True,137.03793238750612,5.655373129033739
177,index_176,D,B,0,2,23442,2,"['B', 'B', 'D', 'D', 'D', 'A', 'A', 'D']",False,137.03793238750612,5.655373129033739
178,index_177,C,C,1,2,3889,2,"['C', 'C', 'C', 'C', 'C', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
179,index_178,B,B,1,2,12325,2,"['B', 'B', 'B', 'A', 'A', 'A', 'A', 'B']",True,137.03793238750612,5.655373129033739
180,index_179,B,B,1,2,25443,2,"['B', 'B', 'C', 'B', 'B', 'C', 'C', 'C']",True,137.03793238750612,5.655373129033739
181,index_180,B,A,0,2,12823,2,"['A', 'A', 'C', 'B', 'C', 'A', 'C', 'D']",False,137.03793238750612,5.655373129033739
182,index_181,B,B,1,2,2504,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
183,index_182,A,B,0,2,17567,2,"['B', 'B', 'A', 'A', 'C', 'A', 'A', 'A']",False,137.03793238750612,5.655373129033739
184,index_183,C,B,0,6,59881,2,"['D', 'B', 'B', 'D', 'B', 'B', 'D', 'D']",False,411.1137971625184,5.655373129033739
185,index_184,B,B,1,2,6011,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
186,index_185,D,B,0,2,9749,2,"['B', 'B', 'D', 'D', 'B', 'D', 'A', 'B']",False,137.03793238750612,5.655373129033739
187,index_186,D,C,0,4,25413,2,"['A', 'B', 'C', 'C', 'B', 'C', 'B', 'A']",False,274.07586477501223,5.655373129033739
188,index_187,C,C,1,8,93524,2,"['C', 'A', 'C', 'A', 'C', 'A', 'C', 'B']",True,548.1517295500245,5.655373129033739
189,index_188,B,B,1,8,16306,2,"['A', 'B', 'A', 'B', 'B', 'A', 'A', 'B']",True,548.1517295500245,5.655373129033739
190,index_189,D,D,1,4,30377,2,"['D', 'A', 'D', 'D', 'A', 'D', 'D', 'D']",True,274.07586477501223,5.655373129033739
191,index_190,C,C,1,4,44030,2,"['B', 'D', 'C', 'C', 'D', 'C', 'C', 'B']",True,274.07586477501223,5.655373129033739
192,index_191,B,B,1,2,5850,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
193,index_192,A,C,0,4,7876,2,"['C', 'B', 'C', 'C', 'B', 'C', 'C', 'C']",False,274.07586477501223,5.655373129033739
194,index_193,B,B,1,2,5337,2,"['B', 'B', 'B', 'B', 'B', 'B', 'B', 'B']",True,137.03793238750612,5.655373129033739
195,index_194,C,C,1,4,32686,2,"['A', 'C', 'C', 'C', 'C', 'B', 'C', 'A']",True,274.07586477501223,5.655373129033739
196,index_195,D,D,1,2,6436,2,"['D', 'D', 'D', 'D', 'D', 'D', 'D', 'D']",True,137.03793238750612,5.655373129033739
197,index_196,D,C,0,6,57558,2,"['C', 'D', 'D', 'C', 'C', 'C', 'C', 'D']",True,411.1137971625184,5.655373129033739
