iteration,question_id,n_chains_max,window_size,n_chains_generated,stopped_early,correct_answer,final_answer,final_score,prompt_tokens,total_completion_tokens,total_tokens,total_reasoning_tokens,total_non_reasoning_tokens,avg_kv_cache_usage,max_kv_cache_usage,processing_duration_sec,individual_answers_str
134,aqua_rat_test_133,8,2,2,True,E,E,1,152,1784,1936,,,0.0039814526978349364,0.0073001436093824,18.24285078048706,"[""E"", ""E""]"
135,aqua_rat_test_134,8,2,2,True,C,C,1,138,2068,2206,,,0.004052803330017178,0.0071206318812828,23.875094652175903,"[""C"", ""C""]"
136,aqua_rat_test_135,8,2,2,True,D,D,1,140,4959,5099,,,0.008839987157208542,0.0162158927716611,57.44684028625488,"[""D"", ""D""]"
137,aqua_rat_test_136,8,2,2,True,C,C,1,131,4478,4609,,,0.008232954452420553,0.0154978458592628,49.737011194229126,"[""C"", ""C""]"
138,aqua_rat_test_137,8,2,2,True,E,E,1,155,1847,2002,,,0.004101640148964257,0.0075394925801819,18.936789512634277,"[""E"", ""E""]"
139,aqua_rat_test_138,8,2,2,True,C,C,1,137,1673,1810,,,0.0036473986632647383,0.006641933939684,17.50417399406433,"[""C"", ""C""]"
140,aqua_rat_test_139,8,2,2,True,E,D,0,128,19749,19877,,,0.03466098435546402,0.067496409765438,225.90782976150513,"[""D"", ""D""]"
141,aqua_rat_test_140,8,2,2,True,E,E,1,171,3022,3193,,,0.005727085983011037,0.0101124940162756,35.046926736831665,"[""E"", ""E""]"
142,aqua_rat_test_141,8,2,2,True,B,B,1,133,5395,5528,,,0.009314199120722873,0.0165749162278602,64.89723229408264,"[""B"", ""B""]"
143,aqua_rat_test_142,8,2,2,True,B,B,1,146,1034,1180,,,0.002473851885122874,0.0043082814743896,10.980015754699707,"[""B"", ""B""]"
144,aqua_rat_test_143,8,2,2,True,E,E,1,132,3039,3171,,,0.006237652477768566,0.0119076112972714,30.877527236938477,"[""E"", ""E""]"
145,aqua_rat_test_144,8,2,2,True,D,D,1,103,2498,2601,,,0.004456195474838999,0.007479655337482,31.043604135513306,"[""D"", ""D""]"
146,aqua_rat_test_145,8,2,2,True,E,E,1,132,2258,2390,,,0.004778924402548097,0.0089157491622785,23.148327589035034,"[""E"", ""E""]"
147,aqua_rat_test_146,8,2,2,True,B,B,1,107,5157,5264,,,0.008962033525221605,0.0163355672570607,60.767858266830444,"[""B"", ""B""]"
148,aqua_rat_test_147,8,2,2,True,A,A,1,82,880,962,,,0.0019819955810906616,0.0035902345619913,9.234060049057007,"[""A"", ""A""]"
149,aqua_rat_test_148,8,2,2,True,A,A,1,118,1769,1887,,,0.003640557933466945,0.0067017711823839,19.119301557540894,"[""A"", ""A""]"
150,aqua_rat_test_149,8,2,2,True,D,D,1,143,7428,7571,,,0.013157576433717363,0.0248324557204403,85.05955696105957,"[""D"", ""D""]"
151,aqua_rat_test_150,8,2,2,True,B,B,1,109,1421,1530,,,0.0030310496625648364,0.0054451890856869,15.295981407165527,"[""B"", ""B""]"
152,aqua_rat_test_151,8,2,2,True,E,E,1,134,2798,2932,,,0.005460187659644457,0.0101124940162756,30.56392240524292,"[""E"", ""E""]"
153,aqua_rat_test_152,8,2,2,True,C,E,0,118,7560,7678,,,0.01228860737659957,0.020404499760651,98.75678753852844,"[""E"", ""E""]"
154,aqua_rat_test_153,8,2,2,True,D,D,1,131,1454,1585,,,0.003080391521397157,0.0054451890856869,16.04493021965027,"[""D"", ""D""]"
155,aqua_rat_test_154,8,2,2,True,C,C,1,149,5690,5839,,,0.009821816451160308,0.0173528003829583,69.00011420249939,"[""C"", ""C""]"
156,aqua_rat_test_155,8,2,2,True,E,E,1,101,4076,4177,,,0.0076151482370867786,0.014540449976065,44.123477935791016,"[""E"", ""E""]"
157,aqua_rat_test_156,8,2,2,True,D,D,1,119,983,1102,,,0.0022642144709672787,0.0039492580181905,10.687596559524536,"[""D"", ""D""]"
158,aqua_rat_test_157,8,2,2,True,D,D,1,121,3004,3125,,,0.005886905587996593,0.0111297271421733,31.855960607528687,"[""D"", ""D""]"
159,aqua_rat_test_158,8,2,2,True,B,B,1,139,2252,2391,,,0.0047762367366832835,0.0089157491622785,23.06930661201477,"[""B"", ""B""]"
160,aqua_rat_test_159,8,2,8,False,C,B,0,116,114856,114972,,,0.052085431741724086,0.1089037817137386,1274.0708787441254,"[""A"", ""B"", ""C"", ""B"", ""A"", ""B"", ""B"", ""A""]"
161,aqua_rat_test_160,8,2,2,True,D,D,1,145,6039,6184,,,0.010968542809068267,0.02082336045955,67.40528535842896,"[""D"", ""D""]"
162,aqua_rat_test_161,8,2,2,True,B,B,1,135,3349,3484,,,0.006810591798083017,0.0129846816658688,34.077409505844116,"[""B"", ""B""]"
163,aqua_rat_test_162,8,2,2,True,A,A,1,115,13602,13717,,,0.023106207718778464,0.0436213499281953,161.1233549118042,"[""A"", ""A""]"
164,aqua_rat_test_163,8,2,2,True,D,D,1,145,2049,2194,,,0.004146884639711088,0.0075394925801819,22.68632411956787,"[""D"", ""D""]"
165,aqua_rat_test_164,8,2,2,True,C,C,1,115,6012,6127,,,0.00989035886219266,0.0173528003829583,88.71361184120178,"[""C"", ""C""]"
166,aqua_rat_test_165,8,2,4,True,B,E,0,119,93874,93993,,,0.07672033758391265,0.1379846816658688,1241.3087973594666,"[""E"", ""B"", ""E""]"
167,aqua_rat_test_166,8,2,2,True,C,C,1,118,2021,2139,,,0.003908219428561985,0.0069411201531833,23.04766011238098,"[""C"", ""C""]"
168,aqua_rat_test_167,8,2,2,True,A,A,1,147,2158,2305,,,0.004017691597165517,0.006223073240785,27.82039713859558,"[""A"", ""A""]"
169,aqua_rat_test_168,8,2,2,True,A,A,1,150,2244,2394,,,0.0045779427326093575,0.0083772139779798,24.23222017288208,"[""A"", ""A""]"
170,aqua_rat_test_169,8,2,2,True,A,A,1,134,3486,3620,,,0.0069468078510719405,0.0132240306366682,36.14046835899353,"[""A"", ""A""]"
171,aqua_rat_test_170,8,2,2,True,E,E,1,127,5824,5951,,,0.009685380440526395,0.0154380086165629,76.42690968513489,"[""E"", ""E""]"
172,aqua_rat_test_171,8,2,2,True,E,E,1,153,2928,3081,,,0.0058655466751986384,0.0110100526567735,31.269097805023193,"[""E"", ""E""]"
173,aqua_rat_test_172,8,2,6,True,E,E,1,180,121153,121333,,,0.07389160175123793,0.1804691239827668,1411.837690114975,"[""E"", ""A"", ""B"", ""D"", ""E"", ""E""]"
174,aqua_rat_test_173,8,2,2,True,C,C,1,168,6449,6617,,,0.011523944195342002,0.0214815701292484,74.40342211723328,"[""C"", ""C""]"
175,aqua_rat_test_174,8,2,2,True,D,D,1,132,1450,1582,,,0.0032642386796980574,0.0059238870272857,14.845652341842651,"[""D"", ""D""]"
176,aqua_rat_test_175,8,2,2,True,B,B,1,122,3100,3222,,,0.005960286536939949,0.0111895643848731,33.748992681503296,"[""B"", ""B""]"
177,aqua_rat_test_176,8,2,2,True,D,D,1,131,18981,19112,,,0.030476351467921076,0.0515797032072762,252.3642394542694,"[""D"", ""D""]"
178,aqua_rat_test_177,8,2,2,True,D,D,1,114,2247,2361,,,0.004573282277670099,0.0086165629487793,23.459826946258545,"[""D"", ""D""]"
179,aqua_rat_test_178,8,2,2,True,C,C,1,122,3029,3151,,,0.006240788213952737,0.0118477740545716,30.75975513458252,"[""C"", ""C""]"
